alg,problema,semente,delta,vitoria,piso
CSEA,BBOB_F55,20,-0.17281669364967886,False,nsga2
CSEA,BBOB_F55,18,-0.16999681527382585,False,nsga2
CSEA,BBOB_F55,0,-8.467075728164241,False,nsga2
CSEA,BBOB_F55,11,-0.24089246195686057,False,nsga2
CSEA,BBOB_F55,7,0.13145887580647378,True,nsga2
CSEA,BBOB_F55,16,0.024203679869293455,True,nsga2
CSEA,BBOB_F55,42,0.1303976037033618,True,nsga2
CSEA,BBOB_F55,6,-1.3048752216335606,False,nsga2
CSEA,BBOB_F55,28,-0.15570394762654474,False,nsga2
CSEA,BBOB_F55,17,-1.056247081225727,False,nsga2
CSEA,BBOB_F55,1,-0.035130874348490215,False,nsga2
CSEA,BBOB_F55,10,-0.23893739423466076,False,nsga2
CSEA,BBOB_F55,19,-0.044400518722751,False,nsga2
CSEA,BBOB_F55,8,-0.229126010673435,False,nsga2
CSEA,BBOB_F55,21,-0.6956537093452259,False,nsga2
CSEA,BBOB_F55,24,0.4226742632375928,True,nsga2
CSEA,BBOB_F55,23,-0.6749752885120356,False,nsga2
CSEA,BBOB_F55,4,0.057327510500245614,True,nsga2
CSEA,BBOB_F55,15,-0.10963673831512179,False,nsga2
CSEA,BBOB_F55,3,-0.19519790895448483,False,nsga2
CSEA,BBOB_F55,12,-0.23517301847077532,False,nsga2
CSEA,BBOB_F55,2,0.009059616882460242,True,nsga2
CSEA,BBOB_F55,13,-0.3658642678367879,False,nsga2
CSEA,BBOB_F55,5,-0.044952976691983684,False,nsga2
CSEA,BBOB_F55,14,-0.050366515103477456,False,nsga2
CSEA,BBOB_F55,22,0.06417434539782825,True,nsga2
CSEA,BBOB_F55,25,-0.2348930005784057,False,nsga2
CSEA,DTLZ1,20,-1.1462927949762887,False,nsga2
CSEA,DTLZ1,18,-0.26437390085208284,False,nsga2
CSEA,DTLZ1,27,0.1684075413709743,True,nsga2
CSEA,DTLZ1,9,0.4938658325202926,True,nsga2
CSEA,DTLZ1,0,-0.5487219827087738,False,nsga2
CSEA,DTLZ1,11,-0.06430029728129748,False,nsga2
CSEA,DTLZ1,7,0.4821771652953646,True,nsga2
CSEA,DTLZ1,16,0.119474589516708,True,nsga2
CSEA,DTLZ1,42,-0.7908997971267274,False,nsga2
CSEA,DTLZ1,6,-0.22692307041548482,False,nsga2
CSEA,DTLZ1,28,-0.19500410868180823,False,nsga2
CSEA,DTLZ1,17,0.4336351471863377,True,nsga2
CSEA,DTLZ1,1,0.6405743676217017,True,nsga2
CSEA,DTLZ1,10,0.6292164635547186,True,nsga2
CSEA,DTLZ1,19,-0.32346404687295255,False,nsga2
CSEA,DTLZ1,26,-0.6848942099228691,False,nsga2
CSEA,DTLZ1,8,-0.642002193283253,False,nsga2
CSEA,DTLZ1,21,-0.16563687091579132,False,nsga2
CSEA,DTLZ1,24,0.6375411770133371,True,nsga2
CSEA,DTLZ1,23,-0.8607435038426066,False,nsga2
CSEA,DTLZ1,4,0.03796623108537531,True,nsga2
CSEA,DTLZ1,15,0.0,False,nsga2
CSEA,DTLZ1,3,0.19823636480167856,True,nsga2
CSEA,DTLZ1,12,0.36513853803094465,True,nsga2
CSEA,DTLZ1,2,0.429042203057433,True,nsga2
CSEA,DTLZ1,13,-0.2226102418587771,False,nsga2
CSEA,DTLZ1,5,-0.06972805792485726,False,nsga2
CSEA,DTLZ1,14,0.008989757294651624,True,nsga2
CSEA,DTLZ1,22,0.06309817133821999,True,nsga2
CSEA,DTLZ1,25,-1.0151563498228304,False,nsga2
CSEA,DTLZ2,20,0.20867976998820986,True,nsga2
CSEA,DTLZ2,18,-0.029748304318261667,False,nsga2
CSEA,DTLZ2,27,-0.021663669250190323,False,nsga2
CSEA,DTLZ2,9,0.32035176382246605,True,nsga2
CSEA,DTLZ2,0,0.3777328341402107,True,nsga2
CSEA,DTLZ2,11,0.09023908926770323,True,nsga2
CSEA,DTLZ2,7,-0.19289961577088202,False,nsga2
CSEA,DTLZ2,16,-0.44828184817701044,False,nsga2
CSEA,DTLZ2,42,0.046195611486631295,True,nsga2
CSEA,DTLZ2,6,0.12765138635467688,True,nsga2
CSEA,DTLZ2,28,-0.49661229594040385,False,nsga2
CSEA,DTLZ2,17,0.21783744327978508,True,nsga2
CSEA,DTLZ2,1,-0.20193398443156557,False,nsga2
CSEA,DTLZ2,10,0.20685232736322556,True,nsga2
CSEA,DTLZ2,19,-0.284513918748519,False,nsga2
CSEA,DTLZ2,26,-0.013998868495819944,False,nsga2
CSEA,DTLZ2,8,0.10102209857078914,True,nsga2
CSEA,DTLZ2,21,-0.17926322184678092,False,nsga2
CSEA,DTLZ2,24,0.2889305334953013,True,nsga2
CSEA,DTLZ2,23,0.00843929053626256,True,nsga2
CSEA,DTLZ2,4,0.1558060748606366,True,nsga2
CSEA,DTLZ2,15,0.06815325750916432,True,nsga2
CSEA,DTLZ2,3,0.20036763696781276,True,nsga2
CSEA,DTLZ2,12,0.11989936612761644,True,nsga2
CSEA,DTLZ2,2,-0.25003390202144526,False,nsga2
CSEA,DTLZ2,13,0.26007045393185424,True,nsga2
CSEA,DTLZ2,5,0.22199694116108928,True,nsga2
CSEA,DTLZ2,14,-0.02134094507161053,False,nsga2
CSEA,DTLZ2,22,0.0860420276842713,True,nsga2
CSEA,DTLZ2,25,0.2159265840755082,True,nsga2
CSEA,DTLZ3,20,0.4309749174476217,True,nsga2
CSEA,DTLZ3,18,0.012342801196813743,True,nsga2
CSEA,DTLZ3,27,-0.036832727880964894,False,nsga2
CSEA,DTLZ3,9,-0.19582382683597235,False,nsga2
CSEA,DTLZ3,0,0.02193161753628739,True,nsga2
CSEA,DTLZ3,11,-0.10029269970220217,False,nsga2
CSEA,DTLZ3,7,0.24480872124315464,True,nsga2
CSEA,DTLZ3,16,0.5577023678135747,True,nsga2
CSEA,DTLZ3,42,0.08776107530028213,True,nsga2
CSEA,DTLZ3,6,0.2517976535942487,True,nsga2
CSEA,DTLZ3,28,-0.4345566555628185,False,nsga2
CSEA,DTLZ3,17,-0.1425382139576148,False,nsga2
CSEA,DTLZ3,1,-0.09293651991473384,False,nsga2
CSEA,DTLZ3,10,-0.1546522958542478,False,nsga2
CSEA,DTLZ3,19,0.2227926373537287,True,nsga2
CSEA,DTLZ3,26,-0.1248836648002029,False,nsga2
CSEA,DTLZ3,8,0.05608684046452938,True,nsga2
CSEA,DTLZ3,21,0.04989110001299246,True,nsga2
CSEA,DTLZ3,24,-0.11610084238207288,False,nsga2
CSEA,DTLZ3,23,-0.4004833097080966,False,nsga2
CSEA,DTLZ3,4,-0.3538440846765268,False,nsga2
CSEA,DTLZ3,15,0.04492100246782291,True,nsga2
CSEA,DTLZ3,3,0.5245470744357144,True,nsga2
CSEA,DTLZ3,12,-0.11120170612027255,False,nsga2
CSEA,DTLZ3,2,0.1758453386127592,True,nsga2
CSEA,DTLZ3,13,0.009694184350540421,True,nsga2
CSEA,DTLZ3,5,-0.2009643460051786,False,nsga2
CSEA,DTLZ3,14,-0.41767989985692766,False,nsga2
CSEA,DTLZ3,22,-0.335816977556072,False,nsga2
CSEA,DTLZ3,25,-0.13780798298352281,False,nsga2
CSEA,DTLZ4,20,-0.015570720378746648,False,nsga2
CSEA,DTLZ4,18,-1.0218483678198291,False,nsga2
CSEA,DTLZ4,27,-0.08602654177088437,False,nsga2
CSEA,DTLZ4,9,-0.16845328821538583,False,nsga2
CSEA,DTLZ4,0,0.2502765531049352,True,nsga2
CSEA,DTLZ4,11,-0.8355894331126331,False,nsga2
CSEA,DTLZ4,7,-0.2410199517608173,False,nsga2
CSEA,DTLZ4,16,-0.47815683056036645,False,nsga2
CSEA,DTLZ4,42,0.1958292926389313,True,nsga2
CSEA,DTLZ4,6,-0.1374425699401521,False,nsga2
CSEA,DTLZ4,28,-0.959256544020406,False,nsga2
CSEA,DTLZ4,17,0.38407548619191206,True,nsga2
CSEA,DTLZ4,1,-0.854948646339305,False,nsga2
CSEA,DTLZ4,10,-0.20308519526434501,False,nsga2
CSEA,DTLZ4,19,0.1772143522055176,True,nsga2
CSEA,DTLZ4,26,-0.12068074049595838,False,nsga2
CSEA,DTLZ4,8,-0.6147140729867444,False,nsga2
CSEA,DTLZ4,21,-1.500762336903526,False,nsga2
CSEA,DTLZ4,24,-1.4878360200295762,False,nsga2
CSEA,DTLZ4,23,0.0887830680786284,True,nsga2
CSEA,DTLZ4,4,-2.493868512995688,False,nsga2
CSEA,DTLZ4,15,-0.07740303332595602,False,nsga2
CSEA,DTLZ4,3,-0.2882018196787919,False,nsga2
CSEA,DTLZ4,12,0.010228929222436742,True,nsga2
CSEA,DTLZ4,2,-0.06715541395155089,False,nsga2
CSEA,DTLZ4,13,0.5213126704103045,True,nsga2
CSEA,DTLZ4,5,-0.5364202773670631,False,nsga2
CSEA,DTLZ4,14,-0.4413250785467425,False,nsga2
CSEA,DTLZ4,22,-0.16756819132267256,False,nsga2
CSEA,DTLZ4,25,-0.8970051096244647,False,nsga2
CSEA,DTLZ7,20,-1.0367293210438084,False,nsga2
CSEA,DTLZ7,18,-0.5741847225577648,False,nsga2
CSEA,DTLZ7,27,-0.16008346755322142,False,nsga2
CSEA,DTLZ7,9,-0.03224343841772963,False,nsga2
CSEA,DTLZ7,0,0.3731749451985353,True,nsga2
CSEA,DTLZ7,11,0.17668628508722592,True,nsga2
CSEA,DTLZ7,7,-0.10196382779760389,False,nsga2
CSEA,DTLZ7,16,-0.4963024084325938,False,nsga2
CSEA,DTLZ7,42,-0.09676539152852431,False,nsga2
CSEA,DTLZ7,6,-0.23975207327333195,False,nsga2
CSEA,DTLZ7,28,-0.09960113412629333,False,nsga2
CSEA,DTLZ7,17,-0.5498858849033205,False,nsga2
CSEA,DTLZ7,1,0.12176221807420912,True,nsga2
CSEA,DTLZ7,10,-0.4398809215218146,False,nsga2
CSEA,DTLZ7,19,0.3554562475940317,True,nsga2
CSEA,DTLZ7,26,-0.12303612062308991,False,nsga2
CSEA,DTLZ7,8,-0.2870783167880465,False,nsga2
CSEA,DTLZ7,21,-0.3166648317558628,False,nsga2
CSEA,DTLZ7,24,-0.14454350324842077,False,nsga2
CSEA,DTLZ7,23,-0.4718566899797841,False,nsga2
CSEA,DTLZ7,4,0.3146764034812503,True,nsga2
CSEA,DTLZ7,15,-0.4430547710501207,False,nsga2
CSEA,DTLZ7,3,-0.007032191345934244,False,nsga2
CSEA,DTLZ7,12,-0.9357588984904539,False,nsga2
CSEA,DTLZ7,2,-0.22668445229043535,False,nsga2
CSEA,DTLZ7,13,-0.42376720781190974,False,nsga2
CSEA,DTLZ7,5,-0.685696570027194,False,nsga2
CSEA,DTLZ7,14,-0.15932255530927203,False,nsga2
CSEA,DTLZ7,22,0.23892510788701923,True,nsga2
CSEA,DTLZ7,25,0.3684903595373555,True,nsga2
CSEA,MMF1,20,0.35952227268531417,True,nsga2
CSEA,MMF1,18,-0.1149769416056827,False,nsga2
CSEA,MMF1,27,-0.24971340789059462,False,nsga2
CSEA,MMF1,9,0.2917193180262199,True,nsga2
CSEA,MMF1,0,0.17956191236478622,True,nsga2
CSEA,MMF1,11,0.3902503950650271,True,nsga2
CSEA,MMF1,7,0.2955849406749627,True,nsga2
CSEA,MMF1,16,-0.10122490806648662,False,nsga2
CSEA,MMF1,42,0.03811485099676311,True,nsga2
CSEA,MMF1,6,-0.6912936780806291,False,nsga2
CSEA,MMF1,28,0.030580657755965135,True,nsga2
CSEA,MMF1,17,0.3672837913367242,True,nsga2
CSEA,MMF1,1,0.24344427386010814,True,nsga2
CSEA,MMF1,10,0.10602176717761415,True,nsga2
CSEA,MMF1,19,-0.047078052917321825,False,nsga2
CSEA,MMF1,26,-0.21272603662720896,False,nsga2
CSEA,MMF1,8,-0.21564629115769626,False,nsga2
CSEA,MMF1,21,-0.14526442892930075,False,nsga2
CSEA,MMF1,24,0.2806971284921137,True,nsga2
CSEA,MMF1,23,0.23875785263852586,True,nsga2
CSEA,MMF1,4,0.2038630635135235,True,nsga2
CSEA,MMF1,15,-0.1924239333648986,False,nsga2
CSEA,MMF1,3,0.13060241898848649,True,nsga2
CSEA,MMF1,12,0.06244052229473637,True,nsga2
CSEA,MMF1,2,0.18692174513247,True,nsga2
CSEA,MMF1,13,-0.032578437609157664,False,nsga2
CSEA,MMF1,5,-0.281681184777569,False,nsga2
CSEA,MMF1,14,-0.03879665252269478,False,nsga2
CSEA,MMF1,22,-0.18577276974220766,False,nsga2
CSEA,MMF1,25,0.4275547294184314,True,nsga2
CSEA,MMF11_L,20,-0.9426921976764732,False,nsga2
CSEA,MMF11_L,18,-0.22257695192520358,False,nsga2
CSEA,MMF11_L,27,0.06632972949277274,True,nsga2
CSEA,MMF11_L,9,-0.014205716117526745,False,nsga2
CSEA,MMF11_L,0,0.11269607802824312,True,nsga2
CSEA,MMF11_L,11,-0.35362995700160227,False,nsga2
CSEA,MMF11_L,7,0.36449856103242473,True,nsga2
CSEA,MMF11_L,16,-0.4441163118808115,False,nsga2
CSEA,MMF11_L,42,-0.38837943447265527,False,nsga2
CSEA,MMF11_L,6,-0.33051748818518695,False,nsga2
CSEA,MMF11_L,28,-0.1921313614202869,False,nsga2
CSEA,MMF11_L,17,-0.7290741046309667,False,nsga2
CSEA,MMF11_L,1,-0.5665310728311721,False,nsga2
CSEA,MMF11_L,10,-0.198642049324066,False,nsga2
CSEA,MMF11_L,19,-0.49908149253566675,False,nsga2
CSEA,MMF11_L,26,-0.848198491054753,False,nsga2
CSEA,MMF11_L,8,-0.14467083483040372,False,nsga2
CSEA,MMF11_L,21,-0.6464028465980894,False,nsga2
CSEA,MMF11_L,24,0.4345803644837132,True,nsga2
CSEA,MMF11_L,23,-0.027903554893263155,False,nsga2
CSEA,MMF11_L,4,0.20743315509087146,True,nsga2
CSEA,MMF11_L,15,0.2948502312298155,True,nsga2
CSEA,MMF11_L,3,-0.5025013017408797,False,nsga2
CSEA,MMF11_L,12,-0.6468358812395532,False,nsga2
CSEA,MMF11_L,2,-0.5698606032230816,False,nsga2
CSEA,MMF11_L,13,-0.631666166997954,False,nsga2
CSEA,MMF11_L,5,-0.02678678593211781,False,nsga2
CSEA,MMF11_L,14,-0.0909122236817453,False,nsga2
CSEA,MMF11_L,22,0.4380217421408635,True,nsga2
CSEA,MMF11_L,25,-0.05348691178444027,False,nsga2
CSEA,MMF16_20,20,-0.06337538706643124,False,nsga2
CSEA,MMF16_20,18,0.12696560489414044,True,nsga2
CSEA,MMF16_20,27,0.19863770488658725,True,nsga2
CSEA,MMF16_20,9,0.1281495687452168,True,nsga2
CSEA,MMF16_20,0,-0.06479433255319014,False,nsga2
CSEA,MMF16_20,11,0.026012887659360006,True,nsga2
CSEA,MMF16_20,7,-0.03372255653104195,False,nsga2
CSEA,MMF16_20,16,-0.1211586291010699,False,nsga2
CSEA,MMF16_20,42,0.10737212436658468,True,nsga2
CSEA,MMF16_20,6,0.18772078396307673,True,nsga2
CSEA,MMF16_20,28,0.03857838882180635,True,nsga2
CSEA,MMF16_20,17,-0.1685278860947166,False,nsga2
CSEA,MMF16_20,1,-0.0433400677318737,False,nsga2
CSEA,MMF16_20,10,0.21606116920518598,True,nsga2
CSEA,MMF16_20,19,-0.040300760398643096,False,nsga2
CSEA,MMF16_20,26,0.17412730332282345,True,nsga2
CSEA,MMF16_20,8,-0.2173258167634361,False,nsga2
CSEA,MMF16_20,21,-0.16133299412306956,False,nsga2
CSEA,MMF16_20,24,0.05938908510908583,True,nsga2
CSEA,MMF16_20,23,0.37692844378705886,True,nsga2
CSEA,MMF16_20,4,0.07486996809461165,True,nsga2
CSEA,MMF16_20,15,0.056817972669685024,True,nsga2
CSEA,MMF16_20,3,-0.16884645084313907,False,nsga2
CSEA,MMF16_20,12,0.022369301511250234,True,nsga2
CSEA,MMF16_20,2,0.17796156186196593,True,nsga2
CSEA,MMF16_20,13,0.10468033108616188,True,nsga2
CSEA,MMF16_20,5,0.07416569500829082,True,nsga2
CSEA,MMF16_20,14,0.05566629005066618,True,nsga2
CSEA,MMF16_20,22,-0.13566865132491687,False,nsga2
CSEA,MMF16_20,25,-0.0018253161413057078,False,nsga2
CSEA,MMF4,20,-0.48070475325802386,False,nsga2
CSEA,MMF4,18,-0.21385957735409308,False,nsga2
CSEA,MMF4,27,0.13043089222206064,True,nsga2
CSEA,MMF4,9,-0.5735411214503713,False,nsga2
CSEA,MMF4,0,-0.018196427673171086,False,nsga2
