alg,problema,semente,delta,vitoria,piso
CSEA,BBOB_F5,21,-0.07863778051877277,False,nsga2
CSEA,BBOB_F5,24,-0.28128693053257714,False,nsga2
CSEA,BBOB_F5,23,0.0802242582501062,True,nsga2
CSEA,BBOB_F5,4,-0.1542265722221367,False,nsga2
CSEA,BBOB_F5,15,-0.18529561206688952,False,nsga2
CSEA,BBOB_F5,3,0.0076644231692458535,True,nsga2
CSEA,BBOB_F5,2,0.07156993443057674,True,nsga2
CSEA,BBOB_F5,13,-0.022567132122804087,False,nsga2
CSEA,BBOB_F5,5,-0.11477743515723991,False,nsga2
CSEA,BBOB_F5,14,-0.05548338337039488,False,nsga2
CSEA,BBOB_F5,22,-0.05832709957287448,False,nsga2
CSEA,BBOB_F5,25,-0.0977293000950701,False,nsga2
CSEA,BBOB_F55,20,-0.6378453604910475,False,nsga2
CSEA,BBOB_F55,18,-0.3979108792340869,False,nsga2
CSEA,BBOB_F55,0,-0.81024394805486,False,nsga2
CSEA,BBOB_F55,11,-0.7532125008461367,False,nsga2
CSEA,BBOB_F55,7,0.3411632878423978,True,nsga2
CSEA,BBOB_F55,16,-0.18307996649856687,False,nsga2
CSEA,BBOB_F55,42,0.24811956472300384,True,nsga2
CSEA,BBOB_F55,6,-0.7065788384223558,False,nsga2
CSEA,BBOB_F55,28,-0.4961437388986724,False,nsga2
CSEA,BBOB_F55,17,-0.6792240494908593,False,nsga2
CSEA,BBOB_F55,1,-0.0012902431555727038,False,nsga2
CSEA,BBOB_F55,10,-0.7067283429803544,False,nsga2
CSEA,BBOB_F55,19,-0.5046593634050276,False,nsga2
CSEA,BBOB_F55,8,-0.6090649724700907,False,nsga2
CSEA,BBOB_F55,21,-0.5093538348258768,False,nsga2
CSEA,BBOB_F55,24,1.3391171834987352,True,nsga2
CSEA,BBOB_F55,23,-0.60571224553681,False,nsga2
CSEA,BBOB_F55,4,0.2721446612470234,True,nsga2
CSEA,BBOB_F55,15,-0.36282133341738015,False,nsga2
CSEA,BBOB_F55,3,-0.5518791117925994,False,nsga2
CSEA,BBOB_F55,12,-0.5208389300332766,False,nsga2
CSEA,BBOB_F55,2,0.4455863620352858,True,nsga2
CSEA,BBOB_F55,13,-0.7112258551754326,False,nsga2
CSEA,BBOB_F55,5,-0.12544896917175669,False,nsga2
CSEA,BBOB_F55,14,-0.3165920932171049,False,nsga2
CSEA,BBOB_F55,22,0.39028309828260604,True,nsga2
CSEA,BBOB_F55,25,-0.5350255392387021,False,nsga2
CSEA,DDMOP7,20,-0.002395269437073593,False,nsga2
CSEA,DDMOP7,18,0.003946605010019891,True,nsga2
CSEA,DDMOP7,27,0.0,False,nsga2
CSEA,DDMOP7,9,0.0021218318520897493,True,nsga2
CSEA,DDMOP7,11,-0.010586051048841244,False,nsga2
CSEA,DDMOP7,7,-0.004216821545370734,False,nsga2
CSEA,DDMOP7,16,-0.006325232318056164,False,nsga2
CSEA,DDMOP7,6,-0.0021173392143031622,False,nsga2
CSEA,DDMOP7,28,-0.0013827521392084832,False,nsga2
CSEA,DDMOP7,17,0.0,False,nsga2
CSEA,DDMOP7,1,0.020597684109821168,True,nsga2
CSEA,DDMOP7,19,-0.012204920690735841,False,nsga2
CSEA,DDMOP7,21,0.0007361457453487481,True,nsga2
CSEA,DDMOP7,24,0.0,False,nsga2
CSEA,DDMOP7,23,-0.004216821545370734,False,nsga2
CSEA,DDMOP7,15,0.0,False,nsga2
CSEA,DDMOP7,3,-0.004216821545370734,False,nsga2
CSEA,DDMOP7,12,0.0021218318520897493,True,nsga2
CSEA,DDMOP7,2,0.008198661631080616,True,nsga2
CSEA,DDMOP7,13,0.004234678428606197,True,nsga2
CSEA,DDMOP7,5,-0.011302717265424558,False,nsga2
CSEA,DDMOP7,22,0.0,False,nsga2
CSEA,DDMOP7,25,0.00636549555626912,True,nsga2
CSEA,DTLZ1,20,,False,nsga2
CSEA,DTLZ1,18,,False,nsga2
CSEA,DTLZ1,27,,False,nsga2
CSEA,DTLZ1,9,,False,nsga2
CSEA,DTLZ1,0,,False,nsga2
CSEA,DTLZ1,11,,False,nsga2
CSEA,DTLZ1,7,,False,nsga2
CSEA,DTLZ1,16,,False,nsga2
CSEA,DTLZ1,42,,False,nsga2
CSEA,DTLZ1,6,,False,nsga2
CSEA,DTLZ1,28,,False,nsga2
CSEA,DTLZ1,17,,False,nsga2
CSEA,DTLZ1,1,,False,nsga2
CSEA,DTLZ1,10,,False,nsga2
CSEA,DTLZ1,19,,False,nsga2
CSEA,DTLZ1,26,,False,nsga2
CSEA,DTLZ1,8,,False,nsga2
CSEA,DTLZ1,21,,False,nsga2
CSEA,DTLZ1,24,,False,nsga2
CSEA,DTLZ1,23,,False,nsga2
CSEA,DTLZ1,4,,False,nsga2
CSEA,DTLZ1,15,,False,nsga2
CSEA,DTLZ1,3,,False,nsga2
CSEA,DTLZ1,12,,False,nsga2
CSEA,DTLZ1,2,,False,nsga2
CSEA,DTLZ1,13,,False,nsga2
CSEA,DTLZ1,5,,False,nsga2
CSEA,DTLZ1,14,,False,nsga2
CSEA,DTLZ1,22,,False,nsga2
CSEA,DTLZ1,25,,False,nsga2
CSEA,DTLZ2,20,1.196404431992556,True,nsga2
CSEA,DTLZ2,18,0.16558708641592887,True,nsga2
CSEA,DTLZ2,27,-0.08688056124254348,False,nsga2
CSEA,DTLZ2,9,1.2805809461302464,True,nsga2
CSEA,DTLZ2,0,1.5746749866348322,True,nsga2
CSEA,DTLZ2,11,0.15731795018969494,True,nsga2
CSEA,DTLZ2,7,-0.18404969951193767,False,nsga2
CSEA,DTLZ2,16,-0.3946714277834316,False,nsga2
CSEA,DTLZ2,42,-0.014057202264541305,False,nsga2
CSEA,DTLZ2,6,0.12175505251786665,True,nsga2
CSEA,DTLZ2,28,-0.34414226593851,False,nsga2
CSEA,DTLZ2,17,0.20562928500774402,True,nsga2
CSEA,DTLZ2,1,0.02043334277797914,True,nsga2
CSEA,DTLZ2,10,0.6874498839431001,True,nsga2
CSEA,DTLZ2,19,-0.18916151000230957,False,nsga2
CSEA,DTLZ2,26,0.42527467184392503,True,nsga2
CSEA,DTLZ2,8,0.2917108549008024,True,nsga2
CSEA,DTLZ2,21,-0.1487556610998109,False,nsga2
CSEA,DTLZ2,24,0.34688217428004786,True,nsga2
CSEA,DTLZ2,23,-0.17643722274251977,False,nsga2
CSEA,DTLZ2,4,0.14900004262860678,True,nsga2
CSEA,DTLZ2,15,0.3060803403449046,True,nsga2
CSEA,DTLZ2,3,0.22203008181273332,True,nsga2
CSEA,DTLZ2,12,0.5112299332239034,True,nsga2
CSEA,DTLZ2,2,-0.13193958948184625,False,nsga2
CSEA,DTLZ2,13,0.31143817500465887,True,nsga2
CSEA,DTLZ2,5,0.2855147462920869,True,nsga2
CSEA,DTLZ2,14,0.008305024772763587,True,nsga2
CSEA,DTLZ2,22,0.2157946538279402,True,nsga2
CSEA,DTLZ2,25,0.4838805736630342,True,nsga2
CSEA,DTLZ3,20,,False,nsga2
CSEA,DTLZ3,18,,False,nsga2
CSEA,DTLZ3,27,,False,nsga2
CSEA,DTLZ3,9,,False,nsga2
CSEA,DTLZ3,0,,False,nsga2
CSEA,DTLZ3,11,,False,nsga2
CSEA,DTLZ3,7,,False,nsga2
CSEA,DTLZ3,16,,False,nsga2
CSEA,DTLZ3,42,,False,nsga2
CSEA,DTLZ3,6,,False,nsga2
CSEA,DTLZ3,28,,False,nsga2
CSEA,DTLZ3,17,,False,nsga2
CSEA,DTLZ3,1,,False,nsga2
CSEA,DTLZ3,10,,False,nsga2
CSEA,DTLZ3,19,,False,nsga2
CSEA,DTLZ3,26,,False,nsga2
CSEA,DTLZ3,8,,False,nsga2
CSEA,DTLZ3,21,,False,nsga2
CSEA,DTLZ3,24,,False,nsga2
CSEA,DTLZ3,23,,False,nsga2
CSEA,DTLZ3,4,,False,nsga2
CSEA,DTLZ3,15,,False,nsga2
CSEA,DTLZ3,3,,False,nsga2
CSEA,DTLZ3,12,,False,nsga2
CSEA,DTLZ3,2,,False,nsga2
CSEA,DTLZ3,13,,False,nsga2
CSEA,DTLZ3,5,,False,nsga2
CSEA,DTLZ3,14,,False,nsga2
CSEA,DTLZ3,22,,False,nsga2
CSEA,DTLZ3,25,,False,nsga2
CSEA,DTLZ4,20,-0.14061393291097932,False,nsga2
CSEA,DTLZ4,18,-0.49659641706017515,False,nsga2
CSEA,DTLZ4,27,-0.05586070236172464,False,nsga2
CSEA,DTLZ4,9,0.7481326809438621,True,nsga2
CSEA,DTLZ4,0,18.350177714207632,True,nsga2
CSEA,DTLZ4,11,-0.9176983958364452,False,nsga2
CSEA,DTLZ4,7,-0.23286683068402309,False,nsga2
CSEA,DTLZ4,16,-0.8303160583195226,False,nsga2
CSEA,DTLZ4,42,-0.25554177007050743,False,nsga2
CSEA,DTLZ4,6,-0.4953860548740305,False,nsga2
CSEA,DTLZ4,28,-0.6452799886319395,False,nsga2
CSEA,DTLZ4,17,2.8015303741924718,True,nsga2
CSEA,DTLZ4,1,-0.8163806985386317,False,nsga2
CSEA,DTLZ4,10,-0.5964691201334714,False,nsga2
CSEA,DTLZ4,19,0.36803740847544036,True,nsga2
CSEA,DTLZ4,26,-0.5131984317023267,False,nsga2
CSEA,DTLZ4,8,-0.6353466411541693,False,nsga2
CSEA,DTLZ4,21,-0.650968572377648,False,nsga2
CSEA,DTLZ4,24,-0.9309067449269476,False,nsga2
CSEA,DTLZ4,23,1.6913095538348264,True,nsga2
CSEA,DTLZ4,4,-0.898028014244598,False,nsga2
CSEA,DTLZ4,15,-0.5668300229490866,False,nsga2
CSEA,DTLZ4,3,-0.6463812576458325,False,nsga2
CSEA,DTLZ4,12,0.6176883877131879,True,nsga2
CSEA,DTLZ4,2,-0.9826549296671305,False,nsga2
CSEA,DTLZ4,13,1.4472157100063532,True,nsga2
CSEA,DTLZ4,5,-1.0,False,nsga2
CSEA,DTLZ4,14,-0.32577046893548584,False,nsga2
CSEA,DTLZ4,22,-0.5032894368661001,False,nsga2
CSEA,DTLZ4,25,-1.0,False,nsga2
CSEA,DTLZ7,20,,False,nsga2
CSEA,DTLZ7,18,,False,nsga2
CSEA,DTLZ7,27,,False,nsga2
CSEA,DTLZ7,9,,False,nsga2
CSEA,DTLZ7,0,,False,nsga2
CSEA,DTLZ7,11,,False,nsga2
CSEA,DTLZ7,7,,False,nsga2
CSEA,DTLZ7,16,-1.0,False,nsga2
CSEA,DTLZ7,42,,False,nsga2
CSEA,DTLZ7,6,,False,nsga2
CSEA,DTLZ7,28,,False,nsga2
CSEA,DTLZ7,17,,False,nsga2
CSEA,DTLZ7,1,,False,nsga2
CSEA,DTLZ7,10,,False,nsga2
CSEA,DTLZ7,19,,False,nsga2
CSEA,DTLZ7,26,-1.0,False,nsga2
CSEA,DTLZ7,8,,False,nsga2
CSEA,DTLZ7,21,,False,nsga2
CSEA,DTLZ7,24,,False,nsga2
CSEA,DTLZ7,23,,False,nsga2
CSEA,DTLZ7,4,,False,nsga2
CSEA,DTLZ7,15,-1.0,False,nsga2
CSEA,DTLZ7,3,,False,nsga2
CSEA,DTLZ7,12,-1.0,False,nsga2
CSEA,DTLZ7,2,-1.0,False,nsga2
CSEA,DTLZ7,13,-1.0,False,nsga2
CSEA,DTLZ7,5,,False,nsga2
CSEA,DTLZ7,14,,False,nsga2
CSEA,DTLZ7,22,,False,nsga2
CSEA,DTLZ7,25,,False,nsga2
CSEA,MMF1,20,0.050390519280254197,True,nsga2
CSEA,MMF1,18,-0.045007063616211276,False,nsga2
CSEA,MMF1,27,-0.05014641015049315,False,nsga2
CSEA,MMF1,9,0.061759545253016516,True,nsga2
CSEA,MMF1,0,0.01888951780955487,True,nsga2
CSEA,MMF1,11,0.04998795179975699,True,nsga2
CSEA,MMF1,7,0.06777716628040223,True,nsga2
CSEA,MMF1,16,-0.015358802213703069,False,nsga2
CSEA,MMF1,42,0.032080848978865234,True,nsga2
CSEA,MMF1,6,-0.058928291956492164,False,nsga2
CSEA,MMF1,28,-0.02303374553318411,False,nsga2
CSEA,MMF1,17,0.09014555301422558,True,nsga2
CSEA,MMF1,1,0.008691445955325887,True,nsga2
CSEA,MMF1,10,0.013844108902013845,True,nsga2
CSEA,MMF1,19,0.0068291328191392555,True,nsga2
CSEA,MMF1,26,-0.02754500677471674,False,nsga2
CSEA,MMF1,8,-0.02755865105130766,False,nsga2
CSEA,MMF1,21,-0.05833715006910371,False,nsga2
CSEA,MMF1,24,0.027689680552386044,True,nsga2
CSEA,MMF1,23,0.04680377350508334,True,nsga2
CSEA,MMF1,4,0.016957359681712626,True,nsga2
CSEA,MMF1,15,-0.013538183136807403,False,nsga2
CSEA,MMF1,3,0.004382644262069293,True,nsga2
CSEA,MMF1,12,-0.023984457037196295,False,nsga2
CSEA,MMF1,2,0.013992628812717255,True,nsga2
CSEA,MMF1,13,-0.004525241305591987,False,nsga2
CSEA,MMF1,5,-0.046426812120664074,False,nsga2
CSEA,MMF1,14,-0.016610318448337505,False,nsga2
CSEA,MMF1,22,-0.04719685090814464,False,nsga2
CSEA,MMF1,25,0.04468373263051533,True,nsga2
CSEA,MMF11_L,20,-0.05603873329430679,False,nsga2
CSEA,MMF11_L,18,-0.000667127608781816,False,nsga2
CSEA,MMF11_L,27,0.022826457564463234,True,nsga2
CSEA,MMF11_L,9,-0.023644338606305427,False,nsga2
CSEA,MMF11_L,0,0.022318009763740657,True,nsga2
CSEA,MMF11_L,11,-0.05188373729823794,False,nsga2
CSEA,MMF11_L,7,0.01575986333250172,True,nsga2
CSEA,MMF11_L,16,-0.007655941151113598,False,nsga2
CSEA,MMF11_L,42,-0.04072572781973567,False,nsga2
CSEA,MMF11_L,6,-0.00027202499957809526,False,nsga2
CSEA,MMF11_L,28,-0.023582119243681633,False,nsga2
CSEA,MMF11_L,17,-0.04967555013439218,False,nsga2
CSEA,MMF11_L,1,-0.013246560956457624,False,nsga2
CSEA,MMF11_L,10,-0.03319757058047896,False,nsga2
CSEA,MMF11_L,19,-0.027554688696190075,False,nsga2
CSEA,MMF11_L,26,-0.0559372388144449,False,nsga2
CSEA,MMF11_L,8,0.012333010541637138,True,nsga2
CSEA,MMF11_L,21,-0.021093993401992285,False,nsga2
CSEA,MMF11_L,24,0.05777826702411368,True,nsga2
CSEA,MMF11_L,23,-0.01227043338024801,False,nsga2
CSEA,MMF11_L,4,0.021633313279579514,True,nsga2
CSEA,MMF11_L,15,0.03123397483996115,True,nsga2
CSEA,MMF11_L,3,-0.050266377653370484,False,nsga2
CSEA,MMF11_L,12,-0.03611811799662296,False,nsga2
CSEA,MMF11_L,2,-0.010451621296034252,False,nsga2
CSEA,MMF11_L,13,-0.023400125980221828,False,nsga2
CSEA,MMF11_L,5,-0.0046072627691034,False,nsga2
CSEA,MMF11_L,14,-0.01544758701256288,False,nsga2
CSEA,MMF11_L,22,0.04518141566182705,True,nsga2
CSEA,MMF11_L,25,-0.0016808815222230566,False,nsga2
CSEA,MMF16_20,20,-0.013616973041342295,False,nsga2
CSEA,MMF16_20,18,0.02521950668264179,True,nsga2
CSEA,MMF16_20,27,0.02388351631943139,True,nsga2
CSEA,MMF16_20,9,0.014280323609134116,True,nsga2
CSEA,MMF16_20,0,-0.010049230640068147,False,nsga2
CSEA,MMF16_20,11,0.00497996135905122,True,nsga2
CSEA,MMF16_20,7,0.005186913915529923,True,nsga2
CSEA,MMF16_20,16,-0.01090157676424843,False,nsga2
CSEA,MMF16_20,42,0.026879765123269245,True,nsga2
CSEA,MMF16_20,6,0.03673660240820731,True,nsga2
CSEA,MMF16_20,28,0.02005090338283333,True,nsga2
CSEA,MMF16_20,17,-0.023349910281546194,False,nsga2
CSEA,MMF16_20,1,-0.003963557859672289,False,nsga2
CSEA,MMF16_20,10,0.040690612416715954,True,nsga2
CSEA,MMF16_20,19,0.00034237457656153224,True,nsga2
CSEA,MMF16_20,26,0.03140916988896192,True,nsga2
CSEA,MMF16_20,8,-0.017781986686956866,False,nsga2
CSEA,MMF16_20,21,-0.01945866622298203,False,nsga2
CSEA,MMF16_20,24,0.009373419678312038,True,nsga2
CSEA,MMF16_20,23,0.036377489387426784,True,nsga2
CSEA,MMF16_20,4,0.0028259299533404743,True,nsga2
CSEA,MMF16_20,15,0.012620430436186342,True,nsga2
CSEA,MMF16_20,3,-0.01880454294653252,False,nsga2
CSEA,MMF16_20,12,-0.003698437896243486,False,nsga2
CSEA,MMF16_20,2,0.033894646834265754,True,nsga2
CSEA,MMF16_20,13,0.02916764360403727,True,nsga2
CSEA,MMF16_20,5,0.017430737040947532,True,nsga2
CSEA,MMF16_20,14,0.01840520528520936,True,nsga2
CSEA,MMF16_20,22,-0.019667716335142443,False,nsga2
CSEA,MMF16_20,25,0.011884005505992673,True,nsga2
CSEA,MMF4,20,-0.06204489235233321,False,nsga2
CSEA,MMF4,18,-0.012378655284673565,False,nsga2
CSEA,MMF4,27,0.030957825598109147,True,nsga2
CSEA,MMF4,9,-0.07566932787449843,False,nsga2
CSEA,MMF4,0,-0.0035566259730471367,False,nsga2
CSEA,MMF4,11,-0.022956409396198817,False,nsga2
CSEA,MMF4,7,-0.011011093778277527,False,nsga2
