exp,problema,label,D,M,q,maxfe,n_init,n_ger,status,motivo_parada,n_retries,fallback_ativado,jsonl_bad,n_footers,recs_outros,algo_version,U1_len_real,U1_fe_exato,U1_formula,U1_fe_index_denso,U1_solid_denso,U2_n_init_ok,U2_doe_hash_ok,U2_dX_doe_max,U2_dX_doe_max_rel,U2_doe_shape_ok,U2_cp_init,U2_bounds_ok,U3_fits,U3_fits_eq_ger,U3_fit_series_len,U3_ntreino_passo_q,U3_ntreino_ini,U3_ntreino_fim,U8_ftm_monotonico,U8_ftm_min,U8_ftm_max,U8_ftm_eq_ntr_1,U8_ftm_faixa_ok,U10_fe_eq_ntrain_q,U10_fe_cresce,U10_ger_x_q,U8_ftm3_unico_por_ger,U8_ftm3_bate_jsonl,U4_cadencia_ok,U4_n_blocos,U4_n_blocos_man,U4_ultima_coberta,U4_n_pontos_ok,U4_hash_ok,U4_linhas_sonda,U4_linhas_ok,U5_dX_sonda_max,U5_dX_sonda_max_rel,U5_sonda_gab_linhas,U7_inv1_violacoes,U7_inv2_sonda_excede,U7_inv2_sonda_total,U7_inv2_semsonda_excede,U9_cache_hits_foot,U9_cache_hits_man,U9_cache_hit_dec,U9_n_cache_infill,U9_fit_retries,U9_n_lote_menor,U9_n_lote_completado,U9_assert_lote_all,U9_n_lote_eq_q,U9_n_front1_foot,U9_motivo_parada_foot,U9_status_foot,POP_linhas_eq_ntrain,POP_linhas_eq_fe,POP_final_eq_maxfe,POP_total,POP_ger_min,POP_ger_max,POP_max_linhas,POP_cresce_q,CFG_nystrom,CFG_ngen_kw,CFG_q_kw,CFG_pop,CFG_pop_eq_100D,CFG_ngen_nsga,CFG_kernel,CFG_torch,CFG_botorch,CFG_gpytorch,CFG_pymoo,CFG_numpy,CFG_python,CFG_env_path,CFG_dtype,CFG_threads,CFG_omp,CFG_dtype_check_hdr,DEC_nystrom0,DEC_ngen10,DEC_q_ok,DEC_seedgp_formula,DEC_seedns_const,DEC_dtype64,DEC_caminho,DEC_trainYvar,DEC_trainYvar_1e12_all,DEC_kernel_hp,DEC_kernel_all,FIT_kernel_all,FIT_nmodelos_M,FIT_dtype64,SON_modelo_flag,SUR_modelo_flag_unico,SUR_espaco_modelo,SUR_transf_tipo,SUR_pred_tipo_valor,SUR_pred_classe_null,TS_nchamadas_10,TS_npontos_eq_popM10,TS_npontos,TS_npontos_popx10,HP_ard_vivo_frac,HP_ard_vivo_n,HP_ard_total,HP_lsmed_muda_n,HP_lsmed_pares,HP_lsmed_ini,HP_lsmed_fim,HP_osc_ini,HP_osc_fim,JOIA_n_ger,JOIA_front_ok,JOIA_val_ok,JOIA_set_ok,JOIA_ord_ok,JOIA_mark_ok,JOIA_dmax,JOIA_dmax_nat_vs_distmin,JOIA_mm_ordem_asc,JOIA_n_fallback,U11_n_marcadas,U11_marcadas_ok,U11_med_abs_err_obj0,U11_wape_infill_obj0,U11_cob_infill_obj0,U11_z_med_obj0,U11_med_abs_err_obj1,U11_wape_infill_obj1,U11_cob_infill_obj1,U11_z_med_obj1,JOIA_dX_ponto_id,SIG_notna_frac,SIG_pos_frac,SIG_min,MU_notna_frac,SINAL_corr_ultimo_bloco,SINAL_corr_min,T_total_s,T_fit_s,T_busca_s,T_sonda_s,T_aval_s,U11_med_abs_err_obj2,U11_wape_infill_obj2,U11_cob_infill_obj2,U11_z_med_obj2
main,BBOB_F1,BBOB_F1,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.375113989927513e-07,2.375113989927513e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,44,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,1.2847263136285942,3.530109222246134,0.6902550575243628,2.2490392353756397,200,200,200,200,200,200,1.8996223427603098e-08,1.8996223394296408e-07,200,0,200,True,0.07480239868164062,0.012860547954613765,1.0,0.1787123645751834,0.06641101837158203,0.012027203846252187,1.0,0.1716289629111023,0.0,1.0,1.0,0.06420672684907913,1.0,"[0.9988, 0.99887]",0.9987951772364173,301.8465,35.8093,241.4223,8.622,0.0101,,,,
main,BBOB_F17,BBOB_F17,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.3787903291605517e-07,2.3787903291605518e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,11,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,1.4722262550434242,2.9127957096672623,0.39903297631148327,0.5871336477220883,200,200,200,200,200,200,3.363164002845309e-08,3.3631639784204026e-07,200,0,200,True,229152.7265625,0.01480283880720127,0.995,0.41231465343927276,18.094097137451172,0.41887534830207074,0.99,0.3061092291159207,0.0,1.0,1.0,17.5753231048584,1.0,"[0.99992, 0.88265]",0.8826463623374826,319.3219,44.9854,249.0874,8.9352,0.0287,,,,
main,BBOB_F22,BBOB_F22,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.345476923792944e-07,2.345476923792944e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,8,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,1.1262473860003306,1.8166479830949624,0.6758322202207061,0.8862055159982891,200,200,200,200,200,200,3.1346342410643047e-08,3.1346342410643047e-07,200,0,200,True,16937.69911956787,0.6354550998100063,1.0,0.4586445813087736,24.223876953125,0.02327495677590642,0.97,0.36173205815192133,0.0,1.0,1.0,11.487096786499023,1.0,"[0.98354, 0.99514]",0.98354198631559,312.7839,33.8831,253.3436,9.045,0.0224,,,,
main,BBOB_F37,BBOB_F37,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.3685163252906705e-07,2.3685163252906706e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,7,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,0.8747638410557168,1.5018645900316192,0.8718659560639006,1.5145616846578167,200,200,200,200,200,200,2.4909726170641022e-08,2.49097260152098e-07,200,0,200,True,38.914306640625,0.02668509586670224,0.995,0.38868086443097616,113.88665771484375,0.2967133202547604,1.0,0.3108731937896402,0.0,1.0,1.0,19.448890686035156,1.0,"[0.99661, 0.85332]",0.8533198647396057,317.4879,32.2892,259.4486,8.9193,0.0262,,,,
main,BBOB_F49,BBOB_F49,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.365150315597475e-07,2.365150315597475e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,8,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,0.5533337396066711,0.888133204015181,0.9063832011254354,1.164519718790938,200,200,200,200,200,200,4.043915591278591e-08,4.0439155757354683e-07,200,0,200,True,84.00308227539062,0.21202757705144779,1.0,0.2751030369296009,3.892841339111328,0.058391602802213775,0.96,0.5851079979549438,0.0,1.0,1.0,3.2025249004364014,1.0,"[0.84215, 0.3433]",0.34330134502350124,323.0231,38.3946,258.2625,8.9146,0.2333,,,,
main,BBOB_F5,BBOB_F5,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.3727650955152058e-07,2.3727650955152058e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,44,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,1.1010045580158856,2.307778090264975,0.9108379154005103,1.411911182515594,200,200,200,200,200,200,3.0619592278346985e-08,3.061959223948918e-07,200,0,200,True,0.10596847534179688,0.01216048123047606,1.0,0.21720769211620855,10.73394775390625,0.031662317973550874,0.905,0.4432598343983728,0.0,1.0,1.0,0.07233460992574692,1.0,"[0.99904, 0.98813]",0.9881300510013485,318.2885,33.186,258.2375,8.8682,0.0144,,,,
main,BBOB_F55,BBOB_F55,10,2,1,309,109,200,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),309,True,31D-1,True,True,True,True,2.3578255614609134e-07,2.3578255614609134e-08,True,True,True,200,True,200,True,109,308,True,108,307,True,True,True,True,True,True,True,True,101,101,True,True,True,202000,True,2.384185791015625e-07,2.384185791015625e-08,20000,0,101,101,0,0,0,0,0,0,0,0,True,200,10,orcamento,ok,False,True,True,41900,1,200,309,True,0,10,1,1000,True,10,"get_matern_kernel_with_gamma_prior(10) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,10000,10000,1.0,400,400,199,199,0.43888337431852303,0.35033642257615993,0.9472076836158001,0.1872734006149544,200,200,200,200,200,200,2.3968658918738228e-08,2.3968658946493804e-07,200,0,200,True,5.783151626586914,0.19169240960414918,0.785,0.8606376889073215,3.4338855743408203,0.13378730242025255,0.865,0.8098821246266104,0.0,1.0,1.0,1.5472232103347778,1.0,"[0.40803, 0.33238]",0.3323780515459848,326.6701,42.5989,258.2554,8.9228,0.4289,,,,
main,DTLZ1,DTLZ1,7,3,1,216,76,140,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),216,True,31D-1,True,True,True,True,2.968073053999376e-08,2.968073053999376e-08,True,True,True,140,True,140,True,76,215,True,75,214,True,True,True,True,True,True,True,True,71,71,True,True,True,142000,True,2.9802322387695312e-08,2.9802322387695312e-08,20000,0,71,71,0,0,0,0,0,0,0,0,True,140,47,orcamento,ok,False,True,True,20510,1,140,216,True,0,10,1,700,True,10,"get_matern_kernel_with_gamma_prior(7) = ScaleKernel(MaternKernel(nu=2.5, ard_num",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,7000,7000,1.0,420,420,139,139,0.5929258190850467,0.7289293257264106,0.6647527031450511,0.5424739177589332,140,140,140,140,140,140,4.353224603015349e-08,4.353224603015349e-08,140,0,140,True,16.602953732013702,0.33884672025461904,0.8642857142857143,0.47333546256370407,13.303436279296875,0.3989513779140291,0.8785714285714286,0.3303492389150245,0.0,1.0,1.0,9.790353775024414,1.0,"[0.88025, 0.88366, 0.81083]",0.8108343526439769,129.2118,17.5834,92.7813,7.3077,0.0078,25.76709818840027,0.33149527552111435,0.9,0.445298487212371
main,DTLZ2,DTLZ2,12,3,1,371,131,240,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),371,True,31D-1,True,True,True,True,2.976508484131557e-08,2.976508484131557e-08,True,True,True,240,True,240,True,131,370,True,130,369,True,True,True,True,True,True,True,True,121,121,True,True,True,242000,True,2.9802322387695312e-08,2.9802322387695312e-08,20000,0,121,121,0,0,0,0,0,0,0,0,True,240,59,orcamento,ok,False,True,True,60360,1,240,371,True,0,10,1,1200,True,10,"get_matern_kernel_with_gamma_prior(12) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,12000,12000,1.0,720,720,239,239,1.1925061503351095,2.034924224198614,0.3399441593958505,0.5894902410518845,240,240,240,240,240,240,5.8205545938605496e-08,5.8205545938605496e-08,240,0,240,True,0.06814277172088623,0.1735959518849167,0.9333333333333333,0.5213307808337034,0.0637514591217041,0.1695883996765112,0.9416666666666667,0.46937099261638504,0.0,1.0,1.0,0.015208098106086254,1.0,"[0.99448, 0.99369, 0.99842]",0.9936923782283955,703.2638,83.505,577.6137,15.3673,0.0158,0.05104818940162659,0.0866653991610069,0.9708333333333333,0.5010891838602398
main,DTLZ3,DTLZ3,12,3,1,371,131,240,ok,orcamento,0,False,0,2,0,qpots-2.0.1+e81-r3 (vendor intocado; Matérn D30 + offsets A6),371,True,31D-1,True,True,True,True,2.9797159739608503e-08,2.9797159739608503e-08,True,True,True,240,True,240,True,131,370,True,130,369,True,True,True,True,True,True,True,True,121,121,True,True,True,242000,True,2.9802322387695312e-08,2.9802322387695312e-08,20000,0,121,121,0,0,0,0,0,0,0,0,True,240,46,orcamento,ok,False,True,True,60360,1,240,371,True,0,10,1,1200,True,10,"get_matern_kernel_with_gamma_prior(12) = ScaleKernel(MaternKernel(nu=2.5, ard_nu",2.11.0,0.16.1,1.14.2,0.6.1.6,2.2.6,3.11.9,env_e81_qpots,torch.float64,1,1,torch.float64,True,True,True,True,True,True,e81_gen:thompson+nsga2+maximin,1e-12,True,Matern5/2 ARD,True,True,True,True,"GP-Matern52-ARD(TS,q=1)",1,cru,zscore,True,True,True,True,12000,12000,1.0,720,720,239,239,0.8297009903998505,1.032370033942978,0.4634972288195382,0.321036526151138,240,240,240,240,240,240,5.2856542920309835e-08,5.2856542920309835e-08,240,0,240,True,61.93073922395706,0.26606877349178043,0.9291666666666667,0.4078690278253914,70.00536745786667,0.309224188552751,0.9041666666666667,0.4156430667224247,0.0,1.0,1.0,0.4871913194656372,1.0,"[0.9249, 0.91973, 0.87777]",0.8777709720964045,716.1824,91.7494,583.725,15.7683,0.0187,94.59669494628906,0.2650196674351268,0.9208333333333333,0.4877843778255687
