prob,ger,obj,noise,outsc,sigma,cob,wape
BBOB_F22,102,0,0.00013332337032239216,0.6465969139770834,79047.7734375,0.935,0.0883954447997815
BBOB_F22,102,1,0.0005907873962728164,0.27713540835696077,162.22549438476562,1.0,0.02530689160852033
BBOB_F22,104,0,0.00012881272227989566,0.6473017799882277,79295.765625,0.933,0.08812275948417078
BBOB_F22,104,1,0.0005694209400025896,0.27861694552559707,161.72930908203125,1.0,0.025169268710235195
BBOB_F22,106,0,0.00013067731872605938,0.637524480444341,79846.765625,0.9385,0.08720883458362708
BBOB_F22,106,1,0.0005565946890335061,0.28014321360196487,160.8457794189453,1.0,0.024760182173682428
BBOB_F22,108,0,0.00013071450564006593,0.6263801452787162,79354.46875,0.9345,0.08759021203071764
BBOB_F22,108,1,0.0005419080315472796,0.2746538210031797,160.9951171875,1.0,0.02520310617263952
BBOB_F22,110,0,0.00013248237281804172,0.4957491709557259,81533.640625,0.9345,0.08951321797564021
BBOB_F22,110,1,0.0005286190897540109,0.27936086434113727,159.80308532714844,1.0,0.025023435095326167
BBOB_F22,112,0,0.0001218318895045901,0.6485572479091095,78371.890625,0.934,0.08707679497434398
BBOB_F22,112,1,0.0004955014074406973,0.2773897969908865,160.80075073242188,1.0,0.02539562510553455
BBOB_F22,114,0,0.00012055231193377111,0.642145995989432,77949.8125,0.9315,0.08736114564539776
BBOB_F22,114,1,0.0004977209029162624,0.2816605696079475,159.40078735351562,1.0,0.025120467585004087
BBOB_F22,116,0,0.00011676260208201222,0.6665284174891266,77729.71875,0.9315,0.08715250155374359
BBOB_F22,116,1,0.000505612645068076,0.2789314584831489,158.95318603515625,1.0,0.0249800866546807
BBOB_F22,118,0,0.00011744663591000564,0.6649429620226358,77799.640625,0.9305,0.08723127587495827
BBOB_F22,118,1,0.0005276998848008004,0.284821984414294,157.85501098632812,1.0,0.02474697667247513
BBOB_F22,120,0,0.00011430629496079982,0.6514170862252846,77277.28125,0.9275,0.0878747279376483
BBOB_F22,120,1,0.000528651001100581,0.28684688972788197,157.27711486816406,1.0,0.02457750066844859
BBOB_F22,122,0,0.00010977372606695526,0.5755109608170128,77315.15625,0.9245,0.08705673909051706
BBOB_F22,122,1,0.0005231569793055559,0.28747091044655887,157.01864624023438,1.0,0.024628888308454746
BBOB_F22,124,0,0.00010846134310459845,0.5379490139595858,77464.2109375,0.9265,0.08721732607044601
BBOB_F22,124,1,0.0005221369372955129,0.2803608824609458,156.75738525390625,1.0,0.024803343828232686
BBOB_F22,126,0,0.0001055516335432271,0.6837877573098,76431.90625,0.9235,0.08724327937719036
BBOB_F22,126,1,0.0005155348289448378,0.2908199453787091,156.0801239013672,1.0,0.02440114990773796
BBOB_F22,128,0,0.0001,0.2771406398583567,107379.0390625,0.928,0.11399577052510314
BBOB_F22,128,1,0.0005082344407851345,0.29567487769578327,155.37802124023438,1.0,0.024228388399413943
BBOB_F22,130,0,0.00010122052577158558,0.6949111170692001,75600.078125,0.921,0.08745091556204575
BBOB_F22,130,1,0.0004998119973269951,0.2920696131150392,154.73382568359375,1.0,0.02417672958480466
BBOB_F22,132,0,0.0001,0.7052182261050651,75175.453125,0.9205,0.08714254626529104
BBOB_F22,132,1,0.0004879355732102643,0.2880588243165504,154.5532989501953,1.0,0.024434811347219594
BBOB_F22,134,0,0.0001,0.7123197232500265,74552.84375,0.9175,0.08703848495919894
BBOB_F22,134,1,0.0004830919675020891,0.29632055332734053,154.12432861328125,1.0,0.02402088407420196
BBOB_F22,136,0,0.0001,0.7169847216974758,74026.125,0.9165,0.08700649448247179
BBOB_F22,136,1,0.00046877343799107827,0.2927948829616477,153.51287841796875,1.0,0.023931879203563836
BBOB_F22,138,0,0.0001,0.7195822134672248,73646.734375,0.916,0.08688325292948877
BBOB_F22,138,1,0.00046960273788865524,0.29903149165265375,152.66311645507812,1.0,0.02376722889767783
BBOB_F22,140,0,0.0001,0.721522542610632,73476.53125,0.913,0.0871052607927813
BBOB_F22,140,1,0.0004618193701207668,0.305662577452906,152.1151123046875,1.0,0.023586433732527865
BBOB_F22,142,0,0.0001,0.7294125517628209,73154.703125,0.9135,0.08690566777104881
BBOB_F22,142,1,0.00045956276111258436,0.3056809001467928,151.64117431640625,1.0,0.023632493297847394
BBOB_F22,144,0,0.0001,0.7323030024399626,72962.96875,0.913,0.08687083042670084
BBOB_F22,144,1,0.0004468503104027404,0.30346354984701984,151.07608032226562,1.0,0.02363579555519641
BBOB_F22,146,0,0.0001,0.7362673308413885,72702.921875,0.912,0.08659805281542159
BBOB_F22,146,1,0.0004579452527807963,0.3124887124465684,150.22207641601562,1.0,0.023223731695307767
BBOB_F22,148,0,0.0001,0.7443007166609864,72309.578125,0.9105,0.08661190601733419
BBOB_F22,148,1,0.00046223342704124453,0.31659508827631927,150.36004638671875,1.0,0.02320923512418903
BBOB_F22,150,0,0.0001,0.7545131488500517,71903.46875,0.91,0.08619592428314851
BBOB_F22,150,1,0.00044953703762648593,0.31260103176084625,149.64845275878906,1.0,0.023263141799945052
BBOB_F22,152,0,0.0001,0.7600109922106986,71707.7109375,0.9095,0.0861064322852837
BBOB_F22,152,1,0.0004373709210992295,0.31597688497741,149.23223876953125,1.0,0.023257516746635707
BBOB_F22,154,0,0.0001,0.7650106515588365,71370.4375,0.909,0.0859921328975794
BBOB_F22,154,1,0.00041943554297727963,0.3195681867896726,149.11138916015625,1.0,0.023035397931792528
BBOB_F22,156,0,0.0001,0.7739947832290874,71083.0234375,0.9085,0.08582463684761933
BBOB_F22,156,1,0.0004096586939872376,0.3233546271386707,148.64761352539062,1.0,0.022803594900042683
BBOB_F22,158,0,0.0001,0.7798663924079603,70699.5078125,0.9065,0.08586411207566563
BBOB_F22,158,1,0.00040635054903468825,0.32629720958972364,147.92709350585938,1.0,0.022659092335406517
BBOB_F22,160,0,0.0001,0.7880362673009647,70298.765625,0.907,0.08571080373087991
BBOB_F22,160,1,0.0004024177090545137,0.3286407734567715,147.30322265625,1.0,0.022591656567950695
BBOB_F22,162,0,0.0001,0.7931933579887678,70095.609375,0.906,0.08566866797619908
BBOB_F22,162,1,0.0003964418062216905,0.33145620010758725,146.80618286132812,1.0,0.022457585596770552
BBOB_F22,164,0,0.0001,0.7969902844923257,70101.1328125,0.906,0.085903148021976
BBOB_F22,164,1,0.00039220689051882435,0.33457908406558506,146.3196563720703,1.0,0.022290272608855393
BBOB_F22,166,0,0.0001,0.8014946754555494,70020.7109375,0.907,0.0857762676891193
BBOB_F22,166,1,0.00039462474698989235,0.336730547774963,145.86517333984375,1.0,0.0221749145516559
BBOB_F22,168,0,0.0001,0.8050531768263447,70007.171875,0.905,0.08574457900110491
BBOB_F22,168,1,0.0003897235326646432,0.34079213965285216,145.30227661132812,1.0,0.0220525251819761
BBOB_F22,170,0,0.0001,0.8112068991649376,69718.0390625,0.9045,0.08563173539157298
BBOB_F22,170,1,0.0004024371986514854,0.34326232430381515,144.9481658935547,1.0,0.022026270848250238
BBOB_F22,172,0,0.0001,0.8142535056614445,69523.78125,0.9045,0.0854734309285322
BBOB_F22,172,1,0.0003959922645468337,0.3441222925411688,144.52743530273438,1.0,0.02192017298102602
BBOB_F22,174,0,0.0001,0.820111799476384,69242.21875,0.904,0.08547871089544345
BBOB_F22,174,1,0.0003892630627943493,0.3491080396302732,144.19802856445312,1.0,0.021847390671100232
BBOB_F22,176,0,0.0001,0.8249331523257356,68960.953125,0.902,0.08547255402454387
BBOB_F22,176,1,0.0003744670253065185,0.35175142374831847,144.51962280273438,1.0,0.022020206584043665
BBOB_F22,178,0,0.0001,0.8319183071615115,68664.0,0.9,0.08546589957568917
BBOB_F22,178,1,0.00036424983904267147,0.3560708802402404,144.06631469726562,1.0,0.02200806131705482
BBOB_F22,180,0,0.0001,0.8337703694436687,68482.84375,0.8995,0.08574993115532138
BBOB_F22,180,1,0.00035925965709843877,0.3620019440852346,143.7408905029297,1.0,0.02189305990132424
BBOB_F22,182,0,0.0001,0.837480210886212,68215.421875,0.898,0.08581074958403508
BBOB_F22,182,1,0.00035130498031881157,0.35922198255787197,143.14785766601562,1.0,0.021794378128614577
BBOB_F22,184,0,0.0001,0.8431036883423823,67934.90625,0.895,0.08567368029943859
BBOB_F22,184,1,0.00034856488345504127,0.3603838657149168,142.627685546875,1.0,0.021670221611052105
BBOB_F22,186,0,0.0001,0.8514584754046031,67657.53125,0.893,0.08564661352817772
BBOB_F22,186,1,0.0003628336670986497,0.3633095997419873,142.68728637695312,1.0,0.02148006914686017
BBOB_F22,188,0,0.0001,0.8552355450938284,67427.1484375,0.892,0.08559897423394608
BBOB_F22,188,1,0.00036330913672428746,0.3657390231280603,141.90524291992188,1.0,0.021396964975418185
BBOB_F22,190,0,0.0001,0.8625176393698972,67057.859375,0.8925,0.08540419603110112
BBOB_F22,190,1,0.0003576051531599017,0.37241277712506815,141.53518676757812,1.0,0.02125842517059062
BBOB_F22,192,0,0.0001,0.8746860771479438,66813.65625,0.89,0.08538122087133966
BBOB_F22,192,1,0.0003457904772823319,0.37632278265157476,141.50173950195312,1.0,0.021195927780071205
BBOB_F22,194,0,0.0001,0.876037737131708,66472.8125,0.885,0.08522030276227315
BBOB_F22,194,1,0.0003331851263098874,0.36741783461230737,141.03944396972656,1.0,0.02134148887044154
BBOB_F22,196,0,0.0001,0.883951722746932,66437.6796875,0.8875,0.08512161246044218
BBOB_F22,196,1,0.0003390050729551609,0.3759081847355701,140.62539672851562,1.0,0.02103135280951907
BBOB_F22,198,0,0.0001,0.8816549275163488,66496.6015625,0.8845,0.0854689253731329
BBOB_F22,198,1,0.00037645110006199653,0.3878284578366476,143.43463134765625,1.0,0.022585543919455726
BBOB_F22,200,0,0.0001,0.9077861459865832,66277.6484375,0.8915,0.08402219210520938
BBOB_F22,200,1,0.00041286153917164433,0.38770053016721534,142.85569763183594,1.0,0.021714213014604803
BBOB_F22,201,0,0.0001,0.9011527465755661,66110.7734375,0.891,0.08409113176352861
BBOB_F22,201,1,0.0004096875155769622,0.3884332181709695,143.117431640625,1.0,0.021743854022050157
BBOB_F37,1,0,0.003111246717936427,0.7511639384598034,176.78216552734375,0.993,0.043346654542938255
BBOB_F37,1,1,0.005472254456704095,0.9786687125285075,701.184814453125,0.9535,0.3692726352611786
BBOB_F37,2,0,0.0029560999997835795,0.6757894262593206,178.89068603515625,0.9925,0.04412093635627263
BBOB_F37,2,1,0.005447057615516618,0.98344542454469,697.693359375,0.9535,0.36919517197641566
BBOB_F37,4,0,0.0026348528013280465,0.6038901304172394,175.02871704101562,0.991,0.04394232879317837
BBOB_F37,4,1,0.005267004740072253,0.9964049619288133,685.940185546875,0.9525,0.36347782247945876
BBOB_F37,6,0,0.0023102243389991786,0.5387954893564308,173.61715698242188,0.991,0.04332767751314479
BBOB_F37,6,1,0.005118184934987301,1.0028770606830062,675.6156005859375,0.9515,0.36106636539164316
BBOB_F37,8,0,0.0020632927035803494,0.4889097633653616,171.32513427734375,0.99,0.043120147680225214
BBOB_F37,8,1,0.0048212897134374865,1.0192752588957743,664.437744140625,0.9515,0.3600874360763476
BBOB_F37,10,0,0.0019617703718610656,0.4397910304999069,171.7501678466797,0.99,0.04310072011723282
BBOB_F37,10,1,0.00459896849994688,1.0381471791560377,652.990234375,0.95,0.3577790886734801
BBOB_F37,12,0,0.0019832887912328324,0.4055507784301316,173.03866577148438,0.9905,0.04248464592871868
BBOB_F37,12,1,0.004314482383203992,1.0542491947075117,641.3672485351562,0.9495,0.35697727309986543
BBOB_F37,14,0,0.0022205787453075613,0.3791670256381071,178.849853515625,0.994,0.04338907028062372
BBOB_F37,14,1,0.00404186577515569,1.0774767314795177,630.9165649414062,0.9485,0.3550498770955092
BBOB_F37,16,0,0.002198193263132985,0.3597543205159297,177.948974609375,0.994,0.04299304432958329
BBOB_F37,16,1,0.0038369254451256552,1.0928748228664675,623.5572509765625,0.9475,0.3563152756407712
BBOB_F37,18,0,0.001815470775354758,0.3465493813159379,176.18496704101562,0.9935,0.04252048428107494
BBOB_F37,18,1,0.0036323620246729816,1.1090657905246661,615.6314086914062,0.9465,0.3568607531103614
BBOB_F37,20,0,0.0017708605240200023,0.33517377937569937,174.45848083496094,0.994,0.04269595678421478
BBOB_F37,20,1,0.003503782998784788,1.1222885665732516,608.5315551757812,0.946,0.3540813463875386
BBOB_F37,22,0,0.0018640685190529668,0.31797799723013237,178.26451110839844,0.995,0.042414710093920165
BBOB_F37,22,1,0.003349154459492893,1.1462015390926499,599.3103637695312,0.945,0.3528730965721912
BBOB_F37,24,0,0.0015729620960672445,0.30900027009485936,177.2861328125,0.9935,0.04178839275846099
BBOB_F37,24,1,0.003159511306487303,1.1711009579793719,590.8128051757812,0.9435,0.3535100088185236
BBOB_F37,26,0,0.0019216209689721145,0.29801564223510796,179.86582946777344,0.995,0.04197031109822909
BBOB_F37,26,1,0.0030170326986592743,1.1984191233707688,582.4964599609375,0.9435,0.3513840336917354
BBOB_F37,28,0,0.001649005746506759,0.29165194577933307,178.71849060058594,0.995,0.04156912414673358
BBOB_F37,28,1,0.002826016412685492,1.2177369303341326,574.882568359375,0.942,0.35098093940725594
BBOB_F37,30,0,0.0015090475655932085,0.28603999884129194,177.27639770507812,0.9935,0.041235746798680056
BBOB_F37,30,1,0.002668904967254826,1.2405074081642893,566.904541015625,0.9395,0.3508831584933229
BBOB_F37,32,0,0.001986528541013119,0.28384899613392045,179.25196838378906,0.9965,0.03990565821045009
BBOB_F37,32,1,0.002524965510545859,1.263712619747144,559.0597534179688,0.937,0.34978447693968107
BBOB_F37,34,0,0.002294656986880707,0.2761679938518857,180.07008361816406,0.9985,0.038593084100172516
BBOB_F37,34,1,0.0023955225146952692,1.2922437933395172,552.1594848632812,0.936,0.3486861607527005
BBOB_F37,36,0,0.002052385101699245,0.27067225437915005,178.96578979492188,0.998,0.0385481081909995
BBOB_F37,36,1,0.0022738515676407793,1.3253304455415815,544.639404296875,0.933,0.34889535420920165
BBOB_F37,38,0,0.0018561000500456606,0.26829169050513696,177.8909149169922,0.998,0.03811257893110976
BBOB_F37,38,1,0.0021387825569386286,1.356294519227444,537.486572265625,0.9315,0.34896998950487307
BBOB_F37,40,0,0.0020309082555939233,0.2664631264283621,177.91127014160156,0.9985,0.03723842782061157
BBOB_F37,40,1,0.0020386682662854342,1.3855204719012604,530.475830078125,0.931,0.34881757015829046
BBOB_F37,42,0,0.0020244321317819235,0.2643780575299599,178.05709838867188,0.9985,0.03672962954669506
BBOB_F37,42,1,0.0019225658627930714,1.4126148619303192,525.6561279296875,0.929,0.34847540495614904
BBOB_F37,44,0,0.0018442607923418953,0.2609499765689844,177.13641357421875,0.999,0.03641461071137545
BBOB_F37,44,1,0.0018220055899913427,1.4490017979696832,518.8384399414062,0.928,0.3478803888915183
BBOB_F37,46,0,0.0017953004439449488,0.26116240229522686,175.7530517578125,0.9995,0.03575887239495401
BBOB_F37,46,1,0.0017307523545110753,1.4754306297197335,513.24951171875,0.928,0.34679346607988604
BBOB_F37,48,0,0.0019048241269541669,0.25863493790767267,175.37252807617188,0.9995,0.036415982838486426
BBOB_F37,48,1,0.0016533991615100064,1.5068233838312113,507.78546142578125,0.926,0.34635293228139225
BBOB_F37,50,0,0.0017502609850499854,0.2561952402617946,174.4371337890625,0.9995,0.03622471781123481
BBOB_F37,50,1,0.001567495586035918,1.5415535040042945,502.4831848144531,0.924,0.3445072055981426
BBOB_F37,52,0,0.0016148446432639168,0.25414222863323505,173.5333251953125,0.999,0.035850397956276175
BBOB_F37,52,1,0.0015176660453729827,1.5639101727474987,496.93572998046875,0.9235,0.3439506439149371
BBOB_F37,54,0,0.001553772548425105,0.2549555999102993,172.93292236328125,0.999,0.034947115306746636
BBOB_F37,54,1,0.0014682836392755833,1.6068054493684598,492.3714599609375,0.9235,0.3431155808770243
BBOB_F37,56,0,0.001452659059342305,0.2535405030068286,171.96981811523438,0.999,0.03476164885126481
BBOB_F37,56,1,0.0014525980788888425,1.6188887632973155,488.57684326171875,0.9225,0.3419665887964178
BBOB_F37,58,0,0.0013676098078722926,0.25271978958374675,171.38136291503906,0.999,0.034285964865799705
BBOB_F37,58,1,0.0013754929740119398,1.6575226841877664,483.2342529296875,0.9215,0.341262965009359
BBOB_F37,60,0,0.0013466604762292053,0.2522173652062381,170.423828125,0.999,0.034541325771749634
BBOB_F37,60,1,0.0013173954331516346,1.6940872317646667,478.6826477050781,0.92,0.3416853038614612
BBOB_F37,62,0,0.0013567247382838363,0.25429085609487234,169.89622497558594,0.999,0.033916086626987065
BBOB_F37,62,1,0.0012604450437501409,1.7322701042069868,472.80743408203125,0.9195,0.34125229868961104
BBOB_F37,64,0,0.0012633341314340386,0.2533114812959274,169.40435791015625,0.999,0.033437809322282366
BBOB_F37,64,1,0.001186982006481965,1.7664201352346223,467.82501220703125,0.9165,0.34073525283991
BBOB_F37,66,0,0.0012394561732721016,0.2522512098376986,168.7281494140625,0.999,0.033545730810295944
BBOB_F37,66,1,0.0011338717475205106,1.8007230663873255,462.71978759765625,0.916,0.3406753820676821
BBOB_F37,68,0,0.0013197903412583683,0.25447303269333243,168.38710021972656,0.999,0.032662063771413355
BBOB_F37,68,1,0.0010831992518123492,1.840923139718209,459.03485107421875,0.916,0.34080599073409734
BBOB_F37,70,0,0.001242526830048943,0.2541902132523795,167.91561889648438,0.9995,0.03204881750537176
BBOB_F37,70,1,0.0010295135061095602,1.8639530395281254,455.0126953125,0.9145,0.3393424591961774
BBOB_F37,72,0,0.001259403883299858,0.257552274393977,167.1190185546875,0.9995,0.03094432105337954
BBOB_F37,72,1,0.0009852050476912046,1.9026125156435967,450.9901123046875,0.913,0.3388403493795189
BBOB_F37,74,0,0.001204813209250023,0.25746111636322194,167.04978942871094,0.9995,0.03137798395231051
BBOB_F37,74,1,0.0009540814192224088,1.9537347669655958,447.4772644042969,0.912,0.33783286538867163
BBOB_F37,76,0,0.0012160672852600276,0.25442943309076443,170.388916015625,1.0,0.030349888546900915
BBOB_F37,76,1,0.0009670180046122577,1.9686408158014521,444.916259765625,0.9125,0.334910808145422
BBOB_F37,78,0,0.0011906052145898556,0.25406593772567443,169.4367218017578,1.0,0.030149053116900568
BBOB_F37,78,1,0.0009645910620658379,2.004946820966469,442.3836975097656,0.911,0.3339815580239362
BBOB_F37,80,0,0.0011252833795710431,0.2557611424216557,169.12930297851562,1.0,0.02967171989280669
BBOB_F37,80,1,0.0009214563456848878,2.0429003126974714,437.6417236328125,0.9085,0.33325729393570325
BBOB_F37,82,0,0.0010855228287326752,0.2561719734568534,168.22930908203125,1.0,0.029532431055366203
BBOB_F37,82,1,0.0008945945316436153,2.0828893100686834,435.2198486328125,0.9085,0.33135706985375724
BBOB_F37,84,0,0.0010767191960951064,0.25681055690329013,167.7006072998047,1.0,0.029513213442533853
BBOB_F37,84,1,0.0008674773451074733,2.114947860435851,431.5807189941406,0.9065,0.3302892260753272
BBOB_F37,86,0,0.001025099661057177,0.2566195063485259,167.2391357421875,1.0,0.029395302535080912
BBOB_F37,86,1,0.0008366287734835519,2.149535983753854,427.8498840332031,0.906,0.32988995173906344
BBOB_F37,88,0,0.001037069552580121,0.2589325994765104,165.85202026367188,1.0,0.029205159914519416
BBOB_F37,88,1,0.0008192395555243984,2.1703399941268153,425.9006652832031,0.905,0.3278829283131782
BBOB_F37,90,0,0.001012620876055124,0.2596380181526837,164.97021484375,1.0,0.02886625033841487
BBOB_F37,90,1,0.0008076134818542904,2.196227715800454,423.24444580078125,0.904,0.32792381549004423
BBOB_F37,92,0,0.0009713276660573198,0.2602967656066131,164.75515747070312,1.0,0.0286924508678999
BBOB_F37,92,1,0.0007742149654819859,2.255683639613014,419.75994873046875,0.902,0.3274604108868514
BBOB_F37,94,0,0.0009397846557705167,0.2622503821561226,164.25067138671875,1.0,0.028444480117697787
BBOB_F37,94,1,0.000748711545445548,2.2794135617312627,416.46795654296875,0.9015,0.32686446443993816
BBOB_F37,96,0,0.0009030350952371906,0.2627263682881387,163.5306854248047,1.0,0.028169861517261835
BBOB_F37,96,1,0.0007251995370198297,2.315568297293773,414.040771484375,0.9005,0.3269411363188238
BBOB_F37,98,0,0.0008788448178588718,0.26295478911443404,162.5179443359375,1.0,0.028120694870901793
BBOB_F37,98,1,0.0007074590773059533,2.3342753481089735,411.63641357421875,0.901,0.3267632855807413
BBOB_F37,100,0,0.0008506542261269572,0.2658984770830711,161.77459716796875,1.0,0.027722010987307342
BBOB_F37,100,1,0.0006937385770287816,2.3830026721908006,408.9526672363281,0.8995,0.32602990826162265
BBOB_F37,102,0,0.0008142444540131989,0.2648410053033009,161.26856994628906,1.0,0.027658138744120625
BBOB_F37,102,1,0.0006754906487658375,2.4863664744238685,405.7040100097656,0.899,0.32684385056183096
BBOB_F37,104,0,0.0007898333320654506,0.2669603634933836,160.625,1.0,0.027260984704000554
BBOB_F37,104,1,0.0006633327095866814,2.493234363697341,403.4901123046875,0.898,0.3265882371476459
BBOB_F37,106,0,0.0007700346790517421,0.2674157054673322,160.55517578125,1.0,0.027508050857785044
BBOB_F37,106,1,0.0006553338459579285,2.5385128222610924,402.8214111328125,0.9,0.3254311386160817
BBOB_F37,108,0,0.0007745371053363753,0.2681761655238595,159.77157592773438,1.0,0.027434424952001574
BBOB_F37,108,1,0.000671581720736855,2.5815451679781476,399.62286376953125,0.9,0.32533249489995236
BBOB_F37,110,0,0.0007559317510513229,0.26859946797990164,159.45449829101562,1.0,0.027391754756001526
BBOB_F37,110,1,0.0006822214489299914,2.602968609793061,400.6430358886719,0.9,0.3244446047341257
BBOB_F37,112,0,0.0007280950033765223,0.2693308511325861,159.042236328125,1.0,0.027345984786910686
BBOB_F37,112,1,0.0006649146153354439,2.655143746157098,397.45611572265625,0.898,0.3250963310513809
BBOB_F37,114,0,0.0006938159201368643,0.2726004067172709,159.5087890625,1.0,0.02759584497842351
BBOB_F37,114,1,0.000651970911851839,2.6986554968628877,395.02178955078125,0.896,0.32516459077142285
BBOB_F37,116,0,0.0007021743008475624,0.2792715014615472,159.43344116210938,1.0,0.027331054416997937
BBOB_F37,116,1,0.0006420484247784501,2.7356456034086514,391.753662109375,0.8955,0.3247400534793889
BBOB_F37,118,0,0.0006813959812489526,0.2804900577520756,159.31690979003906,1.0,0.027169596602577898
BBOB_F37,118,1,0.0006308860711072181,2.7534183015031335,389.00018310546875,0.894,0.3248809707929348
BBOB_F37,120,0,0.000675677135613956,0.2827044424713133,159.13168334960938,1.0,0.026717202115743677
BBOB_F37,120,1,0.0006312001427229919,2.8204715314745457,387.38409423828125,0.8945,0.3255272445477354
BBOB_F37,122,0,0.0006637837841335262,0.2814672013202673,158.8558807373047,1.0,0.02664043361690681
BBOB_F37,122,1,0.000619802548382486,2.8906287287482195,384.9934387207031,0.893,0.3255731404983015
BBOB_F37,124,0,0.0006237189297821519,0.28589621114574243,161.46511840820312,1.0,0.026383500405836015
BBOB_F37,124,1,0.0006074833554043158,2.9256325582548643,383.4628601074219,0.8915,0.32582430776924554
BBOB_F37,126,0,0.0005671388094778547,0.27178987347035394,162.27203369140625,1.0,0.026984760657358317
BBOB_F37,126,1,0.0005949940228097321,2.9572686056572697,380.54095458984375,0.8905,0.3251704700755062
BBOB_F37,128,0,0.0005818900844523215,0.27496856460477603,161.84913635253906,1.0,0.0264460365386492
BBOB_F37,128,1,0.0005869695417884305,2.9650222663473986,375.54345703125,0.888,0.3252565120048952
BBOB_F37,130,0,0.0005961040412182127,0.28899416408856676,160.73782348632812,1.0,0.025872995750652456
BBOB_F37,130,1,0.0005744748807435408,3.0677634475741304,374.48291015625,0.8865,0.32535674869034514
BBOB_F37,132,0,0.00059752136093659,0.2858229054703124,160.25979614257812,1.0,0.02593914236805995
BBOB_F37,132,1,0.0005705184344323174,3.058816384218825,372.84356689453125,0.887,0.3240214667125886
BBOB_F37,134,0,0.0005981942663526237,0.2912061803724175,159.4962158203125,1.0,0.025726812014033713
BBOB_F37,134,1,0.0005599394185297454,3.107087349172297,370.59259033203125,0.8855,0.32395169614111197
BBOB_F37,136,0,0.0005634932270089994,0.283987385991622,159.4326171875,1.0,0.025944071018398438
BBOB_F37,136,1,0.0005903827377452888,3.164252912461373,370.5774841308594,0.8845,0.3242326909290735
BBOB_F37,138,0,0.0005421864015415768,0.2829600466359199,158.95346069335938,1.0,0.025988462265936645
BBOB_F37,138,1,0.0005929309741365038,3.1556212611729935,368.98486328125,0.8835,0.32380614124433865
BBOB_F37,140,0,0.0005337807955143927,0.28579997496485166,158.70196533203125,1.0,0.0260423582773732
BBOB_F37,140,1,0.0005832807594553158,3.199888031543196,366.01123046875,0.881,0.32512065138532303
BBOB_F37,142,0,0.0005110984527558773,0.2864057803401022,158.38526916503906,1.0,0.026223029368925944
BBOB_F37,142,1,0.0005810226720831363,3.2421785117171287,365.11376953125,0.8805,0.3257440814488348
BBOB_F37,144,0,0.0005274768829718553,0.2936396411184214,157.855712890625,1.0,0.025726760134075308
BBOB_F37,144,1,0.0005706088800820693,3.298926977776663,363.7366638183594,0.8795,0.3246632388542805
BBOB_F37,146,0,0.0005177781710703306,0.29222121642097,157.4085235595703,1.0,0.02590671486271991
BBOB_F37,146,1,0.0005821348497535701,3.363057339496557,363.8846435546875,0.879,0.3249348747426955
BBOB_F37,148,0,0.000517781767557516,0.2968143257130592,157.3689422607422,1.0,0.025686138289413157
BBOB_F37,148,1,0.0005429575629358861,3.3825657790218577,361.76934814453125,0.8755,0.32581432918210296
BBOB_F37,150,0,0.0005022496475871627,0.2948364715862235,156.56088256835938,1.0,0.025789260176350248
BBOB_F37,150,1,0.0005313487247309004,3.488481795582593,357.9191589355469,0.8745,0.3261159147767287
BBOB_F37,152,0,0.0004881592183881321,0.2988257961220671,156.52516174316406,1.0,0.025664522947890765
BBOB_F37,152,1,0.0005212976627028086,3.47943061323655,356.781982421875,0.875,0.3269715136726893
BBOB_F37,154,0,0.0004861940895560079,0.30002425697514207,156.17892456054688,1.0,0.025739657182521747
BBOB_F37,154,1,0.0005142887300333499,3.325184383483512,357.8536071777344,0.873,0.32592042704911234
BBOB_F37,156,0,0.0004737022163327522,0.30355448761791143,155.62124633789062,1.0,0.02544321185186197
BBOB_F37,156,1,0.0005199808010926255,3.4525382864767864,353.77294921875,0.8725,0.3251074077191985
BBOB_F37,158,0,0.0004622357749090473,0.30520170784270473,155.07492065429688,1.0,0.025526209818517998
BBOB_F37,158,1,0.0005078905605100889,3.5974942145827815,352.8704528808594,0.874,0.3253121946983396
BBOB_F37,160,0,0.0004530922265132921,0.30787827923463923,154.746337890625,1.0,0.025391288535779436
BBOB_F37,160,1,0.0004920643532755337,3.6403602318769153,350.1043701171875,0.8735,0.3252822700637577
BBOB_F37,162,0,0.00044005937813851613,0.3110892670687291,154.2698974609375,1.0,0.025365724261704036
BBOB_F37,162,1,0.00048776382614306883,3.634676524482428,347.98638916015625,0.8755,0.32340821405758435
BBOB_F37,164,0,0.00042513789138474354,0.3125686467653869,154.01986694335938,1.0,0.025429490202786065
BBOB_F37,164,1,0.00048352373237998166,3.7284057642287465,346.967041015625,0.8725,0.3236043173229128
BBOB_F37,166,0,0.00043195779514286535,0.31934681785770286,153.62538146972656,1.0,0.02519734347972552
BBOB_F37,166,1,0.00047806053770306094,3.733208002676363,346.4103088378906,0.872,0.3235626291209018
BBOB_F37,168,0,0.00041652497353649966,0.3181552098182626,153.18360900878906,1.0,0.025222510313073702
BBOB_F37,168,1,0.00046517631787407795,3.782995719232707,343.555419921875,0.87,0.32363772727996487
BBOB_F37,170,0,0.0004073604338777072,0.3195492198788789,152.6044921875,1.0,0.02515755191688175
BBOB_F37,170,1,0.00046210666596640214,3.9163042239361125,342.5855712890625,0.8705,0.3234474463222496
