problema,geracao,n_front_log,weak,strict,eim_best,eim_lo,eim_hi,dentro,larg_rel,rel_hi,uniq,top_tie,n_sub,n_lin
DTLZ4,222,42,17,189,0.415324596378163,0.4153246013114319,0.4153246013114319,False,0.0,1.1878104373097773e-08,371,9,38,371
DTLZ4,223,43,17,190,0.39779792980396594,0.3977979316459088,0.3977979316459088,False,0.0,4.6303480687031956e-09,371,9,38,371
DTLZ4,224,43,17,191,0.435660886691687,0.43566089320833906,0.43566089320833906,False,0.0,1.495808379953459e-08,371,9,38,371
DTLZ4,225,44,18,192,0.520837697440411,0.5208377121278409,0.5208377121278409,False,0.0,2.8199629195640945e-08,371,9,38,371
DTLZ4,226,44,18,192,0.3596538314427411,0.35965383687181546,0.35965383687181546,False,0.0,1.5095277408739527e-08,371,9,38,371
DTLZ4,227,44,18,192,0.504985045243384,0.5049850595981256,0.5049850595981256,False,0.0,2.8426072718007756e-08,371,9,38,371
DTLZ4,228,44,18,192,0.4108483828172458,0.41084839027857556,0.41084839027857556,False,0.0,1.816078652929056e-08,371,9,38,371
DTLZ4,229,45,19,193,0.34761110726676825,0.3476111121544055,0.3476111121544055,False,0.0,1.4060647479916152e-08,371,9,38,371
DTLZ4,230,45,19,194,0.1390561252187635,0.1390561359627555,0.1390561359627555,False,0.0,7.726370905794155e-08,371,9,38,371
DTLZ4,231,45,19,195,0.39459139384274333,0.39459139844606206,0.39459139844606206,False,0.0,1.1666039346105382e-08,371,9,38,371
DTLZ4,232,45,19,196,0.300990916423819,0.30099092275132683,0.30099092275132683,False,0.0,2.102225517697029e-08,371,9,38,371
DTLZ4,233,45,19,197,0.3897346620485236,0.3897346668280382,0.3897346668280382,False,0.0,1.2263509209810748e-08,371,9,38,371
DTLZ4,234,45,19,197,0.37932401131731625,0.3793240187109844,0.3793240187109844,False,0.0,1.9491695640424428e-08,371,9,38,371
DTLZ4,235,45,19,198,0.2875198738061489,0.28751987770349446,0.28751987770349446,False,0.0,1.355504753740475e-08,371,9,38,371
DTLZ4,236,45,19,198,0.4386897170252937,0.4386897235871081,0.4386897235871081,False,0.0,1.495775754592426e-08,371,9,38,371
DTLZ4,237,45,19,198,0.34647706796533706,0.3464770731976902,0.3464770731976902,False,0.0,1.510158577761412e-08,371,9,38,371
DTLZ4,238,45,19,199,0.440820501315434,0.4408205102321117,0.4408205102321117,False,0.0,2.022745698737064e-08,371,9,38,371
DTLZ4,239,45,19,199,0.7633289754534973,0.7633289563057682,0.7633289563057682,False,0.0,2.508450443348262e-08,371,9,38,371
DTLZ4,240,45,19,199,0.36107377893239534,0.3610737842465473,0.3610737842465473,False,0.0,1.4717634627280656e-08,371,9,38,371
MMF11_L,1,9,9,9,0.29779147354596236,0.29779145968533877,0.29779145968533877,False,0.0,4.6544729532630464e-08,61,4,0,61
MMF11_L,2,8,8,8,0.23023152388325813,0.23023150610779522,0.23023150610779522,False,0.0,7.72069028920991e-08,61,4,0,61
