label,problema,M,geracao,kflag,n_obj_100pct,criterio,pares_ok,pares_total,n_julgados,pares_eq_n2,frac_ok,estrito_M,bate
DTLZ4,DTLZ4,3,74,0,0,0,1500.0,40000.0,200,1,0.0375,0,1
DTLZ4,DTLZ4,3,75,0,0,0,2218.0,40000.0,200,1,0.05545,0,1
DTLZ4,DTLZ4,3,76,0,0,0,1680.0,40000.0,200,1,0.042,0,1
DTLZ4,DTLZ4,3,77,0,0,0,1836.0,40000.0,200,1,0.0459,0,1
DTLZ4,DTLZ4,3,78,0,0,0,1418.0,40000.0,200,1,0.03545,0,1
DTLZ4,DTLZ4,3,79,0,0,0,2298.0,40000.0,200,1,0.05745,0,1
DTLZ4,DTLZ4,3,80,0,0,0,1440.0,40000.0,200,1,0.036,0,1
DTLZ4,DTLZ4,3,81,0,0,0,3334.0,40000.0,200,1,0.08335,0,1
DTLZ4,DTLZ4,3,82,0,0,0,2216.0,40000.0,200,1,0.0554,0,1
DTLZ4,DTLZ4,3,83,0,0,0,1484.0,40000.0,200,1,0.0371,0,1
DTLZ4,DTLZ4,3,84,0,0,0,1756.0,40000.0,200,1,0.0439,0,1
DTLZ4,DTLZ4,3,85,0,0,0,1394.0,40000.0,200,1,0.03485,0,1
DTLZ4,DTLZ4,3,86,0,0,0,1856.0,40000.0,200,1,0.0464,0,1
DTLZ4,DTLZ4,3,87,0,0,0,1824.0,40000.0,200,1,0.0456,0,1
DTLZ4,DTLZ4,3,88,0,0,0,1488.0,40000.0,200,1,0.0372,0,1
DTLZ4,DTLZ4,3,89,0,0,0,2240.0,40000.0,200,1,0.056,0,1
DTLZ4,DTLZ4,3,90,0,0,0,1498.0,40000.0,200,1,0.03745,0,1
DTLZ4,DTLZ4,3,91,0,0,0,1752.0,40000.0,200,1,0.0438,0,1
DTLZ4,DTLZ4,3,92,0,0,0,1408.0,40000.0,200,1,0.0352,0,1
DTLZ4,DTLZ4,3,93,0,0,0,1446.0,40000.0,200,1,0.03615,0,1
DTLZ4,DTLZ4,3,94,0,0,0,1368.0,40000.0,200,1,0.0342,0,1
DTLZ4,DTLZ4,3,95,0,0,0,1868.0,40000.0,200,1,0.0467,0,1
DTLZ4,DTLZ4,3,96,0,0,0,1416.0,40000.0,200,1,0.0354,0,1
DTLZ4,DTLZ4,3,97,0,0,0,1410.0,40000.0,200,1,0.03525,0,1
DTLZ4,DTLZ4,3,98,0,0,0,2208.0,40000.0,200,1,0.0552,0,1
DTLZ4,DTLZ4,3,99,0,0,0,1978.0,40000.0,200,1,0.04945,0,1
DTLZ7,DTLZ7,3,1,1,2,1,609961.0,609961.0,781,1,1.0,0,1
DTLZ7,DTLZ7,3,2,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,3,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,4,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,5,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,6,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,7,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,8,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,9,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,10,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,11,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,12,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,13,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,14,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,15,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,16,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,17,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,18,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,19,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,20,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,21,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,22,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,23,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,24,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,25,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,26,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,27,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,28,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,29,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,30,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,31,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,32,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,33,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,34,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,35,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,36,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,37,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,38,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,39,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,40,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,41,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,42,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,43,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,44,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,45,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,46,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,47,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,48,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,49,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,50,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,51,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,52,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,53,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,54,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,55,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,56,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,57,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,58,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,59,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,60,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,61,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,62,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,63,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,64,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,65,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,66,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,67,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,68,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,69,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,70,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,71,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,72,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,73,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,74,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,75,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,76,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,77,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,78,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,79,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,80,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,81,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,82,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,83,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,84,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,85,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,86,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,87,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,88,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,89,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,90,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,91,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,92,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,93,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,94,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,95,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,96,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,97,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,98,1,2,1,40000.0,40000.0,200,1,1.0,0,1
DTLZ7,DTLZ7,3,99,1,2,1,40000.0,40000.0,200,1,1.0,0,1
MMF1,MMF1,2,1,0,0,0,23203.0,25921.0,161,1,0.8951429343003742,0,1
MMF1,MMF1,2,2,0,0,0,31886.0,40000.0,200,1,0.79715,0,1
MMF1,MMF1,2,3,0,0,0,29124.0,40000.0,200,1,0.7281,0,1
MMF1,MMF1,2,4,0,0,0,28190.0,40000.0,200,1,0.70475,0,1
MMF1,MMF1,2,5,0,0,0,27856.0,40000.0,200,1,0.6964,0,1
MMF1,MMF1,2,6,0,0,0,26294.0,40000.0,200,1,0.65735,0,1
MMF1,MMF1,2,7,0,0,0,25500.0,40000.0,200,1,0.6375,0,1
MMF1,MMF1,2,8,0,0,0,25820.0,40000.0,200,1,0.6455,0,1
MMF1,MMF1,2,9,0,0,0,26176.0,40000.0,200,1,0.6544,0,1
MMF1,MMF1,2,10,0,0,0,25458.0,40000.0,200,1,0.63645,0,1
MMF1,MMF1,2,11,0,0,0,24434.0,40000.0,200,1,0.61085,0,1
MMF1,MMF1,2,12,0,0,0,25166.0,40000.0,200,1,0.62915,0,1
MMF1,MMF1,2,13,0,0,0,25246.0,40000.0,200,1,0.63115,0,1
MMF1,MMF1,2,14,0,0,0,25334.0,40000.0,200,1,0.63335,0,1
MMF1,MMF1,2,15,0,0,0,26788.0,40000.0,200,1,0.6697,0,1
MMF1,MMF1,2,16,0,0,0,24976.0,40000.0,200,1,0.6244,0,1
MMF1,MMF1,2,17,0,0,0,25968.0,40000.0,200,1,0.6492,0,1
MMF1,MMF1,2,18,0,0,0,25746.0,40000.0,200,1,0.64365,0,1
MMF1,MMF1,2,19,0,0,0,26440.0,40000.0,200,1,0.661,0,1
MMF1,MMF1,2,20,0,0,0,25654.0,40000.0,200,1,0.64135,0,1
MMF1,MMF1,2,21,0,0,0,25500.0,40000.0,200,1,0.6375,0,1
MMF1,MMF1,2,22,0,0,0,25776.0,40000.0,200,1,0.6444,0,1
MMF1,MMF1,2,23,0,0,0,26194.0,40000.0,200,1,0.65485,0,1
MMF1,MMF1,2,24,0,0,0,26790.0,40000.0,200,1,0.66975,0,1
MMF1,MMF1,2,25,0,0,0,27794.0,40000.0,200,1,0.69485,0,1
MMF1,MMF1,2,26,0,0,0,27052.0,40000.0,200,1,0.6763,0,1
MMF1,MMF1,2,27,0,0,0,26006.0,40000.0,200,1,0.65015,0,1
MMF1,MMF1,2,28,0,0,0,25428.0,40000.0,200,1,0.6357,0,1
MMF1,MMF1,2,29,0,0,0,25890.0,40000.0,200,1,0.64725,0,1
MMF1,MMF1,2,30,0,0,0,26926.0,40000.0,200,1,0.67315,0,1
MMF1,MMF1,2,31,0,0,0,27418.0,40000.0,200,1,0.68545,0,1
MMF1,MMF1,2,32,0,0,0,26738.0,40000.0,200,1,0.66845,0,1
MMF1,MMF1,2,33,0,0,0,25196.0,40000.0,200,1,0.6299,0,1
MMF1,MMF1,2,34,0,0,0,24616.0,40000.0,200,1,0.6154,0,1
MMF1,MMF1,2,35,0,0,0,27620.0,40000.0,200,1,0.6905,0,1
MMF1,MMF1,2,36,0,0,0,25394.0,40000.0,200,1,0.63485,0,1
MMF1,MMF1,2,37,0,0,0,26076.0,40000.0,200,1,0.6519,0,1
MMF1,MMF1,2,38,0,0,0,27014.0,40000.0,200,1,0.67535,0,1
MMF1,MMF1,2,39,0,0,0,24940.0,40000.0,200,1,0.6235,0,1
MMF1,MMF1,2,40,0,0,0,26076.0,40000.0,200,1,0.6519,0,1
MMF1,MMF1,2,41,0,0,0,25918.0,40000.0,200,1,0.64795,0,1
MMF1,MMF1,2,42,0,0,0,25320.0,40000.0,200,1,0.633,0,1
MMF1,MMF1,2,43,0,0,0,25366.0,40000.0,200,1,0.63415,0,1
MMF1,MMF1,2,44,0,0,0,26020.0,40000.0,200,1,0.6505,0,1
MMF1,MMF1,2,45,0,0,0,27230.0,40000.0,200,1,0.68075,0,1
MMF1,MMF1,2,46,0,0,0,24924.0,40000.0,200,1,0.6231,0,1
MMF1,MMF1,2,47,0,0,0,25508.0,40000.0,200,1,0.6377,0,1
MMF1,MMF1,2,48,0,0,0,25540.0,40000.0,200,1,0.6385,0,1
MMF1,MMF1,2,49,0,0,0,26006.0,40000.0,200,1,0.65015,0,1
MMF1,MMF1,2,50,0,0,0,26022.0,40000.0,200,1,0.65055,0,1
MMF1,MMF1,2,51,0,0,0,25990.0,40000.0,200,1,0.64975,0,1
MMF1,MMF1,2,52,0,0,0,25632.0,40000.0,200,1,0.6408,0,1
MMF1,MMF1,2,53,0,0,0,26238.0,40000.0,200,1,0.65595,0,1
MMF1,MMF1,2,54,0,0,0,25120.0,40000.0,200,1,0.628,0,1
MMF1,MMF1,2,55,0,0,0,26224.0,40000.0,200,1,0.6556,0,1
MMF1,MMF1,2,56,0,0,0,26674.0,40000.0,200,1,0.66685,0,1
MMF1,MMF1,2,57,0,0,0,24636.0,40000.0,200,1,0.6159,0,1
MMF1,MMF1,2,58,0,0,0,25084.0,40000.0,200,1,0.6271,0,1
MMF1,MMF1,2,59,0,0,0,24650.0,40000.0,200,1,0.61625,0,1
MMF1,MMF1,2,60,0,0,0,26810.0,40000.0,200,1,0.67025,0,1
MMF1,MMF1,2,61,0,0,0,26590.0,40000.0,200,1,0.66475,0,1
MMF1,MMF1,2,62,0,0,0,25790.0,40000.0,200,1,0.64475,0,1
MMF1,MMF1,2,63,0,0,0,26448.0,40000.0,200,1,0.6612,0,1
MMF1,MMF1,2,64,0,0,0,23810.0,40000.0,200,1,0.59525,0,1
MMF1,MMF1,2,65,0,0,0,24092.0,40000.0,200,1,0.6023,0,1
MMF1,MMF1,2,66,0,0,0,27106.0,40000.0,200,1,0.67765,0,1
MMF1,MMF1,2,67,0,0,0,25624.0,40000.0,200,1,0.6406,0,1
MMF1,MMF1,2,68,0,0,0,26470.0,40000.0,200,1,0.66175,0,1
MMF1,MMF1,2,69,0,0,0,26360.0,40000.0,200,1,0.659,0,1
MMF1,MMF1,2,70,0,0,0,25220.0,40000.0,200,1,0.6305,0,1
MMF1,MMF1,2,71,0,0,0,27176.0,40000.0,200,1,0.6794,0,1
MMF1,MMF1,2,72,0,0,0,26118.0,40000.0,200,1,0.65295,0,1
MMF1,MMF1,2,73,0,0,0,25820.0,40000.0,200,1,0.6455,0,1
MMF1,MMF1,2,74,0,0,0,26490.0,40000.0,200,1,0.66225,0,1
MMF1,MMF1,2,75,0,0,0,26802.0,40000.0,200,1,0.67005,0,1
MMF1,MMF1,2,76,0,0,0,25624.0,40000.0,200,1,0.6406,0,1
MMF1,MMF1,2,77,0,0,0,25572.0,40000.0,200,1,0.6393,0,1
MMF1,MMF1,2,78,0,0,0,26670.0,40000.0,200,1,0.66675,0,1
MMF1,MMF1,2,79,0,0,0,24904.0,40000.0,200,1,0.6226,0,1
MMF1,MMF1,2,80,0,0,0,25698.0,40000.0,200,1,0.64245,0,1
MMF1,MMF1,2,81,0,0,0,25976.0,40000.0,200,1,0.6494,0,1
MMF1,MMF1,2,82,0,0,0,25140.0,40000.0,200,1,0.6285,0,1
MMF1,MMF1,2,83,0,0,0,26666.0,40000.0,200,1,0.66665,0,1
MMF1,MMF1,2,84,0,0,0,25728.0,40000.0,200,1,0.6432,0,1
MMF1,MMF1,2,85,0,0,0,26324.0,40000.0,200,1,0.6581,0,1
MMF1,MMF1,2,86,0,0,0,26046.0,40000.0,200,1,0.65115,0,1
MMF1,MMF1,2,87,0,0,0,25392.0,40000.0,200,1,0.6348,0,1
MMF1,MMF1,2,88,0,0,0,25802.0,40000.0,200,1,0.64505,0,1
MMF1,MMF1,2,89,0,0,0,26026.0,40000.0,200,1,0.65065,0,1
MMF1,MMF1,2,90,0,0,0,26974.0,40000.0,200,1,0.67435,0,1
MMF1,MMF1,2,91,0,0,0,23056.0,40000.0,200,1,0.5764,0,1
MMF1,MMF1,2,92,0,0,0,25876.0,40000.0,200,1,0.6469,0,1
MMF1,MMF1,2,93,0,0,0,27396.0,40000.0,200,1,0.6849,0,1
MMF1,MMF1,2,94,0,0,0,24822.0,40000.0,200,1,0.62055,0,1
MMF1,MMF1,2,95,0,0,0,26310.0,40000.0,200,1,0.65775,0,1
MMF1,MMF1,2,96,0,0,0,25852.0,40000.0,200,1,0.6463,0,1
MMF1,MMF1,2,97,0,0,0,25830.0,40000.0,200,1,0.64575,0,1
MMF1,MMF1,2,98,0,0,0,25220.0,40000.0,200,1,0.6305,0,1
MMF1,MMF1,2,99,0,0,0,25526.0,40000.0,200,1,0.63815,0,1
MMF11_L,MMF11_L,2,1,1,1,1,25921.0,25921.0,161,1,1.0,0,1
MMF11_L,MMF11_L,2,2,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,3,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,4,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,5,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,6,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,7,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,8,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,9,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,10,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,11,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,12,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,13,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,14,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,15,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,16,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,17,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,18,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,19,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,20,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,21,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,22,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,23,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,24,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,25,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,26,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,27,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,28,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,29,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,30,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,31,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,32,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,33,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,34,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,35,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,36,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,37,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,38,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,39,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,40,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,41,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,42,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,43,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,44,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,45,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,46,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,47,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,48,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,49,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,50,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,51,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,52,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,53,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,54,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,55,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,56,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,57,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,58,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,59,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,60,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,61,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,62,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,63,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,64,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,65,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,66,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,67,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,68,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,69,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,70,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,71,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,72,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,73,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,74,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,75,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,76,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,77,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,78,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,79,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,80,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,81,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,82,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,83,1,1,1,40000.0,40000.0,200,1,1.0,0,1
MMF11_L,MMF11_L,2,84,1,1,1,40000.0,40000.0,200,1,1.0,0,1
