problema,it,obj,noise,ls_min,ls_med,ls_max,outputscale,mll,n_train
BBOB_F22,50,1,0.0014657796510587128,0.6297418784634907,1.0027846899042483,1.2609943432702022,0.27468586386561217,0.0694515230439752,158
BBOB_F22,51,0,0.0003704585864457273,1.0280206431429793,1.4728352895620611,2.0335047303183393,0.527875455175078,0.07658840702902614,159
BBOB_F22,51,1,0.0015076877378389063,0.6295054500658719,1.006032496055181,1.2430190214334587,0.2713837599077046,0.07658840702902614,159
BBOB_F22,52,0,0.00035542327721761497,1.0273492267705144,1.4751586665167975,2.0337715200033393,0.5276761212814121,0.08619356546677936,160
BBOB_F22,52,1,0.0014562477377707051,0.6321195665700075,1.0021625028306633,1.237778405029039,0.2723858427237899,0.08619356546677936,160
BBOB_F22,53,0,0.0003407046792633411,1.0341024740880935,1.4810572215976479,2.045587637672059,0.5331198341611392,0.09601950341272578,161
BBOB_F22,53,1,0.001446892899403565,0.633459956369121,1.0035958224034902,1.2374634405401639,0.2711799371707049,0.09601950341272578,161
BBOB_F22,54,0,0.0003279875982348524,1.0383440290533243,1.4823960523864643,2.0477897457031857,0.5310950487949013,0.106621295759475,162
BBOB_F22,54,1,0.0014121865075665029,0.6359588533762077,1.0156781441285478,1.2380758036819326,0.2710000498557374,0.106621295759475,162
BBOB_F22,55,0,0.00032391843665926487,1.0407350012605874,1.4930156120174412,2.061113764263092,0.5348322856268595,0.11410774980746316,163
BBOB_F22,55,1,0.0014078692969615504,0.6393801675285833,1.0150912810119277,1.2392643260516196,0.26862104473591586,0.11410774980746316,163
BBOB_F22,56,0,0.00032029520005596833,1.0525067541083715,1.481451520571353,2.0495146600156846,0.5379503282823749,0.1230807517908952,164
BBOB_F22,56,1,0.001393103695921396,0.638446464887233,1.021723645634977,1.2602363864426736,0.2668346387848884,0.1230807517908952,164
BBOB_F22,57,0,0.00030928381147133906,1.0620600603644124,1.4811276380682998,2.0484304399348807,0.5384250833063371,0.13424936286418462,165
BBOB_F22,57,1,0.001351997413844796,0.6402473672145941,1.0245001270556247,1.262418133923312,0.26653486466827025,0.13424936286418462,165
BBOB_F22,58,0,0.0003007862914441982,1.0575048193406997,1.4884047761298,2.069708900514788,0.5410432292257112,0.1434571748007038,166
BBOB_F22,58,1,0.0013172188951860106,0.643178080831129,1.0217600601339987,1.27831540950057,0.2653373450208247,0.1434571748007038,166
BBOB_F22,59,0,0.0002978376742313925,1.0557132502733262,1.483987874675919,2.07683948017502,0.5370174851379855,0.15126902822172728,167
BBOB_F22,59,1,0.001322931719906693,0.6467492905110421,1.0286460337592056,1.2850488050897535,0.267020277817069,0.15126902822172728,167
BBOB_F22,60,0,0.0002871581854054156,1.054116632371106,1.4712498466488602,2.110605962344772,0.5362256244262698,0.1615281565188818,168
BBOB_F22,60,1,0.0013071762072022859,0.6475689542751322,1.0320268180195686,1.279330757913822,0.26651084099251493,0.1615281565188818,168
BBOB_F22,61,0,0.00028029476952953005,1.0628975852000158,1.490073895671464,2.08898622241668,0.5408861445590688,0.1715387209439891,169
BBOB_F22,61,1,0.0012369690896907222,0.6479460002166599,1.0291920026030439,1.2814794718979985,0.2652696561485967,0.1715387209439891,169
BBOB_F22,62,0,0.0002726695798378648,1.0630567944152576,1.4946972623675656,2.0918947772311567,0.5450368431977068,0.18067392634874618,170
BBOB_F22,62,1,0.0011885402676202735,0.648191612549077,1.0289900241878203,1.2894746414076343,0.26407552684144403,0.18067392634874618,170
BBOB_F22,63,0,0.0023301758531415967,0.7226657970840321,0.9689429292457779,1.07202661276295,0.2756987726143317,0.09224578665318978,171
BBOB_F22,63,1,0.0011455824491935526,0.6471316342296974,1.0259754454028536,1.291157838246148,0.2629520202559352,0.09224578665318978,171
BBOB_F22,64,0,0.00026163824894212724,1.0700851079242613,1.5057559280836392,2.0893796594015437,0.551066881624044,0.1967502759231855,172
BBOB_F22,64,1,0.0011721854766921969,0.647244551948105,1.0358053772954514,1.305256694436998,0.26218625442755555,0.1967502759231855,172
BBOB_F22,65,0,0.00025372695642830886,1.0788800957081517,1.5152285477088356,2.0861688103748492,0.5550010883220201,0.20647981896869744,173
BBOB_F22,65,1,0.001137638346386524,0.6483992859364546,1.0373505031672088,1.3084639307114823,0.2617867467370395,0.20647981896869744,173
BBOB_F22,66,0,0.00024737571920620293,1.0716291559518498,1.512852095515613,2.1159565392935336,0.5520402784725229,0.21504528882098112,174
BBOB_F22,66,1,0.001098844421743175,0.651326219216561,1.0284271569584047,1.3075298090519691,0.2620732725483958,0.21504528882098112,174
BBOB_F22,67,0,0.0002386847640288741,1.0788277743231822,1.5117253842303224,2.131554118656538,0.5553027452558927,0.22372649197235278,175
BBOB_F22,67,1,0.0010757093864048745,0.6519662037048307,1.0289886034137417,1.3011594253253003,0.26288005092359024,0.22372649197235278,175
BBOB_F22,68,0,0.00023154792188359694,1.0618871432399197,1.504385876945051,2.1070108509443286,0.5471046154082572,0.2325308273331499,176
BBOB_F22,68,1,0.0010688020178748591,0.6491464748998383,1.0327861865366075,1.3097294484652662,0.2623489384635874,0.2325308273331499,176
BBOB_F22,69,0,0.0002222471365414149,1.094942295931956,1.5325784125636965,2.1269100878027993,0.5636628821166886,0.23957475395770617,177
BBOB_F22,69,1,0.0010699116625020595,0.6545689917037985,1.025418827145108,1.2690564517342413,0.26377968696738924,0.23957475395770617,177
BBOB_F22,70,0,0.00021595756113407832,1.0959108586157793,1.5369212408264077,2.1289476152175473,0.564782298978402,0.24853376745470737,178
BBOB_F22,70,1,0.001043368354560201,0.658506326236543,1.0304027768399824,1.2708022238450434,0.26573260965096335,0.24853376745470737,178
BBOB_F22,71,0,0.0018269460230856578,0.7362924258380167,0.974744606919266,1.07163531620922,0.2756092144537995,0.15225125984245044,179
BBOB_F22,71,1,0.0010100479653363523,0.6589967986483207,1.0301971730578263,1.2689878282563658,0.2655712491268,0.15225125984245044,179
BBOB_F22,72,0,0.00022838182162825566,1.0969978078818174,1.5085781422334927,2.114747160227751,0.5603626851306205,0.25980666172877276,180
BBOB_F22,72,1,0.0009782306185217872,0.6563717983010625,1.0299732532644867,1.2725281541257265,0.26330650808386624,0.25980666172877276,180
BBOB_F22,73,0,0.00022071851954066126,1.1131901005589464,1.55576471730589,2.091158548519888,0.5746725665248695,0.2674023638108216,181
BBOB_F22,73,1,0.0010323087541269605,0.6662284135504696,1.025236245937063,1.3027072070757997,0.2645943735150596,0.2674023638108216,181
BBOB_F22,74,0,0.00021598063200812208,1.1086460959688973,1.5161006230732412,2.1134146167731265,0.5685202805176796,0.274166620219425,182
BBOB_F22,74,1,0.0010089076289654378,0.6633977791416403,1.0118502174345037,1.3079732201135155,0.26383668894406376,0.274166620219425,182
BBOB_F22,75,0,0.0002081392511628813,1.1182915801756854,1.5592262082718324,2.1065624796971067,0.5791282906840962,0.2818352810481792,183
BBOB_F22,75,1,0.001023498918772561,0.6754947486001505,1.0194084040156848,1.3178805007592422,0.26633122777289037,0.2818352810481792,183
BBOB_F22,76,0,0.00020133757800831927,1.1220746960123777,1.5690668712482854,2.107457555568331,0.58243739495894,0.2901622888741965,184
BBOB_F22,76,1,0.0010060936328142494,0.6755430075329073,1.0191084269266266,1.3212566917601032,0.26669967889263646,0.2901622888741965,184
BBOB_F22,77,0,0.00019473934496345305,1.1282918557832988,1.5735203405572553,2.1248409417469296,0.582882643611699,0.298608296512285,185
BBOB_F22,77,1,0.0009918101776635907,0.6781594773234498,1.016017652894086,1.3211226251558517,0.2680808912718155,0.298608296512285,185
BBOB_F22,78,0,0.00019340467672746174,1.1360159016082152,1.5505004830704192,2.142070999532013,0.5864590730199308,0.3051023241919974,186
BBOB_F22,78,1,0.0009488422889913241,0.6794832379593198,1.0127011149578748,1.3144545301908621,0.26835521814374175,0.3051023241919974,186
BBOB_F22,79,0,0.00019191965812542913,1.1231298186269412,1.4991310824379807,2.1998180688505684,0.5642853349114103,0.3104182515867936,187
BBOB_F22,79,1,0.0009536078950412408,0.6801220817332873,1.0141048524301213,1.3103774440111722,0.2691000042466747,0.3104182515867936,187
BBOB_F22,80,0,0.00019033215415684084,1.1358727767472891,1.5141510078765419,2.176112448236237,0.5728576291207256,0.31828525716694844,188
BBOB_F22,80,1,0.0009241043422031793,0.6803594980631572,1.0161094528373906,1.31202502989979,0.2688716531547876,0.31828525716694844,188
BBOB_F22,81,0,0.00018846095991038373,1.1415227814254965,1.5519953557242199,2.1719699699154704,0.593864972831866,0.3220220270193195,189
BBOB_F22,81,1,0.0009205507164212904,0.681530900195141,1.0180118674335905,1.3096888732082885,0.2705350806894659,0.3220220270193195,189
BBOB_F22,82,0,0.0001825229229304308,1.1537911245725145,1.560542169108904,2.1878365057074776,0.604867072707889,0.3295997230158124,190
BBOB_F22,82,1,0.000913566473952786,0.6802560920792399,1.0191114997449278,1.3287110244003786,0.27069297672807663,0.3295997230158124,190
BBOB_F22,83,0,0.0001805827509288453,1.1428877951789036,1.5511468297502211,2.204977178709534,0.6012619885034316,0.33591264481102334,191
BBOB_F22,83,1,0.0008965299757214221,0.6818612188867987,1.0180462707057851,1.3275081107250766,0.2712831881711294,0.33591264481102334,191
BBOB_F22,84,0,0.00017668077146002972,1.1499144461298312,1.5533143731813162,2.2089016395497687,0.599685700891169,0.34313530355970767,192
BBOB_F22,84,1,0.0008742159263057254,0.6822635062562703,1.0085959280474028,1.334209311905774,0.272258705150254,0.34313530355970767,192
BBOB_F22,85,0,0.00017561304996379024,1.1417937214892173,1.5051630616385199,2.2434590856861525,0.587839187783503,0.3503538348288002,193
BBOB_F22,85,1,0.000816073495891199,0.681337332753196,1.0063072972424687,1.3148328050529905,0.2721949227343504,0.3503538348288002,193
BBOB_F22,86,0,0.0001728744172097982,1.155727045988279,1.5407340450421223,2.229417195114054,0.6020752638788167,0.35776390688022547,194
BBOB_F22,86,1,0.0007922316318670484,0.685507500297363,1.0049709774851037,1.3182725151917563,0.2737606724894236,0.35776390688022547,194
BBOB_F22,87,0,0.00016742688539030294,1.1605955145036666,1.5388907631034419,2.208669832352887,0.5960997789806235,0.3649709259776903,195
BBOB_F22,87,1,0.0007673816656436368,0.6846119921874204,1.0062661938195367,1.3072788884331796,0.2732703409786851,0.3649709259776903,195
BBOB_F22,88,0,0.00016726318162686967,1.1521525089331506,1.5074415774519003,2.2330298566342104,0.5954850853556132,0.37154561292183863,196
BBOB_F22,88,1,0.0007554387082674669,0.6847637963151288,1.012502912774789,1.3154694575897194,0.27213848307170374,0.37154561292183863,196
BBOB_F22,89,0,0.00016440926654038036,1.1209547514850384,1.4862499622828473,2.2024520120419666,0.5686889959091845,0.37956438863490005,197
BBOB_F22,89,1,0.0007423512681750261,0.6899435157026503,1.0190910057178058,1.3197631829619119,0.2750417762839601,0.37956438863490005,197
BBOB_F22,90,0,0.00015714417952742037,1.1672995969432305,1.5549688215808979,2.2183396407174825,0.6153941782690329,0.38696093600834836,198
BBOB_F22,90,1,0.0007296448874548756,0.6916037350730114,1.0245299330418705,1.3256128836647254,0.27656460142431555,0.38696093600834836,198
BBOB_F22,91,0,0.00015488884552376436,1.1594355669185494,1.5017699797725772,2.2456159116150896,0.5932794890715923,0.3941646877645315,199
BBOB_F22,91,1,0.0007211994852723388,0.6923547334060954,1.0238942342721429,1.326625080528181,0.27510057318440573,0.3941646877645315,199
BBOB_F22,92,0,0.0001540323809768739,1.1812698314563403,1.5157700194587413,2.209052986044235,0.6224149266707427,0.39986592747487204,200
BBOB_F22,92,1,0.0007056302411185137,0.6952136671104215,1.026146501986101,1.328349842407533,0.27583705448935913,0.39986592747487204,200
BBOB_F22,93,0,0.00015100622154711735,1.1722164123830106,1.47223215868514,2.237450613280975,0.6077437300189943,0.4072228846265778,201
BBOB_F22,93,1,0.0006893068953089345,0.6938562450747892,1.024609811064427,1.3195483133106096,0.2758124398578959,0.4072228846265778,201
BBOB_F22,94,0,0.00014771063810906822,1.2028439584164208,1.5180735444162359,2.2567500114367487,0.6294726355398934,0.4145411896535658,202
BBOB_F22,94,1,0.0006759502017563499,0.6956572858811588,1.0293478681952701,1.3262355657442089,0.2766649292651342,0.4145411896535658,202
BBOB_F22,95,0,0.00014438501533684382,1.1748687463230945,1.5196156488694668,2.246361463823388,0.6244956385510356,0.4207881259257283,203
BBOB_F22,95,1,0.0006419928612811383,0.6922852579301093,1.030376746217471,1.3023077697036924,0.27421291867583936,0.4207881259257283,203
BBOB_F22,96,0,0.00014141319770887226,1.188246151629539,1.5237558286892565,2.2554811417446916,0.6331753016332217,0.4276692401585452,204
BBOB_F22,96,1,0.0006419166516343738,0.6971768849441556,1.0297264131881259,1.318999593167098,0.2752399683158965,0.4276692401585452,204
BBOB_F22,97,0,0.00013889049543637294,1.1902315417416527,1.5316754872766571,2.25816722247874,0.6355344671357401,0.4339833609054996,205
BBOB_F22,97,1,0.0006370100949110683,0.6991487317053747,1.031961343859372,1.3246242261588947,0.27618375635252607,0.4339833609054996,205
BBOB_F22,98,0,0.0001409270790352699,1.182226783372805,1.5260976668199322,2.268931425702831,0.6293133611842306,0.44021632070931804,206
BBOB_F22,98,1,0.0006309923392165174,0.7008778177512456,1.0378393447963312,1.3257773011080543,0.27683350103713056,0.44021632070931804,206
BBOB_F22,99,0,0.0001374032155554955,1.1986679252759374,1.5369237642461644,2.284227257322093,0.6395390991011629,0.4465884554598577,207
BBOB_F22,99,1,0.0006297064812201596,0.706524541178668,1.0388653360286308,1.323674225984779,0.2781035013902237,0.4465884554598577,207
BBOB_F22,100,0,0.00013348272691892727,1.2012632914696868,1.5403205109904767,2.301030922893792,0.6422580595553313,0.454475692401451,208
BBOB_F22,100,1,0.0006122597029766797,0.7076435694779684,1.0375783814067445,1.3184801963035684,0.27804594602760835,0.454475692401451,208
BBOB_F22,101,0,0.00013228740484615994,1.2073215665501558,1.5433803181368955,2.2937003277610195,0.6434074554376222,0.4599783018183491,209
BBOB_F22,101,1,0.000586504158086544,0.7059432015817495,1.0429504733988106,1.3104607094909666,0.2768643502451662,0.4599783018183491,209
BBOB_F22,102,0,0.00013332337032239216,1.2107207015252266,1.5458297830994885,2.3005413807778443,0.6465969139770834,0.46581918171023895,210
BBOB_F22,102,1,0.0005907873962728164,0.7055198901026565,1.0455736997970169,1.3184944679349515,0.27713540835696077,0.46581918171023895,210
BBOB_F22,103,0,0.0001307387204148009,1.1885277943568304,1.5471941005281826,2.2720611850694814,0.6442305760671723,0.4713073968878344,211
BBOB_F22,103,1,0.0005778521347161615,0.7066425906807721,1.0527713776645466,1.328305978308513,0.27738367050848023,0.4713073968878344,211
BBOB_F22,104,0,0.00012881272227989566,1.1905565050187792,1.5485637788354447,2.2668032371143094,0.6473017799882277,0.47742492807189285,212
BBOB_F22,104,1,0.0005694209400025896,0.7071494102495732,1.0540940112610924,1.323966323054189,0.27861694552559707,0.47742492807189285,212
BBOB_F22,105,0,0.00012972123749411464,1.1820562701147523,1.498377288428846,2.2981940192707437,0.6284846038604118,0.4828732674260491,213
BBOB_F22,105,1,0.0005612233783448363,0.711160597876002,1.0585245589332437,1.3344611927453582,0.2799229072805755,0.4828732674260491,213
BBOB_F22,106,0,0.00013067731872605938,1.1810628479715306,1.5406354137382186,2.305783206839245,0.637524480444341,0.48539931230238764,214
BBOB_F22,106,1,0.0005565946890335061,0.710410535641147,1.0598462321184114,1.339608747491401,0.28014321360196487,0.48539931230238764,214
BBOB_F22,107,0,0.00012949915397636618,1.1730501585354682,1.4990082002682663,2.294222397826908,0.6155897462401586,0.49116779997604143,215
BBOB_F22,107,1,0.0005440131344093843,0.7077687569709665,1.052991123819436,1.326280679251731,0.27845979426092377,0.49116779997604143,215
BBOB_F22,108,0,0.00013071450564006593,1.1768919333476802,1.5059848878358215,2.3191823646754255,0.6263801452787162,0.4947357514895348,216
BBOB_F22,108,1,0.0005419080315472796,0.6832435790570331,1.0501552992137664,1.3169212578381548,0.2746538210031797,0.4947357514895348,216
BBOB_F22,109,0,0.00012745362097812103,1.1827287812640563,1.5467781023426443,2.3008041602710962,0.6354114262780396,0.5010487325872212,217
BBOB_F22,109,1,0.0005371036173382385,0.6866077806148992,1.0611669606831586,1.3293892279727884,0.2794579826407988,0.5010487325872212,217
BBOB_F22,110,0,0.00013248237281804172,1.0987510999712884,1.4016006289614233,2.0867204876921726,0.4957491709557259,0.5042579413067027,218
BBOB_F22,110,1,0.0005286190897540109,0.6860366813799674,1.065193995169657,1.3286414000640991,0.27936086434113727,0.5042579413067027,218
BBOB_F22,111,0,0.0001257233381353303,1.1857282967453455,1.5130042894114115,2.348617046168767,0.6328031749521891,0.5123637222614131,219
BBOB_F22,111,1,0.0005152506710073242,0.683396162432518,1.0606372733704772,1.3405803924117328,0.2786626326788785,0.5123637222614131,219
BBOB_F22,112,0,0.0001218318895045901,1.19215613400726,1.5704046191385954,2.3418426645570807,0.6485572479091095,0.5190219291059264,220
BBOB_F22,112,1,0.0004955014074406973,0.6886110745520326,1.051114641827624,1.339152231082158,0.2773897969908865,0.5190219291059264,220
BBOB_F22,113,0,0.00012259495907905647,1.1841743645070584,1.5200917532422817,2.347323744444694,0.636473587841993,0.5241134022360011,221
BBOB_F22,113,1,0.0005068638436573343,0.6929314099281149,1.0642814514830454,1.3651654561261948,0.2809246681474547,0.5241134022360011,221
BBOB_F22,114,0,0.00012055231193377111,1.187017797591005,1.5138332282991631,2.3482554069717776,0.642145995989432,0.5298242464215973,222
BBOB_F22,114,1,0.0004977209029162624,0.6953599462698699,1.0654211512215988,1.3595874322589965,0.2816605696079475,0.5298242464215973,222
BBOB_F22,115,0,0.00011810792306660255,1.0655140113550134,1.4775512237738577,2.32281095626499,0.5506961648354927,0.5325513260887706,223
BBOB_F22,115,1,0.0004900676608113953,0.6968536665311327,1.066419853832221,1.3706412568080886,0.2832130301947395,0.5325513260887706,223
BBOB_F22,116,0,0.00011676260208201222,1.2095277843019252,1.5644090531856696,2.337118965070706,0.6665284174891266,0.5410759501922559,224
BBOB_F22,116,1,0.000505612645068076,0.6937268248804807,1.0553165508476914,1.3528200808498798,0.2789314584831489,0.5410759501922559,224
BBOB_F22,117,0,0.00011538494574747525,1.1996147036170404,1.523505392884233,2.3554757966867057,0.650476533984971,0.5463646247120914,225
BBOB_F22,117,1,0.0004955417071380114,0.6950252964646481,1.0543563160767386,1.3587486759693888,0.27611449553847545,0.5463646247120914,225
BBOB_F22,118,0,0.00011744663591000564,1.2056967606651448,1.5501193819954944,2.3586720667545142,0.6649429620226358,0.5492489062542438,226
BBOB_F22,118,1,0.0005276998848008004,0.6990186982955433,1.0705965789469425,1.3535668983644804,0.284821984414294,0.5492489062542438,226
BBOB_F22,119,0,0.000115805595333367,1.2046845017063679,1.5472815362673418,2.3792853679241865,0.6650502090928021,0.5543124366060711,227
BBOB_F22,119,1,0.000534957954594199,0.6934632996718786,1.0566588950363571,1.3362640669365802,0.2807056271365592,0.5543124366060711,227
BBOB_F22,120,0,0.00011430629496079982,1.1983460458959487,1.5116206311031057,2.387440687064247,0.6514170862252846,0.5595665481726688,228
BBOB_F22,120,1,0.000528651001100581,0.698613034609044,1.0729911595265393,1.35524388232728,0.28684688972788197,0.5595665481726688,228
BBOB_F22,121,0,0.00011114494712035524,1.2163593441939071,1.552740022895974,2.3863009746805366,0.6737850609801433,0.5642324292966537,229
BBOB_F22,121,1,0.0005308930680512998,0.6873596276778893,1.0694944691682435,1.3222609397694483,0.28426911643191377,0.5642324292966537,229
BBOB_F22,122,0,0.00010977372606695526,1.0768177431557726,1.522908659664138,2.3640121015177677,0.5755109608170128,0.566560077885126,230
BBOB_F22,122,1,0.0005231569793055559,0.6920993713165017,1.0763772288924454,1.3325708940623109,0.28747091044655887,0.566560077885126,230
BBOB_F22,123,0,0.00010862623110748426,1.20562808547071,1.519268271685707,2.4158200642482406,0.657843833997637,0.5729801977071576,231
BBOB_F22,123,1,0.0005405108612774212,0.6913055212077108,1.0761490594819967,1.3331388247337757,0.28969171270460653,0.5729801977071576,231
BBOB_F22,124,0,0.00010846134310459845,1.0054402183270783,1.4831265657248458,2.3364486734211947,0.5379490139595858,0.5742055132012671,232
BBOB_F22,124,1,0.0005221369372955129,0.6829508770751544,1.0666671834631285,1.3219860147096685,0.2803608824609458,0.5742055132012671,232
BBOB_F22,125,0,0.00010899120773459454,1.19637517358345,1.5271610901761175,2.4050862992983673,0.6586024460007529,0.5822744323184497,233
BBOB_F22,125,1,0.0005222006973244649,0.6890459923080958,1.067277037221141,1.3245273543584164,0.28547760551428436,0.5822744323184497,233
BBOB_F22,126,0,0.0001055516335432271,1.2223818858130076,1.5756126150589598,2.391256580055145,0.6837877573098,0.5882250472530846,234
BBOB_F22,126,1,0.0005155348289448378,0.6936987698545054,1.0757405207227628,1.333884998361303,0.2908199453787091,0.5882250472530846,234
BBOB_F22,127,0,0.00010440990527072829,1.2093546370136794,1.5296051371491683,2.411391872011444,0.6664188259248763,0.5929782268270474,235
BBOB_F22,127,1,0.0005164719359962538,0.6977094109615577,1.0862598666334962,1.3437357866888062,0.29437701539863403,0.5929782268270474,235
BBOB_F22,128,0,0.0001,0.7826346214689962,1.0453232103582801,1.175248430953775,0.2771406398583567,0.49477325598387323,236
BBOB_F22,128,1,0.0005082344407851345,0.6988850031974722,1.0882620747806477,1.3421815031363578,0.29567487769578327,0.49477325598387323,236
BBOB_F22,129,0,0.0001,0.7980934132922766,1.0282518339121376,1.134252235029765,0.25081640960722257,0.4853026156100251,237
BBOB_F22,129,1,0.000511681301681884,0.7003426271260258,1.0875046392895904,1.3491289504149167,0.2971059360733854,0.4853026156100251,237
BBOB_F22,130,0,0.00010122052577158558,1.221653465762476,1.5665487320548959,2.4104741590806023,0.6949111170692001,0.6092541160378153,238
BBOB_F22,130,1,0.0004998119973269951,0.6986432912611353,1.0797281747236045,1.344721598707988,0.2920696131150392,0.6092541160378153,238
BBOB_F22,131,0,0.0001,1.2266747104259392,1.5692178980360354,2.3970825767387387,0.6973125450355965,0.6142679692155749,239
BBOB_F22,131,1,0.0004970538955055845,0.7004628895006862,1.080393371740469,1.345699816524796,0.29302636126618486,0.6142679692155749,239
BBOB_F22,132,0,0.0001,1.227761625697196,1.5723182996222609,2.4112874593701523,0.7052182261050651,0.6177806138593205,240
BBOB_F22,132,1,0.0004879355732102643,0.6975102592450968,1.0794495156912536,1.3543140421413897,0.2880588243165504,0.6177806138593205,240
BBOB_F22,133,0,0.0001,1.2279062108182677,1.5773198050430228,2.4063897415783795,0.7064822888060298,0.6228183433915946,241
BBOB_F22,133,1,0.0004991329449334667,0.7056317297825139,1.0928522097620652,1.3665172180787413,0.2975181600832598,0.6228183433915946,241
BBOB_F22,134,0,0.0001,1.2338286354662626,1.5792240041039527,2.4231487519769392,0.7123197232500265,0.6280185726243229,242
BBOB_F22,134,1,0.0004830919675020891,0.7042355257574,1.0845389777995478,1.3587663815313413,0.29632055332734053,0.6280185726243229,242
BBOB_F22,135,0,0.0001,1.2290837103015824,1.579538474867714,2.422498502031082,0.705548811831507,0.6328886968322186,243
BBOB_F22,135,1,0.0004754196647497447,0.7014373508854022,1.0870763398679584,1.3612171405276006,0.2922609212872618,0.6328886968322186,243
BBOB_F22,136,0,0.0001,1.236958897345989,1.5845020288514569,2.433607928663027,0.7169847216974758,0.6380605033268812,244
BBOB_F22,136,1,0.00046877343799107827,0.7025525805369317,1.0896570134319497,1.3651344473809195,0.2927948829616477,0.6380605033268812,244
BBOB_F22,137,0,0.0001,1.2316111575771387,1.5910003470049041,2.4304529488663165,0.7111436829548182,0.6431157703385354,245
BBOB_F22,137,1,0.0004743470594994037,0.7083644247718529,1.0918586899030318,1.3657253335895827,0.2993876579056695,0.6431157703385354,245
BBOB_F22,138,0,0.0001,1.2383513951943754,1.5979327167269601,2.437216501868122,0.7195822134672248,0.6477738727767166,246
BBOB_F22,138,1,0.00046960273788865524,0.7084198056654922,1.0914554442825624,1.3666962180911961,0.29903149165265375,0.6477738727767166,246
BBOB_F22,139,0,0.0001,1.2423973758437292,1.6038496199310388,2.4497440516431563,0.7220111728547661,0.6531631109725189,247
BBOB_F22,139,1,0.00045995837500512667,0.7055536243562996,1.0945684838931178,1.3724107062674975,0.2976658636441121,0.6531631109725189,247
BBOB_F22,140,0,0.0001,1.2399681240871014,1.5924407815436032,2.4567952606184655,0.721522542610632,0.6569474018738858,248
BBOB_F22,140,1,0.0004618193701207668,0.7134742093175929,1.1045352205771795,1.379213332381909,0.305662577452906,0.6569474018738858,248
BBOB_F22,141,0,0.0001,1.2383296176901042,1.5991019426817292,2.470660262254359,0.7250153854224286,0.6607210709286457,249
BBOB_F22,141,1,0.0004541115586063516,0.7116126536651467,1.0975562927376334,1.374906051157987,0.30326794638732424,0.6607210709286457,249
BBOB_F22,142,0,0.0001,1.2405480236707722,1.601532588288103,2.4697776283118764,0.7294125517628209,0.66508244620953,250
BBOB_F22,142,1,0.00045956276111258436,0.7146416225225619,1.104842645531167,1.3738900865922405,0.3056809001467928,0.66508244620953,250
BBOB_F22,143,0,0.0001,1.2422001173117443,1.602192476575832,2.4740673778077196,0.7330174779552676,0.6699055065161098,251
BBOB_F22,143,1,0.0004548489029387963,0.7129487833571307,1.0984372864516003,1.4063016287098002,0.30511978558427644,0.6699055065161098,251
BBOB_F22,144,0,0.0001,1.2348711702520532,1.6071983689045688,2.4682636480436733,0.7323030024399626,0.6739939274381608,252
BBOB_F22,144,1,0.0004468503104027404,0.7150526708019929,1.1015882622722322,1.4060036249462178,0.30346354984701984,0.6739939274381608,252
BBOB_F22,145,0,0.0001,1.2317170331401384,1.6186694057693771,2.453903925295761,0.7371688477681327,0.6780651250047298,253
BBOB_F22,145,1,0.00044648670822870215,0.7154844335357234,1.1027603280911578,1.4078614165624965,0.30508706323153095,0.6780651250047298,253
BBOB_F22,146,0,0.0001,1.2326817344923147,1.619822204392175,2.446136057499197,0.7362673308413885,0.6826214425493567,254
BBOB_F22,146,1,0.0004579452527807963,0.7213291028751132,1.1116814449494041,1.4098327181494397,0.3124887124465684,0.6826214425493567,254
BBOB_F22,147,0,0.0001,1.2346247600584848,1.6207804440246236,2.4559448201168546,0.7386105321218498,0.6853180705854214,255
BBOB_F22,147,1,0.0004564197640399073,0.7183269313753426,1.087424133727446,1.3938034047977197,0.30757647965748547,0.6853180705854214,255
BBOB_F22,148,0,0.0001,1.2433152860841208,1.6252356742392993,2.4595830210596428,0.7443007166609864,0.6897762294967501,256
BBOB_F22,148,1,0.00046223342704124453,0.7277591149922932,1.105253856401773,1.4050865133583073,0.31659508827631927,0.6897762294967501,256
BBOB_F22,149,0,0.0001,1.249024983967403,1.6274389593128347,2.4618349760217564,0.7489894412003515,0.6945377426247172,257
BBOB_F22,149,1,0.0004574995209839704,0.7280483074991251,1.104462202264307,1.403754561616344,0.31547764658118616,0.6945377426247172,257
BBOB_F22,150,0,0.0001,1.2530480697541753,1.6291745766203551,2.466977689975338,0.7545131488500517,0.6994650516794094,258
BBOB_F22,150,1,0.00044953703762648593,0.7255317671951617,1.101285224543755,1.410507676557676,0.31260103176084625,0.6994650516794094,258
BBOB_F22,151,0,0.0001,1.2587265149843103,1.6315340335639428,2.47058260005332,0.7568270576219642,0.7043190381912787,259
BBOB_F22,151,1,0.0004415375835621019,0.7254491151287915,1.1043360689093729,1.4144861812156495,0.3133858587976291,0.7043190381912787,259
BBOB_F22,152,0,0.0001,1.260300284466709,1.6364800607860734,2.480786502051504,0.7600109922106986,0.7091996015755844,260
BBOB_F22,152,1,0.0004373709210992295,0.726984811869142,1.102788419576739,1.4119205001952182,0.31597688497741,0.7091996015755844,260
BBOB_F22,153,0,0.0001,1.2620024621832462,1.6365728344664696,2.4840875478125706,0.7644453558896664,0.7131956256147056,261
