exp,alg,problema,bloco,modelo_flag,fe_treino_max,obj,wape,corr,cobertura95,n_validas,n_nan
main,c154,DTLZ1,8,GP,82,2,0.28572,0.822156,0.946,2000,0
main,c154,DTLZ1,10,GP,84,0,0.34837,0.83834,0.9225,2000,0
main,c154,DTLZ1,10,GP,84,1,0.332101,0.867197,0.919,2000,0
main,c154,DTLZ1,10,GP,84,2,0.285795,0.821889,0.942,2000,0
main,c154,DTLZ1,12,GP,86,0,0.323759,0.861892,0.9045,2000,0
main,c154,DTLZ1,12,GP,86,1,0.329228,0.868705,0.9165,2000,0
main,c154,DTLZ1,12,GP,86,2,0.286981,0.821203,0.9395,2000,0
main,c154,DTLZ1,14,GP,88,0,0.327776,0.858193,0.9045,2000,0
main,c154,DTLZ1,14,GP,88,1,0.322968,0.871598,0.914,2000,0
main,c154,DTLZ1,14,GP,88,2,0.285776,0.822689,0.9365,2000,0
main,c154,DTLZ1,16,GP,90,0,0.319238,0.86216,0.896,2000,0
main,c154,DTLZ1,16,GP,90,1,0.307402,0.876031,0.897,2000,0
main,c154,DTLZ1,16,GP,90,2,0.28623,0.817364,0.9375,2000,0
main,c154,DTLZ1,18,GP,92,0,0.313446,0.865204,0.892,2000,0
main,c154,DTLZ1,18,GP,92,1,0.299959,0.879212,0.9015,2000,0
main,c154,DTLZ1,18,GP,92,2,0.286734,0.816448,0.9305,2000,0
main,c154,DTLZ1,20,GP,94,0,0.31168,0.865661,0.887,2000,0
main,c154,DTLZ1,20,GP,94,1,0.304954,0.875858,0.8925,2000,0
main,c154,DTLZ1,20,GP,94,2,0.292884,0.814122,0.945,2000,0
main,c154,DTLZ1,22,GP,96,0,0.345485,0.839151,0.9265,2000,0
main,c154,DTLZ1,22,GP,96,1,0.298255,0.880408,0.8985,2000,0
main,c154,DTLZ1,22,GP,96,2,0.292365,0.814309,0.9425,2000,0
main,c154,DTLZ1,24,GP,98,0,0.343351,0.84027,0.9245,2000,0
main,c154,DTLZ1,24,GP,98,1,0.307487,0.871475,0.8905,2000,0
main,c154,DTLZ1,24,GP,98,2,0.292832,0.81428,0.94,2000,0
main,c154,DTLZ1,26,GP,100,0,0.341839,0.841531,0.9235,2000,0
main,c154,DTLZ1,26,GP,100,1,0.301728,0.875366,0.8935,2000,0
main,c154,DTLZ1,26,GP,100,2,0.292436,0.815162,0.9355,2000,0
main,c154,DTLZ1,28,GP,102,0,0.340441,0.841538,0.9215,2000,0
main,c154,DTLZ1,28,GP,102,1,0.298172,0.877244,0.8915,2000,0
main,c154,DTLZ1,28,GP,102,2,0.292369,0.817213,0.931,2000,0
main,c154,DTLZ1,30,GP,104,0,0.341621,0.840694,0.9205,2000,0
main,c154,DTLZ1,30,GP,104,1,0.296713,0.87804,0.888,2000,0
main,c154,DTLZ1,30,GP,104,2,0.274384,0.835511,0.8915,2000,0
main,c154,DTLZ1,32,GP,106,0,0.336756,0.846669,0.9215,2000,0
main,c154,DTLZ1,32,GP,106,1,0.296418,0.878085,0.886,2000,0
main,c154,DTLZ1,32,GP,106,2,0.270242,0.840088,0.871,2000,0
main,c154,DTLZ1,34,GP,108,0,0.334286,0.846943,0.917,2000,0
main,c154,DTLZ1,34,GP,108,1,0.314296,0.851192,0.8835,2000,0
main,c154,DTLZ1,34,GP,108,2,0.273199,0.837349,0.873,2000,0
main,c154,DTLZ1,36,GP,110,0,0.329885,0.857138,0.9295,2000,0
main,c154,DTLZ1,36,GP,110,1,0.28395,0.893155,0.8845,2000,0
main,c154,DTLZ1,36,GP,110,2,0.274334,0.83612,0.8765,2000,0
main,c154,DTLZ1,38,GP,112,0,0.300833,0.88211,0.8925,2000,0
main,c154,DTLZ1,38,GP,112,1,0.283359,0.893703,0.881,2000,0
main,c154,DTLZ1,38,GP,112,2,0.272586,0.836897,0.8765,2000,0
main,c154,DTLZ1,40,GP,114,0,0.302478,0.883412,0.893,2000,0
main,c154,DTLZ1,40,GP,114,1,0.28148,0.89372,0.8785,2000,0
main,c154,DTLZ1,40,GP,114,2,0.268106,0.841553,0.869,2000,0
main,c154,DTLZ1,42,GP,116,0,0.297519,0.886848,0.891,2000,0
main,c154,DTLZ1,42,GP,116,1,0.279875,0.894672,0.878,2000,0
main,c154,DTLZ1,42,GP,116,2,0.296707,0.813495,0.9295,2000,0
main,c154,DTLZ1,44,GP,118,0,0.297915,0.887366,0.8905,2000,0
main,c154,DTLZ1,44,GP,118,1,0.27901,0.894377,0.8735,2000,0
main,c154,DTLZ1,44,GP,118,2,0.265748,0.845832,0.8605,2000,0
main,c154,DTLZ1,46,GP,120,0,0.297626,0.887616,0.8865,2000,0
main,c154,DTLZ1,46,GP,120,1,0.273998,0.897187,0.875,2000,0
main,c154,DTLZ1,46,GP,120,2,0.265517,0.845337,0.8595,2000,0
main,c154,DTLZ1,48,GP,122,0,0.296426,0.887904,0.882,2000,0
main,c154,DTLZ1,48,GP,122,1,0.273546,0.89707,0.872,2000,0
main,c154,DTLZ1,48,GP,122,2,0.265409,0.844085,0.858,2000,0
main,c154,DTLZ1,50,GP,124,0,0.29588,0.887715,0.877,2000,0
main,c154,DTLZ1,50,GP,124,1,0.274437,0.896567,0.869,2000,0
main,c154,DTLZ1,50,GP,124,2,0.267182,0.843553,0.863,2000,0
main,c154,DTLZ1,52,GP,126,0,0.294955,0.888022,0.873,2000,0
main,c154,DTLZ1,52,GP,126,1,0.274874,0.896037,0.867,2000,0
main,c154,DTLZ1,52,GP,126,2,0.268048,0.842354,0.8705,2000,0
main,c154,DTLZ1,54,GP,128,0,0.291872,0.889071,0.8695,2000,0
main,c154,DTLZ1,54,GP,128,1,0.274732,0.89594,0.865,2000,0
main,c154,DTLZ1,54,GP,128,2,0.268111,0.840969,0.8675,2000,0
main,c154,DTLZ1,56,GP,130,0,0.291486,0.889302,0.869,2000,0
main,c154,DTLZ1,56,GP,130,1,0.275316,0.895561,0.863,2000,0
main,c154,DTLZ1,56,GP,130,2,0.270225,0.837733,0.864,2000,0
main,c154,DTLZ1,58,GP,132,0,0.288055,0.890305,0.868,2000,0
main,c154,DTLZ1,58,GP,132,1,0.270986,0.897096,0.8605,2000,0
main,c154,DTLZ1,58,GP,132,2,0.27533,0.831058,0.8845,2000,0
main,c154,DTLZ1,60,GP,134,0,0.285464,0.891084,0.866,2000,0
main,c154,DTLZ1,60,GP,134,1,0.268586,0.897966,0.859,2000,0
main,c154,DTLZ1,60,GP,134,2,0.290706,0.809268,0.9245,2000,0
main,c154,DTLZ1,62,GP,136,0,0.285373,0.891098,0.865,2000,0
main,c154,DTLZ1,62,GP,136,1,0.268976,0.897648,0.856,2000,0
main,c154,DTLZ1,62,GP,136,2,0.267079,0.839606,0.8525,2000,0
main,c154,DTLZ1,64,GP,138,0,0.284342,0.891492,0.864,2000,0
main,c154,DTLZ1,64,GP,138,1,0.267848,0.898087,0.8555,2000,0
main,c154,DTLZ1,64,GP,138,2,0.266291,0.838912,0.8565,2000,0
main,c154,DTLZ1,66,GP,140,0,0.283254,0.891767,0.8625,2000,0
main,c154,DTLZ1,66,GP,140,1,0.26695,0.89836,0.8545,2000,0
main,c154,DTLZ1,66,GP,140,2,0.265511,0.84005,0.862,2000,0
main,c154,DTLZ1,68,GP,142,0,0.282343,0.892027,0.8605,2000,0
main,c154,DTLZ1,68,GP,142,1,0.265551,0.898786,0.8515,2000,0
main,c154,DTLZ1,68,GP,142,2,0.265934,0.838111,0.8625,2000,0
main,c154,DTLZ1,70,GP,144,0,0.281243,0.892353,0.8575,2000,0
main,c154,DTLZ1,70,GP,144,1,0.263616,0.899644,0.851,2000,0
main,c154,DTLZ1,70,GP,144,2,0.267925,0.83514,0.871,2000,0
main,c154,DTLZ1,72,GP,146,0,0.280862,0.892449,0.856,2000,0
main,c154,DTLZ1,72,GP,146,1,0.263496,0.899673,0.8485,2000,0
main,c154,DTLZ1,72,GP,146,2,0.26871,0.83327,0.8745,2000,0
main,c154,DTLZ1,74,GP,148,0,0.283339,0.890352,0.858,2000,0
main,c154,DTLZ1,74,GP,148,1,0.26274,0.899792,0.8445,2000,0
main,c154,DTLZ1,74,GP,148,2,0.268718,0.832801,0.8705,2000,0
main,c154,DTLZ1,76,GP,150,0,0.2841,0.889791,0.858,2000,0
main,c154,DTLZ1,76,GP,150,1,0.262278,0.900054,0.842,2000,0
main,c154,DTLZ1,76,GP,150,2,0.26839,0.832699,0.8675,2000,0
main,c154,DTLZ1,78,GP,152,0,0.281896,0.891284,0.854,2000,0
main,c154,DTLZ1,78,GP,152,1,0.26256,0.89996,0.841,2000,0
main,c154,DTLZ1,78,GP,152,2,0.267874,0.833299,0.8645,2000,0
main,c154,DTLZ1,80,GP,154,0,0.282086,0.891076,0.8495,2000,0
main,c154,DTLZ1,80,GP,154,1,0.262828,0.899816,0.838,2000,0
main,c154,DTLZ1,80,GP,154,2,0.268441,0.832858,0.8635,2000,0
main,c154,DTLZ1,82,GP,156,0,0.281916,0.890978,0.848,2000,0
main,c154,DTLZ1,82,GP,156,1,0.262952,0.899639,0.837,2000,0
main,c154,DTLZ1,82,GP,156,2,0.268524,0.833081,0.859,2000,0
main,c154,DTLZ1,84,GP,158,0,0.281794,0.890822,0.8445,2000,0
main,c154,DTLZ1,84,GP,158,1,0.263217,0.899526,0.8355,2000,0
main,c154,DTLZ1,84,GP,158,2,0.269195,0.832354,0.8585,2000,0
main,c154,DTLZ1,86,GP,160,0,0.281106,0.891041,0.843,2000,0
main,c154,DTLZ1,86,GP,160,1,0.262925,0.899643,0.833,2000,0
main,c154,DTLZ1,86,GP,160,2,0.269956,0.831658,0.86,2000,0
main,c154,DTLZ1,88,GP,162,0,0.281322,0.890919,0.84,2000,0
main,c154,DTLZ1,88,GP,162,1,0.263267,0.899434,0.8325,2000,0
main,c154,DTLZ1,88,GP,162,2,0.270193,0.830782,0.8645,2000,0
main,c154,DTLZ1,90,GP,164,0,0.281348,0.890942,0.8365,2000,0
main,c154,DTLZ1,90,GP,164,1,0.26328,0.899335,0.8315,2000,0
main,c154,DTLZ1,90,GP,164,2,0.270319,0.830341,0.869,2000,0
main,c154,DTLZ1,92,GP,166,0,0.282085,0.890016,0.8365,2000,0
main,c154,DTLZ1,92,GP,166,1,0.262977,0.899478,0.8305,2000,0
main,c154,DTLZ1,92,GP,166,2,0.270485,0.830285,0.8625,2000,0
main,c154,DTLZ1,94,GP,168,0,0.28436,0.888163,0.839,2000,0
main,c154,DTLZ1,94,GP,168,1,0.263131,0.89917,0.8285,2000,0
main,c154,DTLZ1,94,GP,168,2,0.270181,0.830499,0.859,2000,0
main,c154,DTLZ1,96,GP,170,0,0.284591,0.887974,0.8375,2000,0
main,c154,DTLZ1,96,GP,170,1,0.263819,0.898708,0.827,2000,0
main,c154,DTLZ1,96,GP,170,2,0.292144,0.811243,0.9105,2000,0
main,c154,DTLZ1,98,GP,172,0,0.283853,0.888131,0.835,2000,0
main,c154,DTLZ1,98,GP,172,1,0.263252,0.899071,0.8255,2000,0
main,c154,DTLZ1,98,GP,172,2,0.270157,0.830462,0.853,2000,0
main,c154,DTLZ1,100,GP,174,0,0.283659,0.888213,0.8325,2000,0
main,c154,DTLZ1,100,GP,174,1,0.262734,0.899391,0.822,2000,0
main,c154,DTLZ1,100,GP,174,2,0.270466,0.829455,0.857,2000,0
main,c154,DTLZ1,102,GP,176,0,0.282825,0.887603,0.8345,2000,0
main,c154,DTLZ1,102,GP,176,1,0.261677,0.899696,0.822,2000,0
main,c154,DTLZ1,102,GP,176,2,0.270439,0.829566,0.8525,2000,0
main,c154,DTLZ1,104,GP,178,0,0.282841,0.887567,0.834,2000,0
main,c154,DTLZ1,104,GP,178,1,0.261554,0.899694,0.82,2000,0
main,c154,DTLZ1,104,GP,178,2,0.271586,0.82774,0.8515,2000,0
main,c154,DTLZ1,106,GP,180,0,0.282479,0.887704,0.831,2000,0
main,c154,DTLZ1,106,GP,180,1,0.261239,0.899829,0.818,2000,0
main,c154,DTLZ1,106,GP,180,2,0.272145,0.82724,0.851,2000,0
main,c154,DTLZ1,108,GP,182,0,0.278673,0.888772,0.829,2000,0
main,c154,DTLZ1,108,GP,182,1,0.26087,0.900011,0.814,2000,0
main,c154,DTLZ1,108,GP,182,2,0.271422,0.82776,0.8485,2000,0
main,c154,DTLZ1,110,GP,184,0,0.278211,0.889033,0.8245,2000,0
main,c154,DTLZ1,110,GP,184,1,0.260216,0.900363,0.812,2000,0
main,c154,DTLZ1,110,GP,184,2,0.293936,0.805078,0.9105,2000,0
main,c154,DTLZ1,112,GP,186,0,0.278021,0.889125,0.8235,2000,0
main,c154,DTLZ1,112,GP,186,1,0.260142,0.900405,0.812,2000,0
main,c154,DTLZ1,112,GP,186,2,0.312092,0.776437,0.914,2000,0
main,c154,DTLZ1,114,GP,188,0,0.276987,0.889532,0.8215,2000,0
main,c154,DTLZ1,114,GP,188,1,0.259621,0.900487,0.8115,2000,0
main,c154,DTLZ1,114,GP,188,2,0.268217,0.829335,0.858,2000,0
main,c154,DTLZ1,116,GP,190,0,0.276949,0.88966,0.8205,2000,0
main,c154,DTLZ1,116,GP,190,1,0.25891,0.901432,0.8145,2000,0
main,c154,DTLZ1,116,GP,190,2,0.270546,0.826438,0.857,2000,0
main,c154,DTLZ1,118,GP,192,0,0.27694,0.889726,0.819,2000,0
main,c154,DTLZ1,118,GP,192,1,0.25795,0.902346,0.812,2000,0
main,c154,DTLZ1,118,GP,192,2,0.271589,0.825985,0.857,2000,0
main,c154,DTLZ1,120,GP,194,0,0.277113,0.889683,0.815,2000,0
main,c154,DTLZ1,120,GP,194,1,0.258472,0.901918,0.81,2000,0
main,c154,DTLZ1,120,GP,194,2,0.272702,0.824136,0.8535,2000,0
main,c154,DTLZ1,122,GP,196,0,0.276156,0.889249,0.8185,2000,0
main,c154,DTLZ1,122,GP,196,1,0.262302,0.899205,0.8225,2000,0
main,c154,DTLZ1,122,GP,196,2,0.27249,0.824335,0.851,2000,0
main,c154,DTLZ1,124,GP,198,0,0.275957,0.889261,0.8165,2000,0
main,c154,DTLZ1,124,GP,198,1,0.262981,0.898377,0.824,2000,0
main,c154,DTLZ1,124,GP,198,2,0.272843,0.824148,0.8525,2000,0
main,c154,DTLZ1,126,GP,200,0,0.277061,0.887289,0.818,2000,0
main,c154,DTLZ1,126,GP,200,1,0.263262,0.898034,0.823,2000,0
main,c154,DTLZ1,126,GP,200,2,0.272213,0.824583,0.848,2000,0
main,c154,DTLZ1,128,GP,202,0,0.276897,0.887371,0.8165,2000,0
main,c154,DTLZ1,128,GP,202,1,0.263107,0.898113,0.822,2000,0
main,c154,DTLZ1,128,GP,202,2,0.274397,0.823057,0.8605,2000,0
main,c154,DTLZ1,130,GP,204,0,0.276708,0.887463,0.8155,2000,0
main,c154,DTLZ1,130,GP,204,1,0.263692,0.897938,0.8225,2000,0
main,c154,DTLZ1,130,GP,204,2,0.275325,0.821833,0.8625,2000,0
main,c154,DTLZ1,132,GP,206,0,0.276609,0.887514,0.8145,2000,0
main,c154,DTLZ1,132,GP,206,1,0.263781,0.89781,0.8225,2000,0
main,c154,DTLZ1,132,GP,206,2,0.311695,0.776388,0.9115,2000,0
main,c154,DTLZ1,134,GP,208,0,0.274681,0.887803,0.832,2000,0
main,c154,DTLZ1,134,GP,208,1,0.25914,0.904586,0.8085,2000,0
main,c154,DTLZ1,134,GP,208,2,0.310986,0.777098,0.9115,2000,0
main,c154,DTLZ1,136,GP,210,0,0.275337,0.887014,0.8345,2000,0
main,c154,DTLZ1,136,GP,210,1,0.259125,0.904596,0.807,2000,0
main,c154,DTLZ1,136,GP,210,2,0.312732,0.77527,0.9095,2000,0
main,c154,DTLZ1,138,GP,212,0,0.274556,0.887959,0.8305,2000,0
main,c154,DTLZ1,138,GP,212,1,0.258364,0.904979,0.805,2000,0
main,c154,DTLZ1,138,GP,212,2,0.278104,0.819518,0.8795,2000,0
main,c154,DTLZ1,140,GP,214,0,0.274408,0.887988,0.829,2000,0
main,c154,DTLZ1,140,GP,214,1,0.258312,0.904987,0.804,2000,0
main,c154,DTLZ1,140,GP,214,2,0.279526,0.818189,0.8805,2000,0
main,c154,DTLZ1,141,GP,215,0,0.274,0.88845,0.8275,2000,0
main,c154,DTLZ1,141,GP,215,1,0.257936,0.905098,0.8035,2000,0
main,c154,DTLZ1,141,GP,215,2,0.278593,0.818917,0.876,2000,0
main,c154,BBOB_F1,1,GP,108,0,0.050419,0.983672,0.9925,2000,0
main,c154,BBOB_F1,1,GP,108,1,0.044908,0.986548,0.996,2000,0
main,c154,BBOB_F1,2,GP,109,0,0.05174,0.983422,0.9925,2000,0
main,c154,BBOB_F1,2,GP,109,1,0.045292,0.986511,0.996,2000,0
main,c154,BBOB_F1,4,GP,111,0,0.050696,0.984577,0.992,2000,0
main,c154,BBOB_F1,4,GP,111,1,0.047323,0.986261,0.996,2000,0
main,c154,BBOB_F1,6,GP,113,0,0.050652,0.9848,0.991,2000,0
main,c154,BBOB_F1,6,GP,113,1,0.046768,0.986666,0.9955,2000,0
main,c154,BBOB_F1,8,GP,115,0,0.0497,0.985506,0.9905,2000,0
main,c154,BBOB_F1,8,GP,115,1,0.046148,0.987042,0.9955,2000,0
main,c154,BBOB_F1,10,GP,117,0,0.049033,0.985931,0.9905,2000,0
main,c154,BBOB_F1,10,GP,117,1,0.045288,0.987549,0.9955,2000,0
main,c154,BBOB_F1,12,GP,119,0,0.048105,0.986424,0.99,2000,0
main,c154,BBOB_F1,12,GP,119,1,0.04363,0.98859,0.996,2000,0
main,c154,BBOB_F1,14,GP,121,0,0.047384,0.986837,0.99,2000,0
main,c154,BBOB_F1,14,GP,121,1,0.043818,0.988435,0.996,2000,0
main,c154,BBOB_F1,16,GP,123,0,0.046578,0.987275,0.99,2000,0
main,c154,BBOB_F1,16,GP,123,1,0.042989,0.988819,0.996,2000,0
main,c154,BBOB_F1,18,GP,125,0,0.045956,0.987594,0.99,2000,0
main,c154,BBOB_F1,18,GP,125,1,0.042318,0.989119,0.996,2000,0
main,c154,BBOB_F1,20,GP,127,0,0.045271,0.987923,0.99,2000,0
main,c154,BBOB_F1,20,GP,127,1,0.041494,0.98951,0.9955,2000,0
main,c154,BBOB_F1,22,GP,129,0,0.045165,0.987952,0.99,2000,0
main,c154,BBOB_F1,22,GP,129,1,0.041321,0.989601,0.995,2000,0
main,c154,BBOB_F1,24,GP,131,0,0.043827,0.988597,0.991,2000,0
main,c154,BBOB_F1,24,GP,131,1,0.039707,0.990547,0.995,2000,0
main,c154,BBOB_F1,26,GP,133,0,0.041837,0.989681,0.9925,2000,0
main,c154,BBOB_F1,26,GP,133,1,0.03858,0.991095,0.996,2000,0
main,c154,BBOB_F1,28,GP,135,0,0.041275,0.989934,0.9925,2000,0
main,c154,BBOB_F1,28,GP,135,1,0.037984,0.991348,0.9955,2000,0
main,c154,BBOB_F1,30,GP,137,0,0.040783,0.990167,0.992,2000,0
main,c154,BBOB_F1,30,GP,137,1,0.03762,0.991451,0.996,2000,0
main,c154,BBOB_F1,32,GP,139,0,0.039964,0.990548,0.9915,2000,0
main,c154,BBOB_F1,32,GP,139,1,0.037365,0.99155,0.9955,2000,0
main,c154,BBOB_F1,34,GP,141,0,0.039096,0.990986,0.9925,2000,0
main,c154,BBOB_F1,34,GP,141,1,0.036348,0.991984,0.9955,2000,0
main,c154,BBOB_F1,36,GP,143,0,0.038884,0.991094,0.992,2000,0
main,c154,BBOB_F1,36,GP,143,1,0.035328,0.992474,0.996,2000,0
main,c154,BBOB_F1,38,GP,145,0,0.037874,0.99149,0.9925,2000,0
main,c154,BBOB_F1,38,GP,145,1,0.034511,0.992808,0.996,2000,0
main,c154,BBOB_F1,40,GP,147,0,0.037139,0.991827,0.9925,2000,0
main,c154,BBOB_F1,40,GP,147,1,0.034379,0.992866,0.996,2000,0
main,c154,BBOB_F1,42,GP,149,0,0.036736,0.992,0.9925,2000,0
main,c154,BBOB_F1,42,GP,149,1,0.033767,0.993139,0.996,2000,0
main,c154,BBOB_F1,44,GP,151,0,0.035729,0.992398,0.992,2000,0
main,c154,BBOB_F1,44,GP,151,1,0.032838,0.993504,0.996,2000,0
main,c154,BBOB_F1,46,GP,153,0,0.034953,0.992721,0.9915,2000,0
main,c154,BBOB_F1,46,GP,153,1,0.032522,0.993597,0.996,2000,0
main,c154,BBOB_F1,48,GP,155,0,0.034216,0.993034,0.9925,2000,0
main,c154,BBOB_F1,48,GP,155,1,0.031995,0.993806,0.996,2000,0
main,c154,BBOB_F1,50,GP,157,0,0.033624,0.993281,0.9915,2000,0
main,c154,BBOB_F1,50,GP,157,1,0.031279,0.99409,0.9955,2000,0
main,c154,BBOB_F1,52,GP,159,0,0.031982,0.99396,0.9935,2000,0
main,c154,BBOB_F1,52,GP,159,1,0.030522,0.994344,0.996,2000,0
main,c154,BBOB_F1,54,GP,161,0,0.031159,0.99426,0.993,2000,0
main,c154,BBOB_F1,54,GP,161,1,0.029846,0.994597,0.9965,2000,0
main,c154,BBOB_F1,56,GP,163,0,0.030573,0.994469,0.9935,2000,0
main,c154,BBOB_F1,56,GP,163,1,0.029362,0.994761,0.9975,2000,0
main,c154,BBOB_F1,58,GP,165,0,0.030206,0.994595,0.9935,2000,0
main,c154,BBOB_F1,58,GP,165,1,0.028908,0.994928,0.997,2000,0
main,c154,BBOB_F1,60,GP,167,0,0.029132,0.994938,0.9945,2000,0
main,c154,BBOB_F1,60,GP,167,1,0.028742,0.995027,0.9965,2000,0
main,c154,BBOB_F1,62,GP,169,0,0.029317,0.994856,0.994,2000,0
main,c154,BBOB_F1,62,GP,169,1,0.028188,0.995222,0.997,2000,0
main,c154,BBOB_F1,64,GP,171,0,0.028854,0.995011,0.994,2000,0
main,c154,BBOB_F1,64,GP,171,1,0.027471,0.995457,0.997,2000,0
main,c154,BBOB_F1,66,GP,173,0,0.028452,0.995146,0.994,2000,0
main,c154,BBOB_F1,66,GP,173,1,0.027054,0.99558,0.9975,2000,0
main,c154,BBOB_F1,68,GP,175,0,0.027647,0.995409,0.9945,2000,0
main,c154,BBOB_F1,68,GP,175,1,0.026529,0.99576,0.9975,2000,0
main,c154,BBOB_F1,70,GP,177,0,0.027538,0.995426,0.9945,2000,0
main,c154,BBOB_F1,70,GP,177,1,0.026543,0.995748,0.9975,2000,0
main,c154,BBOB_F1,72,GP,179,0,0.027111,0.995559,0.9945,2000,0
main,c154,BBOB_F1,72,GP,179,1,0.02622,0.995846,0.9975,2000,0
main,c154,BBOB_F1,74,GP,181,0,0.026803,0.995671,0.9945,2000,0
main,c154,BBOB_F1,74,GP,181,1,0.025753,0.995981,0.9975,2000,0
main,c154,BBOB_F1,76,GP,183,0,0.026358,0.995792,0.9945,2000,0
main,c154,BBOB_F1,76,GP,183,1,0.025636,0.996018,0.9975,2000,0
main,c154,BBOB_F1,78,GP,185,0,0.025944,0.99592,0.995,2000,0
main,c154,BBOB_F1,78,GP,185,1,0.025379,0.996093,0.9975,2000,0
main,c154,BBOB_F1,80,GP,187,0,0.025439,0.99608,0.9945,2000,0
main,c154,BBOB_F1,80,GP,187,1,0.024848,0.996221,0.997,2000,0
main,c154,BBOB_F1,82,GP,189,0,0.025136,0.996161,0.9945,2000,0
main,c154,BBOB_F1,82,GP,189,1,0.024527,0.996329,0.9965,2000,0
main,c154,BBOB_F1,84,GP,191,0,0.024995,0.996202,0.9945,2000,0
main,c154,BBOB_F1,84,GP,191,1,0.023726,0.996572,0.998,2000,0
main,c154,BBOB_F1,86,GP,193,0,0.024532,0.996373,0.9945,2000,0
main,c154,BBOB_F1,86,GP,193,1,0.023363,0.99667,0.998,2000,0
main,c154,BBOB_F1,88,GP,195,0,0.024384,0.996413,0.9945,2000,0
main,c154,BBOB_F1,88,GP,195,1,0.022837,0.996816,0.998,2000,0
main,c154,BBOB_F1,90,GP,197,0,0.024184,0.996466,0.9945,2000,0
main,c154,BBOB_F1,90,GP,197,1,0.023204,0.996716,0.998,2000,0
main,c154,BBOB_F1,92,GP,199,0,0.023628,0.996612,0.995,2000,0
main,c154,BBOB_F1,92,GP,199,1,0.02281,0.996828,0.998,2000,0
main,c154,BBOB_F1,94,GP,201,0,0.023473,0.99666,0.995,2000,0
main,c154,BBOB_F1,94,GP,201,1,0.022735,0.99685,0.998,2000,0
main,c154,BBOB_F1,96,GP,203,0,0.023127,0.996748,0.995,2000,0
main,c154,BBOB_F1,96,GP,203,1,0.022421,0.99695,0.998,2000,0
main,c154,BBOB_F1,98,GP,205,0,0.022602,0.996883,0.9955,2000,0
main,c154,BBOB_F1,98,GP,205,1,0.022162,0.99704,0.998,2000,0
main,c154,BBOB_F1,100,GP,207,0,0.021911,0.997067,0.9955,2000,0
main,c154,BBOB_F1,100,GP,207,1,0.021197,0.997291,0.9985,2000,0
main,c154,BBOB_F1,102,GP,209,0,0.021808,0.997101,0.9955,2000,0
main,c154,BBOB_F1,102,GP,209,1,0.021699,0.997141,0.998,2000,0
main,c154,BBOB_F1,104,GP,211,0,0.021493,0.997183,0.9955,2000,0
main,c154,BBOB_F1,104,GP,211,1,0.020958,0.997335,0.9985,2000,0
main,c154,BBOB_F1,106,GP,213,0,0.020922,0.997326,0.9965,2000,0
main,c154,BBOB_F1,106,GP,213,1,0.020682,0.997398,0.9985,2000,0
main,c154,BBOB_F1,108,GP,215,0,0.021367,0.997213,0.9955,2000,0
main,c154,BBOB_F1,108,GP,215,1,0.021173,0.997271,0.998,2000,0
main,c154,BBOB_F1,110,GP,217,0,0.020867,0.997344,0.996,2000,0
main,c154,BBOB_F1,110,GP,217,1,0.020715,0.997369,0.998,2000,0
main,c154,BBOB_F1,112,GP,219,0,0.020796,0.997364,0.9955,2000,0
main,c154,BBOB_F1,112,GP,219,1,0.020479,0.997435,0.998,2000,0
main,c154,BBOB_F1,114,GP,221,0,0.020555,0.997432,0.9955,2000,0
main,c154,BBOB_F1,114,GP,221,1,0.020424,0.997459,0.998,2000,0
main,c154,BBOB_F1,116,GP,223,0,0.020801,0.997368,0.9955,2000,0
main,c154,BBOB_F1,116,GP,223,1,0.02039,0.997467,0.998,2000,0
main,c154,BBOB_F1,118,GP,225,0,0.020322,0.997489,0.9955,2000,0
main,c154,BBOB_F1,118,GP,225,1,0.020485,0.997442,0.998,2000,0
main,c154,BBOB_F1,120,GP,227,0,0.020462,0.99745,0.9955,2000,0
main,c154,BBOB_F1,120,GP,227,1,0.020484,0.997438,0.998,2000,0
main,c154,BBOB_F1,122,GP,229,0,0.019727,0.997628,0.997,2000,0
main,c154,BBOB_F1,122,GP,229,1,0.019535,0.997678,0.9985,2000,0
main,c154,BBOB_F1,124,GP,231,0,0.019952,0.997572,0.995,2000,0
main,c154,BBOB_F1,124,GP,231,1,0.019887,0.997596,0.998,2000,0
main,c154,BBOB_F1,126,GP,233,0,0.01987,0.997586,0.995,2000,0
main,c154,BBOB_F1,126,GP,233,1,0.019814,0.997609,0.998,2000,0
main,c154,BBOB_F1,128,GP,235,0,0.020246,0.99749,0.995,2000,0
main,c154,BBOB_F1,128,GP,235,1,0.020344,0.997472,0.9975,2000,0
main,c154,BBOB_F1,130,GP,237,0,0.020182,0.997502,0.995,2000,0
main,c154,BBOB_F1,130,GP,237,1,0.020022,0.997547,0.998,2000,0
main,c154,BBOB_F1,132,GP,239,0,0.019666,0.997629,0.995,2000,0
main,c154,BBOB_F1,132,GP,239,1,0.019237,0.997731,0.998,2000,0
main,c154,BBOB_F1,134,GP,241,0,0.019556,0.997653,0.995,2000,0
main,c154,BBOB_F1,134,GP,241,1,0.019217,0.997755,0.998,2000,0
main,c154,BBOB_F1,136,GP,243,0,0.019821,0.997587,0.995,2000,0
main,c154,BBOB_F1,136,GP,243,1,0.019524,0.997696,0.998,2000,0
