problema,D,bloco,n,fe_treino_max,wape0,cov0,sigma_med0,nan_sigma0,wape1,cov1,sigma_med1,nan_sigma1,wape2,cov2,sigma_med2,nan_sigma2
BBOB_F22,10,2,2000,109,0.10636590547808254,0.985,125812.94921875,0,0.03998634420580136,0.9975,184.40234375,0,,,,
BBOB_F22,10,4,2000,111,0.10433826512119579,0.9845,124244.66015625,0,0.03897205406129788,0.998,181.2058868408203,0,,,,
BBOB_F22,10,6,2000,113,0.10439045033702542,0.9825,122670.078125,0,0.03794905695918687,0.9985,179.05962371826172,0,,,,
BBOB_F22,10,8,2000,115,0.1034661581866744,0.981,120698.42578125,0,0.037306351727279405,0.999,178.34259033203125,0,,,,
BBOB_F22,10,10,2000,117,0.10331689235632827,0.978,118673.17578125,0,0.03695113189598158,0.999,178.36488342285156,0,,,,
BBOB_F22,10,12,2000,119,0.10224868292334958,0.9785,117357.46484375,0,0.03789558209597615,0.9995,177.63026428222656,0,,,,
BBOB_F22,10,14,2000,121,0.1009689915005077,0.978,115688.21484375,0,0.03951556983483194,0.999,184.36643981933594,0,,,,
BBOB_F22,10,16,2000,123,0.10070228612890811,0.978,114021.03125,0,0.03939868987944539,0.999,182.9377670288086,0,,,,
BBOB_F22,10,18,2000,125,0.09967384304853188,0.975,112578.5390625,0,0.039293175223476945,0.999,181.62593841552734,0,,,,
BBOB_F22,10,20,2000,127,0.09923957332592112,0.9745,110870.44921875,0,0.037007598982466514,0.9995,182.26720428466797,0,,,,
BBOB_F22,10,22,2000,129,0.09872092396538319,0.972,109010.546875,0,0.036719068721555066,0.999,180.36516571044922,0,,,,
BBOB_F22,10,24,2000,131,0.09831621001491145,0.97,107455.3359375,0,0.03648637098003647,0.999,182.98834991455078,0,,,,
BBOB_F22,10,26,2000,133,0.09777488324720329,0.9705,106597.97265625,0,0.03591017848414813,0.9995,180.74224853515625,0,,,,
BBOB_F22,10,28,2000,135,0.09748117002639563,0.97,105912.921875,0,0.035206683061272025,0.9995,179.88982391357422,0,,,,
BBOB_F22,10,30,2000,137,0.09717327232830127,0.9695,104507.828125,0,0.03523846766207224,1.0,180.36612701416016,0,,,,
BBOB_F22,10,32,2000,139,0.09668677809856886,0.9665,103042.87109375,0,0.0349810898523023,1.0,179.03680419921875,0,,,,
BBOB_F22,10,34,2000,141,0.09646921357052435,0.9665,101925.1015625,0,0.03479653211795713,1.0,181.44332122802734,0,,,,
BBOB_F22,10,36,2000,143,0.09604287438957508,0.966,100905.15234375,0,0.03476359637147289,1.0,180.5601348876953,0,,,,
BBOB_F22,10,38,2000,145,0.09617945018446543,0.965,100405.6328125,0,0.034081641469361844,1.0,178.99759674072266,0,,,,
BBOB_F22,10,40,2000,147,0.09574769339831762,0.962,98967.1171875,0,0.03487264387780265,1.0,179.68856811523438,0,,,,
BBOB_F22,10,42,2000,149,0.0951133975706974,0.9615,97942.25,0,0.03454302724511144,1.0,178.3391342163086,0,,,,
BBOB_F22,10,44,2000,151,0.09362303209221588,0.9615,96858.75390625,0,0.03396020089755986,1.0,177.83234405517578,0,,,,
BBOB_F22,10,46,2000,153,0.09362709689081476,0.959,96170.18359375,0,0.03384164600174116,1.0,176.52588653564453,0,,,,
BBOB_F22,10,48,2000,155,0.09333292662983202,0.9565,94830.21875,0,0.0328756907039815,1.0,175.54336547851562,0,,,,
BBOB_F22,10,50,2000,157,0.09311544496668687,0.954,93627.19140625,0,0.03257157839019577,1.0,176.96259307861328,0,,,,
BBOB_F22,10,52,2000,159,0.09302089893483732,0.9535,92878.1015625,0,0.03198425578971156,1.0,177.94094848632812,0,,,,
BBOB_F22,10,54,2000,161,0.0926516437272057,0.952,91853.46484375,0,0.03177658670107372,1.0,177.31932830810547,0,,,,
BBOB_F22,10,56,2000,163,0.09211973238643319,0.9525,91727.3515625,0,0.031510012257647976,1.0,176.58428955078125,0,,,,
BBOB_F22,10,58,2000,165,0.09148556855251874,0.953,91382.8359375,0,0.031146294569784263,1.0,175.36345672607422,0,,,,
BBOB_F22,10,60,2000,167,0.09143246677545797,0.9525,90711.16015625,0,0.03085593835875757,1.0,174.3647003173828,0,,,,
BBOB_F22,10,62,2000,169,0.09086994419051639,0.9535,89932.33203125,0,0.03078026635435172,1.0,173.52344512939453,0,,,,
BBOB_F22,10,64,2000,171,0.09016415049172394,0.953,89265.8671875,0,0.030563899116526322,1.0,172.69744873046875,0,,,,
BBOB_F22,10,66,2000,173,0.09016931737011918,0.95,88269.171875,0,0.030313492798242605,1.0,172.24403381347656,0,,,,
BBOB_F22,10,68,2000,175,0.09021149921153987,0.9495,87670.81640625,0,0.030487839294850227,1.0,171.58740997314453,0,,,,
BBOB_F22,10,70,2000,177,0.08960200020429951,0.949,86630.78515625,0,0.029311214178593576,1.0,171.21636962890625,0,,,,
BBOB_F22,10,72,2000,179,0.09083280815260289,0.95,87034.1640625,0,0.029064373788655114,1.0,170.62289428710938,0,,,,
BBOB_F22,10,74,2000,181,0.09041131663750979,0.949,86294.03515625,0,0.028472571401051208,1.0,170.58180236816406,0,,,,
BBOB_F22,10,76,2000,183,0.08975317471829675,0.9485,85255.30078125,0,0.027955858717976654,1.0,169.4490203857422,0,,,,
BBOB_F22,10,78,2000,185,0.08982665478947142,0.9485,84860.88671875,0,0.02749620692967793,1.0,168.7881622314453,0,,,,
BBOB_F22,10,80,2000,187,0.09041411490730565,0.9405,83964.2890625,0,0.02696206131386742,1.0,168.39700317382812,0,,,,
BBOB_F22,10,82,2000,189,0.08970251204132239,0.9425,83455.5546875,0,0.026929597793662014,1.0,167.79592895507812,0,,,,
BBOB_F22,10,84,2000,191,0.08986540113753365,0.941,83255.3125,0,0.02650192830590961,1.0,167.32440185546875,0,,,,
BBOB_F22,10,86,2000,193,0.09001373197054778,0.938,82851.2890625,0,0.026104403879068195,1.0,167.14351654052734,0,,,,
BBOB_F22,10,88,2000,195,0.09026905226934047,0.9375,82323.85546875,0,0.026023932885352905,1.0,166.4091796875,0,,,,
BBOB_F22,10,90,2000,197,0.08961223367411283,0.938,81906.0234375,0,0.02564860466262897,1.0,165.6472396850586,0,,,,
BBOB_F22,10,92,2000,199,0.08949961625415825,0.936,81799.6015625,0,0.02563129609666887,1.0,164.52392578125,0,,,,
BBOB_F22,10,94,2000,201,0.08906877896297483,0.9355,80800.796875,0,0.025564707083235914,1.0,164.0450439453125,0,,,,
BBOB_F22,10,96,2000,203,0.08902615999469349,0.9365,80652.73046875,0,0.025569454843766028,1.0,164.48500061035156,0,,,,
BBOB_F22,10,98,2000,205,0.0890090455163154,0.934,80185.04296875,0,0.02552036695326756,1.0,163.50271606445312,0,,,,
BBOB_F22,10,100,2000,207,0.08856252311054003,0.935,79388.00390625,0,0.025327066410741804,1.0,162.5417938232422,0,,,,
BBOB_F22,10,102,2000,209,0.0883954447997815,0.935,79047.7734375,0,0.02530689160852033,1.0,162.22550201416016,0,,,,
BBOB_F22,10,104,2000,211,0.08812275948417078,0.933,79295.76171875,0,0.025169268710235195,1.0,161.72930908203125,0,,,,
BBOB_F22,10,106,2000,213,0.08720883458362708,0.9385,79846.76953125,0,0.024760182173682428,1.0,160.8457794189453,0,,,,
BBOB_F22,10,108,2000,215,0.08759021203071764,0.9345,79354.46484375,0,0.02520310617263952,1.0,160.9951171875,0,,,,
BBOB_F22,10,110,2000,217,0.08951321797564021,0.9345,81533.640625,0,0.025023435095326167,1.0,159.80308532714844,0,,,,
BBOB_F22,10,112,2000,219,0.08707679497434398,0.934,78371.890625,0,0.02539562510553455,1.0,160.80075073242188,0,,,,
BBOB_F22,10,114,2000,221,0.08736114564539776,0.9315,77949.8125,0,0.025120467585004087,1.0,159.40079498291016,0,,,,
BBOB_F22,10,116,2000,223,0.08715250155374359,0.9315,77729.72265625,0,0.0249800866546807,1.0,158.95318603515625,0,,,,
BBOB_F22,10,118,2000,225,0.08723127587495827,0.9305,77799.63671875,0,0.02474697667247513,1.0,157.85501098632812,0,,,,
BBOB_F22,10,120,2000,227,0.0878747279376483,0.9275,77277.28515625,0,0.02457750066844859,1.0,157.27711486816406,0,,,,
BBOB_F22,10,122,2000,229,0.08705673909051706,0.9245,77315.16015625,0,0.024628888308454746,1.0,157.0186538696289,0,,,,
BBOB_F22,10,124,2000,231,0.08721732607044601,0.9265,77464.2109375,0,0.024803343828232686,1.0,156.75739288330078,0,,,,
BBOB_F22,10,126,2000,233,0.08724327937719036,0.9235,76431.90625,0,0.02440114990773796,1.0,156.0801239013672,0,,,,
BBOB_F22,10,128,2000,235,0.11399577052510314,0.928,107379.0390625,0,0.024228388399413943,1.0,155.3780288696289,0,,,,
BBOB_F22,10,130,2000,237,0.08745091556204575,0.921,75600.08203125,0,0.02417672958480466,1.0,154.73382568359375,0,,,,
BBOB_F22,10,132,2000,239,0.08714254626529104,0.9205,75175.453125,0,0.024434811347219594,1.0,154.5532989501953,0,,,,
BBOB_F22,10,134,2000,241,0.08703848495919894,0.9175,74552.84375,0,0.02402088407420196,1.0,154.12433624267578,0,,,,
BBOB_F22,10,136,2000,243,0.08700649448247179,0.9165,74026.125,0,0.023931879203563836,1.0,153.51287841796875,0,,,,
BBOB_F22,10,138,2000,245,0.08688325292948877,0.916,73646.734375,0,0.02376722889767783,1.0,152.66312408447266,0,,,,
BBOB_F22,10,140,2000,247,0.0871052607927813,0.913,73476.53125,0,0.023586433732527865,1.0,152.11510467529297,0,,,,
BBOB_F22,10,142,2000,249,0.08690566777104881,0.9135,73154.703125,0,0.023632493297847394,1.0,151.64116668701172,0,,,,
BBOB_F22,10,144,2000,251,0.08687083042670084,0.913,72962.97265625,0,0.02363579555519641,1.0,151.0760726928711,0,,,,
BBOB_F22,10,146,2000,253,0.08659805281542159,0.912,72702.92578125,0,0.023223731695307767,1.0,150.22208404541016,0,,,,
BBOB_F22,10,148,2000,255,0.08661190601733419,0.9105,72309.578125,0,0.02320923512418903,1.0,150.36004638671875,0,,,,
BBOB_F22,10,150,2000,257,0.08619592428314851,0.91,71903.46484375,0,0.023263141799945052,1.0,149.64845275878906,0,,,,
BBOB_F22,10,152,2000,259,0.0861064322852837,0.9095,71707.7109375,0,0.023257516746635707,1.0,149.23224639892578,0,,,,
BBOB_F22,10,154,2000,261,0.0859921328975794,0.909,71370.44140625,0,0.023035397931792528,1.0,149.11138916015625,0,,,,
BBOB_F22,10,156,2000,263,0.08582463684761933,0.9085,71083.0234375,0,0.022803594900042683,1.0,148.6476058959961,0,,,,
BBOB_F22,10,158,2000,265,0.08586411207566563,0.9065,70699.5078125,0,0.022659092335406517,1.0,147.92709350585938,0,,,,
BBOB_F22,10,160,2000,267,0.08571080373087991,0.907,70298.76171875,0,0.022591656567950695,1.0,147.30322265625,0,,,,
BBOB_F22,10,162,2000,269,0.08566866797619908,0.906,70095.609375,0,0.022457585596770552,1.0,146.8061752319336,0,,,,
BBOB_F22,10,164,2000,271,0.085903148021976,0.906,70101.1328125,0,0.022290272608855393,1.0,146.3196563720703,0,,,,
BBOB_F22,10,166,2000,273,0.0857762676891193,0.907,70020.7109375,0,0.0221749145516559,1.0,145.86518096923828,0,,,,
BBOB_F22,10,168,2000,275,0.08574457900110491,0.905,70007.171875,0,0.0220525251819761,1.0,145.30228424072266,0,,,,
BBOB_F22,10,170,2000,277,0.08563173539157298,0.9045,69718.0390625,0,0.022026270848250238,1.0,144.9481658935547,0,,,,
BBOB_F22,10,172,2000,279,0.0854734309285322,0.9045,69523.77734375,0,0.02192017298102602,1.0,144.52742767333984,0,,,,
BBOB_F22,10,174,2000,281,0.08547871089544345,0.904,69242.21484375,0,0.021847390671100232,1.0,144.1980209350586,0,,,,
BBOB_F22,10,176,2000,283,0.08547255402454387,0.902,68960.95703125,0,0.022020206584043665,1.0,144.51962280273438,0,,,,
BBOB_F22,10,178,2000,285,0.08546589957568917,0.9,68664.0,0,0.02200806131705482,1.0,144.06632232666016,0,,,,
BBOB_F22,10,180,2000,287,0.08574993115532138,0.8995,68482.84375,0,0.02189305990132424,1.0,143.7408905029297,0,,,,
BBOB_F22,10,182,2000,289,0.08581074958403508,0.898,68215.41796875,0,0.021794378128614577,1.0,143.1478500366211,0,,,,
BBOB_F22,10,184,2000,291,0.08567368029943859,0.895,67934.90234375,0,0.021670221611052105,1.0,142.62767791748047,0,,,,
BBOB_F22,10,186,2000,293,0.08564661352817772,0.893,67657.53125,0,0.02148006914686017,1.0,142.68729400634766,0,,,,
BBOB_F22,10,188,2000,295,0.08559897423394608,0.892,67427.1484375,0,0.021396964975418185,1.0,141.90523529052734,0,,,,
BBOB_F22,10,190,2000,297,0.08540419603110112,0.8925,67057.86328125,0,0.02125842517059062,1.0,141.53519439697266,0,,,,
BBOB_F22,10,192,2000,299,0.08538122087133966,0.89,66813.65625,0,0.021195927780071205,1.0,141.5017318725586,0,,,,
BBOB_F22,10,194,2000,301,0.08522030276227315,0.885,66472.81640625,0,0.02134148887044154,1.0,141.03944396972656,0,,,,
BBOB_F22,10,196,2000,303,0.08512161246044218,0.8875,66437.6796875,0,0.02103135280951907,1.0,140.62540435791016,0,,,,
BBOB_F22,10,198,2000,305,0.0854689253731329,0.8845,66496.6015625,0,0.022585543919455726,1.0,143.43463134765625,0,,,,
BBOB_F22,10,200,2000,307,0.08402219210520938,0.8915,66277.6484375,0,0.021714213014604803,1.0,142.85569763183594,0,,,,
BBOB_F22,10,201,2000,308,0.08409113176352861,0.891,66110.7734375,0,0.021743854022050157,1.0,143.117431640625,0,,,,
BBOB_F37,10,1,2000,108,0.043346654542938255,0.993,176.78217315673828,0,0.3692726352611786,0.9535,701.1848449707031,0,,,,
BBOB_F37,10,2,2000,109,0.04412093635627263,0.9925,178.89067840576172,0,0.36919517197641566,0.9535,697.693359375,0,,,,
BBOB_F37,10,4,2000,111,0.04394232879317837,0.991,175.0287094116211,0,0.36347782247945876,0.9525,685.940185546875,0,,,,
BBOB_F37,10,6,2000,113,0.04332767751314479,0.991,173.6171646118164,0,0.36106636539164316,0.9515,675.6156005859375,0,,,,
BBOB_F37,10,8,2000,115,0.043120147680225214,0.99,171.32512664794922,0,0.3600874360763476,0.9515,664.4377746582031,0,,,,
BBOB_F37,10,10,2000,117,0.04310072011723282,0.99,171.7501678466797,0,0.3577790886734801,0.95,652.9902648925781,0,,,,
BBOB_F37,10,12,2000,119,0.04248464592871868,0.9905,173.0386734008789,0,0.35697727309986543,0.9495,641.3672485351562,0,,,,
BBOB_F37,10,14,2000,121,0.04338907028062372,0.994,178.84986114501953,0,0.3550498770955092,0.9485,630.9165649414062,0,,,,
BBOB_F37,10,16,2000,123,0.04299304432958329,0.994,177.94898223876953,0,0.3563152756407712,0.9475,623.5572814941406,0,,,,
BBOB_F37,10,18,2000,125,0.04252048428107494,0.9935,176.18497467041016,0,0.3568607531103614,0.9465,615.6314086914062,0,,,,
BBOB_F37,10,20,2000,127,0.04269595678421478,0.994,174.45848083496094,0,0.3540813463875386,0.946,608.5315551757812,0,,,,
BBOB_F37,10,22,2000,129,0.042414710093920165,0.995,178.26451110839844,0,0.3528730965721912,0.945,599.3103637695312,0,,,,
BBOB_F37,10,24,2000,131,0.04178839275846099,0.9935,177.28614044189453,0,0.3535100088185236,0.9435,590.8128051757812,0,,,,
BBOB_F37,10,26,2000,133,0.04197031109822909,0.995,179.86582946777344,0,0.3513840336917354,0.9435,582.4964599609375,0,,,,
BBOB_F37,10,28,2000,135,0.04156912414673358,0.995,178.71849060058594,0,0.35098093940725594,0.942,574.8825988769531,0,,,,
BBOB_F37,10,30,2000,137,0.041235746798680056,0.9935,177.2763900756836,0,0.3508831584933229,0.9395,566.9045104980469,0,,,,
BBOB_F37,10,32,2000,139,0.03990565821045009,0.9965,179.25196838378906,0,0.34978447693968107,0.937,559.0597534179688,0,,,,
BBOB_F37,10,34,2000,141,0.038593084100172516,0.9985,180.07008361816406,0,0.3486861607527005,0.936,552.1594848632812,0,,,,
BBOB_F37,10,36,2000,143,0.0385481081909995,0.998,178.96578216552734,0,0.34889535420920165,0.933,544.6393737792969,0,,,,
BBOB_F37,10,38,2000,145,0.03811257893110976,0.998,177.8909149169922,0,0.34896998950487307,0.9315,537.4866027832031,0,,,,
BBOB_F37,10,40,2000,147,0.03723842782061157,0.9985,177.91127014160156,0,0.34881757015829046,0.931,530.475830078125,0,,,,
BBOB_F37,10,42,2000,149,0.03672962954669506,0.9985,178.05709838867188,0,0.34847540495614904,0.929,525.6561279296875,0,,,,
BBOB_F37,10,44,2000,151,0.03641461071137545,0.999,177.13642120361328,0,0.3478803888915183,0.928,518.8384399414062,0,,,,
BBOB_F37,10,46,2000,153,0.03575887239495401,0.9995,175.7530517578125,0,0.34679346607988604,0.928,513.24951171875,0,,,,
BBOB_F37,10,48,2000,155,0.036415982838486426,0.9995,175.37252807617188,0,0.34635293228139225,0.926,507.78546142578125,0,,,,
BBOB_F37,10,50,2000,157,0.03622471781123481,0.9995,174.4371337890625,0,0.3445072055981426,0.924,502.4831848144531,0,,,,
BBOB_F37,10,52,2000,159,0.035850397956276175,0.999,173.5333251953125,0,0.3439506439149371,0.9235,496.9357452392578,0,,,,
BBOB_F37,10,54,2000,161,0.034947115306746636,0.999,172.93291473388672,0,0.3431155808770243,0.9235,492.37144470214844,0,,,,
BBOB_F37,10,56,2000,163,0.03476164885126481,0.999,171.96981811523438,0,0.3419665887964178,0.9225,488.5768280029297,0,,,,
BBOB_F37,10,58,2000,165,0.034285964865799705,0.999,171.38136291503906,0,0.341262965009359,0.9215,483.23426818847656,0,,,,
BBOB_F37,10,60,2000,167,0.034541325771749634,0.999,170.423828125,0,0.3416853038614612,0.92,478.6826477050781,0,,,,
BBOB_F37,10,62,2000,169,0.033916086626987065,0.999,169.89622497558594,0,0.34125229868961104,0.9195,472.8074188232422,0,,,,
BBOB_F37,10,64,2000,171,0.033437809322282366,0.999,169.40435791015625,0,0.34073525283991,0.9165,467.82501220703125,0,,,,
BBOB_F37,10,66,2000,173,0.033545730810295944,0.999,168.7281494140625,0,0.3406753820676821,0.916,462.71978759765625,0,,,,
BBOB_F37,10,68,2000,175,0.032662063771413355,0.999,168.38710021972656,0,0.34080599073409734,0.916,459.03485107421875,0,,,,
BBOB_F37,10,70,2000,177,0.03204881750537176,0.9995,167.9156265258789,0,0.3393424591961774,0.9145,455.0126953125,0,,,,
BBOB_F37,10,72,2000,179,0.03094432105337954,0.9995,167.1190185546875,0,0.3388403493795189,0.913,450.99009704589844,0,,,,
BBOB_F37,10,74,2000,181,0.03137798395231051,0.9995,167.04978942871094,0,0.33783286538867163,0.912,447.4772644042969,0,,,,
BBOB_F37,10,76,2000,183,0.030349888546900915,1.0,170.388916015625,0,0.334910808145422,0.9125,444.916259765625,0,,,,
BBOB_F37,10,78,2000,185,0.030149053116900568,1.0,169.4367218017578,0,0.3339815580239362,0.911,442.3836975097656,0,,,,
BBOB_F37,10,80,2000,187,0.02967171989280669,1.0,169.12931060791016,0,0.33325729393570325,0.9085,437.64173889160156,0,,,,
BBOB_F37,10,82,2000,189,0.029532431055366203,1.0,168.22930908203125,0,0.33135706985375724,0.9085,435.21986389160156,0,,,,
BBOB_F37,10,84,2000,191,0.029513213442533853,1.0,167.7006072998047,0,0.3302892260753272,0.9065,431.5807189941406,0,,,,
BBOB_F37,10,86,2000,193,0.029395302535080912,1.0,167.2391357421875,0,0.32988995173906344,0.906,427.8498840332031,0,,,,
BBOB_F37,10,88,2000,195,0.029205159914519416,1.0,165.8520278930664,0,0.3278829283131782,0.905,425.9006652832031,0,,,,
BBOB_F37,10,90,2000,197,0.02886625033841487,1.0,164.97021484375,0,0.32792381549004423,0.904,423.2444305419922,0,,,,
BBOB_F37,10,92,2000,199,0.0286924508678999,1.0,164.7551498413086,0,0.3274604108868514,0.902,419.7599334716797,0,,,,
BBOB_F37,10,94,2000,201,0.028444480117697787,1.0,164.25067901611328,0,0.32686446443993816,0.9015,416.4679718017578,0,,,,
BBOB_F37,10,96,2000,203,0.028169861517261835,1.0,163.5306854248047,0,0.3269411363188238,0.9005,414.04075622558594,0,,,,
BBOB_F37,10,98,2000,205,0.028120694870901793,1.0,162.5179443359375,0,0.3267632855807413,0.901,411.6363983154297,0,,,,
BBOB_F37,10,100,2000,207,0.027722010987307342,1.0,161.77458953857422,0,0.32602990826162265,0.8995,408.9526672363281,0,,,,
BBOB_F37,10,102,2000,209,0.027658138744120625,1.0,161.26856994628906,0,0.32684385056183096,0.899,405.7040100097656,0,,,,
BBOB_F37,10,104,2000,211,0.027260984704000554,1.0,160.62499237060547,0,0.3265882371476459,0.898,403.49009704589844,0,,,,
BBOB_F37,10,106,2000,213,0.027508050857785044,1.0,160.55516815185547,0,0.3254311386160817,0.9,402.8214111328125,0,,,,
BBOB_F37,10,108,2000,215,0.027434424952001574,1.0,159.77156829833984,0,0.32533249489995236,0.9,399.6228790283203,0,,,,
BBOB_F37,10,110,2000,217,0.027391754756001526,1.0,159.45449829101562,0,0.3244446047341257,0.9,400.6430358886719,0,,,,
BBOB_F37,10,112,2000,219,0.027345984786910686,1.0,159.04222869873047,0,0.3250963310513809,0.898,397.45611572265625,0,,,,
BBOB_F37,10,114,2000,221,0.02759584497842351,1.0,159.50878143310547,0,0.32516459077142285,0.896,395.0218048095703,0,,,,
BBOB_F37,10,116,2000,223,0.027331054416997937,1.0,159.43343353271484,0,0.3247400534793889,0.8955,391.753662109375,0,,,,
BBOB_F37,10,118,2000,225,0.027169596602577898,1.0,159.31690979003906,0,0.3248809707929348,0.894,389.00018310546875,0,,,,
BBOB_F37,10,120,2000,227,0.026717202115743677,1.0,159.13168334960938,0,0.3255272445477354,0.8945,387.38409423828125,0,,,,
BBOB_F37,10,122,2000,229,0.02664043361690681,1.0,158.8558807373047,0,0.3255731404983015,0.893,384.9934387207031,0,,,,
BBOB_F37,10,124,2000,231,0.026383500405836015,1.0,161.46511840820312,0,0.32582430776924554,0.8915,383.4628601074219,0,,,,
BBOB_F37,10,126,2000,233,0.026984760657358317,1.0,162.27202606201172,0,0.3251704700755062,0.8905,380.5409393310547,0,,,,
BBOB_F37,10,128,2000,235,0.0264460365386492,1.0,161.84913635253906,0,0.3252565120048952,0.888,375.54345703125,0,,,,
BBOB_F37,10,130,2000,237,0.025872995750652456,1.0,160.73783111572266,0,0.32535674869034514,0.8865,374.48291015625,0,,,,
BBOB_F37,10,132,2000,239,0.02593914236805995,1.0,160.2597885131836,0,0.3240214667125886,0.887,372.8435516357422,0,,,,
BBOB_F37,10,134,2000,241,0.025726812014033713,1.0,159.4962158203125,0,0.32395169614111197,0.8855,370.59259033203125,0,,,,
BBOB_F37,10,136,2000,243,0.025944071018398438,1.0,159.43262481689453,0,0.3242326909290735,0.8845,370.5774841308594,0,,,,
BBOB_F37,10,138,2000,245,0.025988462265936645,1.0,158.95345306396484,0,0.32380614124433865,0.8835,368.98484802246094,0,,,,
BBOB_F37,10,140,2000,247,0.0260423582773732,1.0,158.70196533203125,0,0.32512065138532303,0.881,366.01123046875,0,,,,
BBOB_F37,10,142,2000,249,0.026223029368925944,1.0,158.38526916503906,0,0.3257440814488348,0.8805,365.11378479003906,0,,,,
BBOB_F37,10,144,2000,251,0.025726760134075308,1.0,157.855712890625,0,0.3246632388542805,0.8795,363.7366638183594,0,,,,
BBOB_F37,10,146,2000,253,0.02590671486271991,1.0,157.4085235595703,0,0.3249348747426955,0.879,363.8846435546875,0,,,,
BBOB_F37,10,148,2000,255,0.025686138289413157,1.0,157.3689422607422,0,0.32581432918210296,0.8755,361.7693328857422,0,,,,
BBOB_F37,10,150,2000,257,0.025789260176350248,1.0,156.56087493896484,0,0.3261159147767287,0.8745,357.9191589355469,0,,,,
BBOB_F37,10,152,2000,259,0.025664522947890765,1.0,156.52516174316406,0,0.3269715136726893,0.875,356.781982421875,0,,,,
BBOB_F37,10,154,2000,261,0.025739657182521747,1.0,156.17891693115234,0,0.32592042704911234,0.873,357.8536071777344,0,,,,
BBOB_F37,10,156,2000,263,0.02544321185186197,1.0,155.62125396728516,0,0.3251074077191985,0.8725,353.77293395996094,0,,,,
BBOB_F37,10,158,2000,265,0.025526209818517998,1.0,155.07492065429688,0,0.3253121946983396,0.874,352.8704528808594,0,,,,
BBOB_F37,10,160,2000,267,0.025391288535779436,1.0,154.746337890625,0,0.3252822700637577,0.8735,350.10438537597656,0,,,,
BBOB_F37,10,162,2000,269,0.025365724261704036,1.0,154.2698974609375,0,0.32340821405758435,0.8755,347.9863739013672,0,,,,
BBOB_F37,10,164,2000,271,0.025429490202786065,1.0,154.01985931396484,0,0.3236043173229128,0.8725,346.96702575683594,0,,,,
BBOB_F37,10,166,2000,273,0.02519734347972552,1.0,153.62538146972656,0,0.3235626291209018,0.872,346.4103088378906,0,,,,
BBOB_F37,10,168,2000,275,0.025222510313073702,1.0,153.18360900878906,0,0.32363772727996487,0.87,343.55543518066406,0,,,,
BBOB_F37,10,170,2000,277,0.02515755191688175,1.0,152.6044921875,0,0.3234474463222496,0.8705,342.5855712890625,0,,,,
BBOB_F37,10,172,2000,279,0.024948629412626044,1.0,152.35456085205078,0,0.32305380572278214,0.8675,341.0756072998047,0,,,,
BBOB_F37,10,174,2000,281,0.024824470903083273,1.0,151.85044860839844,0,0.3225554796508283,0.8685,340.47198486328125,0,,,,
BBOB_F37,10,176,2000,283,0.024821307084669862,1.0,151.72986602783203,0,0.32219514981955755,0.8675,338.78160095214844,0,,,,
BBOB_F37,10,178,2000,285,0.02481467387847417,1.0,151.27423858642578,0,0.322066149453688,0.8675,337.8244934082031,0,,,,
BBOB_F37,10,180,2000,287,0.024727278552579522,1.0,150.96573638916016,0,0.3217879857360798,0.8695,338.0259704589844,0,,,,
BBOB_F37,10,182,2000,289,0.024847463979482527,1.0,150.42962646484375,0,0.3231186337009145,0.8685,337.58921813964844,0,,,,
BBOB_F37,10,184,2000,291,0.024723957104165667,1.0,150.32064819335938,0,0.3226109607851972,0.864,333.5911407470703,0,,,,
BBOB_F37,10,186,2000,293,0.02465499222184425,1.0,149.96298217773438,0,0.32180264998080227,0.8635,333.64048767089844,0,,,,
BBOB_F37,10,188,2000,295,0.024721028776987675,1.0,149.27616119384766,0,0.3215498028363322,0.865,334.1809387207031,0,,,,
BBOB_F37,10,190,2000,297,0.024902804456581176,1.0,149.36934661865234,0,0.3209839055608071,0.8635,331.4327087402344,0,,,,
BBOB_F37,10,192,2000,299,0.024740627979598195,1.0,148.85453033447266,0,0.3200928022434725,0.8655,331.39048767089844,0,,,,
BBOB_F37,10,194,2000,301,0.024535322497031775,1.0,148.46817016601562,0,0.31847183861328354,0.864,330.3442687988281,0,,,,
BBOB_F37,10,196,2000,303,0.02472469909896887,1.0,148.90540313720703,0,0.3211257512812848,0.864,328.92152404785156,0,,,,
BBOB_F37,10,198,2000,305,0.024662889424409116,1.0,148.3542251586914,0,0.31975532602361756,0.864,327.6311950683594,0,,,,
BBOB_F37,10,200,2000,307,0.024399282134119845,1.0,147.9613037109375,0,0.3198195788669804,0.8635,325.6015167236328,0,,,,
BBOB_F37,10,201,2000,308,0.024456187693350825,1.0,148.6015853881836,0,0.319791657391784,0.863,326.2087707519531,0,,,,
BBOB_F49,10,1,2000,108,0.26650491054117165,0.9415,561.9112243652344,0,0.05357851250247507,0.9805,7.3320066928863525,0,,,,
BBOB_F49,10,2,2000,109,0.26736410978787184,0.941,559.251708984375,0,0.05405394128552252,0.9785,7.410590171813965,0,,,,
BBOB_F49,10,4,2000,111,0.2660678051227177,0.9405,551.629638671875,0,0.05417371377808258,0.982,7.587113618850708,0,,,,
BBOB_F49,10,6,2000,113,0.26438501369198175,0.9395,541.6682739257812,0,0.05456058388035807,0.985,8.141054153442383,0,,,,
BBOB_F49,10,8,2000,115,0.26246851530392057,0.9375,532.5826416015625,0,0.05443914142426037,0.985,8.084708213806152,0,,,,
