alg,problema,semente,D,M,n_init_esperado,maxfe_esperado,m_status,m_motivo_parada,m_n_retries,m_fallback,m_maxfe,m_fe_final,m_n_geracoes,m_q,m_exp,m_regime,m_algo_version,m_cache_hits,m_tem_params,m_tem_sigma_dict,m_sonda_status,m_sonda_nblocos,m_tier,m_dist,m_doe_hash,m_repo_hash,m_env_python,m_env_exec,m_env_numpy,m_env_scipy,m_env_torch,m_pin_omp,m_pin_threads,m_tempo_total_s,m_tempo_fit_s,m_tempo_busca_s,m_tempo_sonda_s,m_tempo_desp_s,m_fit_series_len,m_fit_series_all_null,m_fit_series_nacum_ok,m_upload_all,m_final_absent,j_badlines,j_nlinhas,j_n_header,j_n_decision,j_n_footer,j_n_guard,j_n_sonda,j_recs_distintos,j_hdr_tem_params,j_hdr_tem_sigma_dict,j_hdr_q,j_hdr_maxfe,j_hdr_D,j_hdr_M,j_hdr_regime,j_hdr_doe_hash,j_hdr_versao,j_sigma_lote,j_footer_status,j_ftr_motivo_parada,j_ftr_fe_final,j_ftr_cp_init,j_ftr_cache_hits,j_ftr_ngen,j_ftr_q,j_ftr_tem_termino,j_ftr2_n_retries,j_ftr2_stack,j_ftr2_tempo_total_s,j_dec_campos,j_dec_tem_n_front1,j_dec_tem_ideal,j_dec_tem_nadir,j_dec_tem_f_best,j_dec_caminhos,j_dec_motivos_distintos,j_dec_q_todos_10,j_ger_1_a_K,j_fe_formula_ok,j_fe_ultimo,r_linhas,r_fe_exato,r_fe_index_denso,r_fe_index_ordenado,r_solution_id_denso,r_fases,r_n_init,r_n_opt,r_init_eh_prefixo,r_dtype_x,r_dtype_f,r_nan_x,r_nan_f,r_x_dentro_bounds,r_x_duplicados,cp_doe_linhas,cp_hash_sidecar,cp_hash_bate,cp_max_absdiff,cp_bit_a_bit,qj_base,qj_seeds_iguais,qj_seeds_distintos,qj_seed_min,qj_seed_max,qj_gens_bit_a_bit,qj_gens_total,qj_max_absdiff_nativo,qj_pontos_reproduzidos,sob_pontos_unicos,sob_primeiro_ponto_unico,sob_algum_ponto_zero,disc_CD_obs,disc_CD_unif,disc_CD_sobol1,disc_razao_obs_unif,ks_p_min,ks_n_rej_005,ks_n_rej_bonf,ks_media_global,ks_var_global,p_linhas,p_gen_min,p_gen_max,p_n_geracoes,p_arquivo_cumulativo_ok,p_soma_esperada,p_soma_ok,p_ultima_ger_eh_dataset,s_linhas,s_colunas,s_tem_schema_completo,t_linhas,t_fit_null_frac,t_sonda_zero_frac,t_busca_le_gen,t_n_acum_ok,t_ger_1_a_K,t_soma_busca_s,t_soma_gen_s,t_max_gen_s,u9_cache_hits_ok,fb_monotonico,fb_max_absdiff_vs_camada1,fb_igual_min_arquivo
sobol_batch,DTLZ2,42,12,3,131,2131,ok,orcamento,0,False,2131,2131,200,10,batch,online,sobol_batch-1.0,0,False,True,nao_se_aplica,0,,,e9e359a6a4afa9d5f68c1d5dab4096916ae20f65f2e741d1ad93899624789926,,3.11.9,/home/jupyter/python_venvs/env_main/bin/python,2.4.6,1.17.1,2.11.0+cu130,1,1,3.2655,0.0,0.1604,0.0,4.8756,200,True,True,True,True,0,203,1,200,2,0,0,decision|footer|header,False,True,10,2131,12,3,online,e9e359a6a4afa9d5f68c1d5dab4096916ae20f65f2e741d1ad93899624789926,sobol_batch-1.0,"q=10 pontos Sobol SCRAMBLED/Owen por iteração, semeados por iteration_seed(base, 22, iter, 0).","['ok', 'ok']",orcamento,2131,True,0,200,10,False,0,,4.8755,caminho|f_best|fe|geracao|motivo|q|rec|seed_sobol|ts,False,False,False,True,sobol_batch_gen,1,True,True,True,2131,2131,True,True,True,True,"{""init"": 131, ""opt"": 2000}",131,2000,True,float32,float32,0,0,True,0,131,e9e359a6a4afa9d5f68c1d5dab4096916ae20f65f2e741d1ad93899624789926,True,2.976508484131557e-08,True,42,True,200,3145112,4281731174,200,200,2.9802322387695312e-08,2000,2000,200,0,0.004071857178292662,0.006162273151997156,0.0009899026928754295,0.6607719388376994,0.8219473314177022,0,0,0.5002478432707333,0.0834733585796919,227331,0,200,201,True,227331,True,True,0,33,True,200,1.0,1.0,200,True,True,0.16044259071350098,0.30074477195739746,0.015152931213378906,True,True,2.667471174500058e-10,True
sobol_batch,MMF16_20,42,20,3,219,2219,ok,orcamento,0,False,2219,2219,200,10,batch,online,sobol_batch-1.0,0,False,True,nao_se_aplica,0,,,00c877887f6a3b8610d2bc5dbdb6fc1e3433e44b93d6eca690fff60e89d75147,,3.11.9,/home/jupyter/python_venvs/env_main/bin/python,2.4.6,1.17.1,2.11.0+cu130,1,1,3.3378,0.0,0.2064,0.0,5.01,200,True,True,True,True,0,203,1,200,2,0,0,decision|footer|header,False,True,10,2219,20,3,online,00c877887f6a3b8610d2bc5dbdb6fc1e3433e44b93d6eca690fff60e89d75147,sobol_batch-1.0,"q=10 pontos Sobol SCRAMBLED/Owen por iteração, semeados por iteration_seed(base, 22, iter, 0).","['ok', 'ok']",orcamento,2219,True,0,200,10,False,0,,5.0098,caminho|f_best|fe|geracao|motivo|q|rec|seed_sobol|ts,False,False,False,True,sobol_batch_gen,1,True,True,True,2219,2219,True,True,True,True,"{""init"": 219, ""opt"": 2000}",219,2000,True,float32,float32,0,0,True,0,219,00c877887f6a3b8610d2bc5dbdb6fc1e3433e44b93d6eca690fff60e89d75147,True,2.9796276557192414e-08,True,42,True,200,3145112,4281731174,200,200,2.9802322387695312e-08,2000,2000,200,0,0.03569074815873827,0.04171520892513962,0.020428653092083287,0.8555811915694201,0.7129710828252487,0,0,0.5004928084585816,0.08318970215682056,245019,0,200,201,True,245019,True,True,0,41,True,200,1.0,1.0,200,True,True,0.20643854141235352,0.3580930233001709,0.014325618743896484,True,True,5.3614896810411095e-11,True
sobol_batch,WFG9,42,22,2,241,2241,ok,orcamento,0,False,2241,2241,200,10,batch,online,sobol_batch-1.0,0,False,True,nao_se_aplica,0,,,9c1105d2d7e82f1b83958b37204d2d70396577bf2d229812dd1ede89911ccab3,,3.11.9,/home/jupyter/python_venvs/env_main/bin/python,2.4.6,1.17.1,2.11.0+cu130,1,1,6.8203,0.0,0.2439,0.0,8.4268,200,True,True,True,True,0,203,1,200,2,0,0,decision|footer|header,False,True,10,2241,22,2,online,9c1105d2d7e82f1b83958b37204d2d70396577bf2d229812dd1ede89911ccab3,sobol_batch-1.0,"q=10 pontos Sobol SCRAMBLED/Owen por iteração, semeados por iteration_seed(base, 22, iter, 0).","['ok', 'ok']",orcamento,2241,True,0,200,10,False,0,,8.4267,caminho|f_best|fe|geracao|motivo|q|rec|seed_sobol|ts,False,False,False,True,sobol_batch_gen,1,True,True,True,2241,2241,True,True,True,True,"{""init"": 241, ""opt"": 2000}",241,2000,True,float32,float32,0,0,True,0,241,9c1105d2d7e82f1b83958b37204d2d70396577bf2d229812dd1ede89911ccab3,True,1.9070339618565413e-06,True,42,True,200,3145112,4281731174,200,200,1.9073486328125e-06,2000,2000,200,0,0.058832038810601894,0.06593716086791865,0.03770993431746148,0.8922440401771422,0.6159333240172722,0,0,0.500011562321441,0.08328790220734737,249441,0,200,201,True,249441,True,True,0,41,True,200,1.0,1.0,200,True,True,0.24393773078918457,3.4093940258026123,0.03109455108642578,True,True,3.209040411178421e-08,True
sobol_batch,ZDT1,42,30,2,329,2329,ok,orcamento,0,False,2329,2329,200,10,batch,online,sobol_batch-1.0,0,False,True,nao_se_aplica,0,,,15afa53dfdb4e0cdbd4af30a4d997229b74dcdf2536a667cd70a73963a46d63c,,3.11.9,/home/jupyter/python_venvs/env_main/bin/python,2.4.6,1.17.1,2.11.0+cu130,1,1,3.3356,0.0,0.268,0.0,4.9637,200,True,True,True,True,0,203,1,200,2,0,0,decision|footer|header,False,True,10,2329,30,2,online,15afa53dfdb4e0cdbd4af30a4d997229b74dcdf2536a667cd70a73963a46d63c,sobol_batch-1.0,"q=10 pontos Sobol SCRAMBLED/Owen por iteração, semeados por iteration_seed(base, 22, iter, 0).","['ok', 'ok']",orcamento,2329,True,0,200,10,False,0,,4.9635,caminho|f_best|fe|geracao|motivo|q|rec|seed_sobol|ts,False,False,False,True,sobol_batch_gen,1,True,True,True,2329,2329,True,True,True,True,"{""init"": 329, ""opt"": 2000}",329,2000,True,float32,float32,0,0,True,0,329,15afa53dfdb4e0cdbd4af30a4d997229b74dcdf2536a667cd70a73963a46d63c,True,2.978190016822424e-08,True,42,True,200,3145112,4281731174,200,200,2.9802322387695312e-08,2000,2000,200,0,0.38009582267753245,0.39600769085938065,0.31923537173066363,0.9598192950563216,0.6734371687823915,0,0,0.5003346955290996,0.08333165512052992,267129,0,200,201,True,267129,True,True,0,49,True,200,1.0,1.0,200,True,True,0.26798391342163086,0.3859548568725586,0.015714406967163086,True,True,9.006027168467767e-08,True
sobol_batch,ZDT4,42,10,2,109,2109,ok,orcamento,0,False,2109,2109,200,10,batch,online,sobol_batch-1.0,0,False,True,nao_se_aplica,0,,,f238a513ec1ad67199b080c46e48eda6241751461e8694da922c2df9c7e6cbd7,,3.11.9,/home/jupyter/python_venvs/env_main/bin/python,2.4.6,1.17.1,2.11.0+cu130,1,1,3.1561,0.0,0.1415,0.0,4.7661,200,True,True,True,True,0,203,1,200,2,0,0,decision|footer|header,False,True,10,2109,10,2,online,f238a513ec1ad67199b080c46e48eda6241751461e8694da922c2df9c7e6cbd7,sobol_batch-1.0,"q=10 pontos Sobol SCRAMBLED/Owen por iteração, semeados por iteration_seed(base, 22, iter, 0).","['ok', 'ok']",orcamento,2109,True,0,200,10,False,0,,4.766,caminho|f_best|fe|geracao|motivo|q|rec|seed_sobol|ts,False,False,False,True,sobol_batch_gen,1,True,True,True,2109,2109,True,True,True,True,"{""init"": 109, ""opt"": 2000}",109,2000,True,float32,float32,0,0,True,0,109,f238a513ec1ad67199b080c46e48eda6241751461e8694da922c2df9c7e6cbd7,True,2.374759207057764e-07,True,42,True,200,3145112,4281731174,200,200,2.384185791015625e-07,2000,2000,200,0,0.0021361827345730265,0.0038931401593915527,0.0003315022131589624,0.5487042970749052,0.8108556889164522,0,0,0.500991563779395,0.08340586775235176,222909,0,200,201,True,222909,True,True,0,29,True,200,1.0,1.0,200,True,True,0.1414790153503418,0.2549560070037842,0.01273036003112793,True,True,3.426780324389256e-06,True
