problema,D,sobol_batch_doe,sobol_batch_fim,sobol_batch_ganho%,e81_doe,e81_fim,e81_ganho%,c149_doe,c149_fim,c149_ganho%
DTLZ2,12,0.44841921489682934,0.29939265920795055,33.233757773552654,0.44841921489682934,0.22485942536155712,49.85508696069326,0.44841921489682934,0.44841921489682934,0.0
MMF16_20,20,0.07778609577957092,0.028344487374127807,63.560984659199256,0.07778609577957092,0.01169013331416833,84.97143583694486,0.07778609577957092,0.04436671344861178,42.963182553425085
WFG9,22,0.23871495888219296,0.20387767339914784,14.593675086879454,0.23871495888219296,0.1789022799236918,25.05610843936221,0.23871495888219296,0.14204619142861874,40.495479590485466
ZDT1,30,2.0959124181730164,1.8086455999126825,13.706050680817151,2.0959124181730164,0.7498353725459795,64.22391670356137,2.0959124181730164,0.0736823839455764,96.4844721894532
ZDT4,10,91.92166808266371,68.13137113595556,25.8810544270301,91.92166808266371,40.866806163251304,55.5417052196002,91.92166808266371,91.92166808266371,0.0
