g,eim,nfront,rmin,rmax,salto
35,0.00016771123486269127,5,0.9994784845666779,6.995113815993781,0.18542471185623888
36,0.00012143853272065605,5,0.9994784845666779,6.995113815993781,-0.27590699084601966
37,0.00014523201261657474,5,0.9994784845666779,6.995113815993781,0.19593023205122728
38,0.00013320677650302927,5,0.9994784845666779,6.995113815993781,-0.08280017536693618
39,0.00013147588748568497,5,0.9994784845666779,6.995113815993781,-0.012994001227144336
40,0.00017682822720489945,5,0.9994784845666779,6.995113815993781,0.3449479641211961
41,0.00020159863966935523,5,0.9994784845666779,6.995113815993781,0.14008177798306543
42,0.0001877874080672004,5,0.9994784845666779,6.995113815993781,-0.06850855553790858
43,0.00013508955572654366,5,0.9994784845666779,6.995113815993781,-0.2806250583201969
44,0.00015052910673466835,5,0.9994784845666779,6.995113815993781,0.11429122647629653
45,0.0001121395680002087,5,0.9994784845666779,6.995113815993781,-0.2550306686010392
46,0.0001837058698110766,5,0.9994784845666779,6.995113815993781,0.6381895622313678
47,0.00017588482145314204,5,0.9994784845666779,6.995113815993781,-0.042573753173906326
48,0.0001647520868253221,5,0.9994784845666779,6.995113815993781,-0.06329559615117686
49,0.00014542878691651656,5,0.9994784845666779,6.995113815993781,-0.11728713293503235
50,0.00014469941748570755,5,0.9994784845666779,7.652855760953828,-0.005015302996563609
51,0.00012766251497912273,5,0.9994784845666779,7.652855760953828,-0.1177399522583954
52,0.00011404561573420739,5,0.9994784845666779,7.652855760953828,-0.10666325387011344
53,0.00017796121373839113,5,0.9994784845666779,7.652855760953828,0.5604388874811659
54,0.00012770638043629933,5,0.9994784845666779,7.652855760953828,-0.2823920574961243
55,0.0001382681838920257,5,0.9994784845666779,7.652855760953828,0.0827038039888277
56,0.00010642404428072515,5,0.9994784845666779,7.652855760953828,-0.23030706497286313
57,0.00010441101590289772,5,0.9994784845666779,7.652855760953828,-0.01891516519065428
58,0.00010728631634426247,5,0.9994784845666779,7.652855760953828,0.02753828622871346
59,9.081147236789574e-05,5,0.9994784845666779,7.652855760953828,-0.1535596014267273
60,0.00013110306593066743,6,0.9994784845666779,7.652855760953828,0.4436839587793737
61,8.834177105743508e-05,6,0.9994784845666779,7.652855760953828,-0.32616548339034457
62,0.00011249002060076703,6,0.9994784845666779,7.652855760953828,0.27335029911990394
63,0.10272192283492787,6,0.9994784845666779,7.652855760953828,912.1647615168758
64,0.00012137651510921003,5,0.9994784845666779,7.652855760953828,-0.9988183971662576
65,0.000115211546418111,5,0.9994784845666779,7.652855760953828,-0.05079210492698716
66,0.00014860613082935808,5,0.9994784845666779,7.652855760953828,0.28985449331663116
67,9.919015791810874e-05,5,0.9994784845666779,7.652855760953828,-0.3325298400238471
68,9.76814470582864e-05,5,0.9994784845666779,7.652855760953828,-0.015210287910499498
69,0.00011979372386776896,5,0.9994784845666779,7.652855760953828,0.22637130668517003
70,0.00011266363892171868,5,0.9994784845666779,7.652855760953828,-0.05951968697392385
71,0.0001446188039819276,5,0.9994784845666779,7.652855760953828,0.2836333476003925
72,0.00012741274366059283,5,0.9994784845666779,7.652855760953828,-0.11897526357281274
73,0.0001220553546469273,5,0.9994784845666779,7.652855760953828,-0.042047513143086857
74,0.00014052005992258774,5,0.9994784845666779,7.652855760953828,0.1512814028444207
75,0.00016439672603263918,6,0.9994784845666779,7.652855760953828,0.1699164241974067
76,0.00016994470631457147,6,0.9994784845666779,7.652855760953828,0.03374751076752469
77,0.00013418982181112043,6,0.9994784845666779,7.652855760953828,-0.21039128125160866
78,0.0001009698483492984,6,0.9994784845666779,7.652855760953828,-0.24755956162294457
79,0.00012556444175946746,6,0.9994784845666779,7.652855760953828,0.2435835431294866
80,0.00013932688260662982,6,0.9994784845666779,7.652855760953828,0.10960460345553735
81,0.0001101024271372058,6,0.9994784845666779,7.652855760953828,-0.20975460673971458
82,0.0001110886978983321,6,0.9994784845666779,7.652855760953828,0.008957756761322377
83,0.00011097515388315176,6,0.9994784845666779,7.652855760953828,-0.001022102313992912
84,9.511581177262191e-05,6,0.9994784845666779,7.652855760953828,-0.142908944530309
85,0.00014435516324839108,6,0.9994784845666779,7.652855760953828,0.5176778766655303
86,0.00012504784687857016,6,0.9994784845666779,7.652855760953828,-0.1337487065606302
87,0.00012168632705008425,6,0.9994784845666779,7.652855760953828,-0.026881868919743646
88,0.000128621176659094,7,0.9994784845666779,7.652855760953828,0.05698955484255408
89,9.191853533626883e-05,7,0.9994784845666779,7.652855760953828,-0.2853545759428423
90,0.00010485776457730509,7,0.9994784845666779,7.652855760953828,0.14076844451122095
91,0.00013318875612759517,7,0.9994784845666779,7.652855760953828,0.27018496593452945
92,9.72370640711617e-05,7,0.9994784845666779,7.652855760953828,-0.2699303837779794
93,0.00012437290067737514,7,0.9994784845666779,7.652855760953828,0.2790688598573321
94,0.08006923444488151,7,0.9994784845666779,7.652855760953828,642.7836056632796
95,0.0001169438012285271,8,0.9994784845666779,8.034371240606976,-0.9985394664749914
96,9.713269382998208e-05,8,0.9994784845666779,8.034371240606976,-0.1694070757955859
97,0.00014183704206338122,8,0.9994784845666779,8.034371240606976,0.46023997143174245
98,0.00012753934474026953,8,0.9994784845666779,8.034371240606976,-0.10080369073632145
99,0.00011421201682699833,8,0.9994784845666779,8.034371240606976,-0.10449581609825542
100,0.00012999138882680895,8,0.9994784845666779,8.034371240606976,0.13815859695142496
101,0.29529693701498055,8,0.9994784845666779,8.034371240606976,2270.6653747611904
102,0.00011441911379929943,8,0.9999999762633104,8.034371240606976,-0.9996125286128739
103,0.00013497465424133594,8,0.9999999762633104,8.034371240606976,0.17965128167390487
104,9.690291189435023e-05,8,0.9999999762633104,8.034371240606976,-0.2820658631131818
105,0.0001173837233773902,8,0.9999999762633104,8.034371240606976,0.21135393232939648
106,9.209235904124687e-05,8,0.9999999762633104,8.034371240606976,-0.21545886949616733
107,9.080204171805473e-05,8,0.9999999762633104,8.034371240606976,-0.014011122492955441
108,0.00017007230448780612,8,0.9999999762633104,8.034371240606976,0.8730008848907811
109,0.00014102466997536437,8,0.9999999762633104,8.034371240606976,-0.17079579535258438
110,0.0001291303756893534,8,0.9999999762633104,8.034371240606976,-0.08434194022995245
111,0.00011404726339687507,8,0.9999999762633104,8.034371240606976,-0.11680530016239954
112,0.00012543431572793734,8,0.9999999762633104,8.034371240606976,0.09984502908619786
113,9.798786179242634e-05,8,0.9999999762633104,8.034371240606976,-0.2188113657433377
114,0.00010861071653259109,8,0.9999999762633104,8.034371240606976,0.10840990451110954
115,0.00011177779429105663,8,0.9999999762633104,8.034371240606976,0.029159901155013435
116,8.962213766909702e-05,8,0.9999999762633104,8.034371240606976,-0.19821161047666414
117,0.00011968897729873769,8,0.9999999762633104,8.034371240606976,0.3354845176830472
118,9.84164163044332e-05,8,0.9999999762633104,8.034371240606976,-0.17773199733513667
119,0.0001517771745135077,8,0.9999999762633104,8.034371240606976,0.5421936726898564
120,0.00011123177422056397,8,0.9999999762633104,8.034371240606976,-0.2671376669311716
121,7.788858336561726e-05,8,0.9999999762633104,8.034371240606976,-0.29976318447307826
122,8.44373071311511e-05,8,0.9999999762633104,8.034371240606976,0.08407809569206615
123,9.588715566047999e-05,8,0.9999999762633104,8.034371240606976,0.1356017727039136
124,0.00011297993758121724,8,0.9999999762633104,8.034371240606976,0.1782593487417634
125,0.0001043754957489499,8,0.9999999762633104,8.034371240606976,-0.07615902448239464
126,9.083477781517089e-05,8,0.9999999762633104,8.034371240606976,-0.12973081312445156
127,8.626689287558014e-05,8,0.9999999762633104,8.034371240606976,-0.050287841831742064
128,9.852184608000327e-05,8,0.9999999762633104,8.034371240606976,0.14205859045019786
129,9.415444207316436e-05,8,0.9999999762633104,8.034371240606976,-0.044329295284341486
130,8.628067533849526e-05,8,0.9999999762633104,8.034371240606976,-0.08362607818918044
131,8.308171393072785e-05,8,0.9999999762633104,8.034371240606976,-0.037076221242094864
132,7.905151850035959e-05,8,0.9999999762633104,8.034371240606976,-0.0485088142708342
133,0.00011224266405518119,8,0.9999999762633104,8.034371240606976,0.4198672737029159
134,0.00011049183346983218,9,0.9999999762633104,8.034371240606976,-0.015598619295852267
135,7.034046152862388e-05,9,0.9999999762633104,8.034371240606976,-0.36338768830522594
136,0.0001154459341757181,9,0.9999999762633104,8.034371240606976,0.6412450482534764
137,0.00013648141364793872,9,0.9999999762633104,8.034371240606976,0.18221065663692326
138,9.156651465995407e-05,9,0.9999999762633104,8.034371240606976,-0.3290916893918251
139,8.405956099058821e-05,9,0.9999999762633104,8.034371240606976,-0.08198361264752785
140,9.89851293074412e-05,9,0.9999999762633104,8.034371240606976,0.17755943691550002
141,9.588704866154207e-05,9,0.9999999762633104,8.034371240606976,-0.03129844520661984
142,0.00010331201749764609,9,0.9999999762633104,8.034371240606976,0.07743453302345715
143,0.00010010310055241515,9,0.9999999762633104,8.034371240606976,-0.031060442172703207
144,7.704231277836561e-05,9,0.9999999762633104,8.034371240606976,-0.23037036462196936
145,7.295356300013111e-05,9,0.9999999762633104,8.034371240606976,-0.05307148280967322
146,8.356685804937182e-05,9,0.9999999762633104,8.034371240606976,0.1454801467232194
147,9.294731480074194e-05,9,0.9999999762633104,8.034371240606976,0.11225092064402009
148,0.00012277775425638822,9,0.9999999762633104,8.034371240606976,0.32093922798733887
149,0.00010432849965772327,9,0.9999999762633104,8.034371240606976,-0.15026545085796772
150,0.00011295666950304614,9,0.9999999762633104,8.034371240606976,0.08270194504502437
151,0.00011162569676360118,9,0.9999999762633104,8.034371240606976,-0.011783038091514042
152,7.857012452925509e-05,9,0.9999999762633104,8.034371240606976,-0.2961286978960639
153,8.60567877338528e-05,9,0.9999999762633104,8.034371240606976,0.09528638588080773
154,8.425830879050919e-05,9,0.9999999762633104,8.034371240606976,-0.020898745940944874
155,0.00010391972250596958,10,0.9999999762633104,8.034371240606976,0.23334688290913164
156,0.00012265669995234967,10,0.9999999762633104,8.034371240606976,0.1803024199309593
157,0.00012774511478631068,10,0.9999999762633104,8.034371240606976,0.04148501334160937
158,0.0001151123212973996,10,0.9999999762633104,8.034371240606976,-0.09889061910541896
159,9.728049084761325e-05,10,0.9999999762633104,8.034371240606976,-0.15490809540463313
160,8.699704012135068e-05,10,0.9999999762633104,8.034371240606976,-0.10570928082971198
161,8.913603159120792e-05,10,0.9999999762633104,8.034371240606976,0.02458694533599748
162,8.407362238529741e-05,10,0.9999999762633104,8.034371240606976,-0.0567941955182335
163,9.05669005585284e-05,10,0.9999999762633104,8.034371240606976,0.07723323902321244
164,7.263539533127882e-05,10,0.9999999762633104,8.034371240606976,-0.19799181728275483
165,8.124463843694298e-05,10,0.9999999762633104,8.034371240606976,0.11852682932885172
166,0.00010103761614438195,10,0.9999999762633104,8.034371240606976,0.24362195571589673
167,8.321920705411163e-05,10,0.9999999762633104,8.034371240606976,-0.17635421113665195
168,9.28013289256236e-05,10,0.9999999762633104,8.034371240606976,0.11514315277339038
169,8.185411963364638e-05,10,0.9999999762633104,8.034371240606976,-0.11796392808933753
170,9.500646835563403e-05,10,0.9999999762633104,8.034371240606976,0.16068035159199656
171,7.526198163786119e-05,10,0.9999999762633104,8.034371240606976,-0.2078225520799707
172,8.963993998875461e-05,11,0.9999999762642229,8.034371240606976,0.19103879592323225
173,8.758628617928621e-05,11,0.9999999762642229,8.034371240606976,-0.02291003106122147
174,9.58423546730346e-05,11,0.9999999762642229,8.034371240606976,0.09426211401232942
175,0.00010068565784674668,11,0.9999999762642229,8.034371240606976,0.05053405866576388
176,9.295323883044413e-05,11,0.9999999762642229,8.034371240606976,-0.07679762124683187
177,7.91949993359346e-05,11,0.9999999762642229,8.034371240606976,-0.14801248098095765
178,8.8278918614936e-05,11,0.9999999762642229,8.034371240606976,0.11470319281737251
179,8.87771457159631e-05,11,0.9999999762642229,8.034371240606976,0.005643783463187946
180,0.00012736510503244693,11,0.9999999762642229,8.034371240606976,0.4346609592511972
181,0.00011257608837014864,11,0.9999999762642229,8.034371240606976,-0.11611513733318646
182,0.00010156769788537767,11,0.9999999762642229,8.034371240606976,-0.09778622302611484
183,0.00010754204724469112,11,0.9999999762642229,8.034371240606976,0.058821352493936496
184,8.755633823153798e-05,11,0.9999999762642229,8.034371240606976,-0.18584088294022827
185,8.541266495581941e-05,11,0.9999999762642229,8.034371240606976,-0.0244833591607011
186,8.676679065683948e-05,11,0.9999999762642229,8.034371240606976,0.015853921683868677
187,9.771235447383539e-05,11,0.9999999762642229,8.034371240606976,0.12614922983939025
188,0.00011133933269362779,11,0.9999999762642229,8.034371240606976,0.13946013575428995
189,9.88928053068956e-05,11,0.9999999762642229,8.034371240606976,-0.1117891322465644
190,0.0001008799935893235,11,0.9999999762642229,8.034371240606976,0.02009436658471775
191,8.055495489504253e-05,11,0.9999999762642229,8.034371240606976,-0.20147739874987503
192,0.00010118118395872016,11,0.9999999762642229,8.034371240606976,0.25605164934363334
193,6.0001765376715535e-05,11,0.9999999762642229,8.034371240606976,-0.40698692158815797
194,7.065645884895578e-05,11,0.9999999762642229,8.034371240606976,0.17757299981668417
195,7.618795817607637e-05,11,0.9999999762642229,8.034371240606976,0.07828724248614605
196,8.33584786748171e-05,11,0.9999999762642229,8.034371240606976,0.09411619198625987
197,9.496821292924818e-05,11,0.9999999762642229,8.034371240606976,0.1392747857086123
198,7.80329991280207e-05,11,0.9999999762642229,8.034371240606976,-0.17832507613725768
199,6.925947706670748e-05,11,0.9999999762642229,8.034371240606976,-0.11243348531202046
200,9.598550489961627e-05,11,0.9999999762642229,8.034371240606976,0.3858826107966067
201,8.86864518939519e-05,11,0.9999999762642229,8.034371240606976,-0.0760432839656141
202,8.28207884172287e-05,11,0.9999999762642229,8.034371240606976,-0.06613934091914231
203,0.00010357377639192401,11,0.9999999762642229,8.034371240606976,0.25057703954890376
204,6.601395448488286e-05,11,0.9999999762642229,8.034371240606976,-0.3626383358362302
205,7.737162277673346e-05,11,0.9999999762642229,8.034371240606976,0.17204950650928663
206,7.170640797133874e-05,11,0.9999999762642229,8.034371240606976,-0.07322083474638352
207,7.992337519619234e-05,11,0.9999999762642229,8.034371240606976,0.11459181204750823
208,8.092892442153458e-05,11,0.9999999762642229,8.034371240606976,0.012581415923362371
209,6.3848624689608e-05,11,0.9999999762642229,8.034371240606976,-0.21105309200651678
210,0.00010387616325980137,11,0.9999999762642229,8.034371240606976,0.6269130895893558
211,9.41801381639207e-05,11,0.9999999762642229,8.034371240606976,-0.09334215657956335
212,9.492898341257111e-05,11,0.9999999762642229,8.034371240606976,0.007951201423670007
213,0.00010121809517372722,11,0.9999999762642229,8.034371240606976,0.06625070168320435
214,9.454272461993308e-05,11,0.9999999762642229,8.034371240606976,-0.06595036729684312
215,7.778888828801185e-05,11,0.9999999762642229,8.034371240606976,-0.17720915490084055
216,7.712653091523629e-05,11,0.9999999762642229,8.034371240606976,-0.008514807029034843
217,8.650906885960906e-05,11,0.9999999762642229,8.034371240606976,0.12165123768738395
218,8.935206569712177e-05,11,0.9999999762642229,8.034371240606976,0.032863569970062345
219,6.290955615436206e-05,11,0.9999999762642229,8.034371240606976,-0.2959361861022032
220,0.00011439960810742783,11,0.9999999762642229,8.034371240606976,0.8184774317390495
221,9.145415264756769e-05,11,0.9999999762642229,8.034371240606976,-0.20057285019991533
222,7.1116309990256e-05,11,0.9999999762642229,8.034371240606976,-0.22238293252452535
223,6.760174632218613e-05,11,0.9999999762642229,8.034371240606976,-0.049419938528185936
224,8.519802245312221e-05,11,0.9999999762642229,8.034371240606976,0.26029321856676924
225,6.087854286632121e-05,11,0.9999999762642229,8.034371240606976,-0.28544652665127423
226,9.312308476390024e-05,11,0.9999999762642229,8.034371240606976,0.5296536411586343
227,6.833479246644547e-05,11,0.9999999762642229,8.034371240606976,-0.2661884790468637
228,8.397355135538479e-05,11,0.9999999762642229,8.034371240606976,0.2288549994004656
229,6.761774330746346e-05,11,0.9999999762642229,8.034371240606976,-0.19477332783868873
230,9.963742088374158e-05,11,0.9999999762642229,8.034371240606976,0.4735395771888158
231,0.00010164654925926854,11,0.9999999762642229,8.034371240606976,0.020164395642790156
232,5.764712134287886e-05,11,0.9999999762642229,8.034371240606976,-0.43286691222700446
233,8.210684746417176e-05,11,0.9999999762642229,8.034371240606976,0.42430091132927683
234,6.743257514495786e-05,11,0.9999999762642229,8.034371240606976,-0.17872166296017122
235,8.123760384960309e-05,11,0.9999999762642229,8.034371240606976,0.2047234393016868
236,8.022066019835912e-05,11,0.9999999762642229,8.034371240606976,-0.01251813942132829
237,6.58940939885914e-05,11,0.9999999762642229,8.034371240606976,-0.17858948273852238
238,8.130325747481693e-05,11,0.9999999762642229,8.034371240606976,0.23384741413841126
239,0.00010113919184303509,11,0.9999999762642229,8.034371240606976,0.24397465715764466
240,8.030959837695799e-05,11,0.9999999762642229,8.034371240606976,-0.2059497716612566
241,7.604141923492511e-05,11,0.9999999762642229,8.034371240606976,-0.05314656315424293
242,7.76582612879979e-05,11,0.9999999762642229,8.034371240606976,0.02126264961044022
243,7.135200654482764e-05,11,0.9999999762642229,8.034371240606976,-0.08120520133438647
244,8.285589975633634e-05,11,0.9999999762642229,8.034371240606976,0.16122732588159594
245,8.142071099917421e-05,11,0.9999999762642229,8.034371240606976,-0.017321503494413193
246,7.499873913360523e-05,11,0.9999999762642229,8.034371240606976,-0.07887393498239181
247,7.833446095942104e-05,11,0.9999999762642229,8.034371240606976,0.044477038738923724
248,8.310171659903286e-05,11,0.9999999762642229,8.034371240606976,0.060857706572862824
249,6.32199849637392e-05,11,0.9999999762642229,8.034371240606976,-0.23924573942585736
250,7.968460171109813e-05,11,0.9999999762642229,8.034371240606976,0.2604337339972871
251,6.884876034826177e-05,11,0.9999999762642229,8.034371240606976,-0.1359841315656246
252,8.445628041781477e-05,11,0.9999999762642229,8.034371240606976,0.2266928262848098
253,7.923589882981365e-05,11,0.9999999762642229,8.034371240606976,-0.06181164458315369
254,6.712424578679524e-05,11,0.9999999762642229,8.034371240606976,-0.152855627586586
255,7.535963249349479e-05,11,0.9999999762642229,8.034371240606976,0.12268870376372432
256,7.142621143215185e-05,11,0.9999999762642229,8.034371240606976,-0.052195332317769516
257,6.761398384231831e-05,11,0.9999999762642229,8.034371240606976,-0.05337294969725204
258,6.486612378496203e-05,11,0.9999999762642229,8.034371240606976,-0.04064041047728428
259,6.161710510155683e-05,11,0.9999999762642229,8.034371240606976,-0.050088065909041135
260,7.572904719657123e-05,11,0.9999999762642229,8.034371240606976,0.22902637298125583
261,5.27119556213724e-05,11,0.9999999762642229,8.034371240606976,-0.3039400656323188
262,7.905754504647261e-05,11,0.9999999762642229,8.034371240606976,0.49980292164341966
263,6.292708245655812e-05,11,0.9999999762642229,8.034371240606976,-0.20403444833042161
264,7.282949614497084e-05,11,0.9999999762642229,8.034371240606976,0.1573633053025918
265,7.89694363825769e-05,11,0.9999999762642229,8.034371240606976,0.08430568056360288
266,7.239506113148394e-05,11,0.9999999762642229,8.034371240606976,-0.0832521485811627
267,8.324181330257824e-05,11,0.9999999762642229,8.034371240606976,0.1498272396150675
268,6.725179508834835e-05,11,0.9999999762642229,8.034371240606976,-0.1920911808601199
269,5.543910690415577e-05,11,0.9999999762642229,8.034371240606976,-0.17564866735042994
270,7.28456516639716e-05,11,0.9999999762642229,8.034371240606976,0.3139759229871544
271,6.69948550732294e-05,11,0.9999999762642229,8.034371240606976,-0.08031771913759844
272,0.0007006902702110168,11,0.9999999762642229,8.034371240606976,9.458866870375646
273,0.00016338130818093795,11,0.9999999762642229,8.034371240606976,-0.7668280620883536
274,0.00010571699664526292,11,0.9999999762642229,8.034371240606976,-0.35294313760674645
275,0.0001068406646488141,11,0.9999999762642229,8.034371240606976,0.010629019355531621
276,8.732957887213842e-05,11,0.9999999762642229,8.034371240606976,-0.1826185361239443
277,9.485330708163527e-05,11,0.9999999762642229,8.034371240606976,0.08615326338069895
278,0.06349701914397447,11,0.9999999762642229,8.034371240606976,668.4233558912807
279,7.746139727436439e-05,12,0.9999999762642229,8.275933239559667,-0.9987800782096758
280,0.002688649960643289,12,0.9999999762642229,8.275933239559667,33.70954637082295
281,0.00012702525155357106,13,0.9999999762642229,8.33045207576319,-0.9527550058903247
282,9.914713531160784e-05,13,0.9999999762642229,8.33045207576319,-0.2194690890275941
283,6.510961119785105e-05,13,0.9999999762642229,8.33045207576319,-0.34330315249937216
284,0.0001089024896290313,13,0.9999999762642229,8.33045207576319,0.6726023643130836
285,8.247023302438011e-05,13,0.9999999762642229,8.33045207576319,-0.2427148974710387
286,5.978754537937773e-05,13,0.9999999762642229,8.33045207576319,-0.27504090643586343
287,6.0224195684399685e-05,13,0.9999999762642229,8.33045207576319,0.007303365646661453
288,7.081564870580372e-05,13,0.9999999762642229,8.33045207576319,0.1758670730433285
289,6.618652094873655e-05,13,0.9999999762642229,8.33045207576319,-0.06536871216556106
290,6.724926850134986e-05,13,0.9999999762642229,8.33045207576319,0.016056857761664878
291,6.551402898868108e-05,13,0.9999999762642229,8.33045207576319,-0.025803098700381444
292,7.125040728365149e-05,13,0.9999999762642229,8.33045207576319,0.08755954081165562
293,9.0094050296099e-05,13,0.9999999762642229,8.33045207576319,0.26447067084725573
294,0.007967423415884006,13,0.9999999762642229,8.33045207576319,87.43451248665849
295,0.0015071603155899513,14,0.9999999762642229,8.33045207576319,-0.8108346654973491
296,0.11854909671773994,15,0.9999999762642229,8.33045207576319,77.6572572880782
297,0.010911424045374932,15,0.9999999762642229,8.33045207576319,-0.9079586066239329
298,0.012169123691218637,15,0.9999999762642229,8.33045207576319,0.1152644824922564
299,0.1063856035432153,15,0.9999999762642229,8.33045207576319,7.742256734557168
300,0.09964189895761856,15,0.9999999762642229,8.33045207576319,-0.06338925908200876
301,0.010112523481724266,16,0.9999999762642229,8.33045207576319,-0.89851133320908
302,0.009252471405886207,16,0.9999999762642229,8.33045207576319,-0.0850482154520954
303,0.06502419979749868,16,0.9999999762642229,8.33045207576319,6.027765549875874
304,0.0058266659637211254,16,0.9999999762642229,8.33045207576319,-0.9103923465130399
305,0.005699257946169391,16,0.9999999762642229,8.33045207576319,-0.021866367206395787
306,0.0006869590581059398,16,0.9999999762642229,8.33045207576319,-0.8794651751869449
307,0.0007751772100681488,16,0.9999999762642229,8.33045207576319,0.1284183546621267
308,0.00520562155877741,16,0.9999999762642229,8.33045207576319,5.715395513652632
309,0.06998635785504106,16,0.9999999762642229,8.33045207576319,12.444380669016214
310,0.005639980217952659,16,0.9999999762642229,8.33045207576319,-0.9194131486362751
311,0.0058583175873349125,16,0.9999999762642229,8.33045207576319,0.03871243531799329
312,0.004676209955803318,16,0.9999999762642229,8.33045207576319,-0.20178278386395287
313,0.05854630481282017,16,0.9999999762642229,8.33045207576319,11.520033395883441
314,0.03742485907609194,17,0.9999999762642229,8.33045207576319,-0.36076479641637715
315,0.00434385156793024,18,0.9999999762642229,8.33045207576319,-0.8839313847756018
316,0.0034337197439797858,18,0.9999999762642229,8.33045207576319,-0.20952185168337012
317,0.0009870327717983545,18,0.9999999762642229,8.33045207576319,-0.7125470785643229
318,0.003761274478498497,18,0.9999999762642229,8.33045207576319,2.81068854648618
319,0.0038826713217705567,18,0.9999999762642229,8.33045207576319,0.03227545449448854
320,0.0005557867063001643,18,0.9999999762642229,8.33045207576319,-0.8568545570201093
321,0.0037552379960034223,19,0.9999999762699354,8.33045207576319,5.756617158049346
322,0.0035157474668471842,19,0.9999999762699354,8.33045207576319,-0.0637750601722501
323,0.0037070264974770908,19,0.9999999762699354,8.33045207576319,0.05440636235498442
324,0.002806439901968754,19,0.9999999762699354,8.33045207576319,-0.242940425735088
325,0.0026233843554581008,19,0.9999999762699354,8.33045207576319,-0.06522696116964322
326,0.0029742624652715653,19,0.9999999762699354,8.33045207576319,0.13375017239980203
327,0.0023578961750631905,19,0.9999999762699354,8.33045207576319,-0.20723332167394903
328,0.002304902667946053,19,0.9999999762699354,8.33045207576319,-0.02247491118463585
329,0.0027505459274336065,19,0.9999999762699354,8.33045207576319,0.19334580400511037
330,0.0026283002285546007,19,0.9999999762699354,8.33045207576319,-0.04444415839769933
331,0.0025440218457016385,19,0.9999999762699354,8.33045207576319,-0.032065736607004736
332,0.00046937118085384893,19,0.9999999762699354,8.33045207576319,-0.8155003339900971
333,0.0020577592775302207,19,0.9999999762699354,8.33045207576319,3.3840767423915574
334,0.002230941921622955,19,0.9999999762699354,8.33045207576319,0.08416078886573808
335,0.002239962032963847,19,0.9999999762699354,8.33045207576319,0.004043185191629606
336,0.0029152426592895116,19,0.9999999762699354,8.33045207576319,0.3014696751052315
337,0.0019360901432783565,19,0.9999999762699354,8.33045207576319,-0.3358734179095023
338,0.0023073273285682525,19,0.9999999762699354,8.33045207576319,0.19174581647385747
339,0.002131899806248921,19,0.9999999762699354,8.33045207576319,-0.07603061782663856
340,0.002805186927592371,19,0.9999999762699354,8.33045207576319,0.31581555538864614
341,0.0020335279673659025,19,0.9999999762699354,8.33045207576319,-0.2750829018331288
342,0.0021331807638839658,19,0.9999999762699354,8.33045207576319,0.049004881229711694
