problema,D,M,maxfe,fe_final,n_geracoes,status,termino,cp_init,cache_hits,fallback,doe_hash,algo_version,N,delta,gmax,n_real,n_init,fe_index_denso,sid_denso,doe_dmax,doe_hash_art,n_pop_rows,n_pop_grupos,pop_g1,pop_last,pop_dup_total,pop_dup_gens,n_timing,n_gen_events,n_sur_rows,n_blocos_manif,sonda_S,sonda_k,sonda_x_hash,sonda_falhas,t_total,t_fit,t_busca,t_aval,t_sonda,fit_series_len,sigma_dict,env,t_inv1,t_rows,fit_pos
DTLZ4,12,3,371,371,241,ok,normal,True,1,False,75dc5d1c4ceddd7c6cc095466dad74e3dc43672d52bd80803baac078cfa0801f,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,371,131,True,True,0.0,75dc5d1c4ceddd7c6cc095466dad74e3dc43672d52bd80803baac078cfa0801f,60491,241,131,371,0,0,240,240,242240,121,2000,2,9af00e6cff4bb863cc5ee5547f1e9bf5c6ce30840306ad6b4546cc16d07faa01,0,53.494952,19.193330965936184,3.5978609966114163,0.18717999999999999,13.747389999999998,240,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",240,240,240
DTLZ7,22,3,681,681,432,ok,normal,True,2,False,82fffdba6191f6b38456e60986a7a6c6e343bec5096e342497f73871a03529ef,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,82fffdba6191f6b38456e60986a7a6c6e343bec5096e342497f73871a03529ef,199198,432,241,682,192,192,431,431,434441,217,2000,2,a568b9af814417be0132c5018c70aba5de6b989e1456328ff06fd87489d0a96f,0,121.628573,33.27805604040623,12.517577873542905,0.3100460000000002,33.640846,431,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",431,431,431
MMF1,2,2,61,61,43,ok,normal,True,3,False,b4682dc218d24077819efadd43764db3ed8403bb3e48c5c8cf66329cc191fcc7,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,61,21,True,True,0.0,b4682dc218d24077819efadd43764db3ed8403bb3e48c5c8cf66329cc191fcc7,1806,43,21,63,65,34,42,42,44042,22,2000,2,186b726e7d62abaa46a814ce785a97727367ec1c10f936570b6a49ad20e9f59f,0,13.324698,4.495874024927616,0.7630549976602197,0.030841999999999998,1.7782399999999996,42,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",42,42,42
MMF11_L,2,2,61,61,44,ok,normal,True,4,False,bc5b5476bae007280ce39a6d739f7337ed10c49ca3d6e9465b97e328f0ab4064,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,61,21,True,True,0.0,bc5b5476bae007280ce39a6d739f7337ed10c49ca3d6e9465b97e328f0ab4064,1870,44,21,64,68,32,43,43,46043,23,2000,2,5d2fe8a6603edd24229547e5e0bcc5c84c0dde72867a7948d583c53197ed7d9d,0,15.722198,5.273575007915497,0.8651520004495978,0.038664,2.0655710000000003,43,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",43,43,43
MMF16_20,20,3,619,619,401,ok,normal,True,1,False,00c877887f6a3b8610d2bc5dbdb6fc1e3433e44b93d6eca690fff60e89d75147,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,619,219,True,True,0.0,00c877887f6a3b8610d2bc5dbdb6fc1e3433e44b93d6eca690fff60e89d75147,168019,401,219,619,0,0,400,400,402400,201,2000,2,8f238ff256b773fe7e2e0bca324a08210fd55348a44951a5eeff31c456cf2fbf,0,124.133311,30.407891020178795,6.347417994402349,0.3021059999999999,30.29300000000001,400,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",400,400,400
MMF4,2,2,61,61,39,ok,normal,True,1,False,8e6e2b094ef93635ad3e5d29d177183683d589422a874478cd8bea8b74f8d31f,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,61,21,True,True,0.0,8e6e2b094ef93635ad3e5d29d177183683d589422a874478cd8bea8b74f8d31f,1634,39,21,61,0,0,38,38,40040,20,2000,2,9db3901985bde9668cb4e4d8732152b5017901ebbdd43ed69142b9ae9288af73,0,18.210682,4.092969015240669,6.023481944575906,0.032854,1.692336,38,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",38,38,38
WFG1,22,2,681,681,441,ok,normal,True,1,False,737008bc4aa4e0f5f0617f89ec0efe5671ebdc5401967232b972f0f3bf7c0018,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,737008bc4aa4e0f5f0617f89ec0efe5671ebdc5401967232b972f0f3bf7c0018,203301,441,241,681,0,0,440,440,442440,221,2000,2,93f0bce9acffa7644512261f8885a7fa2e608bc29c2c6975d271bd8dcd9c28ce,0,118.012457,33.643460072577,7.287003988400102,0.4477500000000002,35.650035,440,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",440,440,440
WFG2,22,2,681,681,441,ok,normal,True,1,False,4992992e00fb8ac231d2597d5a5304ec41c2664c2862e0f948e0399c930477c0,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,4992992e00fb8ac231d2597d5a5304ec41c2664c2862e0f948e0399c930477c0,203301,441,241,681,0,0,440,440,442440,221,2000,2,4bb888fc3e582e380440cf60074d2b03c733198bc2461deebbfb08310e1b975d,0,118.767647,33.521357998251915,7.268010006286204,0.5255810000000001,35.93457199999999,440,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",440,440,440
WFG4,22,2,681,681,441,ok,normal,True,1,False,efcdbbe567fe9529f4f671b544ed0295b4478cf4c653da8cf35d278f68e75928,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,efcdbbe567fe9529f4f671b544ed0295b4478cf4c653da8cf35d278f68e75928,203301,441,241,681,0,0,440,440,442440,221,2000,2,69e678d12bd5e3ff7b8a50db225cab15a62cb4c0de10e0870959c9719841f340,0,121.777272,35.39535906910896,7.641794017516077,0.4076369999999995,36.33315800000001,440,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",440,440,440
WFG5,22,2,681,681,441,ok,normal,True,1,False,83b71528d381b6eae4a3c3f6e1bbaa5a05519f3591411322f558467be5d10044,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,83b71528d381b6eae4a3c3f6e1bbaa5a05519f3591411322f558467be5d10044,203301,441,241,681,0,0,440,440,442440,221,2000,2,bbc84f68084275992c59b393a010b776c7a478e8fbf027c3a81384a7bb1f658f,0,122.97687,36.04436299204826,7.684196012094617,0.4033559999999999,36.56807699999999,440,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",440,440,440
WFG9,22,2,681,681,442,ok,normal,True,2,False,9c1105d2d7e82f1b83958b37204d2d70396577bf2d229812dd1ede89911ccab3,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,681,241,True,True,0.0,9c1105d2d7e82f1b83958b37204d2d70396577bf2d229812dd1ede89911ccab3,203983,442,241,682,298,298,441,441,444441,222,2000,2,d415c3605d130c1b2353e7433923ce2ef54cf734a4db4187999b3765b3ad16fa,0,121.562745,34.80094400793314,7.544962998479605,1.4714269999999992,36.12354600000001,441,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",441,441,441
ZDT1,30,2,929,929,587,ok,normal,True,2,False,15afa53dfdb4e0cdbd4af30a4d997229b74dcdf2536a667cd70a73963a46d63c,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,929,329,True,True,0.0,15afa53dfdb4e0cdbd4af30a4d997229b74dcdf2536a667cd70a73963a46d63c,371659,587,329,930,20,20,586,586,588601,294,2000,2,5a738ff1a813830ad30aae9cfc99ed13c18ab4534735bf50c72859c68b748ba4,0,189.218639,43.75503399968147,18.441720897331834,0.3925840000000001,51.03441999999997,586,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",586,586,586
ZDT3,30,2,929,929,582,ok,normal,True,2,False,0e2102b5ae8bd3b4db9b3a9ff4e8cc8ced993b0aa1135aa7784b67f18a175eb5,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,929,329,True,True,0.0,0e2102b5ae8bd3b4db9b3a9ff4e8cc8ced993b0aa1135aa7784b67f18a175eb5,364239,582,329,930,323,323,581,581,584601,292,2000,2,66eed5501d63358795d8774d41ecc5222a2c8e6d2e5ed23e762fbb8ccb96d6f7,0,192.605301,44.165357895195484,22.30146018974483,0.39941600000000027,50.757554000000006,581,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",581,581,581
ZDT4,10,2,309,309,182,ok,normal,True,2,False,f238a513ec1ad67199b080c46e48eda6241751461e8694da922c2df9c7e6cbd7,c217-PCSAEA-PlatEMO4.15,50,0.8,3000,309,109,True,True,0.0,f238a513ec1ad67199b080c46e48eda6241751461e8694da922c2df9c7e6cbd7,37114,182,109,310,28,28,181,181,184201,92,2000,2,89083221b5635560316c24b0c0cf18a7686d64b4a2dc413130601cca25eb9dd5,0,52.95848,15.396541938185692,12.917167922481894,0.140337,10.979028000000003,181,"{""mu_sigma"": ""NULL SEMPRE (classificador par-a-par puro \u2014 nao ha cabeca de valor nem incerteza)"", ""pred_confianca"": ""Error1 do ciclo (confiabilidade estimada do classificador; CONSTANTE por bloco/geracao \u2014 e um atributo do MODELO, nao do ponto)"", ""pred_score"": ""score ternario {-1,0,+1} AGREGADO do PNN par-a-par vs a referencia corrente Pmid (nao ha comparacao O(n^2) gravada \u2014 DEF-C2)""}","{""matlab"": ""25.1.0.2973910 (R2025a) Update 1"", ""pymoo"": ""0.6.2"", ""stack"": ""matlab-platemo""}",181,181,181
