config,exp,problema,q,t_total,t_fit,t_busca,t_aval,t_sonda,cobertura,frac_aval
c238,main,DTLZ7,1,4699.526186,2772.573666572571,1848.3713917732239,0.1525271666666666,44.66087066666666,0.9928146522682506,3.245586057612545e-05
c238,main,MMF1,1,15.440227,2.9578190008178353,4.552216991782188,0.03353199999999999,1.944285,0.6144892165510276,0.0021717297291030755
c238,main,MMF11_L,1,13.415535,1.9811040041968226,3.8179249987006187,0.03532500000000001,1.7763020000000003,0.5673017142363269,0.0026331413544074095
c238,main,MMF16_20,1,3467.846485,1913.8153309822083,1489.5017300844193,0.13487641666666678,36.306204833333354,0.991900350028507,3.8893421969532994e-05
c238,main,MMF4,1,13.850555,2.062104966491461,3.9576310142874718,0.034627999999999985,1.772816,0.5651167033219198,0.00250011642132752
c238,main,WFG1,1,3333.9718918333333,1918.5843600034714,1353.0354286432266,0.19231,31.34317937499999,0.990756786556263,5.768195001015733e-05
c238,main,WFG2,1,3379.4061897083334,2021.783247590065,1293.7580119371414,0.2501307500000002,32.41647883333333,0.9907681057421256,7.401618389696689e-05
c238,main,WFG4,1,3516.717934125,2080.938747048378,1369.5454643964767,0.19080875,33.28226791666667,0.9906843122971051,5.425762133165662e-05
c238,main,WFG5,1,3682.3823182083333,2160.847124874592,1455.0003559589386,0.20706249999999993,33.998988833333314,0.9912206872486834,5.6230581755765755e-05
c238,main,WFG9,1,3618.2824283333334,2157.4921201467514,1394.2748008966446,0.7524622916666673,33.86481383333332,0.991184151100214,0.00020796118229313273
c238,main,ZDT1,1,14284.551396,9980.635681152344,4116.829697847366,0.40834300000000057,78.46182500000003,0.9924242738886014,2.8586336993008118e-05
c238,main,ZDT3,1,14027.002308,9750.540049552917,4088.3925969600677,0.39699700000000016,79.72299200000006,0.9923041523686464,2.830234081971894e-05
c238,main,ZDT4,1,325.441579,143.8833550810814,152.01513600349426,0.14515699999999998,12.635400999999998,0.9484929677181035,0.00044603089883607034
c238,main,ZDT6,1,382.63339,148.92684572935104,200.7766107916832,0.15734899999999993,15.963084000000002,0.9560689136957813,0.0004112265267806344
c262,main,BBOB_F1,1,3703.4872,45.9013,3623.7145,0.0203,9.2634,0.993360932906694,5.481320416066241e-06
c262,main,BBOB_F17,1,482.4198,69.3739,378.3171,0.0585,10.0706,0.9490076899828738,0.00012126367947584242
c262,main,BBOB_F22,1,1133.8832,51.9069,1047.2442,0.0421,9.6225,0.9778923437616854,3.712904468467299e-05
c262,main,BBOB_F37,1,502.7396,58.2009,408.0998,0.053,9.9405,0.947397420056029,0.00010542236975165672
c262,main,BBOB_F49,1,585.9509,79.4172,469.3891,0.44,10.5507,0.9553650314386409,0.0007509161603813561
c262,main,BBOB_F5,1,3963.6061,52.2237,3875.2186,0.0278,10.0454,0.9934174589144971,7.013815020619733e-06
c262,main,BBOB_F55,1,1392.7342,90.3704,1265.3472,0.799,9.9218,0.9811192975658959,0.0005736916634918565
c262,main,DTLZ1,1,341.9068,42.1781,273.6402,0.0155,8.6408,0.9490147607476659,4.5333991602389895e-05
c262,main,DTLZ2,1,13471.4084,170.0445,13247.3334,0.0296,19.2685,0.9974217692041761,2.1972461320376866e-06
c262,main,DTLZ3,1,1463.4158,215.935,1189.9743,0.0335,21.2974,0.9752800263602457,2.2891648429653418e-05
c262,main,DTLZ4,1,9037.9115,309.8282,8672.3548,0.0336,19.9279,0.9960425591686752,3.7176730486905077e-06
c262,main,MMF1,1,62.9145,6.1303,49.4534,0.0029,1.7226,0.9109060709375422,4.609430258525459e-05
c262,main,MMF11_L,1,65.4333,5.6024,52.158,0.0033,2.0204,0.9136647547961054,5.043303638972816e-05
c262,main,MMF4,1,80.0897,5.7953,66.7312,0.0039,1.911,0.9294753257909569,4.8695400282433326e-05
c262,main,WFG2,1,5373.3532,1130.0588,4134.4819,0.2168,41.041,0.9874278318425076,4.0347245366264035e-05
c262,main,WFG4,1,9743.2139,995.2537,8641.8188,0.1073,39.8487,0.9932070258664851,1.1012793222162556e-05
c262,main,WFG5,1,12795.071,1412.8439,11278.0902,0.1071,38.5568,0.994882951411524,8.370410762081742e-06
c262,main,WFG9,1,5708.5683,1413.1222,4189.4422,1.0888,39.9035,0.9886115753401779,0.0001907308352603927
c262,main,ZDT1,1,31899.5191,3330.7398,28391.1542,0.0577,80.1647,0.9969465777933938,1.8088046976231689e-06
c262,main,ZDT4,1,644.4443,95.6684,512.7435,0.0201,9.8002,0.9593260426075614,3.118966216320014e-05
c262,main,ZDT6,1,1548.1893,107.3282,1404.7242,0.0233,9.8625,0.9830439985601245,1.504983918956164e-05
e7,main,BBOB_F1,1,1548.30040025,25.44945067167282,1423.6222743988037,0.05577454166666664,53.83629754166667,0.9707184709834928,3.602307514592186e-05
e7,main,BBOB_F17,1,1544.125487625,25.69229656457901,1422.584768295288,0.06257774999999999,51.299646,0.97119003644998,4.052633707656108e-05
e7,main,BBOB_F22,1,1544.1875012083333,25.48673313856125,1424.3691596984863,0.055338874999999954,51.82940829166666,0.9725118477054087,3.5836888303199614e-05
e7,main,BBOB_F37,1,1556.3472852083332,25.2241712808609,1433.2948837280273,0.063904,51.913653124999996,0.9705395617609168,4.10602444630125e-05
e7,main,BBOB_F49,1,1558.0955396666666,25.088581085205078,1436.599645614624,0.22741441666666676,52.02322233333333,0.9716598404316823,0.0001459566572633402
e7,main,BBOB_F5,1,1545.4808760833334,24.714083045721054,1425.0876941680908,0.05057904166666673,52.06509891666667,0.9718123843618243,3.272705760995743e-05
e7,main,BBOB_F55,1,1560.86146625,24.917268812656403,1434.2832012176514,0.47606520833333366,52.59462891666667,0.968869561363808,0.00030500157677483677
e7,main,DTLZ1,1,1093.2011304583334,16.107455402612686,999.1029033660889,0.036124791666666684,37.102410625,0.9626306311485082,3.3044963694394525e-05
e7,main,DTLZ2,1,1868.3858669166666,33.845939218997955,1747.6285343170166,0.055440500000000004,60.73757225000001,0.9860208851430918,2.9672939076279554e-05
e7,main,DTLZ3,1,1837.11811975,34.39599123597145,1716.5202026367188,0.05856812499999999,60.97382216666668,0.9862994462277318,3.188043510668225e-05
e7,main,DTLZ4,1,2211.080118083333,42.9542111158371,2058.755422592163,0.07954145833333329,73.11491629166667,0.983638753598539,3.597402811540068e-05
e7,main,DTLZ7,1,3452.417722625,107.38487243652344,3155.093074798584,0.12727616666666675,116.30957158333331,0.978709723577712,3.686580735366345e-05
e7,main,MMF1,1,299.804202,10.95271098613739,241.569917678833,0.02369700000000001,12.774656999999998,0.8849808671626639,7.904158728235574e-05
e7,main,MMF11_L,1,293.488627,10.805034011602402,237.47420120239258,0.026462999999999997,12.223832999999999,0.8876988995351938,9.016703737552323e-05
e7,main,MMF16_20,1,3494.566439208333,98.18921381235123,3209.339479446411,0.13005441666666667,114.1791676666667,0.9791881124221197,3.72161808708177e-05
e7,main,MMF4,1,302.669881,12.37279587984085,243.45267868041992,0.025734,12.841778999999999,0.8877427336757725,8.502332612342093e-05
e7,main,WFG1,1,3479.1204278333335,94.02120190858841,3203.5047035217285,0.13372162499999996,114.20833545833335,0.9806696931840426,3.843546889903917e-05
e7,main,WFG2,1,3469.6405204166667,96.63656657934189,3188.872983932495,0.16841466666666688,115.25118754166664,0.9801964015314633,4.853951459110873e-05
e7,main,WFG4,1,3436.3676900416667,94.66835916042328,3161.583143234253,0.10991362500000017,113.79093925,0.9807310099661694,3.198540869724783e-05
e7,main,WFG5,1,3292.6019618333335,93.38659930229187,3023.4611797332764,0.11221249999999988,109.6930312916667,0.9799705704574816,3.4080189862220556e-05
e7,main,WFG9,1,3231.574033625,94.30787748098373,2961.7553634643555,0.5600908333333341,108.88825570833333,0.9795571924236905,0.00017331827385215598
e7,main,ZDT1,1,4316.633400333333,169.39239007234573,3937.20733833313,0.11579666666666676,145.807320875,0.9851480196624435,2.682568935729517e-05
e7,main,ZDT3,1,4180.465157208333,170.47046864032745,3798.580820083618,0.12282179166666674,142.862676625,0.9836313980635073,2.9379934301063695e-05
e7,main,ZDT4,1,1554.1462458333333,25.45704486966133,1433.157886505127,0.0449427916666667,52.28399375000001,0.9722018580730714,2.8917993906402527e-05
e7,main,ZDT6,1,1557.8475547916667,25.99742302298546,1437.9492321014404,0.04731870833333336,51.77057829166665,0.9729864436749277,3.037441512668508e-05
e74,main,BBOB_F1,1,226.524637,9.232614010572433,191.18405157327652,0.13965599999999995,7.3898009999999985,0.9179845748250728,0.0006165157214223897
e74,main,BBOB_F17,1,162.920519,9.178941022604704,127.18842895654961,0.20519299999999996,7.3110420000000005,0.8831521398428291,0.001259466893792549
e74,main,BBOB_F22,1,162.708263,8.849142994731665,128.7211998370476,0.1747390000000001,7.1299280000000005,0.8903973723312336,0.0010739405410529156
e74,main,BBOB_F37,1,169.510854,9.317786004394293,133.62275908282027,0.192242,7.513242,0.8887102243447759,0.0011340984689983333
e74,main,BBOB_F49,1,158.859269,9.101067956537008,123.4297560211271,0.6486449999999996,7.1750240000000005,0.8835146596177784,0.004083142293698956
e74,main,BBOB_F5,1,176.353213,8.764766052365303,142.31948538403958,0.14946499999999996,7.078049,0.8976970861109566,0.0008475320492176117
e74,main,BBOB_F55,1,170.358142,9.196227964013815,133.75994087662548,1.0852789999999999,7.570285000000001,0.8899588306183766,0.006370573118835729
e74,main,DTLZ1,1,110.909719,6.087047025561333,86.85970624908805,0.10019100000000002,4.759278000000001,0.8818543871222807,0.000903356359599108
e74,main,DTLZ2,1,450.105029,10.333694946020842,410.2604382466525,0.16742500000000013,8.155389999999999,0.9529263628660175,0.0003719687388784988
e74,main,DTLZ3,1,187.101287,10.064687985926867,148.72519968776032,0.166269,8.067983,0.8926936973645039,0.0008886577033540127
e74,main,DTLZ4,1,310.956833,9.79840799048543,273.39777170680463,0.1765799999999999,7.876624999999999,0.9366232022863766,0.0005678601698390718
e74,main,DTLZ7,1,548.752856,28.192439034581184,462.94187419861555,0.29647200000000024,16.602773,0.9257966545019618,0.0005402650697092687
e74,main,MMF1,1,33.750346,2.6949330046772957,22.51608093455434,0.030177,1.770216,0.8003297785223189,0.000894124166904837
e74,main,MMF11_L,1,35.242736,2.7464749813079834,23.934651101008058,0.03223900000000001,1.79277,0.8088513639325857,0.0009147700677949637
e74,main,MMF16_20,1,1333.891488,20.950102992355824,1266.192424301058,0.289587,13.464697,0.9752643472100886,0.00021709936873065943
e74,main,MMF4,1,32.16048,2.634187985211611,20.85363789089024,0.036189,1.6952570000000002,0.7841696354066188,0.001125263055775287
e74,main,WFG1,1,476.4254,26.54916797950864,396.22611810080707,0.44440100000000016,15.311963000000002,0.920462364265876,0.0009327819213669131
e74,main,WFG2,1,410.370432,27.405701022595167,327.3371998462826,0.5362629999999996,15.837245,0.9043449038474531,0.0013067778723394954
e74,main,WFG4,1,399.270438,26.739907942712307,319.3105286732316,0.389376,15.235791999999996,0.9058411797968973,0.0009752187062744675
e74,main,WFG5,1,393.387549,26.90564391389489,313.9026955552399,0.3866869999999998,15.118288,0.9057564617255713,0.0009829670536928962
e74,main,WFG9,1,415.841356,27.164714012295008,334.21634412463754,1.429490000000001,15.591822999999998,0.9099681060508386,0.003437584981326391
e74,main,ZDT1,1,1028.472024,57.47713393718004,890.6342427879572,0.3882889999999997,23.423902,0.9450170204387954,0.00037753968113769494
e74,main,ZDT3,1,821.777974,58.89361794292927,678.8113989089616,0.4041389999999998,24.346646999999997,0.9278124103772716,0.0004917861183755697
e74,main,ZDT4,1,189.482546,10.62307595834136,148.43464393354952,0.136876,8.845278,0.886835634411894,0.0007223673255899781
e74,main,ZDT6,1,155.37743,8.942814987152815,120.76222937460989,0.149778,7.244919,0.8823658710390737,0.0009639623978849437
e81,main,BBOB_F1,1,301.8465,35.8093,241.4223,0.0101,8.622,0.9470499078173842,3.3460715959933275e-05
e81,main,BBOB_F17,1,319.3219,44.9854,249.0874,0.0287,8.9352,0.9490006792518773,8.987795700827283e-05
e81,main,BBOB_F22,1,312.7839,33.8831,253.3436,0.0224,9.045,0.9472805345799448,7.16149392599811e-05
e81,main,BBOB_F37,1,317.4879,32.2892,259.4486,0.0262,8.9193,0.9470701088135958,8.25228300039151e-05
e81,main,BBOB_F49,1,323.0231,38.3946,258.2625,0.2333,8.9146,0.9466970009265592,0.0007222393692587311
e81,main,BBOB_F5,1,318.2885,33.186,258.2375,0.0144,8.8682,0.9435028284088178,4.5241973869618286e-05
e81,main,BBOB_F55,1,326.6701,42.5989,258.2554,0.4289,8.9228,0.9496002235894868,0.0013129453843495318
e81,main,DTLZ1,1,129.2118,17.5834,92.7813,0.0078,7.3077,0.910754280955764,6.036600372411807e-05
e81,main,DTLZ2,1,703.2638,83.505,577.6137,0.0158,15.3673,0.9619460009174368,2.2466676089399175e-05
e81,main,DTLZ3,1,716.1824,91.7494,583.725,0.0187,15.7683,0.9652029985657284,2.6110666779859434e-05
e81,main,DTLZ4,1,746.1076,114.0358,593.1614,0.0191,15.0614,0.9680610410616377,2.5599524787041436e-05
e81,main,DTLZ7,1,4385.3649,679.2758,3621.3533,0.0298,34.1495,0.9884715408745123,6.795329620118956e-06
e81,main,MMF1,1,12.4504,2.8001,4.5929,0.0019,1.4747,0.7123947824969479,0.0001526055387778706
e81,main,MMF11_L,1,12.0785,2.4559,4.4229,0.002,1.6063,0.7026617543569151,0.00016558347476921804
e81,main,MMF16_20,1,3909.1846,751.3512,3057.8353,0.0575,40.8569,0.9848859273619364,1.4708949789682482e-05
e81,main,MMF4,1,12.3508,2.5808,4.6352,0.002,1.5181,0.7073306992259611,0.00016193283026200733
e81,main,WFG1,1,3551.4556,517.0323,2951.4212,0.101,28.4398,0.9846650764830062,2.8439043416451556e-05
e81,main,WFG2,1,3560.2516,489.1843,2989.054,0.1476,28.0278,0.9848780631121687,4.145774416617073e-05
e81,main,WFG4,1,3535.4864,569.0712,2882.2223,0.0796,29.3468,0.9845094864457687,2.2514582434824245e-05
e81,main,WFG5,1,3638.9359,700.4598,2854.6879,0.0779,29.8855,0.9852086429991801,2.1407357024343297e-05
e81,main,WFG9,1,3142.8244,375.1471,2695.4915,0.5966,25.9661,0.9854834078544128,0.00018982925040291783
e81,main,ZDT1,1,8628.3044,1299.9546,7211.0112,0.0365,47.4558,0.9919049796156936,4.230263364375507e-06
e81,main,ZDT3,1,8814.7557,1404.5118,7291.6485,0.0415,47.8516,0.9919790970497344,4.70801476664861e-06
e81,main,ZDT4,1,325.965,37.1884,262.2546,0.0105,8.8694,0.9458773181169756,3.221204730569233e-05
e81,main,ZDT6,1,351.7306,58.7796,266.2473,0.013,8.9264,0.949494584775962,3.6960105262379784e-05
e81,batch,DTLZ2,10,5721.3468,4707.0269,896.8599,0.0614,73.488,0.9923251287616405,1.0731738897561673e-05
e81,batch,MMF16_20,10,12962.5359,10719.1901,2073.897,0.0831,77.688,0.9929274872827931,6.4107826308893765e-06
e81,batch,WFG9,10,4501.3464,2381.7805,2018.4706,2.0993,61.5486,0.991680844646837,0.0004663715727365483
e81,batch,ZDT1,10,7999.9668,4188.4166,3717.3929,0.051,64.7966,0.9963362722955299,6.3750264563597935e-06
e81,batch,ZDT4,10,2076.7516,1615.7028,398.1868,0.0429,35.1694,0.986686082244983,2.065726108023704e-05
moead,main,BBOB_F1,1,4.443082,,,0.09356600000000005,,0.021058805576849592,0.021058805576849592
moead,main,BBOB_F17,1,4.813238,,,0.15306500000000006,,0.03180083760661743,0.03180083760661743
moead,main,BBOB_F22,1,4.641169,,,0.128314,,0.02764691395637608,0.02764691395637608
moead,main,BBOB_F37,1,4.617853,,,0.128517,,0.02783046580304743,0.02783046580304743
moead,main,BBOB_F49,1,5.21697,,,0.58248,,0.11165101581952742,0.11165101581952742
moead,main,BBOB_F5,1,4.972182,,,0.128612,,0.025866309801210012,0.025866309801210012
moead,main,BBOB_F55,1,5.473182,,,1.1418410000000005,,0.20862470862470872,0.20862470862470872
moead,main,DTLZ1,1,4.304676,,,0.06758600000000002,,0.01570060092792118,0.01570060092792118
moead,main,DTLZ2,1,4.289777,,,0.1135470000000003,,0.02646920807305375,0.02646920807305375
moead,main,DTLZ3,1,5.119199,,,0.11046900000000004,,0.021579352551053404,0.021579352551053404
moead,main,DTLZ4,1,5.13918,,,0.12971000000000005,,0.025239435084974657,0.025239435084974657
moead,main,DTLZ7,1,7.844259,,,0.35829799999999995,,0.04567646223817953,0.04567646223817953
moead,main,MMF1,1,4.130395,,,0.022207999999999995,,0.005376725470566373,0.005376725470566373
moead,main,MMF11_L,1,4.236753,,,0.027222,,0.006425203451794334,0.006425203451794334
moead,main,MMF16_20,1,4.713688,,,0.20889,,0.04431561868329002,0.04431561868329002
moead,main,MMF4,1,4.281545,,,0.022692999999999998,,0.005300189534385367,0.005300189534385367
moead,main,WFG1,1,5.233904,,,0.3093829999999999,,0.059111324930682704,0.059111324930682704
moead,main,WFG2,1,5.162866,,,0.43229900000000027,,0.08373236880445865,0.08373236880445865
moead,main,WFG4,1,5.366602,,,0.2744499999999999,,0.05114036777834464,0.05114036777834464
moead,main,WFG5,1,5.05593,,,0.27499400000000024,,0.054390389107444176,0.054390389107444176
moead,main,WFG9,1,5.902014,,,1.4232109999999996,,0.24113988885827778,0.24113988885827778
moead,main,ZDT1,1,5.638995,,,0.25485600000000064,,0.0451952874581376,0.0451952874581376
moead,main,ZDT3,1,5.584304,,,0.26398800000000056,,0.04727321435222734,0.04727321435222734
moead,main,ZDT4,1,4.763282,,,0.09131299999999999,,0.01917018559892108,0.01917018559892108
moead,main,ZDT6,1,5.24444,,,0.13063500000000006,,0.024909237211217985,0.024909237211217985
nsga2,main,BBOB_F1,1,4.459311,,,0.07799999999999993,,0.01749149139855909,0.01749149139855909
nsga2,main,BBOB_F17,1,4.467689,,,0.13726999999999995,,0.030725057182807474,0.030725057182807474
nsga2,main,BBOB_F22,1,4.389883,,,0.11232699999999991,,0.0255876978953653,0.0255876978953653
nsga2,main,BBOB_F37,1,4.544575,,,0.13711299999999993,,0.0301706980300688,0.0301706980300688
nsga2,main,BBOB_F49,1,5.2227,,,0.5794209999999996,,0.11094280736017763,0.11094280736017763
nsga2,main,BBOB_F5,1,4.438904,,,0.08485699999999999,,0.019116655823149135,0.019116655823149135
nsga2,main,BBOB_F55,1,5.45224,,,1.1754899999999993,,0.2155976259298929,0.2155976259298929
nsga2,main,DTLZ1,1,4.27355,,,0.07693200000000004,,0.018001895379719447,0.018001895379719447
nsga2,main,DTLZ2,1,4.329258,,,0.10087899999999989,,0.023301683567946256,0.023301683567946256
nsga2,main,DTLZ3,1,4.68587,,,0.09627999999999994,,0.02054687816776819,0.02054687816776819
nsga2,main,DTLZ4,1,4.633764,,,0.11799700000000009,,0.025464611490788068,0.025464611490788068
nsga2,main,DTLZ7,1,4.774166,,,0.1677639999999996,,0.03513995952382041,0.03513995952382041
nsga2,main,MMF1,1,19.357912,,,0.027742000000000003,,0.0014331091080484303,0.0014331091080484303
nsga2,main,MMF11_L,1,4.568183,,,0.04025400000000001,,0.008811818615847922,0.008811818615847922
nsga2,main,MMF16_20,1,4.567939,,,0.18741000000000035,,0.04102725539898855,0.04102725539898855
nsga2,main,MMF4,1,3.766089,,,0.017528,,0.004654165103373818,0.004654165103373818
nsga2,main,WFG1,1,4.831852,,,0.29600799999999977,,0.061261810171337985,0.061261810171337985
nsga2,main,WFG2,1,4.901236,,,0.39266699999999966,,0.08011591361852391,0.08011591361852391
nsga2,main,WFG4,1,4.804548,,,0.272938,,0.056808257509343235,0.056808257509343235
nsga2,main,WFG5,1,4.945818,,,0.3151670000000007,,0.06372393808263885,0.06372393808263885
nsga2,main,WFG9,1,6.139835,,,1.3284889999999991,,0.21637210120467393,0.21637210120467393
nsga2,main,ZDT1,1,4.482376,,,0.2243679999999993,,0.0500555955145216,0.0500555955145216
nsga2,main,ZDT3,1,1.019813,,,0.20924999999999908,,0.20518467601413107,0.20518467601413107
nsga2,main,ZDT4,1,4.769971,,,0.10323100000000009,,0.0216418506527608,0.0216418506527608
nsga2,main,ZDT6,1,4.819725,,,0.09209099999999999,,0.019107106733267976,0.019107106733267976
nsga3,main,BBOB_F1,1,5.020871,,,0.09657400000000002,,0.01923451130291936,0.01923451130291936
nsga3,main,BBOB_F17,1,4.852702,,,0.1349660000000001,,0.02781254649471575,0.02781254649471575
nsga3,main,BBOB_F22,1,4.517315,,,0.11268600000000006,,0.024945349173126085,0.024945349173126085
nsga3,main,BBOB_F37,1,4.563131,,,0.12594899999999995,,0.027601442956601496,0.027601442956601496
nsga3,main,BBOB_F49,1,6.313985,,,0.8822250000000003,,0.13972554575280116,0.13972554575280116
nsga3,main,BBOB_F5,1,5.077274,,,0.10878900000000011,,0.02142665532724846,0.02142665532724846
nsga3,main,BBOB_F55,1,5.867637,,,1.0579330000000007,,0.18029966748113432,0.18029966748113432
nsga3,main,DTLZ1,1,4.603608,,,0.06238900000000002,,0.013552196451131378,0.013552196451131378
nsga3,main,DTLZ2,1,4.598481,,,0.112577,,0.02448134503545845,0.02448134503545845
nsga3,main,DTLZ3,1,4.423801,,,0.10756999999999996,,0.02431619324648644,0.02431619324648644
nsga3,main,DTLZ4,1,5.2568,,,0.12543100000000007,,0.02386071374220059,0.02386071374220059
nsga3,main,DTLZ7,1,5.098064,,,0.185759,,0.03643716516701242,0.03643716516701242
nsga3,main,MMF1,1,4.326562,,,0.019838999999999996,,0.00458539597953294,0.00458539597953294
nsga3,main,MMF11_L,1,4.432251,,,0.021727,,0.004902023824914248,0.004902023824914248
nsga3,main,MMF16_20,1,4.772687,,,0.18649500000000016,,0.03907547257970199,0.03907547257970199
nsga3,main,MMF4,1,4.22653,,,0.019742000000000003,,0.004670971222255609,0.004670971222255609
nsga3,main,WFG1,1,5.527191,,,0.3177709999999999,,0.057492313907733586,0.057492313907733586
nsga3,main,WFG2,1,5.03093,,,0.4100820000000003,,0.08151216574271562,0.08151216574271562
nsga3,main,WFG4,1,5.00235,,,0.25309299999999985,,0.0505948204343958,0.0505948204343958
nsga3,main,WFG5,1,4.866574,,,0.2544579999999997,,0.052286886010569175,0.052286886010569175
nsga3,main,WFG9,1,5.865023,,,1.3597739999999985,,0.2318446151021059,0.2318446151021059
nsga3,main,ZDT1,1,4.778756,,,0.22543599999999928,,0.047174620340523624,0.047174620340523624
nsga3,main,ZDT3,1,5.266825,,,0.2532370000000004,,0.04808152919453378,0.04808152919453378
nsga3,main,ZDT4,1,4.72958,,,0.09006600000000002,,0.019043128565327156,0.019043128565327156
nsga3,main,ZDT6,1,4.654067,,,0.09762599999999998,,0.02097649217340446,0.02097649217340446
smsemoa,main,BBOB_F1,1,4.658452,,,0.08872600000000008,,0.019046241111854344,0.019046241111854344
smsemoa,main,BBOB_F17,1,4.556333,,,0.14178599999999997,,0.03111844546919638,0.03111844546919638
smsemoa,main,BBOB_F22,1,4.754818,,,0.119017,,0.02503082136897774,0.02503082136897774
smsemoa,main,BBOB_F37,1,5.619991,,,0.1715900000000001,,0.030532077364536725,0.030532077364536725
smsemoa,main,BBOB_F49,1,5.253073,,,0.6244990000000002,,0.11888260452500855,0.11888260452500855
smsemoa,main,BBOB_F5,1,4.591437,,,0.09748799999999984,,0.02123256836585144,0.02123256836585144
smsemoa,main,BBOB_F55,1,5.589761,,,1.1223630000000004,,0.20078908561564626,0.20078908561564626
smsemoa,main,DTLZ1,1,5.498942,,,0.06519099999999994,,0.011855189598289987,0.011855189598289987
smsemoa,main,DTLZ2,1,5.323825,,,0.10965100000000003,,0.02059628180866201,0.02059628180866201
smsemoa,main,DTLZ3,1,5.385262,,,0.13229600000000005,,0.02456630708032405,0.02456630708032405
smsemoa,main,DTLZ4,1,5.437208,,,0.14219999999999997,,0.026153128590997433,0.026153128590997433
smsemoa,main,DTLZ7,1,5.803301,,,0.22346799999999986,,0.038507049694647896,0.038507049694647896
smsemoa,main,MMF1,1,4.348017,,,0.020658,,0.0047511313778212,0.0047511313778212
smsemoa,main,MMF11_L,1,4.141288,,,0.024429999999999986,,0.005899130898406483,0.005899130898406483
smsemoa,main,MMF16_20,1,6.347402,,,0.24396999999999996,,0.03843619799092605,0.03843619799092605
smsemoa,main,MMF4,1,4.32302,,,0.021892000000000005,,0.00506405244481867,0.00506405244481867
smsemoa,main,WFG1,1,5.234563,,,0.3197229999999998,,0.06107921520860477,0.06107921520860477
smsemoa,main,WFG2,1,5.396768,,,0.42471,,0.07869710167270484,0.07869710167270484
smsemoa,main,WFG4,1,5.306089,,,0.3559000000000001,,0.06707388436190952,0.06707388436190952
smsemoa,main,WFG5,1,10.574969,,,0.5275850000000001,,0.04988998076495545,0.04988998076495545
smsemoa,main,WFG9,1,6.866027,,,1.6289369999999999,,0.23724593567721186,0.23724593567721186
smsemoa,main,ZDT1,1,5.084116,,,0.285254,,0.05610690236021366,0.05610690236021366
smsemoa,main,ZDT3,1,5.187616,,,0.25309500000000157,,0.04878830661328856,0.04878830661328856
smsemoa,main,ZDT4,1,4.884245,,,0.1078709999999999,,0.022085501443928367,0.022085501443928367
smsemoa,main,ZDT6,1,4.773085,,,0.11505700000000003,,0.02410537419719113,0.02410537419719113
sobol_batch,batch,DTLZ2,10,3.2655,0.0,0.1604,0.0,0.0,0.04911958352472822,0.0
sobol_batch,batch,MMF16_20,10,3.3378,0.0,0.2064,0.0,0.0,0.061837138234765415,0.0
sobol_batch,batch,WFG9,10,6.8203,0.0,0.2439,0.0,0.0,0.03576089028341862,0.0
sobol_batch,batch,ZDT1,10,3.3356,0.0,0.268,0.0,0.0,0.08034536515169685,0.0
sobol_batch,batch,ZDT4,10,3.1561,0.0,0.1415,0.0,0.0,0.0448338138842242,0.0
