fonte,geracao,D,M,n_amostra,n_front,nd_weak,nd_std,nd_strict,front_exato,front_bracket,eim_best,eim_rec_max,abs_max,rel_max,eim_rec_infill,rel_infill,argmax_eh_infill,gap_argmax,eim_med_rec,eim_med_log,rel_med,pool_n,pool_med_sobre_max,pool_min_sobre_max,sigma0_muda_argmax,n2_ok,frac_exploracao,min_dist_log,min_dist_rec,pool_coincide_antigo,eim_zero,s_best_min,lam_abs_max,u11_err,u11_otimista,u11_cob,u11_err_modelo,norm_min_ok,norm_max_ok,range_ok
g6_com,35,2,2,55,12,12,12,12,True,True,4.192657394300164,4.192657513886826,1.1958666235045712e-07,2.8522879668878467e-08,4.192657513886826,2.8522879668878467e-08,True,0.0,4.192657513886826,4.192657394300164,2.8522879668878467e-08,20,1.0,1.0,False,True,0.013719483454199054,0.04274807658690098,0.04274809360570637,0,0,0.2648641765117645,7.066659450486752,36.57553263815885,1,0,4.421910078337188,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_com,36,2,2,56,12,12,12,12,True,True,0.12405828678830409,0.12405828788377765,1.0954735590873454e-09,8.830313455454102e-09,0.12405828788377765,8.830313455454102e-09,True,0.0,0.12405828788377765,0.12405828678830409,8.830313455454102e-09,20,1.0,1.0,False,True,0.5213159256792897,0.07813807550289288,0.0781380314066307,0,0,0.00523004774004221,186.96353336138756,2.0761199038434905,2,1,0.2509988198248174,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_com,37,2,2,57,12,12,12,12,True,True,1.5747239557911656,1.5747239200611713,3.5729994296573864e-08,2.2689687398971817e-08,1.5747239200611713,2.2689687398971817e-08,True,0.0,1.5747239200611713,1.5747239557911656,2.2689687398971817e-08,20,1.0,1.0,False,True,0.05185688970773192,0.11806434483197381,0.11806438209171699,0,0,0.13239604234695435,4.487278935227106,14.220524671323608,1,0,1.719233510157129,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_com,38,2,2,58,12,12,12,12,True,True,0.8769052277217808,0.876905211999938,1.5721842827609578e-08,1.7928782188304743e-08,0.876905211999938,1.7928782188304743e-08,True,0.0,0.876905211999938,0.8769052277217808,1.7928782188304743e-08,20,1.0,1.0,False,True,0.0035957490975474945,0.15666140324111885,0.1566614636658473,0,0,0.018524039536714554,38.45550646644437,7.482983211370384,1,0,0.904677977098417,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_com,39,2,2,59,12,12,12,12,True,True,0.6202367638712432,0.620236763218717,6.525261442291708e-10,1.0520597653005791e-09,0.620236763218717,1.0520597653005791e-09,True,0.0,0.620236763218717,0.6202367638712432,1.0520597653005791e-09,20,1.0,1.0,False,True,0.09099744037402069,0.22887244045862506,0.22887243451232656,0,0,0.0767747312784195,11.10547070094186,8.483496888443376,1,1,1.0256381161053212,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_com,40,2,2,60,12,12,12,12,True,True,12.65803993430236,12.65803980566817,1.286341895223586e-07,1.016225183282677e-08,12.65803980566817,1.016225183282677e-08,True,0.0,12.65803980566817,12.65803993430236,1.016225183282677e-08,20,1.0,1.0,False,True,8.416899962933871e-05,0.13826236440427148,0.1382623314857997,0,0,0.043143972754478455,20.817388475558236,105.23097355533373,2,0,12.72221807734111,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,1,2,2,21,7,7,7,7,True,True,0.07881571367814554,0.07881570642702389,7.251121647566805e-09,9.200096413740192e-08,0.07881570642702389,9.200096413740192e-08,True,0.0,0.07881570642702389,0.07881571367814554,9.200096413740192e-08,20,1.0,1.0,False,True,1.329375106986002,0.06442464994295596,0.06442464443893058,0,0,0.2512325644493103,2.0498473340986467,0.2849993988057782,1,2,0.18606806899125805,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,2,2,2,22,7,7,7,7,True,True,0.11911363587462684,0.11911363885188084,2.9772539988925928e-09,2.4995072789368165e-08,0.11911363885188084,2.4995072789368165e-08,True,0.0,0.11911363885188084,0.11911363587462684,2.4995072789368165e-08,20,1.0,1.0,False,True,0.8899310471190742,0.47777374722801136,0.47777375561654783,0,0,0.0077097476460039616,100.97388281500804,4.232306796151898,2,0,0.5696836882720147,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,3,2,2,23,7,7,7,7,True,True,0.198234036460722,0.19823404004041661,3.5796946240562733e-09,1.805792127309859e-08,0.19823404004041661,1.805792127309859e-08,True,0.0,0.19823404004041661,0.19823403646069912,1.8058036644783135e-08,20,1.0,1.0,False,True,0.19891712120988125,0.1539447698256195,0.15394474642926603,0,0,0.022543583065271378,29.539792846670853,1.0427072144511351,1,2,0.1403521342678774,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,4,2,2,24,6,6,6,6,True,True,0.09435697760568604,0.09435697576514043,1.840545604814281e-09,1.950619500028759e-08,0.09435697576514043,1.950619500028759e-08,True,0.0,0.09435697576514043,0.09435697760568604,1.950619500028759e-08,20,1.0,1.0,False,True,0.7036630944763509,0.2125339101594531,0.21253392331345614,0,0,0.16991999745368958,2.0412769717948285,0.6094831846702,1,2,0.27331741737856463,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,5,2,2,25,6,6,6,6,True,True,0.1028879783156224,0.10288797584957876,2.4660436331869207e-09,2.3968238792893837e-08,0.10288797584957876,2.3968238792893837e-08,True,0.0,0.10288797584957876,0.1028879783156224,2.3968238792893837e-08,20,1.0,1.0,False,True,0.5226624709964209,0.21910179332153173,0.2191018266186363,0,0,0.04187465459108353,17.718888902631196,5.117179574421462,2,0,0.6887907408218076,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,6,2,2,26,6,6,6,6,True,True,0.16758535212373374,0.16758535068119668,1.4425370620241296e-09,8.607775343987446e-09,0.16758535068119668,8.607775343987446e-09,True,0.0,0.16758535068119668,0.16758535212373374,8.607775343987446e-09,20,1.0,1.0,False,True,0.3341489696508237,0.204404459486828,0.20440440979082183,0,0,0.052894800901412964,11.74739153284706,1.6246949019799755,1,2,0.21868976628023098,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,7,2,2,27,6,6,6,6,True,True,0.17688670268380768,0.17688670015783411,2.5259735692007013e-09,1.4280177824988822e-08,0.17688670015783411,1.4280177824988822e-08,True,0.0,0.17688670015783411,0.17688670268380768,1.4280177824988822e-08,20,1.0,1.0,False,True,0.46607955504612164,0.2692985913690663,0.26929863329855697,0,0,0.03137854486703873,11.55172787549238,1.5359289155269564,2,1,0.20674154584365073,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,8,2,2,28,6,6,6,6,True,True,0.09363601779187251,0.0936360187411836,9.493110880720579e-10,1.0138311201808253e-08,0.0936360187411836,1.0138311201808253e-08,True,0.0,0.0936360187411836,0.09363601779187251,1.0138311201808253e-08,20,1.0,1.0,False,True,0.8893033056060131,0.2136352845231585,0.21363539518772212,0,0,0.04106936976313591,11.106243951956907,0.13177747092976555,1,2,0.017737720653588626,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,9,2,2,29,7,7,7,7,True,True,0.08252619350035967,0.08252619584715497,2.3467952997568986e-09,2.8436974979909507e-08,0.08252619584715497,2.8436974979909507e-08,True,0.0,0.08249148521675079,0.08249148344288183,2.15036617171566e-08,20,0.9995793986376342,0.9995793986376342,False,True,0.8686313591875872,0.1428480881754887,0.14284813135198332,0,0,0.026695698499679565,14.653792034499531,0.8497991411957109,2,1,0.11438601508920199,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,10,2,2,30,7,7,7,7,True,True,0.07690141464248267,0.07690141964547073,5.002988065494485e-09,6.505716557690842e-08,0.07690141964547073,6.505716557690842e-08,True,0.0,0.07690141964547073,0.07690141464248267,6.505716557690842e-08,20,1.0,1.0,False,True,0.8015562574055828,0.06615897604070253,0.06615896995116771,0,0,0.00723662506788969,53.606604768657796,2.047741721720273,2,2,0.27563338690823547,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,11,2,2,31,7,7,7,7,True,True,0.5123600677880096,0.5123600407598528,2.7028156823760696e-08,5.275227037198315e-08,0.5123600407598528,5.275227037198315e-08,True,0.0,0.5123600407598528,0.5123600677880096,5.275227037198315e-08,20,1.0,1.0,False,True,0.033705550100388705,0.49008039344228704,0.4900804207067629,0,0,0.12739598751068115,12.439339368961157,3.9095466321954238,1,0,0.5763414267400893,1.386580860798942e-08,4.672978251492722e-09,0.0
g6_sem,12,2,2,32,7,7,7,7,True,True,0.08415543081231719,0.08415543099437028,1.8205309482155485e-10,2.1632958570144842e-09,0.08415543099437028,2.1632958570144842e-09,True,0.0,0.08415543099437028,0.08415543081231719,2.1632958570144842e-09,20,1.0,1.0,False,True,0.8793411153157089,0.08729145423185311,0.08729152875489488,0,0,0.0613120011985302,6.1034484365676445,0.32473218517151947,1,2,0.056463091138301114,1.386580860798942e-08,2.115828131046795e-08,0.0
g6_sem,13,2,2,33,8,8,8,8,True,True,0.186737248578273,0.186737245101775,3.476498006138584e-09,1.8617057028562628e-08,0.186737245101775,1.8617057028562628e-08,True,0.0,0.186737245101775,0.186737248578273,1.8617057028562628e-08,20,1.0,1.0,False,True,0.8771303546378251,0.5117920415154417,0.5117920504684732,0,0,0.2806532084941864,2.060610848823315,5.769549793080304,2,1,0.7766021141897065,1.386580860798942e-08,2.115828131046795e-08,0.0
g6_sem,14,2,2,34,8,8,8,8,True,True,82.3743351344433,82.37433624301674,1.1085734428206706e-06,1.3457752842695069e-08,82.37433624301674,1.3457752842695069e-08,True,0.0,82.37433624301674,82.3743351344433,1.3457752842695069e-08,20,1.0,1.0,False,True,3.2591407080975067e-15,0.2303106085776608,0.23031060833084954,0,0,1.477982759475708,12.324797442676466,612.3265786420611,1,0,82.42135566943281,1.386580860798942e-08,2.115828131046795e-08,0.0
g6_sem,15,2,2,35,8,8,8,8,True,True,116.8011052392495,116.8011042798465,9.594029961590422e-07,8.213989021712162e-09,116.8011042798465,8.213989021712162e-09,True,0.0,116.8011042798465,116.8011052392495,8.213989021712162e-09,20,1.0,1.0,False,True,0.01003496861468239,0.2755330598730946,0.27553307814419936,0,0,7.612326622009277,2.869465102118507,874.1744958614133,1,0,117.66702533201367,1.386580860798942e-08,2.115828131046795e-08,0.0
g6_sem,16,2,2,36,8,8,8,8,True,True,0.5460248273983408,0.5460248244180478,2.9802930123778992e-09,5.458163920087996e-09,0.5460248244180478,5.458163920087996e-09,True,0.0,0.5460248244180478,0.5460248273983408,5.458163920087996e-09,20,1.0,1.0,False,True,0.0038064530677957174,0.34107448668746576,0.34107452904962565,0,0,0.05149092525243759,19.566460690823313,3.983447322982239,1,1,0.530682601220389,1.386580860798942e-08,2.37980890402459e-08,0.0
g6_sem,17,2,2,37,9,9,9,9,True,True,0.10201919416027795,0.10201919164437459,2.515903360644778e-09,2.4661078548534215e-08,0.10201919164437459,2.4661078548534215e-08,True,0.0,0.10201919164437459,0.10201919416027795,2.4661078548534215e-08,20,1.0,1.0,False,True,1.2343258996681896,0.0653308773154742,0.065330910885744,0,0,0.22011996805667877,2.5226864943425444,0.3531807612021407,0,2,0.04635009013634192,9.069986794119393e-09,2.37980890402459e-08,0.0
g6_sem,18,2,2,38,10,10,10,10,True,True,19.751197183720038,19.75119671943464,4.6428539945964076e-07,2.3506696588616353e-08,19.75119671943464,2.3506696588616353e-08,True,0.0,19.75119671943464,19.751197183720038,2.3506696588616353e-08,20,1.0,1.0,False,True,0.023924705718039525,0.12430534295845362,0.12430541464019094,0,0,0.020844081416726112,24.38917116256495,153.56655094512368,2,0,20.153485863743825,9.069986794119393e-09,2.37980890402459e-08,0.0
g6_sem,19,2,2,39,10,10,10,10,True,True,52.07269762829565,52.072696579210934,1.0490847159871919e-06,2.0146540582086773e-08,52.072696219221314,2.7059753008781577e-08,False,6.913212565972124e-09,52.072696579210934,52.072697449286395,1.6708860942257764e-08,20,1.0,0.9999999930867874,False,True,0.00024233111138105077,0.3102657506469403,0.31026574552741265,0,0,2.4584853649139404,4.801428289506152,396.8484675906142,1,0,52.080872640643264,9.069986794119393e-09,2.37980890402459e-08,0.0
g6_sem,20,2,2,40,10,10,10,10,True,True,14.89116530817218,14.891165585735477,2.775632967910724e-07,1.863946111985926e-08,14.891165585735477,1.863946111985926e-08,True,0.0,14.891165585735477,14.89116530817218,1.863946111985926e-08,20,1.0,1.0,False,True,0.0005595886063509592,0.3204683285500118,0.3204682812426519,0,0,0.8014817833900452,9.399659825641635,113.43528155046722,1,0,14.886811803138531,9.069986794119393e-09,2.37980890402459e-08,0.0
g6_sem,21,2,2,41,11,11,11,11,True,True,11.136564384275216,11.1365643758923,8.382915694937765e-09,7.527380443087464e-10,11.1365643758923,7.527380443087464e-10,True,0.0,11.1365643758923,11.136564384275216,7.527380443087464e-10,20,1.0,1.0,False,True,0.0003547136451747783,0.24241225231036387,0.2424122429356279,0,0,0.5710662603378296,5.095544959486094,85.99886362013848,1,0,11.24419656515576,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,22,2,2,42,11,11,11,11,True,True,4.478285546684529,4.478285491309726,5.537480340933598e-08,1.2365179225860747e-08,4.478285491309726,1.2365179225860747e-08,True,0.0,4.478285491309726,4.478285546684529,1.2365179225860747e-08,20,1.0,1.0,False,True,0.7346699490590674,0.27119992322143405,0.2711998924188253,0,0,1.4242792129516602,0.7550806347728111,6.433332109240384,1,2,3.040419459644642,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,23,2,2,43,11,11,11,11,True,True,30.221715255091976,30.22171592763673,6.725447541100493e-07,2.225369236766712e-08,30.22171592763673,2.225369236766712e-08,True,0.0,30.22171592763673,30.221715255091976,2.225369236766712e-08,20,1.0,1.0,False,True,8.413353324840209e-05,0.18699401437862997,0.18699407136455964,0,0,0.7845919132232666,7.8616827620702185,232.39328224131765,1,0,30.385003195916525,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,24,2,2,44,11,11,11,11,True,True,8.576934334135112,8.576934288244475,4.589063706816887e-08,5.350470841956892e-09,8.576934288244475,5.350470841956892e-09,True,0.0,8.576934288244475,8.576934334135112,5.350470841956892e-09,20,1.0,1.0,False,True,0.21628302648306308,0.1532915516157248,0.15329152446779706,0,0,1.1158854961395264,1.6454387196200653,60.57403587364037,2,2,7.919946118317233,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,25,2,2,45,11,11,11,11,True,True,5.939077516183351,5.9390775973762455,8.119289418573317e-08,1.3670960509353718e-08,5.9390775973762455,1.3670960509353718e-08,True,0.0,5.9390775973762455,5.939077516183351,1.3670960509353718e-08,20,1.0,1.0,False,True,0.012445597344557793,0.26036115061863696,0.2603611759883054,0,0,0.3540569245815277,4.1691509867396865,51.361389245392225,1,0,6.715409160353476,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,26,2,2,46,11,11,11,11,True,True,17.605826332327098,17.605825875895984,4.564311133492538e-07,2.5925003730791873e-08,17.605825875895984,2.5925003730791873e-08,True,0.0,17.605825875895984,17.605826332327098,2.5925003730791873e-08,20,1.0,1.0,False,True,0.0010756802462912884,0.32042254948415905,0.32042238860849437,0,0,0.6298300623893738,4.223037578099269,142.925769655957,1,0,18.687287024353445,3.784164675083484e-08,2.37980890402459e-08,0.0
g6_sem,27,2,2,47,11,11,11,11,True,True,5.01163730307032,5.011637233599518,6.947080244401604e-08,1.3861897468409292e-08,5.011637233599518,1.3861897468409292e-08,True,0.0,5.011637233599518,5.01163730307032,1.3861897468409292e-08,20,1.0,1.0,False,True,0.38769242543049504,0.13659227151221148,0.13659229333796455,0,0,0.9034614562988281,1.2904496788870425,34.70323671627297,2,2,4.195553177713975,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,28,2,2,48,11,11,11,11,True,True,3.310860216447543,3.3108601861179547,3.032958817428266e-08,9.160636871231438e-09,3.3108601861179547,9.160636871231438e-09,True,0.0,3.3108601861179547,3.310860216447543,9.160636871231438e-09,20,1.0,1.0,False,True,0.01335096343393142,0.20223871196795926,0.2022386718305798,0,0,0.15460383892059326,7.285714285809531,27.643879381815907,1,0,3.342090737326925,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,29,2,2,49,11,11,11,11,True,True,3.667482428290027,3.667482519228564,9.093853670094632e-08,2.4795902496892573e-08,3.667482519228564,2.4795902496892573e-08,True,0.0,3.667482519228564,3.667482428290027,2.4795902496892573e-08,20,1.0,1.0,False,True,0.0019542954348048727,0.26610150942059446,0.26610145935624574,0,0,0.10355336219072342,7.78516604844155,30.46937418141491,1,1,3.683687510619058,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,30,2,2,50,12,12,12,12,True,True,18.661858507859712,18.661858832909722,3.250500100193676e-07,1.7417879890283603e-08,18.661858832909722,1.7417879890283603e-08,True,0.0,18.661858832909722,18.661858507859712,1.7417879890283603e-08,20,1.0,1.0,False,True,0.009747017302467001,0.2702271853929887,0.27022717969691196,0,0,0.9329231381416321,3.5319107584416396,155.045900512402,1,0,18.744744932719787,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,31,2,2,51,12,12,12,12,True,True,9.017552562529417,9.017552788220254,2.2569083668599887e-07,2.502794800706909e-08,9.017552788220254,2.502794800706909e-08,True,0.0,9.017500649778867,9.017500426337222,2.477866759814861e-08,20,0.9999942181163104,0.9999942181163104,False,True,0.015082360401529677,0.06911124264274111,0.06911123831979593,0,0,0.479331374168396,3.88980614652992,76.402159253967,1,1,9.236871034910674,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,32,2,2,52,12,12,12,12,True,True,3.1268622925372607,3.1268622019992205,9.053804017611355e-08,2.89549176476996e-08,3.1268622019992205,2.89549176476996e-08,True,0.0,3.1268622019992205,3.1268622925372607,2.89549176476996e-08,20,1.0,1.0,False,True,0.013486282346632987,0.1700170719373415,0.17001708725471276,0,0,0.16124673187732697,7.993182199473361,26.031801036351787,1,0,3.1471936307448085,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,33,2,2,53,12,12,12,12,True,True,1.416741576063719,1.4167415725546992,3.5090197414433533e-09,2.4768241440283195e-09,1.4167415725546992,2.4768241440283195e-09,True,0.0,1.4167415725546992,1.416741576063719,2.4768241440283195e-09,20,1.0,1.0,False,True,0.6339132486469378,0.17373854931669488,0.17373865994375093,0,0,0.2812877297401428,7.910744666814372,7.89405070928981,1,1,1.3982692125534024,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,34,2,2,54,12,12,12,12,True,True,2.114355229909346,2.114355290812779,6.090343296349943e-08,2.8804730681944438e-08,2.114355290812779,2.8804730681944438e-08,True,0.0,2.114355290812779,2.114355229909346,2.8804730681944438e-08,20,1.0,1.0,False,True,0.8356067361447409,0.3397953321051177,0.3397953270486762,0,0,0.6292189955711365,1.2574086287820276,5.496925150876566,1,2,0.6645674572943094,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,35,2,2,55,12,12,12,12,True,True,4.192657394300164,4.192657513886826,1.1958666235045712e-07,2.8522879668878467e-08,4.192657513886826,2.8522879668878467e-08,True,0.0,4.192657513886826,4.192657394300164,2.8522879668878467e-08,20,1.0,1.0,False,True,0.013719483454199054,0.04274807658690098,0.04274809360570637,0,0,0.2648641765117645,7.066659450486752,36.57553263815885,1,0,4.421910078337188,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,36,2,2,56,12,12,12,12,True,True,0.12405828678830409,0.12405828788377765,1.0954735590873454e-09,8.830313455454102e-09,0.12405828788377765,8.830313455454102e-09,True,0.0,0.12405828788377765,0.12405828678830409,8.830313455454102e-09,20,1.0,1.0,False,True,0.5213159256792897,0.07813807550289288,0.0781380314066307,0,0,0.00523004774004221,186.96353336138756,2.0761199038434905,2,1,0.2509988198248174,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,37,2,2,57,12,12,12,12,True,True,1.5747239557911656,1.5747239200611713,3.5729994296573864e-08,2.2689687398971817e-08,1.5747239200611713,2.2689687398971817e-08,True,0.0,1.5747239200611713,1.5747239557911656,2.2689687398971817e-08,20,1.0,1.0,False,True,0.05185688970773192,0.11806434483197381,0.11806438209171699,0,0,0.13239604234695435,4.487278935227106,14.220524671323608,1,0,1.719233510157129,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,38,2,2,58,12,12,12,12,True,True,0.8769052277217808,0.876905211999938,1.5721842827609578e-08,1.7928782188304743e-08,0.876905211999938,1.7928782188304743e-08,True,0.0,0.876905211999938,0.8769052277217808,1.7928782188304743e-08,20,1.0,1.0,False,True,0.0035957490975474945,0.15666140324111885,0.1566614636658473,0,0,0.018524039536714554,38.45550646644437,7.482983211370384,1,0,0.904677977098417,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,39,2,2,59,12,12,12,12,True,True,0.6202367638712432,0.620236763218717,6.525261442291708e-10,1.0520597653005791e-09,0.620236763218717,1.0520597653005791e-09,True,0.0,0.620236763218717,0.6202367638712432,1.0520597653005791e-09,20,1.0,1.0,False,True,0.09099744037402069,0.22887244045862506,0.22887243451232656,0,0,0.0767747312784195,11.10547070094186,8.483496888443376,1,1,1.0256381161053212,3.784164675083484e-08,9.373646807852005e-09,0.0
g6_sem,40,2,2,60,12,12,12,12,True,True,12.65803993430236,12.65803980566817,1.286341895223586e-07,1.016225183282677e-08,12.65803980566817,1.016225183282677e-08,True,0.0,12.65803980566817,12.65803993430236,1.016225183282677e-08,20,1.0,1.0,False,True,8.416899962933871e-05,0.13826236440427148,0.1382623314857997,0,0,0.043143972754478455,20.817388475558236,105.23097355533373,2,0,12.72221807734111,3.784164675083484e-08,9.373646807852005e-09,0.0
