problema,geracao,obj,wape,mae,mae_ref,sp,pe,mu_min,mu_max,f_min,f_max
BBOB_F1,28,0,0.0436898222017786,5.050201883510235,32.81045677681286,0.9928310572077642,0.9913869367770816,19.001096725463867,237.53924560546875,14.763695795609749,254.50564779564664
BBOB_F1,28,1,0.04131938285845958,4.759048122708523,32.419307585101045,0.9934399238599808,0.9923743154157516,25.95575523376465,242.11126708984375,22.24912876888032,270.9023837092827
BBOB_F1,30,0,0.04356192755076948,5.03541826172221,32.81045677681286,0.9928889917222479,0.9914484723834341,18.983518600463867,237.5682373046875,14.763695795609749,254.50564779564664
BBOB_F1,30,1,0.04113570067563987,4.737892135207025,32.419307585101045,0.9935281733820432,0.9924580290519242,25.945934295654297,242.17654418945312,22.24912876888032,270.9023837092827
BBOB_F1,32,0,0.04337684562416998,5.014024237960803,32.81045677681286,0.9929871682467921,0.991546417828553,18.970869064331055,237.6490478515625,14.763695795609749,254.50564779564664
BBOB_F1,32,1,0.04099946158098651,4.722200506658975,32.419307585101045,0.9935858663964665,0.9925095924581132,25.83835220336914,242.21617126464844,22.24912876888032,270.9023837092827
BBOB_F1,34,0,0.04325515028256221,4.999957207873944,32.81045677681286,0.9930455741337855,0.9916057799631797,18.954187393188477,237.67660522460938,14.763695795609749,254.50564779564664
BBOB_F1,34,1,0.04084384127220225,4.704276605401495,32.419307585101045,0.9936465669116418,0.9925813274815424,25.816286087036133,242.2734375,22.24912876888032,270.9023837092827
BBOB_F1,36,0,0.04315043399452526,4.98785282363919,32.81045677681286,0.9930915472728866,0.991658317180291,18.937944412231445,237.70358276367188,14.763695795609749,254.50564779564664
BBOB_F1,36,1,0.04068539689446055,4.6860274359734735,32.419307585101045,0.9937198929299732,0.992652780223961,25.790382385253906,242.33062744140625,22.24912876888032,270.9023837092827
BBOB_F1,38,0,0.04296630762775072,4.966569255123069,32.81045677681286,0.9931792432948108,0.9917477534225783,18.910968780517578,237.74546813964844,14.763695795609749,254.50564779564664
BBOB_F1,38,1,0.040584672472518186,4.674426285665935,32.419307585101045,0.993764684063833,0.9926983550076351,25.784423828125,242.36631774902344,22.24912876888032,270.9023837092827
BBOB_F1,40,0,0.042792493121663916,4.946477657085272,32.81045677681286,0.9932726903181724,0.9918538800099567,18.900434494018555,237.80978393554688,14.763695795609749,254.50564779564664
BBOB_F1,40,1,0.04039601969471554,4.65269779927685,32.419307585101045,0.9938553339638334,0.9927745480032588,25.72969627380371,242.4194793701172,22.24912876888032,270.9023837092827
BBOB_F1,42,0,0.0425833800996479,4.922305826566611,32.81045677681286,0.993359912339978,0.9919440984890675,18.79026222229004,237.85299682617188,14.763695795609749,254.50564779564664
BBOB_F1,42,1,0.04020346683713632,4.630520112874234,32.419307585101045,0.9939446019861504,0.9928561911324443,25.700363159179688,242.5115966796875,22.24912876888032,270.9023837092827
BBOB_F1,44,0,0.04247258038364553,4.909498245618735,32.81045677681286,0.9934126253531563,0.9919957857142174,18.81182289123535,237.8741912841797,14.763695795609749,254.50564779564664
BBOB_F1,44,1,0.04007534575377783,4.6157634936060985,32.419307585101045,0.9939955209988803,0.992914080025266,25.691768646240234,242.59730529785156,22.24912876888032,270.9023837092827
BBOB_F1,46,0,0.04228616993737834,4.8879506553699885,32.81045677681286,0.9934858703714676,0.9920651741380471,18.684967041015625,237.89927673339844,14.763695795609749,254.50564779564664
BBOB_F1,46,1,0.03999510756384611,4.6065218888011055,32.419307585101045,0.9940385620096405,0.9929597605373661,25.69554328918457,242.64060974121094,22.24912876888032,270.9023837092827
BBOB_F1,48,0,0.04222979577208266,4.881434242589852,32.81045677681286,0.9935165528791383,0.9920927966424088,18.678203582763672,237.9118194580078,14.763695795609749,254.50564779564664
BBOB_F1,48,1,0.039905261474728324,4.596173673697956,32.419307585101045,0.9940792810198203,0.9930005428795727,25.69442367553711,242.6748809814453,22.24912876888032,270.9023837092827
BBOB_F1,50,0,0.04209973452507988,4.866400179243209,32.81045677681286,0.9935707868926967,0.9921545407633285,18.6245174407959,237.92031860351562,14.763695795609749,254.50564779564664
BBOB_F1,50,1,0.03979273947747231,4.5832137124701,32.419307585101045,0.9941216575304144,0.9930513942843404,25.642749786376953,242.7258758544922,22.24912876888032,270.9023837092827
BBOB_F1,52,0,0.04201604158431199,4.856725929594162,32.81045677681286,0.9936118269029568,0.9921933557374781,18.60931396484375,237.94155883789062,14.763695795609749,254.50564779564664
BBOB_F1,52,1,0.03968645435991205,4.570972097174689,32.419307585101045,0.9941586130396531,0.9930950164295231,25.60991096496582,242.76512145996094,22.24912876888032,270.9023837092827
BBOB_F1,54,0,0.0419018062799826,4.843521221494796,32.81045677681286,0.9936648699162175,0.9922445051122878,18.558366775512695,237.96888732910156,14.763695795609749,254.50564779564664
BBOB_F1,54,1,0.039603356218504145,4.561401091353461,32.419307585101045,0.9941901940475485,0.9931298749941743,25.59752082824707,242.80068969726562,22.24912876888032,270.9023837092827
BBOB_F1,56,0,0.041827114001787936,4.83488737807286,32.81045677681286,0.9937002009250503,0.992280013435727,18.546205520629883,237.98605346679688,14.763695795609749,254.50564779564664
BBOB_F1,56,1,0.03953991795198667,4.554094453589484,32.419307585101045,0.9942184450546111,0.9931581329615816,25.59286880493164,242.8260040283203,22.24912876888032,270.9023837092827
BBOB_F1,58,0,0.04177245958637595,4.828569754934432,32.81045677681286,0.9937250728039152,0.9923062241235335,18.53970718383789,237.99928283691406,14.763695795609749,254.50564779564664
BBOB_F1,58,1,0.03947856245911741,4.54702770372641,32.419307585101045,0.9942480955620239,0.993184879783942,25.589954376220703,242.8498077392578,22.24912876888032,270.9023837092827
BBOB_F1,60,0,0.04172583405948639,4.823180208540084,32.81045677681286,0.9937491470599428,0.9923287823256813,18.53348731994629,238.01083374023438,14.763695795609749,254.50564779564664
BBOB_F1,60,1,0.03941698992697413,4.53993595590165,32.419307585101045,0.9942744745686187,0.9932124347020401,25.593746185302734,242.8736572265625,22.24912876888032,270.9023837092827
BBOB_F17,1,0,0.23271543454167237,5481762.359194709,18990865.439569425,0.964632899658225,0.9562768421289731,-11839488.0,69355600.0,42790.350406993566,75617627.44923729
BBOB_F17,1,1,0.46679761111214024,81.18129071270778,143.00109683672525,0.8613617648404411,0.8017932450500674,-100.20132446289062,915.9400634765625,5.459048947497467,2881.3757453408257
BBOB_F17,2,0,0.23259253961338344,5478867.489787542,18990865.439569425,0.964692016173004,0.9562052133911195,-11742758.0,69308168.0,42790.350406993566,75617627.44923729
BBOB_F17,2,1,0.45526211717797216,79.17514015775258,143.00109683672525,0.8606928126732032,0.8078542983658872,-74.76618194580078,916.1548461914062,5.459048947497467,2881.3757453408257
BBOB_F17,4,0,0.23214701651089437,5468372.905368652,18990865.439569425,0.9638787549696888,0.9560033732676566,-11722751.0,69465288.0,42790.350406993566,75617627.44923729
BBOB_F17,4,1,0.4473116640215112,77.79246802398845,143.00109683672525,0.8619134724783681,0.8121704287243817,-57.282371520996094,916.6497802734375,5.459048947497467,2881.3757453408257
BBOB_F17,6,0,0.22603522875263427,5324405.797443038,18990865.439569425,0.9628629322157329,0.9589099396235081,-11411203.0,69602368.0,42790.350406993566,75617627.44923729
BBOB_F17,6,1,0.4454421815085795,77.46734424496343,143.00109683672525,0.8595889743972436,0.81361219601881,-49.925594329833984,916.4954223632812,5.459048947497467,2881.3757453408257
BBOB_F17,8,0,0.22323477711145387,5258439.350371739,18990865.439569425,0.9637815099453775,0.9601535170309822,-11366144.0,69744576.0,42790.350406993566,75617627.44923729
BBOB_F17,8,1,0.44200175987515655,76.86901669968793,143.00109683672525,0.8604076176019043,0.8154256320704365,-46.38869094848633,916.2386474609375,5.459048947497467,2881.3757453408257
BBOB_F17,10,0,0.22025980996114936,5188362.077772701,18990865.439569425,0.9634562888640722,0.9618382927019716,-9780190.0,69787392.0,42790.350406993566,75617627.44923729
BBOB_F17,10,1,0.43821671215798247,76.21075484963839,143.00109683672525,0.8618765574691394,0.817491054222791,-43.66149139404297,916.91259765625,5.459048947497467,2881.3757453408257
BBOB_F17,12,0,0.2172894022175525,5118392.204943343,18990865.439569425,0.9644681636170408,0.9630757464698965,-9792519.0,69998888.0,42790.350406993566,75617627.44923729
BBOB_F17,12,1,0.4359800722783482,75.82177832541062,143.00109683672525,0.8618842224710556,0.8189008167700229,-37.36787796020508,917.011962890625,5.459048947497467,2881.3757453408257
BBOB_F17,14,0,0.21602357255399332,5088574.769685914,18990865.439569425,0.9649100415893517,0.9638725627205823,-9832518.0,69995632.0,42790.350406993566,75617627.44923729
BBOB_F17,14,1,0.43427262966565056,75.52483508530614,143.00109683672525,0.8624435111108778,0.8200702130520715,-38.954383850097656,916.2491455078125,5.459048947497467,2881.3757453408257
BBOB_F17,16,0,0.2128167358108699,5013035.659075746,18990865.439569425,0.9660403170100791,0.9664465295032034,-6532641.0,69955992.0,42790.350406993566,75617627.44923729
BBOB_F17,16,1,0.4344224268074939,75.550886472525,143.00109683672525,0.8583115755778938,0.8196201621019971,-26.865928649902344,914.9103393554688,5.459048947497467,2881.3757453408257
BBOB_F17,18,0,0.20887985292862557,4920299.840160477,18990865.439569425,0.9661033260258313,0.9672795815627766,-6492934.5,69831072.0,42790.350406993566,75617627.44923729
BBOB_F17,18,1,0.43251480159515127,75.21912925430547,143.00109683672525,0.8578483889620971,0.8212190485615259,-20.789098739624023,914.5426025390625,5.459048947497467,2881.3757453408257
BBOB_F17,20,0,0.20775474017712112,4893797.082648092,18990865.439569425,0.9660125835031458,0.9674552743998258,-6553906.0,70056880.0,42790.350406993566,75617627.44923729
BBOB_F17,20,1,0.43192945669546806,75.1173312730451,143.00109683672525,0.8570281857570463,0.8221223561176537,-19.70749855041504,913.6107788085938,5.459048947497467,2881.3757453408257
BBOB_F17,22,0,0.20742379438498124,4886001.440773889,18990865.439569425,0.9660436185109046,0.9675663452955582,-6383414.5,70060552.0,42790.350406993566,75617627.44923729
BBOB_F17,22,1,0.43199594016301385,75.12889348668533,143.00109683672525,0.8569563218104392,0.8221557526712189,-19.123445510864258,913.5924072265625,5.459048947497467,2881.3757453408257
BBOB_F17,24,0,0.20734391717326076,4884119.881463356,18990865.439569425,0.9660009435002358,0.9675793706665593,-6356385.0,70076840.0,42790.350406993566,75617627.44923729
BBOB_F17,24,1,0.432074711861124,75.14259276014343,143.00109683672525,0.8571138492784623,0.8222109521023774,-19.52764320373535,913.4376220703125,5.459048947497467,2881.3757453408257
BBOB_F17,26,0,0.20724253244019167,4881731.698596887,18990865.439569425,0.9660805920201478,0.9676101884135732,-6337748.0,70084784.0,42790.350406993566,75617627.44923729
BBOB_F17,26,1,0.43247145659872077,75.21159107786156,143.00109683672525,0.8566951886737971,0.8220350205175716,-19.172527313232422,913.3775634765625,5.459048947497467,2881.3757453408257
BBOB_F17,28,0,0.20707807633516775,4877857.828829567,18990865.439569425,0.9661355505338876,0.9676788763308473,-6309773.0,70084352.0,42790.350406993566,75617627.44923729
BBOB_F17,28,1,0.43299758126285226,75.30309000222029,143.00109683672525,0.8559896949974237,0.8217516049046124,-18.81517791748047,913.2484741210938,5.459048947497467,2881.3757453408257
BBOB_F17,30,0,0.19950757031749244,4699529.670194614,18990865.439569425,0.9672716043179012,0.9705585371232965,-6610200.0,69889200.0,42790.350406993566,75617627.44923729
BBOB_F17,30,1,0.43140224929442883,75.02564404870887,143.00109683672525,0.8572457608114401,0.8230796300596319,-20.205984115600586,913.3010864257812,5.459048947497467,2881.3757453408257
BBOB_F17,32,0,0.19710565424550117,4642950.9858485665,18990865.439569425,0.9673391868347966,0.9711025081142372,-5948397.0,70317784.0,42790.350406993566,75617627.44923729
BBOB_F17,32,1,0.42986469438335567,74.7582461673761,143.00109683672525,0.8578247294561824,0.8239543860319289,-14.987101554870605,913.0306396484375,5.459048947497467,2881.3757453408257
BBOB_F17,34,0,0.19554448840752586,4606176.716260782,18990865.439569425,0.9669997832499457,0.9718681673412407,-5315409.0,70665192.0,42790.350406993566,75617627.44923729
BBOB_F17,34,1,0.4292363533640226,74.64897068321999,143.00109683672525,0.8569178577294644,0.8243315573773764,-13.079292297363281,913.012939453125,5.459048947497467,2881.3757453408257
BBOB_F17,36,0,0.19543908581505162,4603693.890121103,18990865.439569425,0.9670063307515827,0.9718990929836153,-5317173.5,70669048.0,42790.350406993566,75617627.44923729
BBOB_F17,36,1,0.4291851113529634,74.64005912819597,143.00109683672525,0.8569524957381239,0.8243988764846049,-12.843113899230957,913.0687866210938,5.459048947497467,2881.3757453408257
BBOB_F17,38,0,0.19531478948879447,4600766.009879706,18990865.439569425,0.9670127327531831,0.9719128316654879,-5336777.0,70692304.0,42790.350406993566,75617627.44923729
BBOB_F17,38,1,0.428918483863039,74.59368964545595,143.00109683672525,0.8568599472149868,0.8246972814959918,-6.198860168457031,912.9674682617188,5.459048947497467,2881.3757453408257
BBOB_F17,40,0,0.1941916573040332,4574309.905896101,18990865.439569425,0.9670362452590612,0.9726883463647541,-4838742.0,70592576.0,42790.350406993566,75617627.44923729
BBOB_F17,40,1,0.42839840711579563,74.50324252103667,143.00109683672525,0.8559853209963303,0.8249673524822924,-3.107980251312256,912.4346923828125,5.459048947497467,2881.3757453408257
BBOB_F17,42,0,0.19277781704355998,4541005.985436161,18990865.439569425,0.9674134893533723,0.9731303900180611,-4893399.0,70618872.0,42790.350406993566,75617627.44923729
BBOB_F17,42,1,0.4284510322639836,74.51239461897408,143.00109683672525,0.8555027603756901,0.8249730255123785,-3.944730758666992,912.3952026367188,5.459048947497467,2881.3757453408257
BBOB_F17,44,0,0.19256400290945633,4535969.455416132,18990865.439569425,0.9674137623534407,0.9732110815882905,-4911207.0,70630552.0,42790.350406993566,75617627.44923729
BBOB_F17,44,1,0.4269606136046694,74.25319425550785,143.00109683672525,0.8574070498517624,0.8257026957894374,-4.31892728805542,912.7254028320312,5.459048947497467,2881.3757453408257
BBOB_F17,46,0,0.19137221879663396,4507896.210928406,18990865.439569425,0.9672965463241365,0.9746809119766343,-3904905.75,70511960.0,42790.350406993566,75617627.44923729
BBOB_F17,46,1,0.4279696499092527,74.42867687930897,143.00109683672525,0.855435392358848,0.8284248281357101,-7.525155067443848,987.2047119140625,5.459048947497467,2881.3757453408257
BBOB_F17,48,0,0.19120063166893034,4503854.365316315,18990865.439569425,0.9673370343342585,0.974739953917845,-3934357.5,70524056.0,42790.350406993566,75617627.44923729
BBOB_F17,48,1,0.4282373307771895,74.47522955618844,143.00109683672525,0.8555020388755098,0.828428926591453,-7.399645805358887,987.1477661132812,5.459048947497467,2881.3757453408257
BBOB_F17,50,0,0.18890439068973675,4449764.926031059,18990865.439569425,0.9681450545362635,0.9753843593528142,-3975056.0,70292792.0,42790.350406993566,75617627.44923729
BBOB_F17,50,1,0.42823360436621083,74.47458149191867,143.00109683672525,0.8554712378678094,0.8285961193796112,-7.414552688598633,987.0075073242188,5.459048947497467,2881.3757453408257
BBOB_F17,52,0,0.1888533220613261,4448561.971506325,18990865.439569425,0.968126448531612,0.9753964448720863,-3969935.5,70286600.0,42790.350406993566,75617627.44923729
BBOB_F17,52,1,0.4288674231624332,74.58480962233416,143.00109683672525,0.8546258106564525,0.8284898571696084,-7.525310516357422,986.8783569335938,5.459048947497467,2881.3757453408257
BBOB_F17,54,0,0.1877835580155912,4423362.988505138,18990865.439569425,0.9681525845381461,0.9756233405251544,-3901870.25,70714088.0,42790.350406993566,75617627.44923729
BBOB_F17,54,1,0.42854421748776633,74.52860056468148,143.00109683672525,0.8542929695732424,0.828879580399616,-1.1896030902862549,986.3280029296875,5.459048947497467,2881.3757453408257
BBOB_F17,56,0,0.1877932954481727,4423592.360018487,18990865.439569425,0.9681680686550802,0.9756282783355165,-3910330.25,70716264.0,42790.350406993566,75617627.44923729
BBOB_F17,56,1,0.4287350273200105,74.5617845144137,143.00109683672525,0.8539650769912691,0.8288063389764467,-1.231837272644043,986.3689575195312,5.459048947497467,2881.3757453408257
BBOB_F17,57,0,0.18784876087413024,4424898.883949095,18990865.439569425,0.9681217820304454,0.9755949025048827,-3909789.75,70704184.0,42790.350406993566,75617627.44923729
BBOB_F17,57,1,0.4280878103012273,74.44922628424008,143.00109683672525,0.8545957236489309,0.8289750271318178,-0.39994680881500244,986.6135864257812,5.459048947497467,2881.3757453408257
BBOB_F22,1,0,0.12879067255062485,102369.39296617078,389839.115517416,0.9698411949602986,0.9630882476627531,-91820.703125,2192188.0,119.16705343135635,2404949.3001327273
BBOB_F22,1,1,0.059089330270045363,120.70900563323835,320.8600472001765,0.9243796005949002,0.9277962800587375,1129.7750244140625,3275.07763671875,664.5713426718426,3570.5598720835696
BBOB_F22,2,0,0.1282527974182704,101941.86238728449,389839.115517416,0.9698327994581999,0.963526356307675,-76826.4765625,2194478.5,119.16705343135635,2404949.3001327273
BBOB_F22,2,1,0.05725740485552213,116.96670741847154,320.8600472001765,0.927408709547734,0.931076887298614,955.591796875,3278.809326171875,664.5713426718426,3570.5598720835696
BBOB_F22,4,0,0.12697167730514833,100923.56280316276,389839.115517416,0.9704741906185476,0.9648504305433946,-31923.583984375,2197743.25,119.16705343135635,2404949.3001327273
BBOB_F22,4,1,0.05553620436298042,113.45060055111256,320.8600472001765,0.9315347782330201,0.9356083188858814,964.9849243164062,3282.593505859375,664.5713426718426,3570.5598720835696
BBOB_F22,6,0,0.12648880939046914,100539.75476544078,389839.115517416,0.9706462991615747,0.9652101651272861,-17111.453125,2200091.75,119.16705343135635,2404949.3001327273
BBOB_F22,6,1,0.0542913866601839,110.90765910275782,320.8600472001765,0.9331382152845539,0.9379976748998307,911.3056030273438,3292.842041015625,664.5713426718426,3570.5598720835696
BBOB_F22,8,0,0.12647163897815322,100526.10684629455,389839.115517416,0.9706621331655332,0.9654243520735359,2888.952880859375,2201237.0,119.16705343135635,2404949.3001327273
BBOB_F22,8,1,0.05406320967018203,110.44153404353587,320.8600472001765,0.9330631631156896,0.9381077934601362,898.5394287109375,3298.296630859375,664.5713426718426,3570.5598720835696
BBOB_F22,10,0,0.12646029756401506,100517.09211209285,389839.115517416,0.9708458322114579,0.9657119145336126,4629.63427734375,2201276.0,119.16705343135635,2404949.3001327273
BBOB_F22,10,1,0.05382247261997152,109.94975101236618,320.8600472001765,0.9331248678811388,0.9382828831398511,889.435302734375,3301.825927734375,664.5713426718426,3570.5598720835696
BBOB_F22,12,0,0.12654565062719855,100584.93507845723,389839.115517416,0.9705522596380649,0.9655705551434629,13014.63671875,2202740.75,119.16705343135635,2404949.3001327273
BBOB_F22,12,1,0.053577305260325184,109.44891764598027,320.8600472001765,0.9333263918315979,0.9386770549550097,892.511962890625,3305.073486328125,664.5713426718426,3570.5598720835696
BBOB_F22,14,0,0.12653390956938487,100575.60268708631,389839.115517416,0.9705733166433291,0.9656446192260807,20472.48828125,2202844.5,119.16705343135635,2404949.3001327273
BBOB_F22,14,1,0.05340330086259096,109.09345757001869,320.8600472001765,0.9335838604960591,0.9389586876352022,902.4882202148438,3307.17138671875,664.5713426718426,3570.5598720835696
BBOB_F22,16,0,0.12631141461003192,100398.7523494344,389839.115517416,0.970783549195887,0.9658634999975274,15582.51171875,2203143.0,119.16705343135635,2404949.3001327273
BBOB_F22,16,1,0.05316830903156918,108.61341100112142,320.8600472001765,0.9341209495302374,0.9394728553305316,893.9530639648438,3311.4375,664.5713426718426,3570.5598720835696
BBOB_F22,18,0,0.1264120821989574,100478.7680816732,389839.115517416,0.9708020277005068,0.9659628483411418,14300.0068359375,2203771.5,119.16705343135635,2404949.3001327273
BBOB_F22,18,1,0.05275866271886589,107.77657635023346,320.8600472001765,0.934731270783342,0.9404131945140499,903.0654907226562,3314.2109375,664.5713426718426,3570.5598720835696
BBOB_F22,20,0,0.12629548881774774,100386.09371774664,389839.115517416,0.9708691632172908,0.9660045644338525,12472.6083984375,2204209.5,119.16705343135635,2404949.3001327273
BBOB_F22,20,1,0.0526561365163099,107.56713353026365,320.8600472001765,0.9347333231833308,0.9404908476799964,899.8103637695312,3317.59765625,664.5713426718426,3570.5598720835696
BBOB_F22,22,0,0.12619151198170134,100303.44762717336,389839.115517416,0.9708584007146002,0.9660506040634615,12598.677734375,2204610.0,119.16705343135635,2404949.3001327273
BBOB_F22,22,1,0.052444680623874466,107.13516670318134,320.8600472001765,0.9347893515478839,0.9406707212490291,899.4940795898438,3321.29296875,664.5713426718426,3570.5598720835696
BBOB_F22,24,0,0.126236225153874,100338.98793612787,389839.115517416,0.9708455052113762,0.9660797897807822,15367.5390625,2204799.75,119.16705343135635,2404949.3001327273
BBOB_F22,24,1,0.05221854280669647,106.67320731181785,320.8600472001765,0.9348872067218016,0.9409281208887852,905.6549072265625,3324.042724609375,664.5713426718426,3570.5598720835696
BBOB_F22,26,0,0.12640654890247688,100474.36993551407,389839.115517416,0.970756456189114,0.9660220662477942,14926.9853515625,2205045.0,119.16705343135635,2404949.3001327273
BBOB_F22,26,1,0.052107712449385946,106.44680057876147,320.8600472001765,0.9349035312258827,0.9410095875818256,903.1636352539062,3327.576171875,664.5713426718426,3570.5598720835696
BBOB_F22,28,0,0.12659671584452406,100625.52431675975,389839.115517416,0.970707983676996,0.9659989290194438,18821.857421875,2205038.0,119.16705343135635,2404949.3001327273
BBOB_F22,28,1,0.05202695773325287,106.28183303825848,320.8600472001765,0.9350954517738629,0.9411741160890352,901.866455078125,3328.41064453125,664.5713426718426,3570.5598720835696
BBOB_F22,30,0,0.12647053537362313,100525.22964514651,389839.115517416,0.9707240741810185,0.9660330176966495,21529.498046875,2205493.5,119.16705343135635,2404949.3001327273
BBOB_F22,30,1,0.051582415721294225,105.37371267235666,320.8600472001765,0.9362375974104884,0.9422714674070897,871.2416381835938,3329.047119140625,664.5713426718426,3570.5598720835696
BBOB_F22,32,0,0.12659777124439398,100626.36320238617,389839.115517416,0.9706814276703568,0.9660308367478602,21894.82421875,2205606.0,119.16705343135635,2404949.3001327273
BBOB_F22,32,1,0.05119678163217697,104.58593072893495,320.8600472001765,0.9370324656095037,0.9430089288708031,837.5610961914062,3331.75830078125,664.5713426718426,3570.5598720835696
BBOB_F22,34,0,0.12671038426206555,100715.87377043291,389839.115517416,0.9706774301693576,0.9660502741667784,23150.302734375,2205593.5,119.16705343135635,2404949.3001327273
BBOB_F22,34,1,0.051141893500315706,104.47380402538695,320.8600472001765,0.937096872274218,0.9430504301674587,826.360107421875,3333.2861328125,664.5713426718426,3570.5598720835696
BBOB_F22,36,0,0.12655734071513697,100594.22695637259,389839.115517416,0.9707996183139546,0.9662014715757323,20661.736328125,2205959.0,119.16705343135635,2404949.3001327273
BBOB_F22,36,1,0.05113109610112059,104.45174685678629,320.8600472001765,0.937077463769366,0.9430095522739785,814.7736206054688,3333.48193359375,664.5713426718426,3570.5598720835696
BBOB_F22,38,0,0.1265504534188342,100588.75258212072,389839.115517416,0.9707957411989353,0.9662207759086622,21116.861328125,2206075.0,119.16705343135635,2404949.3001327273
