problema,geracao,seed_ok,lote_bit_igual_f32,dmax_f64,fe,n_front1_presente
WFG9,78,True,True,1.7136335372924805e-06,1021,False
WFG9,79,True,True,1.8440186977386475e-06,1031,False
WFG9,80,True,True,1.8291175365447998e-06,1041,False
WFG9,81,True,True,1.8551945686340332e-06,1051,False
WFG9,82,True,True,1.7061829566955566e-06,1061,False
WFG9,83,True,True,1.8477439880371094e-06,1071,False
WFG9,84,True,True,1.5683472156524658e-06,1081,False
WFG9,85,True,True,1.903623342514038e-06,1091,False
WFG9,86,True,True,1.905485987663269e-06,1101,False
WFG9,87,True,True,1.8104910850524902e-06,1111,False
WFG9,88,True,True,1.8514692783355713e-06,1121,False
WFG9,89,True,True,1.780688762664795e-06,1131,False
WFG9,90,True,True,1.737847924232483e-06,1141,False
WFG9,91,True,True,1.8905848264694214e-06,1151,False
WFG9,92,True,True,1.8589198589324951e-06,1161,False
WFG9,93,True,True,1.7266720533370972e-06,1171,False
WFG9,94,True,True,1.6205012798309326e-06,1181,False
WFG9,95,True,True,1.5683472156524658e-06,1191,False
WFG9,96,True,True,1.7024576663970947e-06,1201,False
WFG9,97,True,True,1.4640390872955322e-06,1211,False
WFG9,98,True,True,1.2814998626708984e-06,1221,False
WFG9,99,True,True,1.8551945686340332e-06,1231,False
WFG9,100,True,True,1.8551945686340332e-06,1241,False
WFG9,101,True,True,1.7415732145309448e-06,1251,False
WFG9,102,True,True,1.7620623111724854e-06,1261,False
WFG9,103,True,True,1.780688762664795e-06,1271,False
WFG9,104,True,True,1.8905848264694214e-06,1281,False
WFG9,105,True,True,1.471489667892456e-06,1291,False
WFG9,106,True,True,1.8253922462463379e-06,1301,False
WFG9,107,True,True,1.5273690223693848e-06,1311,False
WFG9,108,True,True,1.4081597328186035e-06,1321,False
WFG9,109,True,True,1.8905848264694214e-06,1331,False
WFG9,110,True,True,1.7508864402770996e-06,1341,False
WFG9,111,True,True,1.8253922462463379e-06,1351,False
WFG9,112,True,True,1.7210841178894043e-06,1361,False
WFG9,113,True,True,1.8253922462463379e-06,1371,False
WFG9,114,True,True,1.6987323760986328e-06,1381,False
WFG9,115,True,True,1.903623342514038e-06,1391,False
WFG9,116,True,True,1.6689300537109375e-06,1401,False
WFG9,117,True,True,1.9017606973648071e-06,1411,False
WFG9,118,True,True,1.8700957298278809e-06,1421,False
WFG9,119,True,True,1.8738210201263428e-06,1431,False
WFG9,120,True,True,1.3783574104309082e-06,1441,False
WFG9,121,True,True,1.8700957298278809e-06,1451,False
WFG9,122,True,True,1.695007085800171e-06,1461,False
WFG9,123,True,True,1.475214958190918e-06,1471,False
WFG9,124,True,True,1.8328428268432617e-06,1481,False
WFG9,125,True,True,1.778826117515564e-06,1491,False
WFG9,126,True,True,1.817941665649414e-06,1501,False
WFG9,127,True,True,1.780688762664795e-06,1511,False
WFG9,128,True,True,1.7601996660232544e-06,1521,False
WFG9,129,True,True,1.8514692783355713e-06,1531,False
WFG9,130,True,True,1.7248094081878662e-06,1541,False
WFG9,131,True,True,1.7210841178894043e-06,1551,False
WFG9,132,True,True,1.8458813428878784e-06,1561,False
WFG9,133,True,True,1.4156103134155273e-06,1571,False
WFG9,134,True,True,1.6633421182632446e-06,1581,False
WFG9,135,True,True,1.69314444065094e-06,1591,False
WFG9,136,True,True,1.6167759895324707e-06,1601,False
WFG9,137,True,True,1.7285346984863281e-06,1611,False
WFG9,138,True,True,1.8700957298278809e-06,1621,False
WFG9,139,True,True,1.8700957298278809e-06,1631,False
WFG9,140,True,True,1.7695128917694092e-06,1641,False
WFG9,141,True,True,1.6968697309494019e-06,1651,False
WFG9,142,True,True,1.8756836652755737e-06,1661,False
WFG9,143,True,True,1.6652047634124756e-06,1671,False
WFG9,144,True,True,1.432374119758606e-06,1681,False
WFG9,145,True,True,1.773238182067871e-06,1691,False
WFG9,146,True,True,1.8849968910217285e-06,1701,False
WFG9,147,True,True,1.8961727619171143e-06,1711,False
WFG9,148,True,True,1.8253922462463379e-06,1721,False
WFG9,149,True,True,1.8030405044555664e-06,1731,False
WFG9,150,True,True,1.6801059246063232e-06,1741,False
WFG9,151,True,True,1.8719583749771118e-06,1751,False
WFG9,152,True,True,1.7825514078140259e-06,1761,False
WFG9,153,True,True,1.8756836652755737e-06,1771,False
WFG9,154,True,True,1.8943101167678833e-06,1781,False
WFG9,155,True,True,1.8980354070663452e-06,1791,False
WFG9,156,True,True,1.8142163753509521e-06,1801,False
WFG9,157,True,True,1.7136335372924805e-06,1811,False
WFG9,158,True,True,1.8998980522155762e-06,1821,False
WFG9,159,True,True,1.7620623111724854e-06,1831,False
WFG9,160,True,True,1.5720725059509277e-06,1841,False
WFG9,161,True,True,1.8551945686340332e-06,1851,False
WFG9,162,True,True,1.7825514078140259e-06,1861,False
WFG9,163,True,True,1.7285346984863281e-06,1871,False
WFG9,164,True,True,1.8402934074401855e-06,1881,False
WFG9,165,True,True,1.8700957298278809e-06,1891,False
WFG9,166,True,True,1.905485987663269e-06,1901,False
WFG9,167,True,True,1.8514692783355713e-06,1911,False
WFG9,168,True,True,1.8998980522155762e-06,1921,False
WFG9,169,True,True,1.7546117305755615e-06,1931,False
WFG9,170,True,True,1.6763806343078613e-06,1941,False
WFG9,171,True,True,1.8849968910217285e-06,1951,False
WFG9,172,True,True,1.8440186977386475e-06,1961,False
WFG9,173,True,True,1.4938414096832275e-06,1971,False
WFG9,174,True,True,1.2908130884170532e-06,1981,False
WFG9,175,True,True,1.8253922462463379e-06,1991,False
WFG9,176,True,True,1.7601996660232544e-06,2001,False
WFG9,177,True,True,1.3187527656555176e-06,2011,False
WFG9,178,True,True,1.773238182067871e-06,2021,False
WFG9,179,True,True,1.862645149230957e-06,2031,False
WFG9,180,True,True,1.7061829566955566e-06,2041,False
WFG9,181,True,True,1.646578311920166e-06,2051,False
WFG9,182,True,True,1.6316771507263184e-06,2061,False
WFG9,183,True,True,1.8998980522155762e-06,2071,False
WFG9,184,True,True,1.4826655387878418e-06,2081,False
WFG9,185,True,True,1.7583370208740234e-06,2091,False
WFG9,186,True,True,1.7527490854263306e-06,2101,False
WFG9,187,True,True,1.6763806343078613e-06,2111,False
WFG9,188,True,True,1.4603137969970703e-06,2121,False
WFG9,189,True,True,1.8049031496047974e-06,2131,False
WFG9,190,True,True,1.8496066331863403e-06,2141,False
WFG9,191,True,True,1.8142163753509521e-06,2151,False
WFG9,192,True,True,1.7508864402770996e-06,2161,False
WFG9,193,True,True,1.8514692783355713e-06,2171,False
WFG9,194,True,True,1.7248094081878662e-06,2181,False
WFG9,195,True,True,1.8961727619171143e-06,2191,False
WFG9,196,True,True,1.7695128917694092e-06,2201,False
WFG9,197,True,True,1.4584511518478394e-06,2211,False
WFG9,198,True,True,1.8589198589324951e-06,2221,False
WFG9,199,True,True,1.8477439880371094e-06,2231,False
WFG9,200,True,True,1.7657876014709473e-06,2241,False
ZDT1,1,True,True,2.9802322387695312e-08,339,False
ZDT1,2,True,True,2.9802322387695312e-08,349,False
ZDT1,3,True,True,2.8870999813079834e-08,359,False
ZDT1,4,True,True,2.9802322387695312e-08,369,False
ZDT1,5,True,True,2.9802322387695312e-08,379,False
ZDT1,6,True,True,2.9802322387695312e-08,389,False
ZDT1,7,True,True,2.8870999813079834e-08,399,False
ZDT1,8,True,True,2.9802322387695312e-08,409,False
ZDT1,9,True,True,2.9802322387695312e-08,419,False
ZDT1,10,True,True,2.9802322387695312e-08,429,False
ZDT1,11,True,True,2.9802322387695312e-08,439,False
ZDT1,12,True,True,2.9802322387695312e-08,449,False
ZDT1,13,True,True,2.9802322387695312e-08,459,False
ZDT1,14,True,True,2.8870999813079834e-08,469,False
ZDT1,15,True,True,2.9802322387695312e-08,479,False
ZDT1,16,True,True,2.9802322387695312e-08,489,False
ZDT1,17,True,True,2.9802322387695312e-08,499,False
ZDT1,18,True,True,2.9802322387695312e-08,509,False
ZDT1,19,True,True,2.9802322387695312e-08,519,False
ZDT1,20,True,True,2.9802322387695312e-08,529,False
ZDT1,21,True,True,2.9802322387695312e-08,539,False
ZDT1,22,True,True,2.9802322387695312e-08,549,False
ZDT1,23,True,True,2.9802322387695312e-08,559,False
ZDT1,24,True,True,2.9802322387695312e-08,569,False
ZDT1,25,True,True,2.9802322387695312e-08,579,False
ZDT1,26,True,True,2.9802322387695312e-08,589,False
ZDT1,27,True,True,2.9802322387695312e-08,599,False
ZDT1,28,True,True,2.9802322387695312e-08,609,False
ZDT1,29,True,True,2.9802322387695312e-08,619,False
ZDT1,30,True,True,2.9802322387695312e-08,629,False
ZDT1,31,True,True,2.9802322387695312e-08,639,False
ZDT1,32,True,True,2.9802322387695312e-08,649,False
ZDT1,33,True,True,2.9802322387695312e-08,659,False
ZDT1,34,True,True,2.9802322387695312e-08,669,False
ZDT1,35,True,True,2.9802322387695312e-08,679,False
ZDT1,36,True,True,2.9802322387695312e-08,689,False
ZDT1,37,True,True,2.9802322387695312e-08,699,False
ZDT1,38,True,True,2.9802322387695312e-08,709,False
ZDT1,39,True,True,2.8870999813079834e-08,719,False
ZDT1,40,True,True,2.9802322387695312e-08,729,False
ZDT1,41,True,True,2.9802322387695312e-08,739,False
ZDT1,42,True,True,2.9802322387695312e-08,749,False
ZDT1,43,True,True,2.8870999813079834e-08,759,False
ZDT1,44,True,True,2.9802322387695312e-08,769,False
ZDT1,45,True,True,2.9802322387695312e-08,779,False
ZDT1,46,True,True,2.9802322387695312e-08,789,False
ZDT1,47,True,True,2.9802322387695312e-08,799,False
ZDT1,48,True,True,2.9802322387695312e-08,809,False
ZDT1,49,True,True,2.9802322387695312e-08,819,False
ZDT1,50,True,True,2.9802322387695312e-08,829,False
ZDT1,51,True,True,2.9802322387695312e-08,839,False
ZDT1,52,True,True,2.9802322387695312e-08,849,False
ZDT1,53,True,True,2.9802322387695312e-08,859,False
ZDT1,54,True,True,2.9802322387695312e-08,869,False
ZDT1,55,True,True,2.9802322387695312e-08,879,False
ZDT1,56,True,True,2.8870999813079834e-08,889,False
ZDT1,57,True,True,2.9802322387695312e-08,899,False
ZDT1,58,True,True,2.9802322387695312e-08,909,False
ZDT1,59,True,True,2.9802322387695312e-08,919,False
ZDT1,60,True,True,2.9802322387695312e-08,929,False
ZDT1,61,True,True,2.9802322387695312e-08,939,False
ZDT1,62,True,True,2.9802322387695312e-08,949,False
ZDT1,63,True,True,2.9802322387695312e-08,959,False
ZDT1,64,True,True,2.9802322387695312e-08,969,False
ZDT1,65,True,True,2.8870999813079834e-08,979,False
ZDT1,66,True,True,2.9802322387695312e-08,989,False
ZDT1,67,True,True,2.9802322387695312e-08,999,False
ZDT1,68,True,True,2.8870999813079834e-08,1009,False
ZDT1,69,True,True,2.9802322387695312e-08,1019,False
ZDT1,70,True,True,2.9802322387695312e-08,1029,False
ZDT1,71,True,True,2.8870999813079834e-08,1039,False
ZDT1,72,True,True,2.9802322387695312e-08,1049,False
ZDT1,73,True,True,2.9802322387695312e-08,1059,False
ZDT1,74,True,True,2.9802322387695312e-08,1069,False
ZDT1,75,True,True,2.9802322387695312e-08,1079,False
ZDT1,76,True,True,2.9802322387695312e-08,1089,False
ZDT1,77,True,True,2.9802322387695312e-08,1099,False
ZDT1,78,True,True,2.9802322387695312e-08,1109,False
ZDT1,79,True,True,2.9802322387695312e-08,1119,False
ZDT1,80,True,True,2.9802322387695312e-08,1129,False
ZDT1,81,True,True,2.9802322387695312e-08,1139,False
ZDT1,82,True,True,2.9802322387695312e-08,1149,False
ZDT1,83,True,True,2.9802322387695312e-08,1159,False
ZDT1,84,True,True,2.9802322387695312e-08,1169,False
ZDT1,85,True,True,2.9802322387695312e-08,1179,False
ZDT1,86,True,True,2.9802322387695312e-08,1189,False
ZDT1,87,True,True,2.9802322387695312e-08,1199,False
ZDT1,88,True,True,2.9802322387695312e-08,1209,False
ZDT1,89,True,True,2.9802322387695312e-08,1219,False
ZDT1,90,True,True,2.9802322387695312e-08,1229,False
ZDT1,91,True,True,2.9802322387695312e-08,1239,False
ZDT1,92,True,True,2.9802322387695312e-08,1249,False
ZDT1,93,True,True,2.9802322387695312e-08,1259,False
ZDT1,94,True,True,2.9802322387695312e-08,1269,False
ZDT1,95,True,True,2.9802322387695312e-08,1279,False
ZDT1,96,True,True,2.9802322387695312e-08,1289,False
ZDT1,97,True,True,2.9802322387695312e-08,1299,False
ZDT1,98,True,True,2.9802322387695312e-08,1309,False
ZDT1,99,True,True,2.9802322387695312e-08,1319,False
ZDT1,100,True,True,2.9802322387695312e-08,1329,False
ZDT1,101,True,True,2.9802322387695312e-08,1339,False
ZDT1,102,True,True,2.9802322387695312e-08,1349,False
ZDT1,103,True,True,2.8870999813079834e-08,1359,False
ZDT1,104,True,True,2.9802322387695312e-08,1369,False
ZDT1,105,True,True,2.9802322387695312e-08,1379,False
ZDT1,106,True,True,2.9802322387695312e-08,1389,False
ZDT1,107,True,True,2.9802322387695312e-08,1399,False
ZDT1,108,True,True,2.9802322387695312e-08,1409,False
ZDT1,109,True,True,2.9802322387695312e-08,1419,False
ZDT1,110,True,True,2.9802322387695312e-08,1429,False
ZDT1,111,True,True,2.9802322387695312e-08,1439,False
ZDT1,112,True,True,2.9802322387695312e-08,1449,False
ZDT1,113,True,True,2.9802322387695312e-08,1459,False
ZDT1,114,True,True,2.9802322387695312e-08,1469,False
ZDT1,115,True,True,2.9802322387695312e-08,1479,False
ZDT1,116,True,True,2.9802322387695312e-08,1489,False
ZDT1,117,True,True,2.9802322387695312e-08,1499,False
ZDT1,118,True,True,2.9802322387695312e-08,1509,False
ZDT1,119,True,True,2.9802322387695312e-08,1519,False
ZDT1,120,True,True,2.9802322387695312e-08,1529,False
ZDT1,121,True,True,2.9802322387695312e-08,1539,False
ZDT1,122,True,True,2.9802322387695312e-08,1549,False
ZDT1,123,True,True,2.9802322387695312e-08,1559,False
ZDT1,124,True,True,2.8870999813079834e-08,1569,False
ZDT1,125,True,True,2.9802322387695312e-08,1579,False
ZDT1,126,True,True,2.9802322387695312e-08,1589,False
ZDT1,127,True,True,2.9802322387695312e-08,1599,False
ZDT1,128,True,True,2.8870999813079834e-08,1609,False
ZDT1,129,True,True,2.9802322387695312e-08,1619,False
ZDT1,130,True,True,2.9802322387695312e-08,1629,False
ZDT1,131,True,True,2.9802322387695312e-08,1639,False
ZDT1,132,True,True,2.9802322387695312e-08,1649,False
ZDT1,133,True,True,2.8870999813079834e-08,1659,False
ZDT1,134,True,True,2.9802322387695312e-08,1669,False
ZDT1,135,True,True,2.9802322387695312e-08,1679,False
ZDT1,136,True,True,2.9802322387695312e-08,1689,False
ZDT1,137,True,True,2.9802322387695312e-08,1699,False
ZDT1,138,True,True,2.9802322387695312e-08,1709,False
ZDT1,139,True,True,2.9802322387695312e-08,1719,False
ZDT1,140,True,True,2.9802322387695312e-08,1729,False
ZDT1,141,True,True,2.8870999813079834e-08,1739,False
ZDT1,142,True,True,2.9802322387695312e-08,1749,False
ZDT1,143,True,True,2.9802322387695312e-08,1759,False
ZDT1,144,True,True,2.9802322387695312e-08,1769,False
ZDT1,145,True,True,2.9802322387695312e-08,1779,False
ZDT1,146,True,True,2.9802322387695312e-08,1789,False
ZDT1,147,True,True,2.8870999813079834e-08,1799,False
ZDT1,148,True,True,2.9802322387695312e-08,1809,False
ZDT1,149,True,True,2.9802322387695312e-08,1819,False
ZDT1,150,True,True,2.9802322387695312e-08,1829,False
ZDT1,151,True,True,2.9802322387695312e-08,1839,False
ZDT1,152,True,True,2.9802322387695312e-08,1849,False
ZDT1,153,True,True,2.9802322387695312e-08,1859,False
ZDT1,154,True,True,2.9802322387695312e-08,1869,False
ZDT1,155,True,True,2.8870999813079834e-08,1879,False
ZDT1,156,True,True,2.9802322387695312e-08,1889,False
ZDT1,157,True,True,2.9802322387695312e-08,1899,False
ZDT1,158,True,True,2.9802322387695312e-08,1909,False
ZDT1,159,True,True,2.9802322387695312e-08,1919,False
ZDT1,160,True,True,2.9802322387695312e-08,1929,False
ZDT1,161,True,True,2.9802322387695312e-08,1939,False
ZDT1,162,True,True,2.9802322387695312e-08,1949,False
ZDT1,163,True,True,2.9802322387695312e-08,1959,False
ZDT1,164,True,True,2.9802322387695312e-08,1969,False
ZDT1,165,True,True,2.9802322387695312e-08,1979,False
ZDT1,166,True,True,2.9802322387695312e-08,1989,False
ZDT1,167,True,True,2.9802322387695312e-08,1999,False
ZDT1,168,True,True,2.9802322387695312e-08,2009,False
ZDT1,169,True,True,2.9802322387695312e-08,2019,False
ZDT1,170,True,True,2.9802322387695312e-08,2029,False
ZDT1,171,True,True,2.9802322387695312e-08,2039,False
ZDT1,172,True,True,2.9802322387695312e-08,2049,False
ZDT1,173,True,True,2.9802322387695312e-08,2059,False
ZDT1,174,True,True,2.9802322387695312e-08,2069,False
ZDT1,175,True,True,2.9802322387695312e-08,2079,False
ZDT1,176,True,True,2.9802322387695312e-08,2089,False
ZDT1,177,True,True,2.9802322387695312e-08,2099,False
ZDT1,178,True,True,2.9802322387695312e-08,2109,False
ZDT1,179,True,True,2.9802322387695312e-08,2119,False
ZDT1,180,True,True,2.9802322387695312e-08,2129,False
ZDT1,181,True,True,2.9802322387695312e-08,2139,False
ZDT1,182,True,True,2.9802322387695312e-08,2149,False
ZDT1,183,True,True,2.9802322387695312e-08,2159,False
ZDT1,184,True,True,2.9802322387695312e-08,2169,False
ZDT1,185,True,True,2.9802322387695312e-08,2179,False
ZDT1,186,True,True,2.9802322387695312e-08,2189,False
ZDT1,187,True,True,2.9802322387695312e-08,2199,False
ZDT1,188,True,True,2.9802322387695312e-08,2209,False
ZDT1,189,True,True,2.9802322387695312e-08,2219,False
ZDT1,190,True,True,2.9802322387695312e-08,2229,False
ZDT1,191,True,True,2.9802322387695312e-08,2239,False
ZDT1,192,True,True,2.9802322387695312e-08,2249,False
ZDT1,193,True,True,2.9802322387695312e-08,2259,False
ZDT1,194,True,True,2.9802322387695312e-08,2269,False
ZDT1,195,True,True,2.9802322387695312e-08,2279,False
ZDT1,196,True,True,2.9802322387695312e-08,2289,False
ZDT1,197,True,True,2.9802322387695312e-08,2299,False
ZDT1,198,True,True,2.9802322387695312e-08,2309,False
ZDT1,199,True,True,2.9802322387695312e-08,2319,False
ZDT1,200,True,True,2.9802322387695312e-08,2329,False
ZDT4,1,True,True,1.9371509552001953e-07,119,False
ZDT4,2,True,True,2.253800630569458e-07,129,False
ZDT4,3,True,True,2.3096799850463867e-07,139,False
ZDT4,4,True,True,2.1606683731079102e-07,149,False
ZDT4,5,True,True,2.253800630569458e-07,159,False
ZDT4,6,True,True,2.3283064365386963e-07,169,False
ZDT4,7,True,True,2.2910535335540771e-07,179,False
ZDT4,8,True,True,2.3655593395233154e-07,189,False
ZDT4,9,True,True,2.2910535335540771e-07,199,False
ZDT4,10,True,True,2.2165477275848389e-07,209,False
ZDT4,11,True,True,2.1979212760925293e-07,219,False
ZDT4,12,True,True,1.8998980522155762e-07,229,False
ZDT4,13,True,True,2.3283064365386963e-07,239,False
ZDT4,14,True,True,2.3469328880310059e-07,249,False
ZDT4,15,True,True,2.384185791015625e-07,259,False
ZDT4,16,True,True,2.123415470123291e-07,269,False
ZDT4,17,True,True,2.384185791015625e-07,279,False
ZDT4,18,True,True,2.3283064365386963e-07,289,False
ZDT4,19,True,True,2.3096799850463867e-07,299,False
ZDT4,20,True,True,2.123415470123291e-07,309,False
ZDT4,21,True,True,1.8998980522155762e-07,319,False
ZDT4,22,True,True,2.2165477275848389e-07,329,False
ZDT4,23,True,True,2.2910535335540771e-07,339,False
ZDT4,24,True,True,2.1047890186309814e-07,349,False
ZDT4,25,True,True,2.2910535335540771e-07,359,False
ZDT4,26,True,True,2.3283064365386963e-07,369,False
ZDT4,27,True,True,2.3283064365386963e-07,379,False
ZDT4,28,True,True,2.1606683731079102e-07,389,False
ZDT4,29,True,True,2.3283064365386963e-07,399,False
ZDT4,30,True,True,2.253800630569458e-07,409,False
ZDT4,31,True,True,2.3283064365386963e-07,419,False
ZDT4,32,True,True,2.3655593395233154e-07,429,False
ZDT4,33,True,True,2.2724270820617676e-07,439,False
ZDT4,34,True,True,2.3655593395233154e-07,449,False
ZDT4,35,True,True,2.3283064365386963e-07,459,False
ZDT4,36,True,True,1.825392246246338e-07,469,False
ZDT4,37,True,True,2.2724270820617676e-07,479,False
ZDT4,38,True,True,2.384185791015625e-07,489,False
ZDT4,39,True,True,2.3469328880310059e-07,499,False
ZDT4,40,True,True,2.3283064365386963e-07,509,False
ZDT4,41,True,True,2.3469328880310059e-07,519,False
ZDT4,42,True,True,2.3283064365386963e-07,529,False
ZDT4,43,True,True,2.384185791015625e-07,539,False
ZDT4,44,True,True,2.2724270820617676e-07,549,False
ZDT4,45,True,True,2.2910535335540771e-07,559,False
ZDT4,46,True,True,2.1792948246002197e-07,569,False
ZDT4,47,True,True,2.253800630569458e-07,579,False
ZDT4,48,True,True,2.3655593395233154e-07,589,False
ZDT4,49,True,True,2.2351741790771484e-07,599,False
ZDT4,50,True,True,2.2724270820617676e-07,609,False
ZDT4,51,True,True,2.1979212760925293e-07,619,False
ZDT4,52,True,True,2.123415470123291e-07,629,False
ZDT4,53,True,True,2.3655593395233154e-07,639,False
ZDT4,54,True,True,2.1792948246002197e-07,649,False
ZDT4,55,True,True,2.384185791015625e-07,659,False
ZDT4,56,True,True,2.384185791015625e-07,669,False
ZDT4,57,True,True,1.8812716007232666e-07,679,False
ZDT4,58,True,True,2.3283064365386963e-07,689,False
ZDT4,59,True,True,2.2910535335540771e-07,699,False
ZDT4,60,True,True,2.2724270820617676e-07,709,False
ZDT4,61,True,True,2.0116567611694336e-07,719,False
ZDT4,62,True,True,2.3096799850463867e-07,729,False
ZDT4,63,True,True,2.3469328880310059e-07,739,False
ZDT4,64,True,True,2.384185791015625e-07,749,False
ZDT4,65,True,True,2.3283064365386963e-07,759,False
ZDT4,66,True,True,2.253800630569458e-07,769,False
ZDT4,67,True,True,2.2910535335540771e-07,779,False
ZDT4,68,True,True,2.3096799850463867e-07,789,False
ZDT4,69,True,True,2.086162567138672e-07,799,False
ZDT4,70,True,True,2.3469328880310059e-07,809,False
ZDT4,71,True,True,2.1792948246002197e-07,819,False
ZDT4,72,True,True,2.1420419216156006e-07,829,False
ZDT4,73,True,True,2.2165477275848389e-07,839,False
ZDT4,74,True,True,1.993030309677124e-07,849,False
ZDT4,75,True,True,2.1792948246002197e-07,859,False
ZDT4,76,True,True,2.3655593395233154e-07,869,False
ZDT4,77,True,True,2.2910535335540771e-07,879,False
ZDT4,78,True,True,2.3283064365386963e-07,889,False
ZDT4,79,True,True,2.3283064365386963e-07,899,False
ZDT4,80,True,True,2.1792948246002197e-07,909,False
ZDT4,81,True,True,2.3096799850463867e-07,919,False
ZDT4,82,True,True,2.253800630569458e-07,929,False
ZDT4,83,True,True,2.3655593395233154e-07,939,False
ZDT4,84,True,True,2.1420419216156006e-07,949,False
ZDT4,85,True,True,2.384185791015625e-07,959,False
ZDT4,86,True,True,2.2165477275848389e-07,969,False
ZDT4,87,True,True,2.384185791015625e-07,979,False
ZDT4,88,True,True,2.2910535335540771e-07,989,False
ZDT4,89,True,True,1.9744038581848145e-07,999,False
ZDT4,90,True,True,2.2351741790771484e-07,1009,False
ZDT4,91,True,True,2.1979212760925293e-07,1019,False
ZDT4,92,True,True,2.384185791015625e-07,1029,False
ZDT4,93,True,True,2.3469328880310059e-07,1039,False
ZDT4,94,True,True,2.2910535335540771e-07,1049,False
ZDT4,95,True,True,2.2165477275848389e-07,1059,False
ZDT4,96,True,True,2.2165477275848389e-07,1069,False
ZDT4,97,True,True,2.3283064365386963e-07,1079,False
ZDT4,98,True,True,2.1792948246002197e-07,1089,False
ZDT4,99,True,True,2.2351741790771484e-07,1099,False
ZDT4,100,True,True,2.1792948246002197e-07,1109,False
ZDT4,101,True,True,2.2165477275848389e-07,1119,False
ZDT4,102,True,True,2.3283064365386963e-07,1129,False
ZDT4,103,True,True,2.3283064365386963e-07,1139,False
ZDT4,104,True,True,2.2724270820617676e-07,1149,False
ZDT4,105,True,True,2.1979212760925293e-07,1159,False
ZDT4,106,True,True,2.2724270820617676e-07,1169,False
ZDT4,107,True,True,2.1979212760925293e-07,1179,False
ZDT4,108,True,True,2.1792948246002197e-07,1189,False
ZDT4,109,True,True,2.2351741790771484e-07,1199,False
ZDT4,110,True,True,2.123415470123291e-07,1209,False
ZDT4,111,True,True,2.384185791015625e-07,1219,False
ZDT4,112,True,True,2.3469328880310059e-07,1229,False
ZDT4,113,True,True,2.1606683731079102e-07,1239,False
ZDT4,114,True,True,2.2165477275848389e-07,1249,False
ZDT4,115,True,True,2.0302832126617432e-07,1259,False
ZDT4,116,True,True,2.2910535335540771e-07,1269,False
ZDT4,117,True,True,2.1420419216156006e-07,1279,False
ZDT4,118,True,True,2.3469328880310059e-07,1289,False
ZDT4,119,True,True,2.0675361156463623e-07,1299,False
ZDT4,120,True,True,2.3096799850463867e-07,1309,False
ZDT4,121,True,True,2.1792948246002197e-07,1319,False
ZDT4,122,True,True,1.993030309677124e-07,1329,False
ZDT4,123,True,True,2.2724270820617676e-07,1339,False
ZDT4,124,True,True,2.2724270820617676e-07,1349,False
ZDT4,125,True,True,2.2910535335540771e-07,1359,False
ZDT4,126,True,True,2.086162567138672e-07,1369,False
ZDT4,127,True,True,2.3469328880310059e-07,1379,False
ZDT4,128,True,True,1.9185245037078857e-07,1389,False
ZDT4,129,True,True,2.086162567138672e-07,1399,False
ZDT4,130,True,True,2.3469328880310059e-07,1409,False
ZDT4,131,True,True,2.2724270820617676e-07,1419,False
ZDT4,132,True,True,2.2724270820617676e-07,1429,False
ZDT4,133,True,True,2.384185791015625e-07,1439,False
ZDT4,134,True,True,2.123415470123291e-07,1449,False
ZDT4,135,True,True,2.253800630569458e-07,1459,False
ZDT4,136,True,True,2.3283064365386963e-07,1469,False
ZDT4,137,True,True,2.3283064365386963e-07,1479,False
ZDT4,138,True,True,2.2910535335540771e-07,1489,False
ZDT4,139,True,True,2.2165477275848389e-07,1499,False
ZDT4,140,True,True,2.3096799850463867e-07,1509,False
ZDT4,141,True,True,2.1047890186309814e-07,1519,False
ZDT4,142,True,True,2.253800630569458e-07,1529,False
ZDT4,143,True,True,2.1420419216156006e-07,1539,False
ZDT4,144,True,True,2.3096799850463867e-07,1549,False
ZDT4,145,True,True,2.2910535335540771e-07,1559,False
ZDT4,146,True,True,2.3655593395233154e-07,1569,False
ZDT4,147,True,True,2.3469328880310059e-07,1579,False
ZDT4,148,True,True,2.384185791015625e-07,1589,False
ZDT4,149,True,True,2.3655593395233154e-07,1599,False
ZDT4,150,True,True,2.123415470123291e-07,1609,False
ZDT4,151,True,True,2.2351741790771484e-07,1619,False
ZDT4,152,True,True,2.384185791015625e-07,1629,False
ZDT4,153,True,True,2.3655593395233154e-07,1639,False
ZDT4,154,True,True,2.3655593395233154e-07,1649,False
ZDT4,155,True,True,2.253800630569458e-07,1659,False
ZDT4,156,True,True,2.1047890186309814e-07,1669,False
ZDT4,157,True,True,2.2724270820617676e-07,1679,False
ZDT4,158,True,True,2.1420419216156006e-07,1689,False
ZDT4,159,True,True,2.3469328880310059e-07,1699,False
ZDT4,160,True,True,2.2165477275848389e-07,1709,False
ZDT4,161,True,True,2.3096799850463867e-07,1719,False
ZDT4,162,True,True,2.1606683731079102e-07,1729,False
ZDT4,163,True,True,2.2724270820617676e-07,1739,False
ZDT4,164,True,True,2.0675361156463623e-07,1749,False
ZDT4,165,True,True,2.1606683731079102e-07,1759,False
ZDT4,166,True,True,1.9744038581848145e-07,1769,False
ZDT4,167,True,True,2.384185791015625e-07,1779,False
ZDT4,168,True,True,2.3469328880310059e-07,1789,False
ZDT4,169,True,True,1.8812716007232666e-07,1799,False
