label,exp,tier,dist,problema,bloco,obj,D,M,N,I_eff,wape,corr,cobertura95,n_sigma_valido,nan_share,mu_min,mu_max,f_min,f_max,mae,mae_ref
DTLZ3,off,small,lhs,DTLZ3,0,2,12,3,371,4,0.1970442414624998,0.8611832591695361,0.9543,20000,0.0,6.263479232788086,924.3875732421875,0.04138780130976943,1822.2453809445622,136.02589195861188,310.47567697941025
DTLZ3,off,small,lhs,DTLZ3,1,0,12,3,371,4,0.17540037612431775,0.93889821380961,0.9478,20000,0.0,-4.7878007888793945,1066.8658447265625,0.01417123847804623,1749.5823835567157,77.08704690163593,282.4040561504086
DTLZ3,off,small,lhs,DTLZ3,1,1,12,3,371,4,0.17381975059244642,0.9405701997881082,0.95325,20000,0.0,-28.009197235107422,1018.0632934570312,0.003196656139419432,1675.7600204134487,76.38983552388152,282.4912595683782
DTLZ3,off,small,lhs,DTLZ3,1,2,12,3,371,4,0.1970442414624998,0.8611832591695361,0.9543,20000,0.0,6.263479232788086,924.3875732421875,0.04138780130976943,1822.2453809445622,136.02589195861188,310.47567697941025
DTLZ4,off,small,lhs,DTLZ4,0,0,12,3,371,4,0.09529051745720664,0.43236341371582265,0.9243827160493827,6480,0.676,0.5839945077896118,2.6860649585723877,0.0032817411496238505,2.806484473879175,0.17277296308905143,0.2028155394996559
DTLZ4,off,small,lhs,DTLZ4,0,1,12,3,371,4,0.16279256776600548,0.984865420123594,0.8798951588035769,6486,0.6757,-0.008349673822522163,2.1945559978485107,0.0,2.362421743479946,0.00401778406931715,0.04660502233900373
DTLZ4,off,small,lhs,DTLZ4,0,2,12,3,371,4,0.2376720729697695,0.9689673974268378,0.8975828943290982,6454,0.6773,-0.027558155357837677,2.105160713195801,0.0,2.306785116586957,0.005899619341200997,0.04687484148418504
DTLZ4,off,small,lhs,DTLZ4,1,0,12,3,371,4,0.09529051745720664,0.43236341371582265,0.9243827160493827,6480,0.676,0.5839945077896118,2.6860649585723877,0.0032817411496238505,2.806484473879175,0.17277296308905143,0.2028155394996559
DTLZ4,off,small,lhs,DTLZ4,1,1,12,3,371,4,0.16279256776600548,0.984865420123594,0.8798951588035769,6486,0.6757,-0.008349673822522163,2.1945559978485107,0.0,2.362421743479946,0.00401778406931715,0.04660502233900373
DTLZ4,off,small,lhs,DTLZ4,1,2,12,3,371,4,0.2376720729697695,0.9689673974268378,0.8975828943290982,6454,0.6773,-0.027558155357837677,2.105160713195801,0.0,2.306785116586957,0.005899619341200997,0.04687484148418504
DTLZ7,off,small,lhs,DTLZ7,0,0,22,3,681,4,8.829284191141642e-07,0.9999999999953952,1.0,20000,0.0,2.6576744858175516e-05,0.9999879002571106,2.0641833543777466e-05,0.9999881833791733,4.414642091433052e-07,0.24999999997615815
DTLZ7,off,small,lhs,DTLZ7,0,1,22,3,681,4,1.6791432759830818e-07,0.9999999999999406,1.0,20000,0.0,4.110975714866072e-05,0.9999881982803345,4.0893442928791046e-05,0.9999884851276875,8.395716577069834e-08,0.24999921875
DTLZ7,off,small,lhs,DTLZ7,0,2,22,3,681,4,0.05800980911822815,0.6139706047247517,0.7780898876404494,6408,0.6796,12.023839950561523,24.962289810180664,10.150388241972415,26.398425073427507,1.0608741161388815,1.5402070529986311
DTLZ7,off,small,lhs,DTLZ7,1,0,22,3,681,4,8.829284191141642e-07,0.9999999999953952,1.0,20000,0.0,2.6576744858175516e-05,0.9999879002571106,2.0641833543777466e-05,0.9999881833791733,4.414642091433052e-07,0.24999999997615815
DTLZ7,off,small,lhs,DTLZ7,1,1,22,3,681,4,1.6791432759830818e-07,0.9999999999999406,1.0,20000,0.0,4.110975714866072e-05,0.9999881982803345,4.0893442928791046e-05,0.9999884851276875,8.395716577069834e-08,0.24999921875
DTLZ7,off,small,lhs,DTLZ7,1,2,22,3,681,4,0.05800980911822815,0.6139706047247517,0.7780898876404494,6408,0.6796,12.023839950561523,24.962289810180664,10.150388241972415,26.398425073427507,1.0608741161388815,1.5402070529986311
MMF1,off,small,lhs,MMF1,0,0,2,2,61,4,0.0002326011531783776,0.9999981074087013,0.972,20000,0.0,0.00837476085871458,0.9999593496322632,3.353878855705261e-05,0.9999641738831997,0.0001163006646092981,0.25
MMF1,off,small,lhs,MMF1,0,1,2,2,61,4,0.7445619903803232,0.25877598436508825,0.92885,20000,0.0,0.9007841944694519,5.322049617767334,0.0015044268884807396,8.616371937884661,1.4890519714811092,1.516707584683804
MMF1,off,small,lhs,MMF1,1,0,2,2,61,4,0.0002326011531783776,0.9999981074087013,0.972,20000,0.0,0.00837476085871458,0.9999593496322632,3.353878855705261e-05,0.9999641738831997,0.0001163006646092981,0.25
MMF1,off,small,lhs,MMF1,1,1,2,2,61,4,0.7445619903803232,0.25877598436508825,0.92885,20000,0.0,0.9007841944694519,5.322049617767334,0.0015044268884807396,8.616371937884661,1.4890519714811092,1.516707584683804
MMF11_L,off,small,lhs,MMF11_L,0,0,2,2,61,4,1.8182456817960556e-06,0.9999999999883898,1.0,20000,0.0,0.10003311932086945,1.0999345779418945,0.10003116205334664,1.0999391036108137,1.0909474082309467e-06,0.25
MMF11_L,off,small,lhs,MMF11_L,0,1,2,2,61,4,0.11733264557047016,0.971721082333558,0.9393,20000,0.0,1.5591225624084473,17.218658447265625,0.9519370848651566,19.952442631603038,0.5035529483732913,2.4364051818231705
MMF11_L,off,small,lhs,MMF11_L,1,0,2,2,61,4,1.8182456817960556e-06,0.9999999999883898,1.0,20000,0.0,0.10003311932086945,1.0999345779418945,0.10003116205334664,1.0999391036108137,1.0909474082309467e-06,0.25
MMF11_L,off,small,lhs,MMF11_L,1,1,2,2,61,4,0.11733264557047016,0.971721082333558,0.9393,20000,0.0,1.5591225624084473,17.218658447265625,0.9519370848651566,19.952442631603038,0.5035529483732913,2.4364051818231705
