problema,status,m_tem_params,m_tem_campanha_id,m_tem_repo_hash,m_tem_schema_version,m_tem_checkpoint,m_tem_motivo_parada,m_tem_executable,m_sonda_keys,maxfe,fe_final,n_ger,cache_hits,n_retries,fallback,n_blocos_sonda_manif,D,M,u1_len1,u1_31D_1,u1_ok,u1_fe_index_denso_ord,u2_n_init,u2_11D_1,u2_dx_doe_max,u9_linhas_ruins,h_tem_params,h_params_n,h_params_tem_acqf_hp,h_kernel,h_acqf,h_train_Yvar,h_cache_root,h_mc,h_nrest,h_fused,h_ref_fonte,n_footer,f_hard_stopped,f_cp_init,f_tem_n_checkpoints,n_guard,guard_nomes,n_guard_fit_retries,u3_n_dec,u3_n_tim,u3_ok,u4_n_sonda,u4_formula_ok,u4_ng_par,fit_retries_soma,fit_retries_its_pos,joia1_ok,joia1_tot,joia1_dmax,nrest_set,alpha_min,alpha_max,alpha_neg,n_hardstop,n_cachehit,l3_linhas,l3_online,l3_sonda,l3_regimes,l3_tem_estrat,l3_online_eq_10xdec,l3_tam_blocos,joia2_marcadas,joia2_ultima,joia2_dx_max,sigma_nan,sigma_min,sonda_sid_marcada,u8_monotono,joia4_ok,joia4_tot,joia4_errmax,joia4_piso,l2_blocos,l2_eq_ng1,u10_ok
DTLZ4,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",371,371,241,0,0,False,122,12,3,371,371,True,True,131,131,2.974925017440455e-08,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,241,241,True,122,True,False,0,0,241,241,0.0,10,-5.926392866773218,-0.11034618444481303,241,1,0,246410,2410,244000,"online,sonda",False,True,10,240,240,0.0,0,0.0006735867937095463,0,True,0,0,0.0,0,242,True,True
MMF1,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",61,61,41,0,0,False,22,2,2,61,61,True,True,21,21,1.1457521598146059e-07,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,41,41,True,22,True,False,0,0,41,41,0.0,10,-2.062912374629243,-0.1904618932155877,41,1,0,44410,410,44000,"online,sonda",False,True,10,40,40,0.0,0,0.0006015018443576992,0,True,0,0,0.0,0,42,True,True
MMF11_L,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",61,61,41,0,0,False,22,2,2,61,61,True,True,21,21,5.8479016962209585e-08,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,41,41,True,22,True,False,0,0,41,41,0.0,10,-3.5569241506081,-1.2089905676762185,41,1,0,44410,410,44000,"online,sonda",False,True,10,40,40,0.0,0,0.0004464091616682708,0,True,0,0,0.0,0,42,True,True
MMF4,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",61,61,41,0,0,False,22,2,2,61,61,True,True,21,21,5.4513727754113006e-08,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,41,41,True,22,True,False,0,0,41,41,0.0,10,-4.871847264152835,-1.864246720250791,41,1,0,44410,410,44000,"online,sonda",False,True,10,40,40,0.0,0,0.0006313392077572644,0,True,0,0,0.0,0,42,True,True
WFG2,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",681,681,441,0,0,False,222,22,2,681,681,True,True,241,241,1.9052260000762544e-06,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,441,441,True,222,True,False,0,0,441,441,0.0,10,-6.330158014016404,-1.276765048680018,441,1,0,448410,4410,444000,"online,sonda",False,True,10,440,440,0.0,0,0.004936634097248316,0,True,0,0,0.0,0,442,True,True
WFG4,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",681,681,441,0,0,False,222,22,2,681,681,True,True,241,241,1.9042712366967862e-06,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,441,441,True,222,True,False,0,0,441,441,0.0,10,-4.62188187821543,-2.4354256817779385,441,1,0,448410,4410,444000,"online,sonda",False,True,10,440,440,0.0,0,0.03401456028223038,0,True,0,0,0.0,0,442,True,True
WFG5,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",681,681,441,0,0,False,222,22,2,681,681,True,True,241,241,1.8893242028639179e-06,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,441,441,True,222,True,False,0,0,441,441,0.0,10,-3.7846054012432524,-1.3695837407354587,441,1,0,448410,4410,444000,"online,sonda",False,True,10,440,440,0.0,0,0.03735561668872833,0,True,0,0,0.0,0,442,True,True
WFG9,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",681,681,441,0,0,False,222,22,2,681,681,True,True,241,241,1.9070339618565413e-06,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,441,441,True,222,True,False,0,0,441,441,0.0,10,-1.5669668511425856,1.6452262753045872,405,1,0,448410,4410,444000,"online,sonda",False,True,10,440,440,0.0,0,0.08747819811105728,0,True,0,0,0.0,0,442,True,True
ZDT1,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",929,929,640,39,0,False,321,30,2,929,929,True,True,329,329,2.978190016822424e-08,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,40,"cache_hit,hard_stop",0,640,640,True,321,True,True,0,0,640,640,0.0,10,-13.702989102715364,-3.3566854096370213,640,1,39,648400,6400,642000,"online,sonda",False,True,10,639,639,0.0,0,0.00016949730343185365,0,True,0,0,0.0,0,641,True,True
ZDT4,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",309,309,201,0,0,False,102,10,2,309,309,True,True,109,109,2.374759207057764e-07,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,1,hard_stop,0,201,201,True,102,True,False,0,0,201,201,0.0,10,-53.57941060586246,-1.6611083672687035,201,1,0,206010,2010,204000,"online,sonda",False,True,10,200,200,0.0,0,0.000124181984574534,0,True,0,0,0.0,0,202,True,True
ZDT6,ok,False,False,True,True,False,False,False,"S,cadencia,custo_fe,f_hash,k,n_blocos,n_linhas,path,x_hash",309,309,202,1,0,False,102,10,2,309,309,True,True,109,109,2.979843327644005e-08,0,True,11,False,Matern-5/2-ARD gamma-prior (D30),qLogNEHVI L.10,1e-06,,128,10,OFF-explicito (python puro; DEF-L2/S.3#9),"S.5 fixo por problema (Anexo J: nadir+0,1·(nadir−ideal))",2,True,True,False,2,"cache_hit,hard_stop",0,202,202,True,102,True,True,0,0,202,202,0.0,10,-48.01962652910859,-2.0648358967640275,202,1,1,206020,2020,204000,"online,sonda",False,True,10,201,201,0.0,0,0.00032424789969809353,0,True,0,0,0.0,0,203,True,True
