exp,alg,problema,igd_plus,hv,igd,gd,spacing,n_nd,erro
main,b1,WFG4,0.11446799614429007,0.21323342766067954,0.11497144598144364,0.12606073222727396,0.02937726862155029,37,
main,b1,WFG5,0.058730766467005494,0.32815005194563446,0.061418581486129775,0.05796601096758884,0.03612551813720894,31,
main,b1,WFG9,0.18404954982837216,0.14062624560660097,0.20320155338875337,0.22759348629960474,0.10804783821718641,23,
main,b1,ZDT1,0.026062075057196717,0.8306560414346378,0.027350321611242363,0.01959510556902198,0.019593971417935525,46,
main,b1,ZDT3,0.012693372745042968,0.6990207471022305,0.017071416624389223,0.026706612479712684,0.02106861268759136,39,
main,b1,ZDT4,71.65713750280827,0.0,71.65875835519546,105.62057975496093,5.5358175480061655,8,
main,b1,ZDT6,0.14332916584366537,0.1956456323854505,0.1498401132296368,4.036870034367767,0.4334312994164896,12,
main,b3,BBOB_F1,0.04120655140062541,0.9524935388421303,0.13041950648622969,0.012819303067031293,0.01139395232099306,58,
main,b3,BBOB_F17,0.027385580540048953,1.104605956598644,0.08783429825132014,0.023727242833032517,0.10944629237982716,6,
main,b3,BBOB_F22,0.05992553448999141,0.9770183717766044,0.0828988001647803,0.042551018520202495,0.07314583911080944,13,
main,b3,BBOB_F37,0.15726490321680134,0.6692191649158179,0.1750300831042282,0.13039523580312268,0.031856955603254765,9,
main,b3,BBOB_F49,0.15114670235138172,0.8554110814332265,0.20467595221709803,0.15906015147893293,0.03312774369519741,22,
main,b3,BBOB_F5,0.03033890796468511,0.8424124317931719,0.041626909197644335,0.024942144530508335,0.011619933466371565,56,
main,b3,BBOB_F55,0.05256012260545072,1.0469866405631616,0.2418108036682539,0.01123752883326048,0.010029537344720183,23,
main,b3,DTLZ1,107.90095654288477,0.0,107.90095654288477,241.95579195094305,49.69348890463073,23,
main,b3,DTLZ2,0.1420440366274875,0.4428914704658485,0.190011906239341,0.19886584257579246,0.10569831963588165,59,
main,b3,DTLZ3,426.7214887384964,0.0,426.7216089459382,749.7422743406045,99.68298808117805,43,
main,b3,DTLZ4,0.4298240303343262,0.003137505688369866,0.5047221346110723,0.5254527736715814,0.23591324444907205,38,
main,b3,DTLZ7,0.05075285440361088,0.5066350850381721,0.06770147488876863,0.037426153117684435,0.04824281489642882,102,
main,b3,MMF1,0.04504068083806485,0.7757923817719427,0.05546167727101224,0.06798840008149913,0.080335050133562,17,
main,b3,MMF11_L,0.01375552483777964,0.9950578973528993,0.030573965025287263,0.0161590487019689,0.07266818706526389,24,
main,b3,MMF16_20,0.024664193533107674,0.739949138510292,0.05069817626500954,0.015010335407796812,0.050847477140815577,205,
main,b3,MMF4,0.022348522759484242,0.49586712057722826,0.03264257629852371,0.012870032747026385,0.06397297689698203,18,
main,b3,WFG1,0.5019701836745175,0.20133381896162988,0.5019701836745175,0.4844706762125044,0.031426084037771265,83,
main,b3,WFG2,0.11429216125916666,0.600879058380027,0.12661452031276693,0.09511267589003121,0.03464144784593027,17,
main,b3,WFG4,0.10382053737739196,0.22956905058540977,0.10414911216495318,0.11709391396065509,0.029658095981781037,40,
main,b3,WFG5,0.05416151361794721,0.34041318680006255,0.05495428318339922,0.05758719189826871,0.013573561852006524,60,
main,b3,WFG9,0.19910345807830215,0.11542095955802265,0.19923453403887623,0.20793315993111,0.044914653471753295,23,
main,b3,ZDT1,0.0195147937526374,0.833771063840258,0.020567799415151515,0.02383492301482178,0.01799331072106767,96,
main,b3,ZDT3,0.0167492119711416,0.6916151694658574,0.017651268017750885,0.013018776250509354,0.015990317535626294,70,
main,b3,ZDT4,40.410159213164334,0.0,40.41411775062881,44.34310875124928,2.690625872633891,4,
main,b3,ZDT6,1.5372928378696342,0.0,1.5630742301136904,1.3767626516956633,0.4522003341713518,7,
main,b4,BBOB_F1,0.21337187727727286,0.6685300907934365,0.2148510766993346,0.23186237308943966,0.09114087891900037,13,
main,b4,BBOB_F17,0.0169204487831311,1.133479313400259,0.21169549207621957,0.03685282186965469,0.010498263119629564,5,
main,b4,BBOB_F22,0.3939757683544823,0.5016754711118017,0.40307411590508696,0.2995551623801718,0.11740880314714751,6,
main,b4,BBOB_F37,0.3033641959030862,0.47313713334502383,0.3084662334545145,0.32409513469484497,0.17319842251234915,10,
main,b4,BBOB_F49,0.162843998687037,0.8296153452281818,0.2632432530220443,0.12387972123004927,0.022436497219985117,6,
main,b4,BBOB_F5,0.1859655589315876,0.5667148144825984,0.2001030069675123,0.24251267310067895,0.04746714035473364,12,
main,b4,BBOB_F55,0.5271076846291465,0.3554604918200924,0.5282814582617866,0.44797246542739977,0.16743381969686733,7,
main,b4,DTLZ1,81.2096098224797,0.0,81.2096098224797,234.54857459805484,87.1687951762143,25,
main,b4,DTLZ2,0.2208024716231953,0.2674120844793019,0.23998278963504394,0.2916768839942731,0.14758195545103286,60,
main,b4,DTLZ3,278.8299214290226,0.0,278.8299214290226,524.1180912298572,76.06661429225456,25,
main,b4,DTLZ4,0.27988907538121455,0.06481029978721192,0.4468642740698877,0.19405756141233466,0.7538020896138017,8,
main,b4,DTLZ7,1.5632026117992457,0.0,1.6916246564062192,1.2377157234200327,0.13847090181118543,7,
main,b4,MMF1,0.06041792338115821,0.7536004781324496,0.09414717011341771,0.06939000998166622,0.2045260128403251,11,
main,b4,MMF11_L,0.04409122948793195,0.9326424787519909,0.06286317007170382,0.05761508930468412,0.09400526118285919,20,
main,b4,MMF16_20,0.03632974060366045,0.7142555386444858,0.07947791652860256,0.015961425965068898,0.05165796673863112,258,
main,b4,MMF4,0.03955745793162631,0.46312618748061635,0.04972950002780628,0.028593250914692503,0.07374014164043549,14,
main,b4,WFG1,0.49039665511002595,0.21183734042947786,0.49039665511002595,0.4612166054792148,0.04362141398887015,78,
main,b4,WFG2,0.1514954122993829,0.5356759025261778,0.15696627978060415,0.12549233371950588,0.09783530789924107,12,
main,b4,WFG4,0.06511147728644355,0.29438324099327384,0.06590169328480944,0.07236475264686276,0.022979338001511262,49,
main,b4,WFG5,0.09743326906914429,0.2664291575206559,0.098694325232902,0.10298474223505152,0.033908245627929615,47,
main,b4,WFG9,0.14255115083449027,0.19994169901239042,0.142963872209365,0.13996378441189497,0.041053659715924014,32,
main,b4,ZDT1,0.6580361195506702,0.1038347168819157,0.6658709846221236,0.6889349488406834,0.020020968601873346,24,
main,b4,ZDT3,0.31883310575314555,0.2335253938282873,0.31883621609639795,0.36947582632748843,0.02220493815910075,33,
main,b4,ZDT4,56.58151700418569,0.0,56.581923025552754,68.61891876997507,2.643912389792093,5,
main,b4,ZDT6,7.227790529503339,0.0,7.22805899679879,7.35744153148946,0.13472113089211035,8,
main,c122,BBOB_F1,0.03841347410567031,0.9610959085410742,0.08058986189645784,0.022906472434970095,0.018450863796251632,62,
main,c122,BBOB_F17,0.01954751487101839,1.12858174011569,0.1734640955098278,0.031574767827553155,0.0481028025111085,15,
main,c122,BBOB_F22,0.05183619677171644,0.9847221697003219,0.137046558126343,0.017571289583753858,0.06983622619063586,18,
main,c122,BBOB_F37,0.13886599975328617,0.7183587662888555,0.16838858777500348,0.12340640525880119,0.021242349437191062,15,
main,c122,BBOB_F49,0.09254137774504449,0.9389798683029014,0.20351996352627733,0.06836521960985933,0.05538071117426679,16,
main,c122,BBOB_F5,0.10750959721530781,0.7127144359944106,0.1410683710773507,0.053975953492829194,0.017215279259860893,35,
main,c122,BBOB_F55,0.4517345459656069,0.5550179336466244,0.45297580685886235,0.27653835389041154,0.039696933407101224,22,
main,c122,DTLZ1,54.67301493709471,0.0,54.673969893155714,177.52867035717495,31.429806189852624,34,
main,c122,DTLZ2,0.13496713319829617,0.48365170674897967,0.17494512330489728,0.15265189571178334,0.08036528131684208,61,
main,c122,DTLZ3,187.57772767667745,0.0,187.578024943908,272.6152016626341,23.61314446980562,19,
main,c122,DTLZ4,0.11647917170443109,0.5351522534034192,0.1812254922295946,0.07833439492472616,0.10610651339670867,46,
main,c122,DTLZ7,0.04317270820123059,0.5201405265461153,0.07352503220938536,0.024393931128552874,0.0595097610506191,97,
main,c122,MMF1,0.04112157233732663,0.7835426983403075,0.06688259748113048,0.04367837792064595,0.15127943005268715,16,
main,c122,MMF11_L,0.01874386089302592,1.0101122739305601,0.06342293699179706,0.001948000327693714,0.04968103349652651,23,
main,c122,MMF16_20,0.029065091541628594,0.7278657811101983,0.0644703927719309,0.01820640690261896,0.07216061532956883,179,
main,c122,MMF4,0.026025433544591386,0.4828271534225741,0.03262530641233136,0.025011966170171266,0.042241775983434766,22,
main,c122,WFG1,0.9541047111322447,0.0,0.9866544236734357,0.4755365609722341,0.007342383449665968,29,
main,c122,WFG2,0.1806986450655352,0.5026898583673827,0.18888512830901344,0.14299913978309628,0.04447768801473339,16,
main,c122,WFG4,0.06882526299935818,0.2851842112117082,0.06966193581995875,0.07909601839142394,0.018193662393950365,47,
main,c122,WFG5,0.07670301622158424,0.30149057121291684,0.08089278840929606,0.06881028780407503,0.027778621083484122,40,
main,c122,WFG9,0.07951688685129944,0.27451679532658946,0.08105958661490313,0.0836466300936657,0.037587482854232225,33,
main,c122,ZDT1,0.017403507820041846,0.84160094945156,0.019991900389809934,0.010847980221153773,0.0074473741219179095,106,
main,c122,ZDT3,0.04039071489189344,0.6452143495622528,0.053139730937089735,0.016827175049210184,0.015870776520057313,44,
main,c122,ZDT4,19.34691134169933,0.0,19.349273092815686,74.96665212877635,9.387677728419524,13,
main,c122,ZDT6,0.6057110421926444,0.10282647719580994,0.6064552796972071,0.35212783364835987,0.19697741168718846,4,
main,c141,BBOB_F1,0.00410699859216444,1.0343345140391098,0.012166371331703084,0.0021990733334609257,0.00672914571210535,144,
main,c141,BBOB_F17,0.018791997904365754,1.123646211204058,0.16274129141953605,0.014307213446832279,0.11491381603431086,13,
main,c141,BBOB_F22,0.03432876129811912,1.016720295321096,0.09567075876938817,0.017882608866882206,0.02544307433741569,31,
main,c141,BBOB_F37,0.10243789708154276,0.7462148262858331,0.11794790342676374,0.0864274569389597,0.0463383137569561,18,
main,c141,BBOB_F49,0.08085179268006555,0.9520945399479707,0.18681907515205567,0.08750167777691793,0.03044214062836175,24,
main,c141,BBOB_F5,0.00865025829273786,0.8831586926848581,0.023673030144509197,0.0022429868612453187,0.006448859373614116,107,
main,c141,BBOB_F55,0.013118252746818312,1.1299062011854102,0.14710161951263762,0.003932488907501079,0.005252668570329322,47,
main,c141,DTLZ1,87.39428928697984,0.0,87.39620924286005,112.08310996103376,30.28884093023805,12,
main,c141,DTLZ2,0.040861339601419175,0.7101051315805995,0.06839036031188406,0.037586271788823185,0.05387283576690936,173,
main,c141,DTLZ3,226.76976469036148,0.0,226.7714174682319,344.499012496595,81.7893707974932,9,
main,c141,DTLZ4,0.4423259977113534,0.088543442620038,0.6168599770018264,0.4151175553649717,0.3710735234982896,17,
main,c141,DTLZ7,0.03489657941702764,0.5089345172615122,0.047722711448500946,0.024313018586049322,0.03524945041757199,195,
main,c141,MMF1,0.04349789211455172,0.7784523291775182,0.052173952536301055,0.2211178787233626,0.3537511654387726,14,
main,c141,MMF11_L,0.01839275855134883,1.0054381784003663,0.038902381674865726,0.003919228050401107,0.08861305184832324,15,
main,c141,MMF16_20,0.027116430015726924,0.7355657909901534,0.05599195587460415,0.020853084332404355,0.056305859339235084,186,
main,c141,MMF4,0.04139186294698862,0.4569283657118679,0.049832527401882216,0.026961534549035954,0.06794324129523657,21,
main,c141,WFG1,0.5401074032267216,0.110902748805261,0.5406413067159034,0.47448644028049475,0.003975824591697917,87,
main,c141,WFG2,0.16946265740617858,0.5182494157112776,0.1714426265861632,0.157850266945119,0.01430644680769459,68,
main,c141,WFG4,0.07647251540181337,0.2811774415879304,0.07659815462723805,0.07703428799161181,0.02005353295115106,65,
main,c141,WFG5,0.0505562678879781,0.3497918131769214,0.05068054379387827,0.05383569893809163,0.007316620376335846,120,
main,c141,WFG9,0.07508189254269172,0.28831953597004645,0.07560082812890181,0.07671129157012137,0.014221961953002096,73,
main,c141,ZDT1,0.04265382389442392,0.8041035703766585,0.045816956973701875,0.02543274244360582,0.03761899070675816,31,
main,c141,ZDT3,0.2225302235240758,0.389312190623739,0.22253023358072654,0.19286809289588622,0.045561818249007804,24,
main,c141,ZDT4,26.245476817384997,0.0,26.251780769007713,25.57884407043457,0.0,1,
main,c141,ZDT6,0.10424893547108542,0.11790022680252363,0.1672081136820503,3.8388277928447367,1.2587271124219044,7,
main,c149,BBOB_F1,0.5081541720123823,0.2872519427707468,0.5114941402469668,0.7160320243642732,0.23152622254944935,7,
main,c149,BBOB_F17,0.10567552474780093,1.014810130745111,0.14621719392241808,0.07629381369929376,0.16896748361865038,6,
main,c149,BBOB_F22,0.9286986822481096,0.0,0.9331731621317669,0.7865118405561272,0.245375340517987,5,
main,c149,BBOB_F37,0.6755810637780066,0.12169186279737532,0.6755810637780066,0.6300048558693971,0.21146741809249295,5,
main,c149,BBOB_F49,0.5068137110939831,0.4345614743603784,0.5070377927854303,0.29931862430818007,0.010144311008962733,5,
main,c149,BBOB_F5,0.6099084260423756,0.07879277077616068,0.6099084260423756,0.6622440509038274,0.14631486838564137,7,
main,c149,BBOB_F55,1.0904652008015157,0.018450428239994543,1.0904703413098003,0.8722594868760696,0.013868102747573566,4,
main,c149,DTLZ1,103.44305019405188,0.0,103.44336353930372,197.93506659009304,69.19111583997034,21,
main,c149,DTLZ2,0.44841921489682934,0.05217196099724282,0.45591205019161646,1.180996079679884,0.23908115041553105,63,
main,c149,DTLZ3,336.89295211077524,0.0,336.89295211077524,766.0445265453249,43.4958290921161,29,
main,c149,DTLZ4,0.8196035272025544,0.0,1.0060089260372738,1.4994147762090264,0.5985687402335205,17,
main,c149,DTLZ7,0.8591579138635647,0.0028276437532916217,0.8600219922256023,4.999756322482506,0.2061338175979072,60,
main,c149,MMF1,0.11779195093222931,0.6182973994996295,0.15897539732924681,0.18168306406357093,0.13747980001725868,7,
main,c149,MMF11_L,0.06137893229325984,0.8850782507405461,0.10870224837816722,0.6282439316260989,0.11354186484346053,22,
main,c149,MMF16_20,0.052219964998659885,0.6491845599590373,0.09474536971080103,0.1385866937769602,0.10309828645232057,79,
main,c149,MMF4,0.06705132158665583,0.41419331004528054,0.07508454101551663,0.03728376670242213,0.09931477923726915,15,
main,c149,WFG1,0.9015925076633735,0.0,0.9251678595395634,0.49818664314730476,0.0028966114395101556,160,
main,c149,WFG2,0.23508082231115943,0.4320540340571579,0.23626279038593845,0.2455880904561571,0.12680968774979715,14,
main,c149,WFG4,0.13429862724498193,0.20039566877866266,0.13431062971073018,0.16088641882240737,0.03178582639738553,35,
main,c149,WFG5,0.08036833769268845,0.2925921376502109,0.08312199490960713,0.07493802656577542,0.03535757223878405,39,
main,c149,WFG9,0.20466007076957848,0.11209716410041677,0.20725362176923035,0.2392337115520259,0.09333328606562184,15,
main,c149,ZDT1,0.22091029472699242,0.4498847771266805,0.22307864409583175,0.6793973828003856,2.0080519337451177,14,
main,c149,ZDT3,0.35552645377664255,0.14538442518027325,0.37889346555539805,1.3685643280381903,0.06787195670813946,17,
main,c149,ZDT4,91.92166808266371,0.0,91.9219260069599,156.59724238664822,5.610638533392923,11,
main,c149,ZDT6,1.7899857857483426,0.0,1.7899857857483426,4.814811161803388,0.26080201209174314,10,
main,c154,BBOB_F1,0.103299018237793,0.8548113052655223,0.11588605756554086,0.11535958169728223,0.06471939022883673,13,
main,c154,BBOB_F17,0.02217810287619306,1.1043608118564656,0.17073892100325372,0.016587432203147477,0.23683285969894027,7,
main,c154,BBOB_F22,0.17675603894738123,0.8119951002509326,0.18473194818787,0.35528947597264204,0.5105162664900642,15,
main,c154,BBOB_F37,0.20118680753497267,0.6142599057859961,0.21141261902320255,0.18120845183034442,0.0701648767023956,11,
main,c154,BBOB_F49,0.15205681461508033,0.85907175883096,0.17417296763174794,0.162000831945637,0.045563334707492936,22,
main,c154,BBOB_F5,0.10626389945177162,0.7041779007548072,0.1113625104840621,0.11595278646251372,0.0557325929076427,16,
main,c154,DTLZ1,83.48756119703116,0.0,83.48821206846813,102.03050363702795,28.749248209861086,16,
main,c154,MMF1,0.05528466747620975,0.7612923055535091,0.07482906487382199,0.003877364211420862,0.18131793520772974,9,
main,c154,MMF11_L,0.046853995577399284,0.9154924779690398,0.10077329189143798,0.2242604128679401,0.12305448839313479,15,
main,c154,MMF4,0.027452253464502637,0.4830649997430264,0.0372382133063616,0.02217303791477543,0.045387256545590914,19,
main,c154,ZDT4,50.42486667521462,0.0,50.425744789229476,58.51558517232915,0.0,2,
main,c217,BBOB_F1,0.19183274950033635,0.6965859332676075,0.2017539618804543,0.21111772349593108,0.11779260582229234,13,
main,c217,BBOB_F17,0.024986473186817338,1.1263587995995723,0.11735420121544575,0.047635722809927075,0.04162584464895562,14,
main,c217,BBOB_F22,0.4583101350817325,0.44373118194251326,0.46341377738180095,0.21989276285202336,0.23454416298961395,8,
main,c217,BBOB_F37,0.21538686800157328,0.6054461271196396,0.22382547285774024,0.22920183309657255,0.07974597142962297,10,
main,c217,BBOB_F49,0.4480863157448652,0.5138911848667849,0.44830337854245544,0.2065531504081836,0.1376696733444139,9,
main,c217,BBOB_F5,0.22272974639835066,0.523049081061139,0.2257425344808988,0.24929631966214066,0.09042732804679982,10,
main,c217,BBOB_F55,0.47772878665214086,0.43576607801953965,0.4794486578828619,0.3139950712292108,0.15981340662391338,7,
main,c217,DTLZ1,85.74802373757507,0.0,85.74802373757507,208.1084168819638,26.359929912693836,20,
main,c217,DTLZ2,0.2044665851850002,0.26082900440021717,0.24885805033881642,0.32240857320418703,0.11788624511849666,41,
main,c217,DTLZ3,389.42960167341187,0.0,389.42960167341187,675.430883079101,73.61592220995936,31,
main,c217,DTLZ4,0.6226320409542655,0.0,0.7973377585042999,0.3728538158356216,0.9031874854654939,10,
main,c217,DTLZ7,1.0540434208799536,0.0,1.0546906751742642,1.1121528975682726,0.06655356342920174,18,
main,c217,MMF1,0.039867456135691905,0.7864878853504507,0.05207437411855178,0.09376704935110931,0.12463955608183251,14,
main,c217,MMF11_L,0.0359063916867893,0.9447909233235791,0.061347225453509076,0.05360863910127093,0.08498017585630895,12,
main,c217,MMF16_20,0.026608268701804518,0.7284947787586908,0.05090393155463107,0.016576743285850144,0.04050888019818224,265,
main,c217,MMF4,0.026012726443447202,0.48530883736143876,0.03391807276551741,0.02158789672105327,0.03203764687546855,23,
main,c217,WFG1,0.5153651393900579,0.1704784012461317,0.5153651393900579,0.4766390377738755,0.05071062831463536,65,
main,c217,WFG2,0.16043974881487302,0.52287205278299,0.16345897008616936,0.14053753077758918,0.11142746211406766,16,
main,c217,WFG4,0.07651648694174443,0.2796339571878151,0.07948148888805347,0.08436452400639323,0.026096911074000903,55,
main,c217,WFG5,0.13356957599318062,0.22034241751773154,0.13361866110456197,0.1384226446755972,0.02111579161552843,39,
main,c217,WFG9,0.12818894821966495,0.21975733024246152,0.12995820006471015,0.13550847248991138,0.027394509652292367,33,
main,c217,ZDT1,0.7866179369576423,0.035740869837757476,0.7866783671169277,0.8728588159754052,0.07924382479611186,16,
main,c217,ZDT3,0.48383159515580354,0.12183272593917235,0.4838337213688029,0.5993382440557358,0.03711642481664169,17,
main,c217,ZDT4,57.97120206241372,0.0,57.97382598411858,75.45790197376658,8.042562845637413,5,
main,c217,ZDT6,6.26317674638881,0.0,6.265179871531994,6.053199608121735,0.3559724452423911,8,
main,c238,BBOB_F1,0.027642088162653226,0.9879527073255637,0.05356961710461785,0.0008368194731846177,0.07329089028475315,11,
main,c238,BBOB_F17,0.03741765351556877,1.0841951735622561,0.11178340089826935,0.08083501523841435,0.09241269088951255,11,
main,c238,BBOB_F22,0.12200409906665069,0.8718748282146399,0.18909267394102405,0.1026955133752917,0.14551805968337547,7,
main,c238,BBOB_F37,0.2445803182962954,0.5604022729016197,0.2512185950354407,0.330837953057221,0.11088539982706641,7,
main,c238,BBOB_F49,0.42312287102047225,0.5558282513003946,0.4258809646025168,0.1759347809147642,0.11330465845652705,9,
main,c238,BBOB_F5,0.010132824717071385,0.888044631520423,0.012958751305989539,0.005009346740032951,0.026768342277905418,61,
main,c238,BBOB_F55,0.06775545158601998,1.028872388278575,0.099239162905401,0.05743846604790111,0.06135088996320825,10,
main,c238,DTLZ1,71.50718014512064,0.0,71.50718014512064,245.9850339258035,38.55983575614978,29,
main,c238,DTLZ2,0.1310105205192348,0.4119011750229103,0.24228363710628142,0.8921569957624454,0.21784545354250026,59,
main,c238,DTLZ3,226.4054921046576,0.0,226.4065870153024,567.071652175413,145.2818039319117,17,
main,c238,DTLZ4,0.7670386656928406,0.0,0.985849484773945,1.2284537314717887,0.23592804093262962,19,
main,c238,DTLZ7,0.10952177349632397,0.3653681191242002,0.20632302744708458,2.233020998691756,0.3274654744695715,46,
main,c238,MMF1,0.04140946996531583,0.7855067032950505,0.05113601876172539,0.0627903377556061,0.1750424814664609,13,
main,c238,MMF11_L,0.011960851498523247,1.0229981396761136,0.02607620253741164,0.001507804714707201,0.03499622077232861,21,
main,c238,MMF16_20,0.01890702520463346,0.7579661212671299,0.051780824237347464,0.026103076594817837,0.05058432999450834,211,
main,c238,MMF4,0.03160078764555942,0.4793245896647449,0.03943560489239979,0.024239253235929688,0.044016461679120315,18,
main,c238,WFG1,0.6403787844593407,0.10971996769720169,0.6488321144220638,0.48223931043223317,0.004954727203061644,96,
main,c238,WFG2,0.1503552511456059,0.544030376426208,0.15483797611602113,0.13945763901150277,0.15307008316439072,10,
main,c238,WFG4,0.10731443206892924,0.2240410801566997,0.108290366975823,0.12229203668665918,0.037622593695473334,30,
main,c238,WFG5,0.030164230726523654,0.3815529490018006,0.031136832001250683,0.02074184918877377,0.014338776744167529,179,
main,c238,WFG9,0.11596842290744953,0.2041296531788673,0.12109289276807907,0.12460196863129071,0.06317830996163983,11,
main,c238,ZDT1,0.09477690774634073,0.7054581983260835,0.10514988476243137,1.0825655479453162,0.16810674777241583,22,
main,c238,ZDT3,0.10483929273171273,0.572921202867641,0.16597138078873935,0.9348474438808417,0.2680259598389976,13,
main,c238,ZDT4,51.4881282256026,0.0,51.49088918134522,86.01170186355796,22.91330451960748,8,
main,c238,ZDT6,0.041092167265451195,0.3138915763374528,0.06356145685681423,1.8698060918225097,0.5812782959149472,7,
main,c262,BBOB_F1,0.0014561014382336273,1.0403226994233665,0.004518993528584528,0.0004316798504475226,0.006685853343540923,172,
main,c262,BBOB_F17,0.02169191945987729,1.1116354081117172,0.15274328106769827,0.012312545705666419,0.04212285182731449,5,
main,c262,BBOB_F22,0.051075748827985934,0.9953184625788916,0.06636356221986871,0.027554338361723062,0.05182501964931076,15,
main,c262,BBOB_F37,0.23443533832579158,0.6074849026788872,0.26466534111352136,0.21274295454645178,0.05175057608044676,10,
main,c262,BBOB_F49,0.11610961314797176,0.9162174720009445,0.21577299717769385,0.0873200136879258,0.04865229087781289,11,
main,c262,BBOB_F5,0.004827705241803884,0.8932188048405649,0.00820707524350629,0.0020727488330147814,0.010501872737930743,160,
main,c262,BBOB_F55,0.26748445125318476,0.7986840833451776,0.2675993209187684,0.2047274321735415,0.014723083810836627,52,
main,c262,DTLZ1,77.77173997171971,0.0,77.77243760369593,111.14200165100038,40.93847504419157,16,
main,c262,DTLZ2,0.030655016434587328,0.7302774577505178,0.08237912184003565,0.021416239044371954,0.07207417933894729,108,
main,c262,DTLZ3,225.70073441422787,0.0,225.70183274054568,324.0971145722788,197.86120594690664,27,
main,c262,DTLZ4,0.5919531214643767,0.11950275516509816,0.902745990072775,0.17811226261955723,0.3651381153543911,44,
main,c262,MMF1,0.038685793504745075,0.7906903921323448,0.06362488988481492,0.04887828996198012,0.11725079875573349,16,
main,c262,MMF11_L,0.016531138336510983,1.0086556412532128,0.029118718820558685,0.02390604281105589,0.06994440439835994,16,
main,c262,MMF4,0.021017978540486013,0.4940012214225787,0.026935287233149245,0.01779754555773731,0.03128473913882102,24,
main,c262,WFG2,0.05652545419460074,0.6749189369974209,0.07443976884527627,0.043178779545157794,0.03604763124551138,13,
